,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,086960,MDS테크,"1,935",345,15.13,"11,353,071","1,820","1,985","1,815","326,828","209,874",1.557258164422463
1,900100,애머릿지,"2,145",205,8.72,"165,138","2,350","2,350","2,145","1,731","69,488",0.02491077596131706
2,031510,오스템,"1,835",150,7.56,"3,624,665","1,970","2,035","1,810","100,183","216,588",0.4625510185236486
3,032685,소프트센우,"23,150","1,700",6.84,"3,417","23,700","23,700","23,150",37,61,0.6065573770491803
4,086900,메디톡스,"127,400","8,400",6.19,"78,119","134,300","134,300","126,600","3,417",685,4.988321167883211
5,380540,옵티코어,"3,125",205,6.16,"3,592,044","3,280","3,340","3,090","100,309","65,588",1.5293803744587424
6,060720,KH바텍,"14,500",950,6.15,"243,679","15,400","15,400","14,450","42,494","30,370",1.3992097464603226
7,060230,소니드,"3,955",230,5.50,"1,586,819","4,235","4,255","3,955","52,434","11,605",4.518224903059027
8,066410,버킷스튜디오,"1,550",90,5.49,"5,559,478","1,505","1,575","1,475","231,018","333,632",0.6924335795127565
9,236810,엔비티,"6,650",350,5.00,"389,774","6,860","6,860","6,590","58,469","8,958",6.527014958696138
10,252500,세화피앤씨,"1,375",70,4.84,"836,703","1,440","1,440","1,365","332,046","76,468",4.342286969712821
11,288330,브릿지바이오테라퓨틱스,"10,850",550,4.82,"46,793","11,250","11,300","10,850","22,516","10,044",2.24173636001593
12,226330,신테카바이오,"9,350",450,4.59,"132,673","9,800","9,800","9,200","5,020","13,440",0.37351190476190477
13,101670,하이드로리튬,"18,700",850,4.35,"839,692","18,800","19,500","18,550","71,011","31,055",2.286620511994848
14,263600,덕우전자,"7,060",310,4.21,"218,402","7,200","7,210","7,040","37,855","5,396",7.015381764269829
15,016100,리더스코스메틱,"3,425",145,4.06,"92,342","3,510","3,555","3,400","7,536",806,9.349875930521092
16,187790,나노,"1,345",55,3.93,"1,185,088","1,375","1,395","1,335","140,351","91,738",1.529911269048813
17,351330,이삭엔지니어링,"9,710",390,3.86,"105,731","10,000","10,150","9,590","5,684","2,860",1.9874125874125874
18,073570,어반리튬,"14,000",550,3.78,"671,914","13,750","14,650","13,700","107,745","33,744",3.193012091038407
19,115440,우리넷,"9,050",350,3.72,"541,460","9,540","9,600","9,030","43,935","13,349",3.2912577721177616
20,096610,알에프세미,"3,005",115,3.69,"128,554","3,120","3,120","2,935","17,558","3,264",5.379289215686274
21,203690,프로스테믹스,"1,045",40,3.69,"25,672","1,075","1,075","1,035","59,558","75,571",0.7881065488084054
22,376290,씨유테크,"4,700",170,3.49,"192,002","4,895","4,905","4,700","19,480","11,588",1.6810493614083535
23,024830,세원물산,"9,700",350,3.48,"54,271","10,050","10,050","9,560","9,939","1,312",7.5754573170731705
24,199800,툴젠,"53,300","1,800",3.27,"21,799","54,800","55,100","53,000","2,772",536,5.1716417910447765
25,114840,아이패밀리에스씨,"13,350",450,3.26,"57,573","13,650","13,900","13,100","21,214","32,825",0.6462757044935262
26,320000,윈텍,"2,815",95,3.26,"55,810","2,910","2,915","2,795","26,955","12,884",2.0921297733623097
27,084650,랩지노믹스,"6,590",220,3.23,"292,728","6,730","6,820","6,580","66,177","29,324",2.256752148410858
28,352480,씨앤씨인터내셔널,"30,800","1,000",3.14,"37,780","31,750","31,750","30,800","9,540","1,089",8.760330578512397
29,035460,기산텔레콤,"2,960",95,3.11,"129,414","3,075","3,075","2,950","22,338","5,502",4.059978189749182
30,205470,휴마시스,"17,200",550,3.10,"610,559","17,400","17,600","17,000","134,657","48,295",2.7882182420540427
31,204620,글로벌텍스프리,"3,170",100,3.06,"190,621","3,270","3,270","3,165","54,439","14,115",3.856818986893376
32,314140,알피바이오,"14,250",450,3.06,"173,529","14,600","14,600","14,150","32,984","18,844",1.75037147102526
33,035080,그래디언트,"16,000",500,3.03,"82,471","16,800","16,800","15,900","15,989","5,679",2.8154604683923226
34,036890,진성티이씨,"11,450",350,2.97,"373,176","11,800","11,850","11,250","77,389","94,019",0.8231208585498676
35,033130,디지틀조선,"2,475",75,2.94,"193,139","2,540","2,550","2,470","100,044","12,531",7.983720373473785
