,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,049080,23.95,기가레인,"1,915",355,22.76,"74,851,082","1,545","1,950","1,545","721,849","784,900",0.9196700216588101
1,391710,23.21,코닉오토메이션,"4,805",960,24.97,"9,513,714","3,900","4,900","3,900","43,667","33,514",1.3029480217222653
2,065420,22.32,에스아이리소스,548,100,22.32,"30,144,333",448,576,448,"243,709","184,333",1.322112698214644
3,094480,18.45,갤럭시아머니트리,"6,740",990,17.22,"20,197,175","5,700","7,070","5,690","59,776","26,275",2.2750142721217887
4,062970,15.86,피피아이,"2,995",415,16.09,"2,821,261","2,600","3,220","2,585","10,291","8,462",1.216142755849681
5,402030,15.68,코난테크놀로지,"50,900","5,150",11.26,"1,674,403","44,300","54,200","44,000","10,707","5,656",1.893033946251768
6,053290,14.43,NE능률,"5,670",720,14.55,"4,016,108","4,960","5,780","4,955","17,244","73,519",0.23455161250833118
7,108230,13.38,톱텍,"9,490","1,290",15.73,"8,598,435","8,370","10,200","8,370","63,802","18,323",3.4820717131474104
8,063170,13.33,서울옥션,"20,400","2,400",13.33,"1,820,211","18,250","20,650","18,000","21,454","68,860",0.3115596863200697
9,091440,13.19,텔레필드,"2,660",545,25.77,"6,278,495","2,365","2,745","2,350","41,114","44,320",0.9276624548736462
10,348340,11.91,뉴로메카,"22,550","2,400",11.91,"6,715,898","20,550","23,600","20,150","46,789","42,015",1.1136260859216947
11,219550,11.43,디와이디,"1,560",155,11.03,"1,391,933","1,400","1,560","1,400","82,275","120,921",0.680402907683529
12,322780,10.30,코퍼스코리아,"3,535",300,9.27,"21,581,565","3,210","3,870","3,205","79,659","120,660",0.6601939333664844
13,159580,10.21,제로투세븐,"8,530",790,10.21,"937,446","7,800","8,700","7,740","38,818","12,458",3.115909455771392
14,277810,10.18,레인보우로보틱스,"67,100","5,400",8.75,"3,479,898","61,100","67,800","60,900","22,055","19,351",1.1397343806521627
15,102370,9.87,케이옥션,"5,290",440,9.07,"1,705,804","4,815","5,340","4,815","49,323","48,257",1.022090059473237
16,046210,9.72,파나진,"4,065",70,1.75,"386,720","3,825","4,080","3,705","10,200","6,405",1.5925058548009368
17,289220,9.44,자이언트스텝,"21,450","1,850",9.44,"2,033,305","19,600","22,450","19,600","74,976","45,852",1.6351740382098927
18,222110,9.14,팬젠,"6,450",520,8.77,"230,780","5,910","7,200","5,910","3,616","1,916",1.8872651356993737
19,198940,8.95,한주라이트메탈,"6,210",870,16.29,"28,233,285","5,850","6,860","5,700","112,274","76,081",1.4757166703907678
20,035290,8.84,골드앤에스,"7,510",610,8.84,"252,796","6,960","7,820","6,900","2,011","8,948",0.22474295932051855
21,073570,8.52,어반리튬,"14,650",100,0.69,"1,846,756","13,750","15,850","13,500","34,063","28,962",1.1761273392721496
22,044480,8.36,블레이드 Ent,"1,555",120,8.36,"1,863,918","1,460","1,700","1,435","72,347","59,366",1.2186605127514065
23,294140,8.33,레몬,"3,770",295,8.49,"3,642,729","3,530","4,090","3,480","16,451","19,699",0.8351185339357328
24,300080,8.30,플리토,"26,100","1,000",3.98,"164,198","24,800","26,500","24,100","3,133","6,888",0.45484901277584205
25,377480,8.18,마인즈랩,"21,150",850,4.19,"629,725","19,900","21,800","19,550","13,984","26,568",0.5263474856970792
26,046310,7.74,백금T&A,"3,340",180,5.70,"2,784,240","3,100","3,670","3,100","69,377","6,563",10.570927929300625
27,051980,7.72,중앙디앤엠,"1,535",65,4.42,"975,776","1,510","1,545","1,425","41,876","107,633",0.38906283388923474
28,005160,7.63,동국산업,"4,375",300,7.36,"7,319,082","4,075","4,590","4,065","120,013","63,218",1.8983991901040842
29,051160,7.36,지어소프트,"12,400",750,6.44,"855,796","11,550","12,450","11,550","55,447","75,519",0.734212582264066
