,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,086960,MDS테크,"1,945",335,14.69,"10,850,226","1,820","1,985","1,815","271,247","247,061",1.0978948518786857
1,066410,버킷스튜디오,"1,535",105,6.40,"4,776,182","1,505","1,550","1,475","658,207","201,588",3.2651100263904596
2,032685,소프트센우,"23,300","1,550",6.24,"2,784","23,700","23,700","23,300",40,60,0.6666666666666666
3,380540,옵티코어,"3,125",205,6.16,"3,306,550","3,280","3,340","3,095","143,196","32,025",4.471381733021078
4,031510,오스템,"1,870",115,5.79,"3,360,989","1,970","2,035","1,825","171,925","74,017",2.322777199832471
5,086900,메디톡스,"128,700","7,100",5.23,"64,695","134,300","134,300","126,600","3,194","3,084",1.035667963683528
6,226330,신테카바이오,"9,290",510,5.20,"122,811","9,800","9,800","9,200","15,024","4,909",3.0605011203911183
7,900100,애머릿지,"2,230",120,5.11,"39,290","2,350","2,350","2,230","2,502","46,937",0.053305494599143535
8,060230,소니드,"3,975",210,5.02,"1,380,371","4,235","4,255","3,960","79,336","47,698",1.6632982514990147
9,236810,엔비티,"6,680",320,4.57,"348,983","6,860","6,860","6,590","68,283","6,721",10.159648861776521
10,060720,KH바텍,"14,750",700,4.53,"132,673","15,400","15,400","14,750","38,316","11,550",3.3174025974025976
11,187790,나노,"1,345",55,3.93,"1,055,848","1,375","1,395","1,335","237,666","75,403",3.1519435566224154
12,263600,덕우전자,"7,080",290,3.93,"201,516","7,200","7,210","7,040","35,139","5,595",6.280428954423592
13,096610,알에프세미,"3,000",120,3.85,"124,875","3,120","3,120","2,935","13,919","3,050",4.5636065573770495
14,073570,어반리튬,"14,000",550,3.78,"618,382","13,750","14,650","13,700","91,410","28,267",3.233806205115506
15,203690,프로스테믹스,"1,045",40,3.69,"13,355","1,075","1,075","1,045","41,154","54,474",0.755479678378676
16,205470,휴마시스,"17,100",650,3.66,"526,889","17,400","17,600","17,000","103,642","32,096",3.2291251246261217
17,288330,브릿지바이오테라퓨틱스,"11,000",400,3.51,"39,395","11,250","11,300","10,900","17,205","9,136",1.8832092819614712
18,252500,세화피앤씨,"1,395",50,3.46,"686,805","1,440","1,440","1,365","278,324","59,213",4.700386739398443
19,351330,이삭엔지니어링,"9,770",330,3.27,"86,307","10,000","10,150","9,590","12,378","13,965",0.886358754027927
20,199800,툴젠,"53,300","1,800",3.27,"18,287","54,800","55,100","53,000","3,589",615,5.835772357723577
21,320000,윈텍,"2,815",95,3.26,"53,205","2,910","2,915","2,795","16,966","19,495",0.8702744293408566
22,114840,아이패밀리에스씨,"13,350",450,3.26,"53,112","13,650","13,900","13,100","17,627","22,743",0.7750516642483402
23,204620,글로벌텍스프리,"3,165",105,3.21,"174,120","3,270","3,270","3,165","58,256","10,156",5.736116581331233
24,053590,한국테크놀로지,456,15,3.18,"9,130,099",463,471,454,"615,544","627,892",0.9803341976008613
25,030960,양지사,"29,600",950,3.11,"33,384","30,550","30,800","29,550","4,180","2,815",1.4849023090586146
26,101670,하이드로리튬,"18,950",600,3.07,"712,120","18,800","19,500","18,650","26,449","22,216",1.1905383507382068
27,314140,알피바이오,"14,250",450,3.06,"157,474","14,600","14,600","14,200","32,332","14,436",2.2396785813244664
28,322510,제이엘케이,"3,820",120,3.05,"20,491","3,930","3,930","3,775","3,904","2,337",1.670517757809157
29,123330,제닉,"5,100",160,3.04,"23,303","5,260","5,310","5,060","1,777","4,314",0.41191469633750577
30,035080,그래디언트,"16,000",500,3.03,"66,954","16,800","16,800","15,950","15,590","6,855",2.274252370532458
31,207760,미스터블루,"3,400",105,3.00,"2,454,626","3,470","3,520","3,345","196,364","45,203",4.34404796141849
32,099750,이지케어텍,"24,550",750,2.96,"32,939","24,850","25,050","24,300","10,785","4,575",2.357377049180328
33,033130,디지틀조선,"2,475",75,2.94,"162,024","2,540","2,550","2,475","74,253","6,854",10.833527866939013
34,084650,랩지노믹스,"6,610",200,2.94,"261,176","6,730","6,820","6,580","38,396","21,291",1.8033911042224413
35,317120,라닉스,"5,350",160,2.90,"20,736","5,510","5,520","5,340","4,866","2,285",2.1295404814004377
36,032960,동일기연,"13,550",400,2.87,"6,082","13,900","13,950","13,550","3,478","2,151",1.6169223616922361
37,196170,알테오젠,"33,850","1,000",2.87,"152,531","34,750","35,000","33,750","23,553","3,447",6.83289817232376
38,195940,HK이노엔,"39,950","1,150",2.80,"295,140","41,250","41,250","39,600","50,177","14,458",3.4705353437543227
39,376290,씨유테크,"4,735",135,2.77,"163,637","4,895","4,905","4,720","21,576","5,755",3.7490877497827975
40,115440,우리넷,"9,140",260,2.77,"487,602","9,540","9,600","9,040","13,386","6,968",1.9210677382319172
41,093640,다믈멀티미디어,"6,000",170,2.76,"135,824","6,080","6,160","5,850","22,952","11,972",1.9171399933177413
42,032680,소프트센,"1,600",45,2.74,"206,663","1,640","1,640","1,600","84,430","48,298",1.7481055116153879
43,298380,에이비엘바이오,"19,700",550,2.72,"209,650","20,100","20,250","19,600","46,222","12,301",3.7575806844971953
44,086670,비엠티,"14,550",400,2.68,"39,751","14,950","15,050","14,450","20,454","4,114",4.9718035974720465
45,142760,비엘,"4,245",115,2.64,"63,333","4,280","4,320","4,245","12,674","5,949",2.1304420911077493
46,073640,테라사이언스,"2,250",60,2.60,"353,681","2,310","2,310","2,240","77,494","69,164",1.120438378347117
47,024830,세원물산,"9,790",260,2.59,"45,907","10,050","10,050","9,560","4,762","2,372",2.0075885328836427
48,033230,인성정보,"2,270",60,2.58,"424,864","2,280","2,300","2,250","143,118","64,808",2.2083384767312677
49,373340,유진스팩6호,"2,110",55,2.54,"25,767","2,145","2,190","2,100","24,310","2,808",8.657407407407407
50,297090,씨에스베어링,"8,550",220,2.51,"152,813","8,770","8,780","8,510","17,115","4,963",3.44851904090268
51,069920,아이에스이커머스,"7,000",180,2.51,"32,802","7,100","7,110","6,960","9,590","4,377",2.1909984007310945
52,196700,웹스,"3,350",85,2.47,"62,353","3,365","3,480","3,340","21,836","5,730",3.810820244328098
53,087260,모바일어플라이언스,"2,995",75,2.44,"66,802","3,060","3,060","2,960","40,575","8,960",4.528459821428571
54,019590,엠벤처투자,"1,005",25,2.43,"320,184","1,020","1,020","1,000","89,595","152,566",0.5872540408741135
55,016100,리더스코스메틱,"3,485",85,2.38,"85,809","3,510","3,555","3,400","12,728","1,824",6.978070175438597
56,089530,에이티세미콘,"1,025",25,2.38,"326,871","1,040","1,050","1,020","265,465","122,555",2.16608869487169
57,241820,피씨엘,"12,350",300,2.37,"2,179","12,650","12,750","12,350","1,483","1,949",0.7609030271934325
58,352480,씨앤씨인터내셔널,"31,050",750,2.36,"23,867","31,750","31,750","30,950","13,018","1,645",7.913677811550152
59,092870,엑시콘,"9,600",230,2.34,"4,802","9,730","9,740","9,550","1,066","1,790",0.5955307262569832
60,174880,장원테크,839,20,2.33,"8,308",859,864,838,"14,404","2,330",6.181974248927038
61,027050,코리아나,"3,565",85,2.33,"432,652","3,650","3,655","3,525","46,211","13,435",3.439598064756234
62,417180,핑거스토리,"10,650",250,2.29,"1,358,124","10,850","11,200","10,550","198,608","191,606",1.0365437408014362
63,121800,비덴트,"4,275",100,2.29,"1,924,626","4,365","4,430","4,130","71,411","21,087",3.3864940484658796
64,035460,기산텔레콤,"2,985",70,2.29,"78,761","3,075","3,075","2,980","19,261","9,424",2.0438242784380307
65,009780,엠에스씨,"6,430",150,2.28,"11,683","6,550","6,600","6,260","2,786","1,269",2.1954294720252165
66,029480,광무,"2,790",65,2.28,"112,949","2,850","2,855","2,770","20,795","3,916",5.31026557711951
67,041590,플래스크,"1,070",25,2.28,"81,229","1,090","1,095","1,060","88,135","50,596",1.7419361214325244
68,217480,에스디생명공학,"1,505",35,2.27,"294,088","1,540","1,575","1,495","101,823","61,232",1.6629050169845832
69,298870,다올인베스트먼트,"3,330",75,2.20,"1,118,916","3,400","3,440","3,320","111,836","18,388",6.082010006525995
70,226340,본느,"1,780",40,2.20,"66,151","1,810","1,820","1,760","29,049","22,609",1.2848423194303153
71,317770,슈프리마아이디,"15,650",350,2.19,"2,851","15,950","16,100","15,600","2,194","1,276",1.719435736677116
72,238120,얼라인드,"8,070",180,2.18,733,"8,160","8,200","8,070","4,741","1,550",3.0587096774193547
73,095270,웨이브일렉트로,"5,060",110,2.13,"3,851","5,080","5,160","5,010","2,203","4,914",0.4483109483109483
74,305090,마이크로디지탈,"4,145",90,2.13,"32,886","4,290","4,290","4,090","1,276","2,667",0.47844019497562806
75,036890,진성티이씨,"11,550",250,2.12,"154,004","11,800","11,850","11,400","61,236","26,826",2.2827108029523595
76,058110,멕아이씨에스,"5,550",120,2.12,"101,899","5,610","5,700","5,540","26,626","4,410",6.037641723356009
77,032750,삼진,"7,860",170,2.12,"112,821","7,880","7,950","7,760","8,260","2,559",3.2278233685033215
78,123860,아나패스,"18,600",400,2.11,"14,387","19,100","19,100","18,550","11,912","6,725",1.7713011152416356
79,068790,DMS,"6,490",140,2.11,"72,368","6,600","6,660","6,490","37,158","6,147",6.044899951195705
80,419080,엔젯,"14,200",300,2.07,"52,128","14,350","14,800","14,100","13,272","8,001",1.6587926509186353
81,040160,누리플렉스,"5,680",120,2.07,"114,840","5,730","5,780","5,680","26,357","9,918",2.6574914297237346
82,083650,비에이치아이,"6,690",140,2.05,"131,030","6,850","6,890","6,600","57,210","11,292",5.0664187035069075
83,356860,티엘비,"16,900",350,2.03,"105,943","17,300","17,350","16,850","36,125","16,613",2.1745018961054594
84,019770,서연탑메탈,"4,610",95,2.02,"105,980","4,675","4,675","4,590","25,078","2,797",8.966035037540221
85,023160,태광,"14,750",300,1.99,"65,609","15,250","15,250","14,700","44,749","14,311",3.1268953951505836
86,090150,아이윈,"1,475",30,1.99,"164,201","1,495","1,500","1,450","66,152","113,718",0.5817196925728556
87,037030,파워넷,"3,440",70,1.99,"197,155","3,455","3,490","3,425","38,748","11,154",3.4739107046799353
88,217620,디딤이앤에프,"1,285",25,1.91,"46,552","1,315","1,315","1,270","27,072","22,631",1.196235252529716
89,049430,코메론,"10,250",200,1.91,"2,476","10,350","10,400","10,250","7,902","5,479",1.442233984303705
90,322180,티라유텍,"10,300",200,1.90,"8,909","10,500","10,550","10,250","16,030","8,047",1.9920467254877594
91,241520,DSC인베스트먼트,"3,870",75,1.90,"661,476","4,130","4,330","3,810","3,748","3,672",1.0206971677559913
92,054180,메디콕스,"2,075",40,1.89,"251,606","2,115","2,125","2,060","97,613","56,156",1.738247026141463
93,260930,씨티케이,"5,710",110,1.89,"33,478","5,870","5,930","5,650","3,162","2,235",1.414765100671141
94,281740,레이크머티리얼즈,"4,965",95,1.88,"91,112","5,050","5,060","4,955","24,122","7,699",3.133134173269256
95,263720,디앤씨미디어,"26,200",500,1.87,"60,163","27,000","27,100","26,100","14,119","3,321",4.251430292080698
96,068760,셀트리온제약,"64,800","1,200",1.82,"17,711","65,800","66,000","64,700","6,561",730,8.987671232876712
97,179530,애드바이오텍,"4,310",80,1.82,"11,892","4,390","4,500","4,275","5,044","1,792",2.814732142857143
98,900340,윙입푸드,"1,065",15,1.39,"122,008","1,070","1,085","1,060","183,393","121,905",1.5043927648578812
99,241710,코스메카코리아,"10,700",150,1.38,"92,219","10,850","11,000","10,450","31,004","12,417",2.4968994120963197
