,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,049080,21.36,기가레인,"1,875",315,20.19,"48,434,634","1,545","1,920","1,545","422,813","584,138",0.7238238224529135
1,062970,19.73,피피아이,"3,095",515,19.96,"1,939,488","2,600","3,220","2,585","7,902","18,930",0.41743264659271
2,065420,18.97,에스아이리소스,533,85,18.97,"18,329,890",448,569,448,"109,103","94,130",1.1590672474237755
3,094480,16.70,갤럭시아머니트리,"6,640",890,15.48,"17,765,645","5,700","7,070","5,690","65,028","42,387",1.5341496213461674
4,294140,14.66,레몬,"3,990",515,14.82,"1,595,899","3,530","4,090","3,480","1,543","3,463",0.44556742708634134
5,348340,14.64,뉴로메카,"23,100","2,950",14.64,"5,251,473","20,550","23,500","20,150","27,312","40,566",0.6732731844401716
6,322780,13.57,코퍼스코리아,"3,640",405,12.52,"16,973,126","3,210","3,870","3,205","92,248","20,546",4.489827703689283
7,402030,12.95,코난테크놀로지,"49,700","3,950",8.63,"1,401,302","44,300","54,200","44,000","11,583","8,549",1.3548953093929115
8,091440,11.70,텔레필드,"2,625",510,24.11,"5,697,994","2,365","2,745","2,350","73,372","39,329",1.8655953622009205
9,159580,11.24,제로투세븐,"8,610",870,11.24,"779,426","7,800","8,700","7,740","33,166","8,873",3.7378564183477967
10,063170,10.00,서울옥션,"19,800","1,800",10.00,"1,306,470","18,250","20,050","18,000","25,614","54,944",0.466183750728014
11,277810,9.69,레인보우로보틱스,"66,800","5,100",8.27,"1,854,745","61,100","67,200","60,900","27,469","55,819",0.49210842186352316
12,046310,9.68,백금T&A,"3,400",240,7.59,"2,477,276","3,100","3,670","3,100","16,637","22,024",0.755403196512895
13,198940,9.47,한주라이트메탈,"6,240",900,16.85,"25,029,485","5,850","6,860","5,700","101,237","48,584",2.083751852461716
14,060570,9.33,드림어스컴퍼니,"3,165",260,8.95,"1,322,967","2,905","3,570","2,895","6,937","12,119",0.5724069642709795
15,222110,9.14,팬젠,"6,450",520,8.77,"207,886","5,910","7,200","5,910","3,507","3,976",0.8820422535211268
16,377480,8.70,마인즈랩,"21,250",950,4.68,"442,575","19,900","21,650","19,550","18,937","8,414",2.2506536724506776
