,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,049080,24.27,기가레인,"1,920",360,23.08,"73,602,156","1,545","1,950","1,545","586,034","872,893",0.6713698013387666
1,065420,23.88,에스아이리소스,555,107,23.88,"29,291,355",448,576,448,"165,723","174,830",0.9479093977006234
2,094480,18.10,갤럭시아머니트리,"6,720",970,16.87,"19,965,859","5,700","7,070","5,690","62,056","56,605",1.0962989135235404
3,391710,17.44,코닉오토메이션,"4,580",735,19.12,"7,438,218","3,900","4,640","3,900","35,933","19,089",1.8823930012048824
4,402030,15.00,코난테크놀로지,"50,600","4,850",10.60,"1,665,115","44,300","54,200","44,000","6,737","10,538",0.6393053710381477
5,062970,14.89,피피아이,"2,970",390,15.12,"2,789,321","2,600","3,220","2,585","8,894","5,714",1.5565278263913196
6,053290,14.63,NE능률,"5,680",730,14.75,"2,423,006","4,960","5,780","4,955","21,662","32,595",0.664580457125326
7,108230,14.22,톱텍,"9,560","1,360",16.59,"8,306,005","8,370","10,200","8,370","25,049","35,573",0.7041576476541197
8,348340,12.16,뉴로메카,"22,600","2,450",12.16,"6,658,613","20,550","23,600","20,150","70,598","28,942",2.4392923778591666
9,091440,11.91,텔레필드,"2,630",515,24.35,"6,155,908","2,365","2,745","2,350","39,231","38,015",1.0319873734052347
10,322780,11.23,코퍼스코리아,"3,565",330,10.20,"21,398,982","3,210","3,870","3,205","57,545","67,961",0.8467356277865247
11,063170,10.83,서울옥션,"19,950","1,950",10.83,"1,482,214","18,250","20,050","18,000","22,392","58,611",0.3820443261503813
12,219550,10.71,디와이디,"1,550",145,10.32,"1,355,101","1,400","1,555","1,400","98,265","149,303",0.6581582419643276
13,159580,10.08,제로투세븐,"8,520",780,10.08,"929,634","7,800","8,700","7,740","51,443","13,356",3.85167714884696
14,046210,9.99,파나진,"4,075",80,2.00,"385,957","3,825","4,080","3,705","8,592","6,623",1.2972972972972974
15,377480,9.46,마인즈랩,"21,400","1,100",5.42,"602,026","19,900","21,800","19,550","10,985","49,825",0.22047165077772202
16,289220,9.44,자이언트스텝,"21,450","1,850",9.44,"2,021,733","19,600","22,450","19,600","38,167","49,314",0.7739587135499046
