,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,049080,24.60,기가레인,"1,925",365,23.40,"65,023,205","1,545","1,940","1,545","528,922","420,945",1.2565109456104717
1,065420,20.76,에스아이리소스,541,93,20.76,"22,690,140",448,569,448,"86,990","99,009",0.8786069953236575
2,094480,18.45,갤럭시아머니트리,"6,740",990,17.22,"18,715,743","5,700","7,070","5,690","118,366","27,944",4.235828800458059
3,062970,16.63,피피아이,"3,015",435,16.86,"2,340,415","2,600","3,220","2,585","16,312","10,289",1.5853824472737876
4,391710,15.13,코닉오토메이션,"4,490",645,16.78,"3,966,982","3,900","4,500","3,900","32,022","17,822",1.7967680395017394
5,402030,15.00,코난테크놀로지,"50,600","4,850",10.60,"1,600,255","44,300","54,200","44,000","3,592","8,293",0.4331363800795852
6,108230,14.34,톱텍,"9,570","1,370",16.71,"5,191,133","8,370","10,200","8,370","28,620","26,648",1.0740018012608825
7,348340,14.14,뉴로메카,"23,000","2,850",14.14,"6,176,457","20,550","23,600","20,150","27,710","69,646",0.3978692243632082
8,000440,12.76,중앙에너비스,"21,650","2,650",13.95,"411,201","19,250","22,600","19,200","1,802","3,283",0.5488882120012184
9,091440,11.91,텔레필드,"2,630",515,24.35,"6,017,720","2,365","2,745","2,350","35,979","28,215",1.2751727804359383
10,159580,10.34,제로투세븐,"8,540",800,10.34,"879,653","7,800","8,700","7,740","27,653","13,286",2.081363841637814
11,063170,10.28,서울옥션,"19,850","1,850",10.28,"1,405,779","18,250","20,050","18,000","17,886","62,747",0.285049484437503
12,198940,10.00,한주라이트메탈,"6,270",930,17.42,"26,982,135","5,850","6,860","5,700","70,374","177,867",0.3956551805562583
13,294140,9.63,레몬,"3,815",340,9.78,"3,293,413","3,530","4,090","3,480","20,671","3,533",5.850834984432494
14,322780,9.52,코퍼스코리아,"3,510",275,8.50,"20,239,132","3,210","3,870","3,205","182,410","38,445",4.744700221095071
15,046210,9.18,파나진,"4,045",50,1.25,"367,978","3,825","4,045","3,705","3,635","13,206",0.27525367257307287
16,300080,9.13,플리토,"26,300","1,200",4.78,"152,738","24,800","26,500","24,100","2,592","8,531",0.30383307935763687
17,289220,8.67,자이언트스텝,"21,300","1,700",8.67,"1,910,766","19,600","22,450","19,600","40,200","36,086",1.1140054314692678
18,219550,8.21,디와이디,"1,515",110,7.83,"1,218,944","1,400","1,555","1,400","50,473","117,694",0.4288493890937516
19,377480,8.18,마인즈랩,"21,150",850,4.19,"485,908","19,900","21,650","19,550","16,240","15,522",1.0462569256539105
20,046310,8.06,백금T&A,"3,350",190,6.01,"2,741,138","3,100","3,670","3,100","60,401","5,760",10.486284722222223
21,357880,8.05,비트나인,"9,400",660,7.55,"1,083,379","8,740","9,450","8,700","13,585","16,847",0.8063750222591559
22,102370,8.00,케이옥션,"5,200",350,7.22,"1,194,236","4,815","5,290","4,815","40,797","61,319",0.6653239615779775
23,185490,7.85,아이진,"5,910",410,7.45,"392,743","5,500","6,310","5,480","9,581","11,399",0.8405123256426003
24,066980,7.80,이엔코퍼레이션,"4,010",185,4.84,"294,051","3,825","4,035","3,720","18,864","18,600",1.0141935483870967
25,051980,7.72,중앙디앤엠,"1,535",65,4.42,"841,825","1,510","1,540","1,425","55,872","99,133",0.5636064680782383
26,224060,7.70,더코디,"8,670",570,7.04,"1,390,430","8,060","9,530","8,050","4,966","3,178",1.5626179987413467
27,307870,7.32,비투엔,"2,200",90,4.27,"1,654,491","2,140","2,305","2,050","20,935","19,087",1.0968198250117882
28,294570,7.32,쿠콘,"34,450","2,250",6.99,"220,100","32,450","34,950","32,100","3,299","16,164",0.20409552091066568
29,286750,7.14,나노브릭,"1,575",80,5.35,"198,713","1,500","1,580","1,470","16,235","29,120",0.5575206043956044
30,293580,7.00,나우IB,"13,000",650,5.26,"171,780","12,150","13,250","12,150","19,786","23,155",0.8545022673288707
31,276040,6.99,스코넥,"14,550",700,5.05,"232,744","13,700","14,550","13,600","23,735","60,798",0.3903911312872134
32,044480,6.97,블레이드 Ent,"1,535",100,6.97,"1,792,489","1,460","1,700","1,435","67,098","42,666",1.5726339474054283
33,035290,6.96,골드앤에스,"7,380",480,6.96,"236,325","6,960","7,820","6,900","1,981","10,029",0.19752717120350982
34,222110,6.94,팬젠,"6,320",390,6.58,"222,431","5,910","7,200","5,910","1,285","1,402",0.9165477888730386
35,294630,6.88,서남,"2,175",75,3.57,"630,999","2,085","2,500","2,035","15,477","1,951",7.932854946181445
36,041830,6.85,인바디,"21,850","1,350",6.59,"172,503","20,550","21,950","20,450","14,515","24,920",0.5824638844301766
37,368970,6.82,오에스피,"7,050",500,7.63,"1,339,672","6,740","7,200","6,600","16,787","8,814",1.9045836169729975
38,310200,6.77,애니플러스,"4,575",300,7.02,"2,330,681","4,285","4,660","4,285","42,390","32,555",1.3021041314698203
39,214270,6.69,FSN,"4,065",185,4.77,"4,141,292","3,870","4,190","3,810","59,877","18,883",3.1709474130169992
40,042520,6.52,한스바이오메드,"12,250",550,4.70,"45,557","11,700","12,250","11,500","16,080","20,251",0.7940348624759271
41,099430,6.40,바이오플러스,"7,980",380,5.00,"5,463,351","7,620","8,210","7,500","101,993","31,836",3.2037002135946726
42,277810,6.40,레인보우로보틱스,"64,800","3,100",5.02,"2,842,276","61,100","67,800","60,900","33,549","14,368",2.334980512249443
43,060570,6.39,드림어스컴퍼니,"3,080",175,6.02,"1,463,777","2,905","3,570","2,895","11,248","2,806",4.008553100498931
44,304100,6.35,솔트룩스,"23,450",850,3.76,"2,332,067","22,250","24,650","22,050","28,651","26,232",1.0922156145166209
45,085670,6.19,뉴프렉스,"6,690",300,4.69,"763,882","6,380","6,690","6,300","18,060","82,957",0.21770314741372035
46,239610,6.04,에이치엘사이언스,"19,300","1,200",6.63,"73,333","18,200","20,300","18,200","10,511","1,000",10.511
47,108860,5.94,셀바스AI,"11,600",250,2.20,"7,427,167","11,200","12,200","10,950","302,187","146,596",2.0613591093890693
