,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,086960,MDS테크,"1,905",375,16.45,"13,977,915","1,820","1,985","1,815","224,992","275,896",0.8154956940296344
1,226330,신테카바이오,"9,020",780,7.96,"209,869","9,800","9,800","9,020","6,918","10,600",0.6526415094339623
2,031510,오스템,"1,840",145,7.30,"4,149,656","1,970","2,035","1,810","122,249","99,751",1.2255415985804654
3,086900,메디톡스,"126,400","9,400",6.92,"124,022","134,300","134,300","125,600","6,017",468,12.856837606837606
4,066410,버킷스튜디오,"1,550",90,5.49,"6,130,283","1,505","1,575","1,475","494,446","236,143",2.093841443532097
5,380540,옵티코어,"3,150",180,5.41,"4,216,451","3,280","3,340","3,090","97,430","114,797",0.8487155587689573
6,101670,하이드로리튬,"18,550","1,000",5.12,"1,191,029","18,800","19,500","18,300","98,868","27,814",3.5546127849284535
7,236810,엔비티,"6,650",350,5.00,"492,370","6,860","6,860","6,590","41,501","13,935",2.978184427700036
8,351330,이삭엔지니어링,"9,640",460,4.55,"155,111","10,000","10,150","9,590","10,786","5,749",1.8761523743259698
9,073570,어반리튬,"13,900",650,4.47,"1,007,324","13,750","14,650","13,500","74,792","25,089",2.9810674000558013
10,284620,카이노스메드,"5,360",240,4.29,"206,740","5,540","5,650","5,320","26,594","16,565",1.60543314216722
11,900100,애머릿지,"2,250",100,4.26,"240,888","2,350","2,350","2,145","9,552","1,461",6.537987679671458
12,060720,KH바텍,"14,800",650,4.21,"337,677","15,400","15,400","14,450","77,422","30,601",2.5300480376458285
13,252500,세화피앤씨,"1,385",60,4.15,"963,352","1,440","1,440","1,365","273,030","85,612",3.189155725832827
14,083470,이엠앤아이,"5,910",240,3.90,"273,623","6,200","6,200","5,880","19,184","28,671",0.669108158069129
15,099750,이지케어텍,"24,350",950,3.75,"58,117","24,850","25,050","24,100","8,545","2,572",3.3223172628304822
16,298870,다올인베스트먼트,"3,280",125,3.67,"2,320,225","3,400","3,440","3,260","177,455","88,494",2.005277193934052
