,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,049080,23.95,기가레인,"1,915",355,22.76,"73,891,336","1,545","1,950","1,545","654,783","715,635",0.914967825777107
1,065420,23.21,에스아이리소스,552,104,23.21,"29,474,062",448,576,448,"148,435","241,704",0.6141189223182074
2,391710,21.79,코닉오토메이션,"4,750",905,23.54,"8,213,083","3,900","4,765","3,900","32,865","36,730",0.894772665396134
3,094480,18.10,갤럭시아머니트리,"6,720",970,16.87,"19,990,316","5,700","7,070","5,690","72,075","67,907",1.0613780611718968
4,062970,15.86,피피아이,"2,995",415,16.09,"2,798,384","2,600","3,220","2,585","7,275","4,257",1.7089499647639184
5,402030,15.68,코난테크놀로지,"50,900","5,150",11.26,"1,667,620","44,300","54,200","44,000","7,920","11,256",0.7036247334754797
6,108230,13.26,톱텍,"9,480","1,280",15.61,"8,437,110","8,370","10,200","8,370","30,151","38,269",0.7878700776085082
7,348340,12.66,뉴로메카,"22,700","2,550",12.66,"6,675,658","20,550","23,600","20,150","60,145","17,541",3.428823898295422
8,091440,12.55,텔레필드,"2,645",530,25.06,"6,185,815","2,365","2,745","2,350","51,044","24,805",2.0578109252166903
9,063170,11.39,서울옥션,"20,050","2,050",11.39,"1,507,138","18,250","20,050","18,000","25,474","58,660",0.4342652574156154
10,322780,11.08,코퍼스코리아,"3,560",325,10.05,"21,462,144","3,210","3,870","3,205","68,947","64,739",1.0649994593676146
11,219550,10.36,디와이디,"1,545",140,9.96,"1,366,071","1,400","1,555","1,400","97,892","134,488",0.7278865028850158
12,159580,10.08,제로투세븐,"8,520",780,10.08,"932,565","7,800","8,700","7,740","34,334","18,354",1.8706548981148523
13,046210,9.99,파나진,"4,075",80,2.00,"386,332","3,825","4,080","3,705","9,058","6,708",1.3503279666070365
14,377480,9.21,마인즈랩,"21,350","1,050",5.17,"606,025","19,900","21,800","19,550","15,776","27,263",0.5786597219675017
15,289220,9.18,자이언트스텝,"21,400","1,800",9.18,"2,024,861","19,600","22,450","19,600","64,748","55,253",1.171845872622301
16,198940,8.95,한주라이트메탈,"6,210",870,16.29,"28,098,071","5,850","6,860","5,700","131,097","88,040",1.4890617900954113
17,300080,8.92,플리토,"26,250","1,150",4.58,"163,066","24,800","26,500","24,100","3,223","6,589",0.48914858096828046
18,294140,8.91,레몬,"3,790",315,9.06,"3,625,960","3,530","4,090","3,480","20,112","11,430",1.7595800524934384
19,222110,8.80,팬젠,"6,430",500,8.43,"229,465","5,910","7,200","5,910","3,141","2,952",1.0640243902439024
20,053290,8.78,NE능률,"5,390",440,8.89,"2,978,782","4,960","5,780","4,955","25,433","54,227",0.4690099028159404
21,102370,8.41,케이옥션,"5,220",370,7.63,"1,446,565","4,815","5,290","4,815","48,372","53,725",0.9003629595160539
22,035290,8.41,골드앤에스,"7,480",580,8.41,"250,735","6,960","7,820","6,900","3,682","3,638",1.0120945574491478
23,277810,8.37,레인보우로보틱스,"66,000","4,300",6.97,"3,335,983","61,100","67,800","60,900","15,909","35,637",0.4464180486572944
24,185490,7.85,아이진,"5,910",410,7.45,"411,505","5,500","6,310","5,480","6,994","16,594",0.42147764252139325
25,294570,7.79,쿠콘,"34,600","2,400",7.45,"243,110","32,450","34,950","32,100","4,586","3,877",1.1828733556873872
26,073570,7.78,어반리튬,"14,550",0,0.00,"1,824,297","13,750","15,850","13,500","33,829","39,638",0.853448710833039
27,355150,7.59,교보10호스팩,"2,340",150,6.85,"308,513","2,175","2,350","2,175","44,247","44,443",0.9955898566703418
28,046310,7.58,백금T&A,"3,335",175,5.54,"2,781,119","3,100","3,670","3,100","70,167","5,915",11.862552831783601
29,051980,7.37,중앙디앤엠,"1,530",60,4.08,"923,001","1,510","1,540","1,425","51,919","93,943",0.5526649138307271
30,044480,7.32,블레이드 Ent,"1,540",105,7.32,"1,850,335","1,460","1,700","1,435","78,949","53,906",1.4645679516194858
31,066980,7.26,이엔코퍼레이션,"3,990",165,4.31,"312,153","3,825","4,035","3,720","26,780","21,402",1.2512849266423698
32,357880,7.13,비트나인,"9,320",580,6.64,"1,210,210","8,740","9,450","8,700","16,046","7,112",2.2561867266591675
33,005160,7.13,동국산업,"4,355",280,6.87,"7,189,000","4,075","4,590","4,065","15,943","60,427",0.2638390123620236
34,041830,6.85,인바디,"21,850","1,350",6.59,"194,610","20,550","21,950","20,450","16,918","25,443",0.6649373108517077
35,085370,6.81,루트로닉,"21,950","1,550",7.60,"1,349,165","20,550","22,050","20,550","16,169","83,493",0.19365695327752028
