,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,049080,기가레인,"1,890",330,21.15,"47,188,912","1,545","1,920","1,545","169,530","185,532",0.9137507276372809
1,198940,한주라이트메탈,"6,270",930,17.42,"24,930,612","5,850","6,860","5,700","93,863","34,676",2.7068577690621756
2,065420,에스아이리소스,534,86,19.20,"18,125,497",448,569,448,"96,904","69,694",1.3904209831549343
3,094480,갤럭시아머니트리,"6,630",880,15.30,"17,728,997","5,700","7,070","5,690","120,226","39,418",3.050027906032777
4,322780,코퍼스코리아,"3,655",420,12.98,"16,922,814","3,210","3,870","3,205","69,160","96,986",0.7130926113047243
5,096040,이트론,163,6,3.82,"16,846,258",158,172,157,"3,146,873","2,518,244",1.2496299008356617
6,053590,한국테크놀로지,470,1,0.21,"15,338,071",463,476,454,"375,279","769,877",0.4874531905745983
7,065650,메디프론,"1,890",100,5.59,"14,943,341","1,830","2,035","1,805","277,503","95,871",2.8945457959132583
8,086960,MDS테크,"1,905",375,16.45,"12,707,691","1,820","1,985","1,815","288,152","107,713",2.6751831255280236
9,257720,실리콘투,"2,950",55,1.90,"10,753,948","2,955","3,035","2,880","270,584","176,676",1.5315266363286468
10,050110,캠시스,"2,185",65,3.07,"10,159,201","2,285","2,295","2,180","293,453","316,512",0.9271465220907896
11,307280,원바이오젠,"1,935",220,12.83,"8,520,512","1,810","2,160","1,805","108,766","109,171",0.996290223594178
12,015710,코콤,"8,060",210,2.68,"8,344,249","8,460","8,940","8,030","68,366","21,297",3.210123491571583
13,297570,알로이스,"1,975",30,1.50,"7,734,785","2,130","2,155","1,965","151,942","105,022",1.446763535259279
14,036030,케이티알파,"7,830",60,0.77,"7,608,559","8,030","8,630","7,780","54,207","28,001",1.935895146601907
15,108860,셀바스AI,"11,650",300,2.64,"6,671,101","11,200","12,200","10,950","231,785","269,041",0.8615229649012605
16,041190,우리기술투자,"4,780",280,6.22,"6,232,165","4,530","4,920","4,520","69,042","22,642",3.0492889320731384
17,090710,휴림로봇,"2,700",20,0.75,"6,055,086","2,660","2,710","2,640","518,818","928,368",0.5588495079537424
18,066410,버킷스튜디오,"1,545",95,5.79,"5,895,824","1,505","1,575","1,475","470,378","236,241",1.9910938406119174
19,091440,텔레필드,"2,630",515,24.35,"5,678,309","2,365","2,745","2,350","69,841","42,546",1.6415409204155502
20,348340,뉴로메카,"22,650","2,500",12.41,"5,104,127","20,550","23,500","20,150","57,092","25,615",2.228850283037283
21,331520,밸로프,"1,820",25,1.39,"5,060,809","1,805","1,860","1,770","263,615","290,175",0.9084690273111053
22,056700,신화인터텍,"3,260",115,3.66,"5,055,530","3,265","3,570","3,240","36,054","48,442",0.7442714999380703
23,078890,가온미디어,"8,250",380,4.83,"4,986,506","8,330","8,890","8,200","66,602","21,387",3.114134754757563
24,099430,바이오플러스,"8,150",550,7.24,"4,761,301","7,620","8,210","7,500","54,737","139,236",0.3931239047372806
25,273060,와이즈버즈,"1,500",5,0.33,"4,437,176","1,470","1,590","1,465","99,698","192,716",0.5173312023910832
26,227610,아우딘퓨쳐스,"2,285",35,1.56,"4,377,617","2,270","2,385","2,185","100,956","36,297",2.7813868914786344
27,031510,오스템,"1,835",150,7.56,"4,004,528","1,970","2,035","1,810","119,441","49,291",2.423180702359457
28,214270,FSN,"4,040",160,4.12,"3,977,450","3,870","4,190","3,810","24,913","36,208",0.6880523641184269
29,192250,케이사인,"1,770",40,2.31,"3,942,550","1,840","1,840","1,755","395,645","274,235",1.442722482542345
30,380540,옵티코어,"3,160",170,5.11,"3,916,783","3,280","3,340","3,090","110,665","85,206",1.2987935121939769
31,046390,삼화네트웍스,"3,470",80,2.25,"3,540,473","3,600","3,705","3,440","71,009","20,504",3.4631779165040966
32,184230,SGA솔루션즈,975,15,1.56,"3,232,710",959,"1,040",947,"58,032","11,168",5.196275071633238
33,207760,미스터블루,"3,380",125,3.57,"3,121,397","3,470","3,520","3,345","192,834","53,012",3.6375537614125104
34,366030,공구우먼,"13,050",150,1.16,"3,014,744","12,800","13,900","12,700","143,003","143,182",0.9987498428573424
35,041460,한국전자인증,"5,940",200,3.48,"3,004,984","5,700","6,190","5,690","94,183","21,805",4.3193304288007335
36,037950,엘컴텍,"1,305",65,5.24,"2,974,058","1,275","1,320","1,255","224,097","618,470",0.36234093812149337
37,362320,청담글로벌,"13,200",100,0.76,"2,909,222","13,100","13,300","12,850","280,483","290,843",0.9643794074466293
38,336060,웨이버스,"1,845",35,1.86,"2,654,957","1,850","1,910","1,830","215,619","96,566",2.23286664043245
39,148780,비플라이소프트,"1,155",25,2.12,"2,654,535","1,160","1,255","1,150","201,001","312,496",0.6432114331063438
40,121800,비덴트,"4,350",25,0.57,"2,639,570","4,365","4,430","4,130","44,139","19,899",2.2181516659128597
41,046310,백금T&A,"3,400",240,7.59,"2,444,164","3,100","3,670","3,100","14,500","12,887",1.1251648948552806
42,377030,맥스트,"15,100",450,3.07,"2,391,518","15,000","15,950","14,700","95,849","56,814",1.6870665680994121
