,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,307280,10.25,원바이오젠,"1,990",275,16.03,"484,599","1,810","1,990","1,805",851,216,3.939814814814815
1,056700,6.92,신화인터텍,"3,475",330,10.49,"1,660,510","3,265","3,570","3,250",3,"6,064",0.0004947229551451188
2,089230,6.14,THE E&M,363,15,4.31,"139,157",342,363,342,0,"29,648",0.0
3,219550,5.00,디와이디,"1,470",65,4.63,"36,119","1,400","1,475","1,400","8,078",300,26.926666666666666
4,073570,4.01,어반리튬,"14,250",300,2.06,"132,873","13,750","14,450","13,700","3,860","2,056",1.877431906614786
5,159010,3.33,아스플로,"12,400",350,2.90,"22,215","12,100","12,400","12,000","1,384",451,3.0687361419068737
6,041190,3.32,우리기술투자,"4,670",170,3.78,"98,445","4,530","4,670","4,520",52,105,0.49523809523809526
7,095700,3.20,제넥신,"14,500",0,0.00,"173,184","14,100","14,500","14,050","6,797","5,149",1.3200621479899008
8,175140,2.97,인포마크,"6,940",390,5.95,407,"6,740","6,940","6,740",606,173,3.5028901734104045
9,204840,2.90,지엘팜텍,780,17,2.23,2,758,780,758,"5,232","11,558",0.4526734729191902
10,377330,2.88,이지트로닉스,"10,700",150,1.42,543,"10,400","10,700","10,400",13,"1,151",0.011294526498696786
11,216080,2.80,제테마,"14,700",450,3.16,"4,528","14,300","14,750","14,300",13,42,0.30952380952380953
12,154040,2.74,솔루에타,"2,815",10,0.35,754,"2,825","2,825","2,740","3,722","1,284",2.898753894080997
13,002230,2.71,피에스텍,"3,985",160,4.18,79,"3,880","3,990","3,880","1,792",22,81.45454545454545
14,391710,2.69,코닉오토메이션,"4,005",160,4.16,"38,159","3,900","4,005","3,900","2,124",27,78.66666666666667
15,064290,2.68,인텍플러스,"17,250",750,4.55,"13,421","16,850","17,300","16,800",110,983,0.11190233977619532
16,080530,2.66,코디,"1,350",75,5.88,"88,687","1,315","1,355","1,315","2,174","5,080",0.4279527559055118
17,294090,2.65,이오플로우,"15,500",0,0.00,"4,311","15,750","15,750","15,100",56,154,0.36363636363636365
18,106520,2.62,노블엠앤비,"1,960",35,1.82,"27,382","1,910","1,960","1,910","2,169","3,410",0.6360703812316716
19,148780,2.59,비플라이소프트,"1,190",10,0.85,"129,871","1,160","1,200","1,160","1,996",116,17.20689655172414
20,052220,2.57,iMBC,"3,590",105,3.01,"32,302","3,510","3,600","3,500","10,621","23,837",0.44556781474178797
21,093640,2.54,다믈멀티미디어,"6,050",120,1.94,"19,998","6,080","6,100","5,900",415,"1,418",0.2926657263751763
22,053980,2.54,오상자이엘,"5,240",200,3.97,"7,631","5,200","5,250","5,110","3,335",923,3.6132177681473454
23,241790,2.52,오션브릿지,"14,250",350,2.52,"11,538","13,900","14,350","13,900","1,444",421,3.4299287410926365
24,066790,2.49,씨씨에스,618,15,2.49,"7,224",603,618,603,"2,070","6,989",0.29617971097438833
25,048910,2.40,대원미디어,"17,100",600,3.64,"87,848","16,850","17,250","16,700","2,668",752,3.547872340425532
26,216050,2.32,인크로스,"15,450",950,6.55,"71,980","15,250","15,600","15,100",986,"1,425",0.6919298245614035
27,019570,2.23,리더스 기술투자,505,3,0.60,"59,956",494,505,494,"7,522","10,369",0.7254315748866814
28,065650,2.22,메디프론,"1,845",55,3.07,"236,064","1,830","1,860","1,805","6,680","6,383",1.046529844900517
29,168360,2.19,펨트론,"7,000",90,1.30,"11,507","6,860","7,000","6,850",75,16,4.6875
30,065690,2.18,파커스,"2,345",25,1.08,977,"2,340","2,365","2,295","1,448",152,9.526315789473685
31,032540,2.16,TJ미디어,"7,100",80,1.14,"13,712","6,950","7,120","6,950",47,422,0.11137440758293839
32,035290,2.16,골드앤에스,"7,100",200,2.90,"2,214","6,960","7,100","6,950","1,686",112,15.053571428571429
33,046970,2.16,우리로,"1,420",30,2.16,"135,664","1,415","1,465","1,390","9,607",387,24.824289405684755
34,117730,2.13,티로보틱스,"7,200",0,0.00,"14,231","7,290","7,290","7,050","1,323","1,213",1.090684253915911
35,222980,2.12,한국맥널티,"5,310",70,1.34,"2,144","5,210","5,350","5,200","2,557",27,94.70370370370371
36,236810,2.11,엔비티,"6,770",230,3.29,"66,079","6,860","6,860","6,630",335,247,1.3562753036437247
37,033320,2.11,제이씨현시스템,"5,820",160,2.83,"221,303","5,700","5,850","5,700",695,217,3.2027649769585254
38,064480,2.11,브리지텍,"5,320",200,3.91,"81,687","5,210","5,350","5,210",944,"1,826",0.5169769989047097
39,217820,2.09,원익피앤이,"7,820",180,2.36,"6,180","7,660","7,840","7,660",218,86,2.5348837209302326
40,038530,2.05,골드퍼시픽,399,2,0.50,"5,719",401,401,391,"28,851",620,46.53387096774193
41,027040,2.03,서울전자통신,603,2,0.33,"5,917",607,607,591,452,"1,148",0.39372822299651566
42,036690,2.02,코맥스,"4,035",160,4.13,"150,207","3,955","4,040","3,955","1,935",977,1.9805527123848516
43,027830,2.00,대성창투,"2,805",25,0.90,"17,791","2,810","2,860","2,750",14,932,0.015021459227467811
44,008290,1.99,원풍물산,924,8,0.87,"18,221",906,925,906,"1,305",3,435.0
45,425040,1.99,티이엠씨,"28,150",50,0.18,"57,070","27,700","28,200","27,600",68,493,0.13793103448275862
46,079190,1.99,케스피온,"1,025",10,0.99,"4,170","1,005","1,025","1,005",333,"1,056",0.3153409090909091
47,069080,1.99,웹젠,"17,950",300,1.70,"8,711","17,700","18,000","17,600","1,135",751,1.5113182423435418
48,260970,1.96,에스앤디,"15,600",0,0.00,"1,020","15,600","15,600","15,300",21,954,0.0220125786163522
49,310210,1.95,보로노이,"31,350",700,2.28,296,"30,750","31,400","30,750",108,83,1.3012048192771084
