,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,065420,22.10,에스아이리소스,547,99,22.10,"14,737,347",448,569,448,"158,808","86,784",1.8299225663716814
1,094480,19.68,갤럭시아머니트리,"6,810","1,060",18.43,"16,770,214","5,700","7,070","5,690","93,943","62,792",1.4960982290737674
2,402030,16.82,코난테크놀로지,"51,400","5,650",12.35,"823,523","44,300","51,600","44,000","8,159","3,764",2.1676408076514346
3,046310,16.45,백금T&A,"3,610",450,14.24,"764,220","3,100","3,670","3,100","1,944","2,007",0.968609865470852
4,348340,15.14,뉴로메카,"23,200","3,050",15.14,"4,454,670","20,550","23,500","20,150","52,564","79,794",0.6587462716494975
5,322780,14.98,코퍼스코리아,"3,685",450,13.91,"14,751,249","3,210","3,870","3,205","114,085","56,306",2.0261606223137854
6,062970,14.12,피피아이,"2,950",370,14.34,"1,236,531","2,600","3,170","2,585","11,136","2,805",3.970053475935829
7,049080,13.92,기가레인,"1,760",200,12.82,"26,151,215","1,545","1,840","1,545","461,756","718,771",0.6424243604708593
8,224060,13.29,더코디,"9,120","1,020",12.59,"1,035,575","8,060","9,530","8,050","4,856","10,006",0.4853088147111733
9,091440,12.98,텔레필드,"2,655",540,25.53,"5,178,819","2,365","2,745","2,350","39,874","39,395",1.012158903414139
10,185490,11.13,아이진,"6,090",590,10.73,"270,523","5,500","6,310","5,480","3,218","8,334",0.3861291096712263
11,219550,10.71,디와이디,"1,550",145,10.32,"1,028,997","1,400","1,555","1,400","31,113","89,595",0.3472626820693119
12,063170,10.56,서울옥션,"19,900","1,900",10.56,"1,109,053","18,250","20,000","18,000","26,696","83,554",0.31950594824903655
13,102370,8.62,케이옥션,"5,230",380,7.84,"887,874","4,815","5,280","4,815","35,249","65,709",0.5364409746001308
14,304100,8.62,솔트룩스,"23,950","1,350",5.97,"1,848,803","22,250","24,650","22,050","17,593","41,995",0.418930825098226
15,060570,8.46,드림어스컴퍼니,"3,140",235,8.09,"1,139,195","2,905","3,570","2,895","11,798","9,852",1.1975233455136014
16,289220,8.42,자이언트스텝,"21,250","1,650",8.42,"1,619,779","19,600","22,450","19,600","53,472","26,365",2.028143371894557
17,046210,8.23,파나진,"4,010",15,0.38,"331,371","3,825","4,045","3,705","6,994","18,009",0.3883613748681215
18,198940,8.07,한주라이트메탈,"6,160",820,15.36,"22,770,889","5,850","6,860","5,700","92,557","50,239",1.8423336451760584
19,293580,7.82,나우IB,"13,100",750,6.07,"148,310","12,150","13,250","12,150","25,200","23,094",1.0911925175370225
20,307870,7.80,비투엔,"2,210",100,4.74,"833,400","2,140","2,280","2,050","60,884","48,632",1.2519328836979766
21,425040,7.79,티이엠씨,"29,750","1,650",5.87,"1,446,735","27,700","30,800","27,600","16,420","8,080",2.032178217821782
22,307280,7.76,원바이오젠,"1,945",230,13.41,"8,055,043","1,810","2,160","1,805","87,250","296,366",0.2943994925193848
23,044480,7.67,블레이드 Ent,"1,545",110,7.67,"1,583,572","1,460","1,700","1,435","66,107","47,027",1.4057243711059604
24,214270,7.48,FSN,"4,095",215,5.54,"3,583,015","3,870","4,190","3,810","28,372","17,148",1.6545369722416607
25,294570,7.48,쿠콘,"34,500","2,300",7.14,"132,720","32,450","34,800","32,100","2,319","6,476",0.3580914144533663
26,035290,7.39,골드앤에스,"7,410",510,7.39,"86,797","6,960","7,440","6,900","6,525","9,565",0.6821745948771563
