,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,049080,기가레인,"1,880",320,20.51,"79,449,866","1,545","1,950","1,545","622,989","881,269",0.7069226308879581
1,065420,에스아이리소스,551,103,22.99,"31,417,866",448,576,448,"162,657","125,218",1.2989905604625533
2,198940,한주라이트메탈,"6,140",800,14.98,"29,251,313","5,850","6,860","5,700","48,576","89,878",0.5404659649747435
3,096040,이트론,159,2,1.27,"26,735,930",158,172,156,"1,893,841","1,610,418",1.1759934377285897
4,322780,코퍼스코리아,"3,500",265,8.19,"21,966,645","3,210","3,870","3,205","105,115","53,221",1.9750662332537907
5,094480,갤럭시아머니트리,"6,700",950,16.52,"20,613,810","5,700","7,070","5,690","77,278","50,638",1.5260871282436115
6,053590,한국테크놀로지,464,7,1.49,"19,723,756",463,476,454,"798,237","562,866",1.418165247145857
7,065650,메디프론,"1,840",50,2.79,"16,721,623","1,830","2,035","1,805","98,642","161,303",0.6115323335585823
8,086960,MDS테크,"1,890",390,17.11,"15,310,146","1,820","1,985","1,815","340,071","307,663",1.1053360332571678
9,050110,캠시스,"2,130",10,0.47,"12,496,337","2,285","2,295","2,110","408,530","148,973",2.7423090090150564
10,257720,실리콘투,"2,915",20,0.69,"12,239,807","2,955","3,035","2,880","244,425","113,544",2.1526897061931938
11,391710,코닉오토메이션,"4,715",870,22.63,"10,870,965","3,900","4,900","3,900","58,100","33,589",1.7297329482866415
12,090710,휴림로봇,"2,690",10,0.37,"10,345,212","2,660","2,720","2,640","945,478","1,068,518",0.8848498574661353
13,307280,원바이오젠,"1,865",150,8.75,"9,812,358","1,810","2,160","1,805","124,380","57,231",2.173297688315773
14,108230,톱텍,"9,060",860,10.49,"9,581,017","8,370","10,200","8,370","45,104","30,741",1.4672261800201685
15,015710,코콤,"7,920",70,0.89,"8,910,696","8,460","8,940","7,920","90,628","10,385",8.726817525276841
16,297570,알로이스,"1,945",60,2.99,"8,509,299","2,130","2,155","1,935","183,409","76,782",2.388697871897059
17,036030,케이티알파,"7,780",10,0.13,"8,226,435","8,030","8,630","7,700","54,816","4,926",11.1278928136419
18,005160,동국산업,"4,340",265,6.50,"8,116,042","4,075","4,590","4,065","72,132","28,986",2.4885116953011797
19,108860,셀바스AI,"11,500",150,1.32,"7,981,339","11,200","12,200","10,950","255,721","178,393",1.4334699231472088
20,041190,우리기술투자,"4,680",180,4.00,"6,991,016","4,530","4,920","4,520","72,878","29,832",2.442947170823277
21,348340,뉴로메카,"22,250","2,100",10.42,"6,922,856","20,550","23,600","20,150","53,846","40,528",1.3286123174101856
22,053290,NE능률,"5,670",720,14.55,"6,860,972","4,960","5,890","4,955","44,613","93,888",0.47517254601226994
23,091440,텔레필드,"2,705",590,27.90,"6,720,057","2,365","2,745","2,350","23,727","31,955",0.742512908777969
24,066410,버킷스튜디오,"1,545",95,5.79,"6,470,133","1,505","1,575","1,475","519,786","476,116",1.0917213452183923
25,099430,바이오플러스,"8,000",400,5.26,"6,125,488","7,620","8,210","7,500","126,633","56,124",2.2563074620483214
26,331520,밸로프,"1,790",5,0.28,"5,721,226","1,805","1,860","1,770","290,921","307,849",0.9450120026376567
27,056700,신화인터텍,"3,195",50,1.59,"5,514,040","3,265","3,570","3,195","60,677","17,289",3.509572560587657
28,078890,가온미디어,"8,280",410,5.21,"5,300,435","8,330","8,890","8,200","20,927","39,083",0.535450195737277
29,227610,아우딘퓨쳐스,"2,240",10,0.44,"5,083,903","2,270","2,385","2,185","89,186","33,121",2.6927327073457925
30,273060,와이즈버즈,"1,510",5,0.33,"5,052,143","1,470","1,590","1,465","168,932","49,545",3.409667978605308
