,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,065420,25.67,에스아이리소스,563,115,25.67,"28,232,087",448,576,448,"107,397","464,764",0.23107856890809098
1,049080,24.92,기가레인,"1,930",370,23.72,"72,586,571","1,545","1,950","1,545","542,527","706,983",0.767383374140538
2,094480,18.28,갤럭시아머니트리,"6,730",980,17.04,"19,825,429","5,700","7,070","5,690","53,035","110,605",0.4794991184846978
3,062970,18.18,피피아이,"3,055",475,18.41,"2,737,798","2,600","3,220","2,585","9,201","10,930",0.841811527904849
4,391710,17.95,코닉오토메이션,"4,600",755,19.64,"6,966,470","3,900","4,640","3,900","12,558","25,227",0.4977999762159591
5,402030,16.14,코난테크놀로지,"51,100","5,350",11.69,"1,646,718","44,300","54,200","44,000","7,222","7,864",0.9183621566632757
6,108230,14.58,톱텍,"9,590","1,390",16.95,"8,136,913","8,370","10,200","8,370","43,100","23,748",1.8148896749199932
7,348340,12.66,뉴로메카,"22,700","2,550",12.66,"6,506,382","20,550","23,600","20,150","66,296","23,938",2.769487843595956
8,091440,11.91,텔레필드,"2,630",515,24.35,"6,137,673","2,365","2,745","2,350","32,056","32,349",0.9909425329994744
9,322780,11.39,코퍼스코리아,"3,570",335,10.36,"21,147,164","3,210","3,870","3,205","104,166","71,550",1.4558490566037736
10,159580,10.72,제로투세븐,"8,570",830,10.72,"921,889","7,800","8,700","7,740","40,890","15,833",2.582580685909177
11,063170,10.28,서울옥션,"19,850","1,850",10.28,"1,473,858","18,250","20,050","18,000","24,149","64,587",0.3738987721987397
12,294140,10.20,레몬,"3,835",360,10.36,"3,556,382","3,530","4,090","3,480","9,254","15,755",0.5873690891780388
13,198940,10.18,한주라이트메탈,"6,280",940,17.60,"27,774,077","5,850","6,860","5,700","103,297","75,565",1.366995302057831
14,073570,10.00,어반리튬,"14,850",300,2.06,"1,749,068","13,750","15,850","13,500","35,411","42,817",0.8270313193357779
15,277810,9.85,레인보우로보틱스,"66,900","5,200",8.43,"3,206,408","61,100","67,800","60,900","43,253","29,179",1.4823331848247028
16,046210,9.85,파나진,"4,070",75,1.88,"382,007","3,825","4,080","3,705","4,234","6,980",0.6065902578796561
17,289220,9.44,자이언트스텝,"21,450","1,850",9.44,"2,006,878","19,600","22,450","19,600","39,734","41,596",0.9552360803923454
18,219550,9.29,디와이디,"1,530",125,8.90,"1,284,976","1,400","1,555","1,400","96,728","125,284",0.7720698572842501
19,222110,9.14,팬젠,"6,450",520,8.77,"228,122","5,910","7,200","5,910","2,820","1,195",2.3598326359832638
