,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,065420,20.31,에스아이리소스,539,91,20.31,"16,937,479",448,569,448,"146,423","62,839",2.330129378252359
1,402030,19.32,코난테크놀로지,"52,500","6,750",14.75,"1,210,574","44,300","54,200","44,000","8,159","3,422",2.3842781998831093
2,094480,17.75,갤럭시아머니트리,"6,700",950,16.52,"17,216,377","5,700","7,070","5,690","34,512","84,366",0.40907474575065783
3,049080,17.15,기가레인,"1,810",250,16.03,"32,446,458","1,545","1,840","1,545","529,466","316,896",1.6707878925578108
4,046310,15.00,백금T&A,"3,565",405,12.82,"1,602,149","3,100","3,670","3,100","21,626","24,200",0.8936363636363637
5,322780,13.88,코퍼스코리아,"3,650",415,12.83,"15,631,593","3,210","3,870","3,205","104,506","54,787",1.9074963038677057
6,091440,13.19,텔레필드,"2,660",545,25.77,"5,427,572","2,365","2,745","2,350","44,849","81,476",0.5504565761696696
7,062970,12.19,피피아이,"2,900",320,12.40,"1,257,908","2,600","3,170","2,585","7,857","6,777",1.159362549800797
8,348340,12.16,뉴로메카,"22,600","2,450",12.16,"4,853,132","20,550","23,500","20,150","71,892","67,375",1.0670426716141002
9,224060,11.93,더코디,"9,010",910,11.23,"1,092,965","8,060","9,530","8,050","4,281","6,154",0.6956451088722782
10,063170,10.28,서울옥션,"19,850","1,850",10.28,"1,228,159","18,250","20,050","18,000","26,598","66,841",0.397929414580871
11,219550,10.00,디와이디,"1,540",135,9.61,"1,088,556","1,400","1,555","1,400","22,785","101,756",0.22391799992138056
12,016670,9.91,디모아,510,32,6.69,"560,320",481,515,464,"12,736","29,225",0.4357912745936698
13,198940,9.65,한주라이트메탈,"6,250",910,17.04,"23,611,761","5,850","6,860","5,700","110,321","66,388",1.6617611616557209
14,102370,9.03,케이옥션,"5,250",400,8.25,"1,006,372","4,815","5,290","4,815","24,439","67,683",0.3610803303636068
15,108860,8.68,셀바스AI,"11,900",550,4.85,"5,983,705","11,200","12,200","10,950","253,609","438,071",0.5789221381922108
16,289220,8.67,자이언트스텝,"21,300","1,700",8.67,"1,720,391","19,600","22,450","19,600","44,445","28,208",1.575616846284742
17,307870,8.54,비투엔,"2,225",115,5.45,"1,441,906","2,140","2,305","2,050","61,167","32,609",1.8757704928087338
18,159580,8.40,제로투세븐,"8,390",650,8.40,"344,908","7,800","8,410","7,740","16,959","10,533",1.6100825975505555
19,060570,8.29,드림어스컴퍼니,"3,135",230,7.92,"1,233,475","2,905","3,570","2,895","14,369","3,879",3.7043052333075535
20,035290,8.26,골드앤에스,"7,470",570,8.26,"99,075","6,960","7,470","6,900","3,383","9,649",0.3506062804435693
21,294570,8.10,쿠콘,"34,700","2,500",7.76,"161,962","32,450","34,950","32,100","4,716","11,374",0.41462985756989623
22,300080,8.09,플리토,"26,050",950,3.78,"109,406","24,800","26,200","24,100","5,385","2,942",1.8303874915023792
23,334970,8.01,프레스티지바이오로직스,"3,440",210,6.50,"967,254","3,215","3,515","3,185","34,947","8,296",4.2125120540019285
24,185490,7.85,아이진,"5,910",410,7.45,"330,658","5,500","6,310","5,480","10,866","8,903",1.220487476131641
25,304100,7.71,솔트룩스,"23,750","1,150",5.09,"2,113,955","22,250","24,650","22,050","22,274","34,192",0.6514389330837623
26,046210,7.69,파나진,"3,990",5,0.13,"335,109","3,825","4,045","3,705","2,785","8,664",0.32144506001846723
27,307280,7.48,원바이오젠,"1,940",225,13.12,"8,143,459","1,810","2,160","1,805","86,809","213,989",0.405670384926328
28,368970,7.27,오에스피,"7,080",530,8.09,"1,193,184","6,740","7,200","6,600","21,449","12,952",1.6560376775787524
29,377480,7.16,마인즈랩,"20,950",650,3.20,"400,381","19,900","21,650","19,550","7,535","24,482",0.3077771423903276
30,293580,7.00,나우IB,"13,000",650,5.26,"151,016","12,150","13,250","12,150","17,698","26,056",0.6792293521645686
31,044480,6.97,블레이드 Ent,"1,535",100,6.97,"1,664,551","1,460","1,700","1,435","69,301","32,699",2.1193614483623353
32,099430,6.80,바이오플러스,"8,010",410,5.39,"3,207,614","7,620","8,060","7,500","52,330","233,955",0.22367549315039217
33,066980,6.72,이엔코퍼레이션,"3,970",145,3.79,"250,789","3,825","4,035","3,720","29,617","21,468",1.3795882243338924
34,041460,6.68,한국전자인증,"6,070",330,5.75,"2,398,814","5,700","6,190","5,690","47,149","34,301",1.374566339173785
35,301300,6.63,바이브컴퍼니,"28,950","1,050",3.76,"77,171","27,750","29,150","27,150","2,881","4,815",0.5983385254413291
36,214270,6.56,FSN,"4,060",180,4.64,"3,838,683","3,870","4,190","3,810","49,577","26,323",1.8834099456748852
37,425040,6.34,티이엠씨,"29,350","1,250",4.45,"1,540,727","27,700","30,800","27,600","12,109","14,116",0.8578209124397846
38,239610,6.32,에이치엘사이언스,"19,350","1,250",6.91,"66,922","18,200","20,300","18,200","13,680","1,006",13.59840954274354
39,277810,6.24,레인보우로보틱스,"64,700","3,000",4.86,"1,163,698","61,100","64,900","60,900","24,316","54,171",0.44887485924202986
40,179290,6.19,엠아이텍,"11,150",550,5.19,"252,980","10,650","11,200","10,500","41,629","65,184",0.6386383161512027
41,184230,6.12,SGA솔루션즈,"1,005",45,4.69,"1,177,462",959,"1,010",947,"31,743","46,457",0.6832770088468907
42,041830,6.11,인바디,"21,700","1,200",5.85,"107,225","20,550","21,800","20,450","6,042","11,773",0.5132081882272997
43,296640,6.10,이노룰스,"13,050",500,3.98,"340,104","12,600","13,200","12,300","25,486","32,511",0.7839192888560795
44,222110,6.09,팬젠,"6,270",340,5.73,"24,261","5,910","6,270","5,910","2,436","3,125",0.77952
45,310200,6.07,애니플러스,"4,545",270,6.32,"1,362,268","4,285","4,595","4,285","14,654","100,922",0.14520124452547511
46,117670,6.03,알파홀딩스,"1,230",60,5.13,"124,086","1,165","1,240","1,160","42,935","28,215",1.5217083111819953
47,357880,5.98,비트나인,"9,220",480,5.49,"680,067","8,740","9,310","8,700","11,950","40,679",0.2937633668477593
48,096040,5.73,이트론,166,9,5.73,"14,828,761",158,172,157,"1,903,488","3,002,594",0.6339478464287879
49,085370,5.60,루트로닉,"21,700","1,300",6.37,"983,624","20,550","21,850","20,550","59,071","111,738",0.5286563210367109
50,391710,5.51,코닉오토메이션,"4,115",270,7.02,"1,152,362","3,900","4,285","3,900","6,368","5,965",1.0675607711651298
51,014100,5.48,메디앙스,"3,275",170,5.48,"42,095","3,105","3,295","3,105","2,649","5,447",0.48632274646594453
52,105330,5.41,케이엔더블유,"9,540",430,4.72,"126,468","9,050","9,560","9,050","5,749","8,353",0.6882557165090387
53,328130,5.31,루닛,"37,700","1,200",3.29,"262,442","36,250","38,800","35,800","7,658","5,470",1.4
54,093640,5.30,다믈멀티미디어,"6,160",10,0.16,"172,456","6,080","6,170","5,850","13,342","25,752",0.5180956818887853
55,052020,5.28,에스티큐브,"14,950",400,2.75,"241,210","14,500","15,050","14,200","32,732","48,407",0.6761831966451133
56,232680,5.26,라온테크,"10,000",400,4.17,"129,095","9,600","10,100","9,500","4,560","15,625",0.29184
57,086960,5.23,MDS테크,"1,910",370,16.23,"11,740,412","1,820","1,985","1,815","280,930","233,028",1.2055632799491907
58,161570,5.17,THE MIDONG,"1,220",10,0.83,"168,841","1,210","1,250","1,160","39,017","26,738",1.4592340489191413
59,090150,5.17,아이윈,"1,525",20,1.33,"427,053","1,495","1,545","1,450","28,792","125,891",0.2287057851633556
60,228670,5.13,레이,"25,600","1,050",4.28,"177,322","24,350","25,750","24,350","7,703","23,322",0.3302889975130778
61,286750,5.10,나노브릭,"1,545",50,3.34,"125,462","1,500","1,550","1,470","18,214","21,610",0.8428505321610366
62,066410,5.08,버킷스튜디오,"1,550",90,5.49,"5,727,446","1,505","1,575","1,475","489,230","318,552",1.5357932142946835
63,162300,5.04,신스틸,"7,500",150,2.04,"1,287,406","7,260","8,100","7,140","11,414","2,719",4.197866862817212
64,227610,5.03,아우딘퓨쳐스,"2,295",45,2.00,"4,224,371","2,270","2,385","2,185","93,543","44,403",2.1066819809472332
65,071460,4.98,위니아,"2,425",70,2.97,"230,180","2,320","2,430","2,310","28,068","44,368",0.6326181031373963
66,099440,4.86,스맥,"2,050",50,2.50,"311,450","2,010","2,050","1,955","37,775","23,364",1.616803629515494
67,121800,4.84,비덴트,"4,330",45,1.03,"2,500,813","4,365","4,430","4,130","30,016","47,537",0.6314239434545722
68,303530,4.81,이노뎁,"14,150",650,4.81,"73,430","13,650","14,250","13,500","18,300","17,108",1.0696750058452187
69,005160,4.80,동국산업,"4,260",185,4.54,"2,087,083","4,075","4,315","4,065","43,705","26,258",1.664445121486785
70,085670,4.76,뉴프렉스,"6,600",210,3.29,"554,336","6,380","6,610","6,300","28,454","72,568",0.39210120163157314
71,214450,4.73,파마리서치,"75,300","2,700",3.72,"56,789","71,900","75,700","71,900","4,234","3,530",1.1994334277620398
72,065650,4.71,메디프론,"1,890",100,5.59,"14,601,689","1,830","2,035","1,805","280,249","85,052",3.2950312749847153
73,241790,4.68,오션브릿지,"14,550",650,4.68,"129,955","13,900","14,750","13,900","16,305","33,221",0.4908040095120556
74,041020,4.66,폴라리스오피스,"1,460",60,4.29,"157,795","1,435","1,470","1,395","24,029","30,395",0.7905576575094588
75,189330,4.50,씨이랩,"17,400",250,1.46,"98,592","16,950","17,550","16,650","9,560","6,719",1.4228307783896412
76,347860,4.46,알체라,"11,700",500,4.46,"328,816","11,200","11,700","11,200","36,479","49,949",0.7303249314300586
77,193250,4.46,와이제이엠게임즈,"1,405",60,4.46,"269,697","1,345","1,410","1,345","49,066","353,352",0.13885870180443297
78,276040,4.41,스코넥,"14,200",350,2.53,"125,599","13,700","14,450","13,600","17,420","36,620",0.4756963407973785
79,177350,4.39,베셀,"8,080",360,4.66,"586,959","7,740","8,170","7,740","21,758","33,955",0.6407892799293182
80,104620,4.36,노랑풍선,"9,090",60,0.66,"100,495","9,280","9,280","8,710","3,712","3,838",0.9671704012506513
81,009780,4.31,엠에스씨,"6,530",50,0.76,"19,184","6,550","6,600","6,260","8,047","1,323",6.082388510959939
82,136410,4.27,아셈스,"12,200",100,0.83,"78,795","12,150","12,200","11,700","19,056","17,088",1.1151685393258426
83,058610,4.21,에스피지,"19,800",600,3.13,"546,575","19,200","19,850","19,000","55,541","183,096",0.3033436011709704
84,158430,4.20,아톤,"24,800",800,3.33,"66,249","23,900","25,200","23,800","3,278","5,138",0.637991436356559
