,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,198940,한주라이트메탈,"6,440","1,100",20.60,"19,125,453","5,850","6,860","5,700","108,040","152,790",0.7071143399437136
1,094480,갤럭시아머니트리,"7,000","1,250",21.74,"13,204,074","5,700","7,070","5,690","91,996","88,718",1.0369485335557609
2,086960,MDS테크,"1,920",360,15.79,"9,805,167","1,820","1,985","1,815","138,558","407,897",0.33968869592078393
3,050110,캠시스,"2,220",100,4.72,"7,647,526","2,285","2,295","2,180","254,075","359,634",0.7064821457370549
4,307280,원바이오젠,"1,960",245,14.29,"7,024,935","1,810","2,160","1,805","128,731","84,720",1.5194877242681775
5,015710,코콤,"8,410",560,7.13,"6,975,210","8,460","8,940","8,360","64,552","80,596",0.8009330487865403
6,053590,한국테크놀로지,458,13,2.76,"6,846,204",463,471,454,"604,510","522,374",1.1572360033232894
7,297570,알로이스,"2,030",25,1.25,"6,450,779","2,130","2,155","2,005","210,505","93,978",2.239939134691098
8,036030,케이티알파,"7,930",160,2.06,"6,281,961","8,030","8,630","7,780","61,244","83,506",0.7334083778411132
9,322780,코퍼스코리아,"3,740",505,15.61,"5,792,304","3,210","3,745","3,205","28,171","99,228",0.283901721288346
10,065650,메디프론,"1,880",90,5.03,"5,311,819","1,830","1,960","1,805","142,643","149,054",0.9569887423349926
11,056700,신화인터텍,"3,305",160,5.09,"4,467,997","3,265","3,570","3,250","69,270","32,348",2.1413997774205513
13,066410,버킷스튜디오,"1,535",105,6.40,"4,283,189","1,505","1,550","1,475","603,553","232,174",2.5995718728195234
14,331520,밸로프,"1,795",0,0.00,"3,853,413","1,805","1,860","1,770","293,708","308,187",0.9530187840499437
15,257720,실리콘투,"2,890",5,0.17,"3,515,486","2,955","2,955","2,880","225,511","120,509",1.8713208142130464
16,078890,가온미디어,"8,640",770,9.78,"3,483,804","8,330","8,890","8,200","55,119","65,837",0.8372040038276349
17,031510,오스템,"1,870",115,5.79,"3,110,318","1,970","2,035","1,825","147,000","110,782",1.3269303677492734
18,192250,케이사인,"1,790",60,3.47,"3,044,020","1,840","1,840","1,765","348,831","419,752",0.8310407097524253
19,090710,휴림로봇,"2,670",10,0.37,"3,033,140","2,660","2,710","2,640","647,634","290,344",2.230574766483895
20,227610,아우딘퓨쳐스,"2,325",75,3.33,"2,971,736","2,270","2,385","2,185","89,886","73,131",1.2291094064076793
21,096040,이트론,162,5,3.18,"2,824,126",158,164,157,"2,364,460","1,441,135",1.64069292606175
22,380540,옵티코어,"3,165",165,4.95,"2,596,424","3,280","3,340","3,110","178,315","64,586",2.7608924534728887
23,046390,삼화네트웍스,"3,580",30,0.85,"2,565,373","3,600","3,705","3,535","86,086","29,527",2.9155010668201986
24,366030,공구우먼,"13,100",200,1.55,"2,526,335","12,800","13,900","12,700","161,922","121,948",1.3277954537999803
25,348340,뉴로메카,"22,000","1,850",9.18,"2,491,749","20,550","22,800","20,150","70,352","36,777",1.9129347146314273
26,065420,에스아이리소스,487,39,8.71,"2,464,559",448,502,448,"30,039","37,534",0.8003143816273246
27,108860,셀바스AI,"11,250",100,0.88,"2,116,724","11,200","11,700","10,950","235,568","187,047",1.259405390089122
28,041190,우리기술투자,"4,720",220,4.89,"2,069,953","4,530","4,885","4,520","45,970","21,625",2.125780346820809
29,148780,비플라이소프트,"1,185",5,0.42,"1,971,320","1,160","1,255","1,160","161,162","320,867",0.5022704111049127
30,214270,FSN,"4,095",215,5.54,"1,882,630","3,870","4,160","3,810","34,382","35,405",0.9711057760203361
31,362320,청담글로벌,"13,050",50,0.38,"1,699,046","13,100","13,300","12,850","228,880","167,943",1.3628433456589437
32,082660,코스나인,"1,005",10,0.99,"1,652,380","1,035","1,040",990,"103,543","282,066",0.3670878446888317
33,377030,맥스트,"15,800","1,150",7.85,"1,612,620","15,000","15,900","14,700","80,430","94,837",0.8480867172095279
34,207760,미스터블루,"3,420",85,2.43,"1,571,199","3,470","3,520","3,410","178,823","27,489",6.505256648113791
35,037950,엘컴텍,"1,280",40,3.23,"1,569,513","1,275","1,300","1,255","233,311","360,305",0.6475375029488906
36,273060,와이즈버즈,"1,500",5,0.33,"1,556,023","1,470","1,515","1,465","140,931","140,321",1.0043471754049644
37,335890,비올,"4,085",5,0.12,"1,501,507","4,160","4,190","3,980","63,797","18,239",3.497834311091617
38,304100,솔트룩스,"23,350",750,3.32,"1,480,100","22,250","24,650","22,050","34,187","15,709",2.1762683811827617
39,900310,컬러레이,"1,400",30,2.10,"1,338,128","1,435","1,455","1,395","312,340","258,852",1.2066354519184708
40,394280,오픈엣지테크놀로지,"13,000",500,4.00,"1,281,152","12,950","13,600","12,650","107,089","94,141",1.137538373291127
41,121800,비덴트,"4,260",115,2.63,"1,246,729","4,365","4,430","4,260","43,505","34,290",1.268737241178186
42,900270,헝셩그룹,419,1,0.24,"1,236,432",416,425,406,"272,469","169,203",1.6103083278665271
43,159910,스킨앤스킨,229,1,0.43,"1,156,360",230,233,228,"995,426","838,370",1.1873349475768455
44,013720,CBI,380,7,1.88,"1,151,340",373,380,371,"171,524","291,458",0.588503317802222
45,336060,웨이버스,"1,865",15,0.80,"1,138,686","1,850","1,880","1,830","218,674","134,917",1.6208039016580564
46,065370,위세아이텍,"15,000","1,900",14.50,"1,113,499","14,550","15,750","14,000","31,008","37,394",0.8292239396694657
47,060230,소니드,"4,055",130,3.11,"1,091,487","4,235","4,255","4,030","35,005","12,982",2.6964258203666613
48,417180,핑거스토리,"10,900",0,0.00,"1,042,450","10,850","11,200","10,700","184,666","313,088",0.5898213920686836
49,062970,피피아이,"3,030",450,17.44,"1,011,573","2,600","3,170","2,585","12,238","3,386",3.614294152392203
50,391710,코닉오토메이션,"4,120",275,7.15,"991,567","3,900","4,285","3,900","9,169","22,164",0.4136888648258437
51,425040,티이엠씨,"30,150","2,050",7.30,"984,655","27,700","30,600","27,600","6,149","15,873",0.38738738738738737
52,064480,브리지텍,"5,400",280,5.47,"956,841","5,210","5,560","5,210","18,450","65,813",0.2803397505052193
53,067000,조이시티,"5,130",110,2.19,"930,150","4,985","5,200","4,980","86,045","165,002",0.5214785275329996
54,278650,노터스,"4,835",125,2.65,"901,023","4,685","4,905","4,685","30,825","23,471",1.3133228239103574
55,005160,동국산업,"4,210",135,3.31,"863,834","4,075","4,265","4,065","29,016","44,190",0.6566191446028513
56,291230,엔피,"6,330",330,5.50,"777,878","5,990","6,340","5,990","26,594","30,675",0.8669600651996741
57,080220,제주반도체,"4,025",5,0.12,"770,065","4,055","4,110","4,005","53,597","27,055",1.9810386250231011
58,187790,나노,"1,370",30,2.14,"762,371","1,375","1,395","1,350","222,867","110,894",2.009730012444316
59,056360,코위버,"7,670",320,4.35,"746,713","8,280","8,280","7,630","28,817","9,387",3.0698838819644187
60,203650,드림시큐리티,"3,040",50,1.67,"733,896","3,030","3,100","2,975","49,437","53,576",0.922745259071226
61,298870,다올인베스트먼트,"3,405",0,0.00,"728,117","3,400","3,440","3,345","94,426","82,561",1.1437119220939669
62,224060,더코디,"9,240","1,140",14.07,"722,793","8,060","9,530","8,050",634,549,1.1548269581056467
63,219550,디와이디,"1,530",125,8.90,"704,707","1,400","1,555","1,400","30,357","68,863",0.4408317964654459
64,036710,심텍홀딩스,"3,335",75,2.30,"688,594","3,235","3,555","3,235","31,718","4,510",7.032815964523282
65,033320,제이씨현시스템,"5,650",10,0.18,"680,488","5,700","5,880","5,650","42,005","25,526",1.645577058685262
66,036690,코맥스,"3,980",105,2.71,"667,229","3,955","4,105","3,950","31,028","5,861",5.293977137007337
67,068050,팬엔터테인먼트,"5,520",180,3.37,"657,961","5,450","5,660","5,340","16,099","15,140",1.06334214002642
68,101670,하이드로리튬,"18,850",700,3.58,"635,977","18,800","19,500","18,650","59,792","49,002",1.2201950940777928
69,162300,신스틸,"7,940",590,8.03,"632,333","7,260","8,100","7,140","17,625","8,204",2.1483422720624086
70,019570,리더스 기술투자,502,0,0.00,"624,496",494,515,494,"107,512","98,676",1.0895455835258827
71,054210,이랜텍,"14,200",400,2.90,"621,475","13,700","14,600","13,700","59,688","87,982",0.678411493259985
72,031310,아이즈비전,"3,240",45,1.41,"618,786","3,195","3,300","3,160","29,826","61,949",0.4814605562640236
73,099430,바이오플러스,"7,750",150,1.97,"617,560","7,620","7,770","7,500","64,755","48,136",1.345250955625727
74,063170,서울옥션,"19,150","1,150",6.39,"613,696","18,250","19,600","18,000","29,959","48,975",0.6117202654415518
75,085370,루트로닉,"21,500","1,100",5.39,"597,792","20,550","21,700","20,550","34,814","102,402",0.33997382863615944
76,241520,DSC인베스트먼트,"3,950",5,0.13,"580,773","4,130","4,330","3,950","9,865","6,205",1.5898468976631748
77,289220,자이언트스텝,"21,850","2,250",11.48,"541,967","19,600","21,850","19,600","22,764","31,615",0.7200379566661395
78,319400,현대무벡스,"3,265",5,0.15,"540,491","3,340","3,345","3,265","71,034","40,744",1.7434223443942667
79,073570,어반리튬,"14,000",550,3.78,"537,855","13,750","14,650","13,700","72,701","25,672",2.831918043004051
80,276730,제주맥주,"1,490",20,1.32,"528,942","1,515","1,515","1,465","116,770","85,072",1.372602031220613
81,252500,세화피앤씨,"1,385",60,4.15,"523,302","1,440","1,440","1,380","202,610","30,335",6.679083566836987
82,226360,KH 건설,453,4,0.88,"522,082",457,458,449,"111,481","114,175",0.9764046419969346
83,014200,광림,"1,025",0,0.00,"513,165","1,015","1,040","1,015","530,429","345,970",1.5331647252651963
84,049080,기가레인,"1,580",20,1.28,"498,356","1,545","1,600","1,545","80,509","116,099",0.6934512786501176
85,006910,보성파워텍,"4,185",0,0.00,"497,432","4,200","4,215","4,150","35,338","58,081",0.6084261634613729
86,111870,KH 전자,267,3,1.11,"475,904",268,271,264,"254,270","183,633",1.3846639765183817
87,200350,래몽래인,"23,850",100,0.42,"472,181","24,600","25,100","23,800","25,783","12,495",2.0634653861544616
88,053290,NE능률,"5,130",180,3.64,"467,441","4,960","5,270","4,955","40,330","30,482",1.3230759136539598
89,038880,아이에이,654,14,2.19,"463,408",643,657,640,"56,240","96,772",0.5811598396230314
90,102370,케이옥션,"5,080",230,4.74,"455,564","4,815","5,190","4,815","18,849","61,474",0.30661743175976836
