,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,307280,16.34,원바이오젠,"2,100",385,22.45,"4,303,891","1,810","2,160","1,805","36,900","2,602",14.18139892390469
1,062970,15.28,피피아이,"2,980",400,15.50,"372,289","2,600","3,170","2,585","2,197","5,113",0.4296890279679249
2,198940,12.81,한주라이트메탈,"6,430","1,090",20.41,"10,175,915","5,850","6,430","5,700","1,939","1,140",1.7008771929824562
3,348340,11.17,뉴로메카,"22,400","2,250",11.17,"1,120,460","20,550","22,400","20,150","5,101","4,719",1.0809493536766264
4,091440,10.43,텔레필드,"2,595",480,22.70,"1,565,975","2,365","2,745","2,350","1,611","1,800",0.895
5,065370,8.93,위세아이텍,"15,250","2,150",16.41,"382,875","14,550","15,500","14,000",219,"3,082",0.07105775470473719
6,366030,7.87,공구우먼,"13,700",800,6.20,"786,499","12,800","13,800","12,700","8,730","12,427",0.7025026152731955
7,425040,7.79,티이엠씨,"29,750","1,650",5.87,"438,869","27,700","29,950","27,600",146,"2,163",0.06749884419787332
8,322780,7.64,코퍼스코리아,"3,450",215,6.65,"1,817,685","3,210","3,510","3,205","6,526",33,197.75757575757575
9,041190,6.97,우리기술투자,"4,835",335,7.44,"673,164","4,530","4,885","4,520","2,607","1,287",2.0256410256410255
10,219550,6.43,디와이디,"1,490",85,6.05,"253,487","1,400","1,530","1,400","8,498",222,38.27927927927928
11,065650,6.09,메디프론,"1,915",125,6.98,"3,310,848","1,830","1,960","1,805","25,512",897,28.441471571906355
12,086960,6.06,MDS테크,"1,925",355,15.57,"5,506,524","1,820","1,925","1,815","214,064",126,1698.920634920635
13,391710,6.03,코닉오토메이션,"4,135",290,7.54,"351,079","3,900","4,180","3,900","2,547","11,168",0.22806232091690545
14,063170,5.83,서울옥션,"19,050","1,050",5.83,"187,744","18,250","19,050","18,000",616,951,0.647739221871714
15,241790,5.76,오션브릿지,"14,700",800,5.76,"62,265","13,900","14,750","13,900","4,217",403,10.464019851116625
16,066980,5.38,이엔코퍼레이션,"3,920",95,2.48,"94,004","3,825","3,920","3,720",153,419,0.36515513126491644
17,056700,5.38,신화인터텍,"3,425",280,8.90,"3,168,091","3,265","3,570","3,250",113,"1,793",0.0630228667038483
18,094480,5.10,갤럭시아머니트리,"5,980",230,4.00,"2,656,117","5,700","6,120","5,690","13,351","3,654",3.6538040503557747
19,389500,5.09,에스비비테크,"23,750",850,3.71,"96,186","22,700","23,850","22,600",556,374,1.4866310160427807
20,102370,5.09,케이옥션,"5,060",210,4.33,"186,949","4,815","5,150","4,815","3,174",234,13.564102564102564
21,015710,4.97,코콤,"8,870","1,020",12.99,"4,069,807","8,460","8,880","8,450","20,301","3,004",6.7579893475366175
22,361570,4.82,알비더블유,"16,300",500,3.16,"27,160","15,750","16,450","15,550",198,521,0.3800383877159309
23,317690,4.82,퀀타매트릭스,"4,785",55,1.14,"17,631","4,770","4,805","4,565",60,108,0.5555555555555556
24,054210,4.74,이랜텍,"14,350",550,3.99,"182,898","13,700","14,400","13,700","5,592","4,875",1.147076923076923
