,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,049080,기가레인,"1,900",340,21.79,"97,742,652","1,545","1,995","1,545","861,752","3,284,460",0.26237250567825454
1,065420,에스아이리소스,513,65,14.51,"34,383,475",448,576,448,"188,600","144,951",1.301129347158695
2,198940,한주라이트메탈,"5,910",570,10.67,"31,619,338","5,850","6,860","5,700","101,835","46,895",2.171553470519245
3,096040,이트론,157,0,0.00,"29,093,674",158,172,156,"1,824,448","2,217,734",0.8226631327291731
4,094480,갤럭시아머니트리,"6,510",760,13.22,"23,054,338","5,700","7,070","5,690","118,508","21,015",5.639210088032358
5,322780,코퍼스코리아,"3,505",270,8.35,"22,933,414","3,210","3,870","3,205","108,341","73,870",1.4666441045079193
6,053590,한국테크놀로지,459,12,2.55,"21,419,487",463,476,454,"885,999","407,705",2.1731374400608283
7,065650,메디프론,"1,855",65,3.63,"17,198,785","1,830","2,035","1,805","170,121","85,906",1.9803156938979816
8,086960,MDS테크,"1,880",400,17.54,"16,515,421","1,820","1,985","1,815","408,090","241,830",1.6875077533804739
9,050110,캠시스,"2,150",30,1.42,"13,406,374","2,285","2,295","2,110","429,068","199,474",2.1509971224319964
10,257720,실리콘투,"2,930",35,1.21,"12,740,197","2,955","3,035","2,880","280,652","135,214",2.075613471977754
11,391710,코닉오토메이션,"4,475",630,16.38,"12,280,660","3,900","4,900","3,900","11,710","34,631",0.3381363518235107
12,090710,휴림로봇,"2,675",5,0.19,"11,420,861","2,660","2,720","2,640","1,050,691","1,114,568",0.9426890059646428
13,108230,톱텍,"8,960",760,9.27,"10,448,743","8,370","10,200","8,370","30,495","15,740",1.937420584498094
14,307280,원바이오젠,"1,870",155,9.04,"10,112,426","1,810","2,160","1,805","87,285","95,609",0.9129370665941491
15,015710,코콤,"7,970",120,1.53,"9,156,389","8,460","8,940","7,890","61,303","24,294",2.5233802585000413
16,297570,알로이스,"1,930",75,3.74,"8,991,979","2,130","2,155","1,920","113,986","77,936",1.4625590227879286
17,108860,셀바스AI,"11,750",400,3.52,"8,933,344","11,200","12,200","10,950","176,818","415,888",0.42515773477474705
18,005160,동국산업,"4,380",305,7.48,"8,626,863","4,075","4,590","4,065","62,805","31,380",2.001434034416826
19,036030,케이티알파,"7,770",0,0.00,"8,446,392","8,030","8,630","7,700","31,681","30,367",1.0432706556459315
20,091440,텔레필드,"2,745",630,29.79,"8,403,295","2,365","2,745","2,350","20,332","276,865",0.07343651237967963
21,053290,NE능률,"5,490",540,10.91,"8,236,451","4,960","5,890","4,955","23,429","17,949",1.3053094879937601
22,082660,코스나인,984,31,3.05,"7,546,874","1,035","1,090",935,"50,339","86,954",0.5789152885433677
23,348340,뉴로메카,"22,850","2,700",13.40,"7,267,347","20,550","23,600","20,150","44,916","51,109",0.8788276037488505
24,041190,우리기술투자,"4,685",185,4.11,"7,214,806","4,530","4,920","4,520","24,410","41,079",0.5942208914530539
25,066410,버킷스튜디오,"1,545",95,5.79,"7,022,220","1,505","1,575","1,475","482,991","160,885",3.002088448270504
26,099430,바이오플러스,"7,970",370,4.87,"6,634,859","7,620","8,210","7,500","106,678","65,959",1.6173380433299474
27,331520,밸로프,"1,760",35,1.95,"6,300,425","1,805","1,860","1,760","247,456","218,071",1.134749691614199
28,380540,옵티코어,"3,185",145,4.35,"6,205,143","3,280","3,340","3,055","48,443","52,372",0.9249789964102956
29,214270,FSN,"4,065",185,4.77,"6,079,958","3,870","4,220","3,810","91,799","21,414",4.28686840384795
30,056700,신화인터텍,"3,190",45,1.43,"5,688,655","3,265","3,570","3,185","43,481","28,684",1.515862501743132
31,227610,아우딘퓨쳐스,"2,180",70,3.11,"5,598,439","2,270","2,385","2,160","82,809","50,046",1.6546577149022899
32,064800,젬백스링크,"1,350",20,1.50,"5,525,552","1,315","1,535","1,305","195,266","168,857",1.1563986094742889
33,078890,가온미디어,"8,320",450,5.72,"5,467,600","8,330","8,890","8,200","60,417","19,990",3.0223611805902952
34,109610,에스와이,"4,100",265,6.91,"5,232,729","3,800","4,175","3,790","82,093","20,203",4.063406424788398
35,273060,와이즈버즈,"1,490",15,1.00,"5,191,248","1,470","1,590","1,465","150,288","61,123",2.458779837377092
36,192250,케이사인,"1,760",30,1.73,"5,116,788","1,840","1,840","1,735","351,671","287,536",1.2230503310889766
37,207760,미스터블루,"3,435",70,2.00,"5,108,452","3,470","3,520","3,345","113,457","78,977",1.4365828025880953
38,031510,오스템,"1,790",195,9.82,"4,772,077","1,970","2,035","1,775","115,135","41,624",2.766072458197194
39,277810,레인보우로보틱스,"67,600","5,900",9.56,"4,711,503","61,100","68,500","60,900","26,476","55,130",0.4802466896426628
40,090360,로보스타,"27,600","1,550",5.95,"4,655,651","26,150","30,650","25,650","45,696","18,321",2.4941869985262812
41,102370,케이옥션,"5,410",560,11.55,"4,638,717","4,815","5,670","4,815","38,614","16,069",2.4030120107038395
42,013720,CBI,381,8,2.14,"4,540,244",373,390,371,"264,854","373,795",0.7085541540149012
43,046390,삼화네트웍스,"3,570",20,0.56,"4,513,556","3,600","3,705","3,440","19,629","134,042",0.14643917578072543
44,063170,서울옥션,"21,000","3,000",16.67,"4,185,450","18,250","22,300","18,000","30,344","36,898",0.8223751964876145
45,069410,엔텔스,"7,080","1,340",23.34,"4,119,242","5,720","7,350","5,710","27,675","29,392",0.9415827436037016
