,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,380540,32.57,옵티코어,"3,460",795,29.83,"52,706,549","2,610","3,460","2,610","217,765","256,075",0.8503953919750074
2,340440,27.80,세림B&G,"2,850",590,26.11,"15,396,559","2,270","2,935","2,230","118,482","66,468",1.7825419750857556
3,372800,20.67,아이티아이즈,"10,100","1,470",17.03,"1,447,399","8,480","10,700","8,370","18,991","18,341",1.035439725205823
4,347860,17.36,알체라,"10,950","1,550",16.49,"11,245,306","9,420","11,900","9,330","183,152","99,774",1.8356686110609979
5,220180,16.91,핸디소프트,"3,975",545,15.89,"12,132,875","3,580","4,410","3,400","23,810","11,650",2.043776824034335
6,041460,15.28,한국전자인증,"6,110",680,12.52,"20,807,109","5,400","6,700","5,300","148,404","38,067",3.898494759240287
7,291230,14.56,엔피,"6,530",680,11.62,"10,661,214","5,910","6,810","5,700","52,162","68,161",0.7652763310397441
8,144960,13.74,뉴파워프라즈마,"4,470",580,14.91,"766,778","3,930","4,550","3,930","15,266","1,873",8.15056059797117
9,019770,13.12,서연탑메탈,"4,915",580,13.38,"9,471,816","4,345","5,630","4,345","8,427","13,660",0.6169106881405564
10,263800,12.74,데이타솔루션,"8,140",530,6.96,"7,499,984","7,430","8,250","7,220","22,552","36,342",0.6205492267899401
11,377030,11.67,맥스트,"14,350","1,400",10.81,"2,737,234","13,150","14,400","12,850","52,598","161,070",0.32655367231638416
12,300080,11.11,플리토,"27,000","2,600",10.66,"1,042,143","24,650","29,050","24,300","11,521","2,464",4.67573051948052
13,217480,9.86,에스디생명공학,"1,560",140,9.86,"2,962,002","1,435","1,635","1,420","91,072","116,717",0.7802805075524559
14,073570,9.55,어반리튬,"17,200","1,600",10.26,"3,409,636","15,700","18,000","15,700","53,097","58,498",0.9076720571643475
15,052020,8.96,에스티큐브,"15,200","1,100",7.80,"2,520,592","14,200","16,200","13,950","39,226","22,821",1.7188554401647604
16,106520,8.83,노블엠앤비,"1,725",180,11.65,"4,203,720","1,590","2,000","1,585","56,545","19,496",2.900338530980714
17,099750,8.56,이지케어텍,"23,450","2,050",9.58,"135,008","21,700","23,500","21,600","7,484","6,255",1.196482813749001
18,082660,8.53,코스나인,891,16,1.83,"4,001,126",871,920,821,"91,015","63,900",1.4243348982785602
19,389140,8.30,포바이포,"12,400",600,5.08,"1,505,239","11,800","12,950","11,450","113,445","139,668",0.8122476157745511
