,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
1,347860,13.08,알체라,"10,550","1,150",12.23,"3,550,251","9,420","10,950","9,330","55,429","106,431",0.5207975120030818
2,200350,11.75,래몽래인,"26,150","4,250",19.41,"3,409,552","24,550","26,350","23,400","41,698","65,607",0.635572423674303
3,073570,11.15,어반리튬,"17,450","1,850",11.86,"1,666,220","15,700","18,000","15,700","40,442","65,080",0.621419791026429
4,038870,10.00,에코바이오,"5,830",790,15.67,"1,411,866","5,340","5,840","5,300","10,624","9,099",1.1676008352566216
5,380540,9.39,옵티코어,"2,855",190,7.13,"1,701,704","2,610","2,865","2,610","62,333","87,427",0.7129719651823807
6,162300,8.87,신스틸,"9,570","1,120",13.25,"5,472,319","8,940","10,050","8,790","42,306","17,814",2.37487369484675
7,217480,8.80,에스디생명공학,"1,545",125,8.80,"1,829,980","1,435","1,635","1,420","90,665","22,684",3.996870040557221
8,235980,8.29,메드팩토,"23,500","1,550",7.06,"75,569","21,950","23,650","21,700","3,427","4,126",0.8305865244789142
9,128540,7.63,에코캡,"4,305",270,6.69,"194,962","4,040","4,395","4,000","2,431","12,883",0.18869828456104945
10,900310,7.60,컬러레이,"1,415",105,8.02,"10,796,705","1,330","1,440","1,315","410,573","947,680",0.43324012324835387
11,054920,7.47,한컴위드,"5,180",375,7.80,"2,728,052","4,850","5,240","4,820","61,011","92,718",0.6580275674626286
12,205470,7.23,휴마시스,"18,550","1,050",6.00,"1,116,898","17,500","18,850","17,300","58,952","54,551",1.0806767978588843
13,142760,7.08,비엘,"4,535",205,4.73,"1,525,234","4,305","4,840","4,235","10,615","19,661",0.5399013275011444
14,199820,7.03,제일전기공업,"9,740",20,0.21,"1,083","9,100","9,760","9,100",690,66,10.454545454545455
15,305090,6.05,마이크로디지탈,"4,205",40,0.96,"33,697","4,165","4,245","3,965","1,390","2,276",0.6107205623901582
16,215000,5.93,골프존,"126,900","7,200",6.02,"37,098","120,900","128,000","119,800","1,043","4,411",0.23645431874858308
17,033320,5.83,제이씨현시스템,"6,170",550,9.79,"7,983,564","5,890","6,590","5,830","56,932","27,200",2.093088235294118
18,090710,5.80,휴림로봇,"2,735",200,7.89,"46,243,055","2,630","2,870","2,585","484,567","661,881",0.7321059223636878
19,053260,5.62,금강철강,"7,140",520,7.85,"1,835,292","6,760","7,430","6,760","21,847","38,315",0.5701944408195224
20,082660,5.60,코스나인,867,8,0.91,"683,836",871,874,821,"21,585","45,771",0.471586812610605
21,104540,5.47,코렌텍,"10,600",50,0.47,"19,422","10,550","10,700","10,050","6,963","46,171",0.15080894934049513
22,267320,5.36,나인테크,"3,340",105,3.25,"448,368","3,240","3,380","3,170","39,720","10,552",3.764215314632297
23,229000,5.19,젠큐릭스,"5,680","1,440",20.22,"386,856","5,470","5,910","5,400","7,415","7,394",1.0028401406545848
24,236810,5.05,엔비티,"6,860",210,3.16,"2,405,104","6,610","7,130","6,530","22,744","39,986",0.5687990796778872
25,186230,4.98,그린플러스,"11,600",700,6.42,"124,431","11,200","11,700","11,050","28,887","37,877",0.7626527972120284
26,372170,4.93,윤성에프앤씨,"45,750","1,500",3.39,"47,376","44,500","46,050","43,600","4,353","6,375",0.6828235294117647
27,083470,4.86,이엠앤아이,"6,260",280,4.68,"354,811","5,990","6,300","5,970","34,393","18,387",1.8705063359982597
28,131100,4.85,초록뱀이앤엠,"2,700",125,4.85,"10,102","2,575","2,700","2,575","4,916","5,155",0.9536372453928225
29,403870,4.81,HPSP,"61,000","2,300",3.92,"118,966","58,700","61,000","58,200","4,680","25,864",0.18094648932879678
30,039020,4.72,이건홀딩스,"3,550",30,0.85,"765,579","3,570","3,925","3,390","9,779","3,590",2.7239554317548746
31,144960,4.71,뉴파워프라즈마,"4,115",225,5.78,"130,616","3,930","4,195","3,930","24,179","12,383",1.9525963013809255
32,183300,4.66,코미코,"47,200",250,0.53,"3,035","46,850","47,350","45,100",737,114,6.464912280701754
33,277810,4.62,레인보우로보틱스,"58,900","2,200",3.88,"718,207","57,200","59,400","56,300","21,865","47,047",0.4647480179395073
34,101670,4.55,하이드로리튬,"23,000",50,0.22,"758,337","22,700","23,500","22,000","16,288","70,407",0.23134063374380387
35,348340,4.53,뉴로메카,"19,600",550,2.89,"1,362,694","19,050","20,500","18,750","24,963","36,129",0.6909407954828531
36,096630,4.33,에스코넥,"1,035",46,4.65,"220,108",992,"1,050",992,"37,291","141,268",0.2639734405527083
37,099440,4.29,스맥,"1,945",60,3.18,"343,856","1,890","1,970","1,865","15,878","44,997",0.3528679689757095
38,258610,4.26,케일럼,"3,060",95,3.20,"29,418","2,935","3,085","2,935","30,317","1,409",21.5166784953868
39,224060,4.17,더코디,"8,490",130,1.51,"57,836","8,590","8,690","8,150","1,622","2,842",0.5707248416608023
40,072770,4.12,율호,"1,770",45,2.61,"378,813","1,725","1,790","1,700","42,063","121,012",0.34759362707830627
41,244460,4.02,올리패스,"6,980",190,2.80,"59,167","6,730","7,090","6,710","11,232","5,563",2.0190544670142008
42,270660,4.01,에브리봇,"16,850",750,4.66,"501,352","16,200","17,050","16,200","29,453","62,762",0.4692807749912367
43,301300,3.99,바이브컴퍼니,"26,050",300,1.17,"63,281","25,650","26,450","25,050","5,680","3,941",1.4412585638162903
44,014200,3.96,광림,"1,180",50,4.42,"10,846,049","1,140","1,225","1,135","748,554","972,168",0.7699842002616831
45,227610,3.95,아우딘퓨쳐스,"2,760",220,7.38,"3,650,449","2,980","2,995","2,655","86,096","77,040",1.1175493250259605
46,121850,3.93,코이즈,"2,115",60,2.92,"1,090,143","2,065","2,140","2,035","171,786","114,830",1.4960027867282069
47,336060,3.87,웨이버스,"1,745",55,3.25,"1,126,948","1,680","1,775","1,680","99,514","154,602",0.6436786070037904
48,108490,3.68,로보티즈,"25,350",700,2.84,"197,480","24,700","25,600","24,450","12,745","36,823",0.3461151997392934
49,296640,3.67,이노룰스,"12,700",300,2.42,"354,609","12,350","12,750","12,250","59,628","51,822",1.15063100613639
50,078890,3.55,가온미디어,"7,580",230,3.13,"148,274","7,380","7,590","7,320","7,621","15,214",0.5009202050742737
51,053280,3.53,예스24,"5,870",150,2.62,"106,628","5,770","5,940","5,670","6,399","8,300",0.7709638554216868
52,003310,3.51,대주산업,"2,360",90,3.96,"1,798,457","2,290","2,450","2,280","106,154","141,842",0.7483961027058276
53,399720,3.45,가온칩스,"18,000",500,2.86,"111,504","17,400","18,150","17,400","17,425","19,025",0.9159001314060446
54,380320,3.42,삼성머스트스팩5호,"3,325",0,0.00,"22,611","3,215","3,345","3,215","1,720",173,9.942196531791907
55,304100,3.37,솔트룩스,"19,950",250,1.24,"376,683","19,650","20,350","19,300","27,657","30,300",0.9127722772277228
56,077360,3.37,덕산하이메탈,"5,520",190,3.56,"239,748","5,340","5,540","5,340","9,950","32,428",0.3068336005920809
57,389500,3.27,에스비비테크,"22,100",500,2.21,"322,858","21,900","22,850","21,400","28,911","10,668",2.7100674915635548
58,200470,3.26,에이팩트,"2,695",0,0.00,"13,747","2,690","2,700","2,610","7,857","4,302",1.8263598326359833
59,900300,3.25,오가닉티코스메틱,254,4,1.60,"1,344,875",250,260,246,"226,735","334,675",0.677478150444461
60,192440,3.24,슈피겐코리아,"35,100",750,2.18,"2,811","34,000","35,100","34,000",810,289,2.8027681660899653
61,332570,3.24,와이팜,"3,025",0,0.00,"31,971","3,045","3,045","2,930","2,732","4,018",0.679940268790443
62,362320,3.21,청담글로벌,"11,250",450,4.17,"1,197,404","11,100","11,350","10,900","168,862","298,890",0.5649636990197062
63,333430,3.19,일승,"3,400",50,1.49,"232,666","3,320","3,505","3,295","1,803","13,663",0.13196223377003585
64,065650,3.17,메디프론,"1,790",10,0.56,"561,575","1,765","1,820","1,735","54,064","177,205",0.3050929714172851
65,388720,3.15,유일로보틱스,"27,800",650,2.39,"622,320","27,250","28,450","26,950","31,025","72,000",0.4309027777777778
66,315640,3.11,딥노이드,"6,640",260,4.08,"96,716","6,550","6,840","6,440","5,215","3,501",1.4895744073121966
67,215790,3.09,이노인스트루먼트,"1,335",25,1.91,"11,109","1,325","1,335","1,295","20,785","12,794",1.6245896513990934
68,300080,3.09,플리토,"25,050",650,2.66,"98,209","24,650","25,650","24,300","6,201","2,816",2.202059659090909
69,417970,3.06,모델솔루션,"20,200",500,2.54,"43,534","20,000","20,600","19,600","5,579","5,635",0.9900621118012423
70,029480,3.04,광무,"2,885",15,0.52,"23,698","2,860","2,900","2,800","21,144","16,210",1.3043800123380629
