,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,090710,휴림로봇,"2,685",150,5.92,"80,666,628","2,630","2,870","2,585","81,176","187,476",0.4329940899101752
2,900310,컬러레이,"1,400",90,6.87,"42,532,398","1,330","1,530","1,315","79,523","54,136",1.4689485739618737
3,053590,한국테크놀로지,514,52,9.19,"38,527,233",572,576,505,"113,100","132,352",0.854539410058027
4,187790,나노,"1,495",65,4.55,"23,892,873","1,625","1,755","1,460","29,165","21,425",1.3612602100350057
6,340440,세림B&G,"2,765",505,22.35,"22,656,182","2,270","2,935","2,230","71,562","5,212",13.730237912509594
7,041460,한국전자인증,"6,100",670,12.34,"21,881,745","5,400","6,700","5,300","29,892","3,709",8.05931517929361
8,159910,스킨앤스킨,234,5,2.18,"20,971,282",230,248,230,"282,744","273,471",1.0339085314347773
9,014200,광림,"1,120",10,0.88,"18,502,585","1,140","1,225","1,110",0,"42,996",0.0
10,220180,핸디소프트,"4,045",615,17.93,"14,508,153","3,580","4,410","3,400","8,333",72,115.73611111111111
11,096040,이트론,158,4,2.47,"13,949,459",163,166,158,"1,195,601","787,225",1.518753850550986
12,226360,KH 건설,474,7,1.46,"13,742,247",481,505,465,"111,044","14,616",7.597427476737821
13,086960,MDS테크,"2,490",5,0.20,"13,022,114","2,480","2,705","2,435","19,805","9,819",2.0170078419390975
14,291230,엔피,"6,350",500,8.55,"12,994,245","5,910","6,810","5,700","17,798",781,22.788732394366196
15,111870,KH 전자,286,9,3.05,"12,971,243",291,293,275,"88,841","42,747",2.0782978922497484
16,207760,미스터블루,"3,500",175,4.76,"12,809,387","3,695","3,710","3,440","57,355","8,306",6.905249217433181
17,033320,제이씨현시스템,"5,750",130,2.31,"12,256,382","5,890","6,590","5,710","7,637",54,141.42592592592592
18,347860,알체라,"11,000","1,600",17.02,"11,953,416","9,420","11,900","9,330","24,717","42,125",0.5867537091988131
19,019570,리더스 기술투자,532,50,8.59,"11,221,365",597,597,515,"63,884","26,986",2.367301563773809
20,336060,웨이버스,"1,685",5,0.30,"10,713,960","1,680","1,870","1,665","70,768","14,182",4.989987307855028
