,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
1,380540,23.56,옵티코어,"3,225",560,21.01,"28,566,135","2,610","3,250","2,610","172,648","159,351",1.0834447226562745
2,347860,23.26,알체라,"11,500","2,100",22.34,"9,633,974","9,420","11,900","9,330","105,908","295,117",0.35886783885713125
3,220180,20.59,핸디소프트,"4,100",670,19.53,"6,131,064","3,580","4,340","3,400","17,464","3,092",5.648124191461837
4,019770,17.38,서연탑메탈,"5,100",765,17.65,"8,135,682","4,345","5,630","4,345","59,250","46,347",1.2783998964334262
5,264850,16.80,이랜시스,"2,990",400,15.44,"6,536,792","2,560","3,100","2,560","53,929","16,385",3.291364052487031
6,041460,14.72,한국전자인증,"6,080",650,11.97,"8,644,776","5,400","6,300","5,300","57,108","95,376",0.5987669854051334
7,106520,11.67,노블엠앤비,"1,770",225,14.56,"3,489,455","1,590","2,000","1,585","56,070","22,682",2.4720042324310025
8,052020,11.11,에스티큐브,"15,500","1,400",9.93,"1,959,220","14,200","16,200","13,950","24,949","47,435",0.525961842521345
9,086960,10.88,MDS테크,"2,700",215,8.65,"8,759,772","2,480","2,700","2,435","40,113","175,908",0.2280339723037042
10,305090,9.84,마이크로디지탈,"4,355",190,4.56,"143,425","4,165","4,395","3,965","1,445","4,259",0.33928152148391644
11,900310,9.51,컬러레이,"1,440",130,9.92,"18,485,536","1,330","1,460","1,315","567,190","692,466",0.8190871465169409
12,082660,9.50,코스나인,899,24,2.74,"3,416,654",871,920,821,"10,623","47,761",0.2224199660811122
13,217480,9.15,에스디생명공학,"1,550",130,9.15,"2,624,857","1,435","1,635","1,420","52,189","124,799",0.41818444058045334
14,099440,8.04,스맥,"2,015",130,6.90,"2,002,734","1,890","2,035","1,865","68,951","115,633",0.5962917160326204
15,073570,7.64,어반리튬,"16,900","1,300",8.33,"2,998,692","15,700","18,000","15,700","77,740","33,066",2.35105546482792
16,229000,7.59,젠큐릭스,"5,810","1,310",18.40,"739,992","5,470","6,400","5,400","6,882","2,793",2.4640171858216973
17,144960,7.38,뉴파워프라즈마,"4,220",330,8.48,"332,560","3,930","4,275","3,930","4,574","14,990",0.30513675783855904
18,277810,7.10,레인보우로보틱스,"60,300","3,600",6.35,"2,631,199","57,200","61,400","56,300","48,807","27,029",1.8057271819157201
19,046070,7.04,코다코,"1,140",65,6.05,"3,111,605","1,075","1,260","1,065","197,772","73,548",2.6890194158916625
20,215000,6.84,골프존,"128,000","8,300",6.93,"79,339","120,900","129,400","119,800","2,934",506,5.798418972332016
21,335890,6.72,비올,"3,810",210,5.83,"3,843,177","3,600","3,865","3,570","17,696","90,331",0.19590173915931408
22,300080,6.38,플리토,"25,850","1,450",5.94,"294,447","24,650","26,750","24,300","5,962","1,391",4.286125089863408
23,199820,6.26,제일전기공업,"9,670",50,0.51,"3,714","9,100","9,760","9,100",394,901,0.43729189789123196
24,357880,6.04,비트나인,"9,310",410,4.61,"1,153,840","9,000","9,450","8,780","20,338","28,902",0.7036883260674002
25,052220,5.92,iMBC,"3,580",135,3.92,"1,304,650","3,440","3,745","3,380","51,464","17,690",2.909214245336348
26,128540,5.88,에코캡,"4,235",200,4.96,"4,144,897","4,040","4,630","4,000","53,575","7,576",7.071673706441394
27,047560,5.83,이스트소프트,"10,900",550,5.31,"569,619","10,400","11,050","10,300","40,692","99,834",0.40759661037321954
28,078890,5.60,가온미디어,"7,730",380,5.17,"782,635","7,380","7,880","7,320","27,338","25,399",1.076341588251506
29,122310,5.47,제노레이,"8,490",420,5.20,"161,547","8,090","8,600","8,050","9,731","4,355",2.234443168771527
30,104540,5.47,코렌텍,"10,600",50,0.47,"24,971","10,550","10,700","10,050","10,282","57,017",0.18033218163004017
31,093640,5.45,다믈멀티미디어,"6,390",310,4.63,"492,572","6,550","6,600","6,060","16,083","11,534",1.3943991676781688
