,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,019770,25.66,서연탑메탈,"5,460","1,125",25.95,"4,699,256","4,345","5,630","4,345","3,240","3,551",0.9124190368910167
1,073570,11.78,어반리튬,"17,550","1,950",12.50,"2,229,376","15,700","18,000","15,700","60,733","69,522",0.873579586318
2,380540,11.69,옵티코어,"2,915",250,9.38,"8,432,167","2,610","3,005","2,610","185,274","110,203",1.6812065007304702
3,317850,10.76,대모,"13,900","1,350",10.76,"2,337,559","12,550","14,350","12,550","42,074","42,017",1.0013565937596687
4,297570,10.46,알로이스,"1,795",180,11.15,"3,630,600","1,625","1,805","1,625","162,783","117,284",1.3879386787626615
5,347860,10.40,알체라,"10,300",900,9.57,"4,672,353","9,420","10,950","9,330","132,914","55,252",2.405596177513936
6,106520,9.46,노블엠앤비,"1,735",190,12.30,"2,915,151","1,590","2,000","1,585","88,332","39,225",2.251931166347992
7,032685,8.59,소프트센우,"22,750","3,050",15.48,"1,316","21,250","22,750","20,950",237,153,1.5490196078431373
8,200350,7.91,래몽래인,"25,250","3,350",15.30,"4,453,265","24,550","26,350","23,400","38,776","66,890",0.5796980116609358
9,215000,7.10,골프존,"128,300","8,600",7.18,"53,227","120,900","129,100","119,800",886,280,3.164285714285714
10,199820,7.03,제일전기공업,"9,740",20,0.21,"1,455","9,100","9,760","9,100",744,"1,193",0.6236378876781223
11,082660,6.94,코스나인,878,3,0.34,"1,486,880",871,903,821,"128,755","35,834",3.5930959424010718
12,096630,6.85,에스코넥,"1,060",71,7.18,"617,179",992,"1,070",992,"66,970","187,303",0.35754899814738683
13,217480,6.69,에스디생명공학,"1,515",95,6.69,"2,144,196","1,435","1,635","1,420","88,262","122,295",0.7217138885481826
14,236810,6.43,엔비티,"6,950",300,4.51,"3,476,086","6,610","7,130","6,530","29,436","56,475",0.5212217795484728
15,100660,6.31,서암기계공업,"6,400",330,5.44,"501,656","6,040","6,640","6,020","9,809","2,924",3.354651162790698
16,900310,5.70,컬러레이,"1,390",80,6.11,"12,143,954","1,330","1,440","1,315","464,212","646,545",0.7179886937490817
17,041440,5.69,현대에버다임,"8,730",480,5.82,"1,964,341","8,360","8,890","8,260","10,638","18,097",0.5878322373874123
18,229000,5.56,젠큐릭스,"5,700","1,420",19.94,"419,553","5,470","5,910","5,400","26,665","7,370",3.618046132971506
19,101390,5.45,아이엠,"5,420",240,4.63,"23,064","5,190","5,470","5,140","1,782","1,712",1.0408878504672898
20,053060,5.44,세동,"1,550",40,2.52,"94,578","1,590","1,600","1,470","19,016","17,978",1.057737234397597
21,099440,5.36,스맥,"1,965",80,4.24,"721,599","1,890","1,980","1,865","110,406","183,680",0.6010779616724738
22,144960,5.34,뉴파워프라즈마,"4,140",250,6.43,"147,291","3,930","4,195","3,930","7,162","18,048",0.39683067375886527
23,305090,5.30,마이크로디지탈,"4,175",10,0.24,"49,983","4,165","4,245","3,965","2,701","4,195",0.6438617401668654
24,053260,5.18,금강철강,"7,110",490,7.40,"1,991,909","6,760","7,430","6,760","37,377","26,996",1.3845384501407616
25,226360,5.16,KH 건설,489,8,1.66,"8,980,289",481,505,465,"489,704","143,495",3.4126903376424265
26,099750,5.09,이지케어텍,"22,700","1,300",6.07,"48,715","21,700","22,800","21,600","2,499","12,155",0.2055944055944056
27,340570,5.08,티앤엘,"39,300","1,800",4.80,"71,354","38,100","39,400","37,400","10,195","9,894",1.0304224782696583
28,131400,4.99,이브이첨단소재,"1,895",35,1.88,"495,394","1,875","1,895","1,805","119,142","75,983",1.5680086335101273
29,033320,4.97,제이씨현시스템,"6,120",500,8.90,"9,763,488","5,890","6,590","5,830","33,193","8,621",3.850249391021923
30,131100,4.85,초록뱀이앤엠,"2,700",125,4.85,"20,540","2,575","2,750","2,575",492,"7,176",0.06856187290969899
31,122690,4.76,서진오토모티브,"3,080",55,1.82,"100,722","2,995","3,145","2,940","7,544","5,275",1.4301421800947867
32,372170,4.70,윤성에프앤씨,"45,650","1,400",3.16,"56,397","44,500","46,050","43,600","1,715","4,212",0.40716999050332386
33,039020,4.57,이건홀딩스,"3,545",25,0.71,"787,140","3,570","3,925","3,390","28,903","6,139",4.708095781071836
34,054620,4.56,APS홀딩스,"13,750",550,4.17,"38,923","13,200","13,750","13,150","10,315","15,221",0.6776821496616516
35,101670,4.55,하이드로리튬,"23,000",50,0.22,"923,100","22,700","23,500","22,000","46,737","56,672",0.8246929700734048
36,128540,4.50,에코캡,"4,180",145,3.59,"421,900","4,040","4,395","4,000","12,165","5,857",2.077001878094588
37,335890,4.48,비올,"3,730",130,3.61,"1,759,760","3,600","3,775","3,570","47,853","67,076",0.7134146341463414
38,104540,4.48,코렌텍,"10,500",150,1.41,"22,555","10,550","10,700","10,050","8,970","57,467",0.15608958184697305
39,019570,4.47,리더스 기술투자,538,44,7.56,"6,383,678",597,597,515,"265,837","119,952",2.2161948112578367
40,109610,4.35,에스와이,"4,200",145,3.58,"1,095,451","4,085","4,245","4,025","77,800","23,642",3.290753743338127
41,227610,4.33,아우딘퓨쳐스,"2,770",210,7.05,"4,486,444","2,980","2,995","2,655","34,929","66,573",0.5246721643909693
42,244460,4.32,올리패스,"7,000",210,3.09,"97,751","6,730","7,100","6,710","8,620","15,596",0.5527058220056424
