,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,090710,휴림로봇,"2,685",150,5.92,"74,289,182","2,630","2,870","2,585","1,072,569","941,168",1.1396148190333713
1,380540,옵티코어,"3,360",695,26.08,"44,571,023","2,610","3,380","2,610","72,455","115,242",0.6287204317870221
2,900310,컬러레이,"1,400",90,6.87,"39,254,942","1,330","1,530","1,315","650,655","479,875",1.3558843448814795
3,053590,한국테크놀로지,520,46,8.13,"28,542,922",572,576,517,"799,130","339,713",2.352368028306247
5,187790,나노,"1,555",125,8.74,"21,056,410","1,625","1,755","1,545","163,204","100,897",1.6175307491798567
6,159910,스킨앤스킨,232,3,1.31,"18,445,103",230,248,230,"1,180,107","1,423,310",0.8291285805622106
7,041460,한국전자인증,"6,330",900,16.57,"18,436,299","5,400","6,700","5,300","44,218","141,143",0.31328510801102427
8,014200,광림,"1,150",20,1.77,"16,720,854","1,140","1,225","1,130","566,068","628,243",0.901033517285509
9,226360,KH 건설,476,5,1.04,"12,712,616",481,505,465,"510,812","220,428",2.317364400166948
10,086960,MDS테크,"2,560",75,3.02,"11,958,308","2,480","2,705","2,435","106,894","100,702",1.0614883517705707
11,096040,이트론,160,2,1.23,"11,617,343",163,166,158,"2,881,725","2,114,505",1.362836692275497
12,033320,제이씨현시스템,"5,970",350,6.23,"11,502,451","5,890","6,590","5,830","43,579","116,418",0.37433214794962977
13,207760,미스터블루,"3,500",175,4.76,"10,653,961","3,695","3,710","3,440","216,465","162,787",1.3297437756086175
14,347860,알체라,"11,100","1,700",18.09,"10,590,463","9,420","11,900","9,330","124,675","170,146",0.7327530473828359
15,220180,핸디소프트,"4,110",680,19.83,"10,503,829","3,580","4,410","3,400","15,882","37,199",0.4269469609398102
16,111870,KH 전자,286,9,3.05,"10,368,135",291,293,275,"680,219","323,269",2.1041887715803247
17,019770,서연탑메탈,"4,975",640,14.76,"8,947,482","4,345","5,630","4,345","53,930","36,559",1.475149757925545
18,019570,리더스 기술투자,538,44,7.56,"8,581,094",597,597,515,"241,646","94,173",2.5659796332282077
19,162300,신스틸,"8,720",270,3.20,"8,288,767","8,940","10,050","8,630","23,620","1,357",17.406042741341192
20,264850,이랜시스,"2,785",195,7.53,"8,275,795","2,560","3,100","2,560","51,500","33,785",1.5243451235755512
21,417180,핑거스토리,"11,700",50,0.43,"7,843,798","12,600","12,800","11,550","315,222","328,061",0.9608639856612032
22,227610,아우딘퓨쳐스,"2,685",295,9.90,"7,540,720","2,980","2,995","2,600","51,734","37,912",1.3645811352606034
23,336060,웨이버스,"1,830",140,8.28,"7,273,863","1,680","1,870","1,680","64,809","167,101",0.38784328041124827
24,291230,엔피,"6,740",890,15.21,"7,028,226","5,910","6,810","5,700","68,182","157,447",0.4330473111586756
25,064800,젬백스링크,"1,400",45,3.32,"6,933,643","1,355","1,475","1,340","238,158","134,560",1.7699019024970273
26,239340,줌인터넷,"4,860",30,0.61,"6,537,453","4,940","5,150","4,840","159,887","37,588",4.25367138448441
27,200350,래몽래인,"24,650","2,750",12.56,"6,511,065","24,550","26,350","23,400","30,502","46,797",0.6517939184135735
28,335890,비올,"3,755",155,4.31,"5,735,269","3,600","3,895","3,570","63,972","19,622",3.260218122515544
29,236810,엔비티,"6,820",170,2.56,"5,373,826","6,610","7,130","6,530","4,236","163,776",0.02586459554513482
30,049480,오픈베이스,"2,935",30,1.01,"5,163,232","3,100","3,180","2,920","77,572","43,989",1.7634408602150538
31,900300,오가닉티코스메틱,258,8,3.20,"5,129,638",250,266,246,"473,951","415,402",1.1409453974704022
