,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,229000,젠큐릭스,"5,930","1,190",16.71,"687,465","5,470","6,400","5,400","9,876","5,730",1.7235602094240838
1,007390,네이처셀,"13,750","1,450",9.54,"1,336,119","14,750","14,850","13,700","143,948","66,571",2.1623229334094427
2,053950,경남제약,"2,480",230,8.49,"2,386,493","2,655","2,665","2,475","187,118","52,531",3.562049075783823
3,019570,리더스 기술투자,533,49,8.42,"7,177,527",597,597,515,"182,057","42,510",4.282686426723124
4,096610,알에프세미,"3,250",285,8.06,"454,077","3,545","3,695","3,195","11,430","5,279",2.1651827997726842
5,227610,아우딘퓨쳐스,"2,750",230,7.72,"5,698,304","2,980","2,995","2,655","96,046","43,756",2.1950361093335773
6,064240,홈캐스트,"4,985",415,7.69,"801,861","5,350","5,490","4,970","30,949","10,243",3.0214780825929903
7,053590,한국테크놀로지,523,43,7.60,"22,484,016",572,576,517,"862,455","480,434",1.7951581278593938
8,073640,테라사이언스,"2,230",165,6.89,"2,669,903","2,250","2,340","2,175","395,281","74,229",5.325155936359105
9,351330,이삭엔지니어링,"10,100",600,5.61,"250,967","10,700","10,750","10,000","40,455","33,307",1.2146095415378149
10,227100,에이치앤비디자인,"3,780",210,5.26,"59,235","3,970","3,970","3,735","10,766","3,577",3.0097847358121332
11,111870,KH 전자,280,15,5.08,"8,313,844",291,293,275,"977,200","391,006",2.4991943857639014
12,207760,미스터블루,"3,490",185,5.03,"9,401,609","3,695","3,710","3,440","273,104","79,520",3.434406438631791
13,041590,플래스크,"1,065",55,4.91,"600,292","1,120","1,120","1,045","233,061","117,355",1.9859486174428018
14,298060,에스씨엠생명과학,"11,800",600,4.84,"178,285","12,400","12,500","11,750","43,477","11,129",3.9066403091023454
15,322180,티라유텍,"10,150",500,4.69,"68,793","10,650","10,700","9,950","14,740","5,736",2.5697350069735005
16,222110,팬젠,"6,460",310,4.58,"10,432","6,780","6,830","6,440","4,371","1,363",3.206896551724138
17,065370,위세아이텍,"12,600",600,4.55,"65,553","13,200","13,300","12,450","22,063","6,311",3.495959435905562
18,187420,제노포커스,"6,170",290,4.49,"34,584","6,460","6,460","6,130","2,407","2,037",1.1816396661757487
19,093640,다믈멀티미디어,"6,400",300,4.48,"450,685","6,550","6,600","6,060","24,699","6,218",3.9721775490511417
20,054180,메디콕스,"2,165",95,4.20,"1,231,564","2,240","2,310","2,130","58,044","22,203",2.6142413187407105
21,950200,소마젠,"7,440",320,4.12,"140,096","7,760","7,760","7,440","23,647","5,422",4.361305791220952
22,036690,코맥스,"3,910",165,4.05,"271,974","4,065","4,105","3,880","12,787","3,125",4.09184
23,237690,에스티팜,"83,200","3,500",4.04,"132,699","87,700","87,800","83,000","17,123","2,787",6.143882310728382
24,263720,디앤씨미디어,"26,600","1,100",3.97,"191,887","27,450","27,500","26,300","23,560","10,122",2.327603240466311
25,304840,피플바이오,"15,850",650,3.94,"290,022","16,600","16,700","15,800","79,571","29,544",2.693304901164365
26,354200,엔젠바이오,"10,100",400,3.81,"104,740","10,200","10,400","10,000","29,135","12,622",2.308271272381556
27,097870,효성오앤비,"8,120",320,3.79,"98,559","8,400","8,560","8,120","19,019",480,39.62291666666667
28,053060,세동,"1,530",60,3.77,"103,770","1,590","1,600","1,470","19,518","10,482",1.8620492272467086
29,239890,피엔에이치테크,"14,100",550,3.75,"20,748","14,650","14,650","13,950","7,696","2,632",2.9240121580547114
30,293490,카카오게임즈,"46,450","1,800",3.73,"886,444","48,800","48,800","46,200","72,651","7,707",9.426625145971196
31,900100,애머릿지,"2,320",90,3.73,"80,231","2,380","2,380","2,320","10,223","18,254",0.5600416347102005
32,050960,수산아이앤티,"14,450",550,3.67,"151,724","14,750","14,950","14,200","36,311","13,427",2.7043271021076936
33,019590,엠벤처투자,963,36,3.60,"1,188,986","1,000","1,000",962,"137,348","95,148",1.4435195695127592
34,032750,삼진,"7,760",290,3.60,"121,819","8,020","8,050","7,710","6,482","2,107",3.0764119601328903
35,214870,뉴지랩파마,"12,200",450,3.56,"204,836","12,650","12,750","12,200","65,162","34,532",1.887003359203058
36,095700,제넥신,"14,950",550,3.55,"211,832","15,500","15,550","14,900","51,307","73,326",0.699710880178927
37,196700,웹스,"3,485",125,3.46,"289,637","3,580","3,600","3,475","26,742","36,166",0.7394237681800586
38,215600,신라젠,"6,740",240,3.44,"972,575","7,000","7,000","6,710","119,453","43,540",2.7435231970601746
39,256840,한국비엔씨,"5,120",180,3.40,"317,783","5,280","5,310","5,090","19,814","15,870",1.2485192186515437
40,118990,모트렉스,"14,400",500,3.36,"433,956","14,950","14,950","14,300","101,290","67,286",1.5053651576851055
41,265560,영화테크,"10,150",350,3.33,"371,104","10,450","11,400","10,000","16,755","23,073",0.7261734494864127
42,174900,앱클론,"13,200",450,3.30,"31,573","13,650","13,750","13,150","12,458","5,416",2.300221565731167
43,291810,핀텔,"7,950",270,3.28,"606,323","8,120","8,140","7,750","12,943","7,813",1.6565979777294253
44,204630,스튜디오산타클로스,"1,185",40,3.27,"1,894,383","1,230","1,230","1,180","412,447","306,236",1.3468272835329615
45,288980,모아데이타,"2,965",100,3.26,"2,239,743","3,005","3,010","2,930","351,563","78,863",4.457895337483992
46,014570,고려제약,"7,840",260,3.21,"30,828","8,030","8,120","7,840","6,178","6,264",0.9862707535121328
47,255220,SG,"1,210",40,3.20,"199,834","1,235","1,255","1,200","90,531","32,937",2.748610984606977
48,060240,룽투코리아,"3,050",100,3.17,"437,565","3,160","3,165","3,040","69,247","19,702",3.5147193178357528
49,065450,빅텍,"5,490",180,3.17,"850,079","5,670","5,700","5,450","115,640","43,156",2.679581054778015
50,020180,대신정보통신,"1,240",40,3.12,"2,417,159","1,335","1,350","1,230","291,719","102,686",2.840883859532945
51,182400,엔케이맥스,"12,450",400,3.11,"182,299","12,900","12,900","12,400","57,591","31,904",1.805134152457372
52,048410,현대바이오,"26,750",850,3.08,"305,171","27,350","27,400","26,600","88,893","13,800",6.441521739130435
53,030350,드래곤플라이,794,25,3.05,"1,125,556",820,821,792,"69,356","18,419",3.765459579781747
54,051500,CJ프레시웨이,"31,850","1,000",3.04,"63,756","33,050","33,050","31,800","13,335",502,26.56374501992032
55,037230,한국팩키지,"2,730",85,3.02,"71,297","2,785","2,785","2,730","14,350","6,986",2.0541082164328657
56,351320,에스에이티이엔지,"3,530",110,3.02,"400,490","3,575","3,665","3,515","33,680","6,553",5.139630703494583
57,039200,오스코텍,"17,800",550,3.00,"70,012","18,350","18,350","17,650","20,616","8,319",2.4781824738550307
58,086900,메디톡스,"132,900","4,100",2.99,"25,803","138,300","138,300","132,600","1,118",391,2.8593350383631715
59,054940,엑사이엔씨,"1,470",45,2.97,"111,109","1,505","1,505","1,450","32,941","37,935",0.8683537630156847
60,043090,엑서지21,"1,820",55,2.93,"137,798","1,850","1,865","1,815","39,181","31,890",1.2286296644716213
61,347770,핌스,"11,600",350,2.93,"44,797","11,900","12,050","11,450","16,526","5,939",2.7826233372621654
62,051160,지어소프트,"11,750",350,2.89,"371,582","12,000","12,000","11,600","108,229","44,370",2.4392382240252424
63,058970,엠로,"16,850",500,2.88,"48,206","17,350","17,750","16,750","8,785","7,960",1.103643216080402
64,058820,CMG제약,"2,195",65,2.88,"362,610","2,265","2,280","2,195","53,569","36,303",1.4756080764675095
65,226950,올릭스,"21,900",650,2.88,"24,432","22,550","22,550","21,850","10,200","2,346",4.3478260869565215
66,270870,뉴트리,"10,150",300,2.87,"51,363","10,450","10,500","10,000","16,672","8,834",1.887253792166629
67,348030,모비릭스,"11,950",350,2.85,"15,521","12,300","12,400","11,950","9,733","4,967",1.9595329172538756
68,043590,크로바하이텍,"1,195",35,2.85,"53,342","1,230","1,230","1,195","31,273","34,147",0.9158344803350221
69,065710,서호전기,"17,400",500,2.79,"12,695","17,950","17,950","17,300","5,807","4,174",1.3912314326784858
70,061250,화일약품,"2,465",70,2.76,"1,104,824","2,530","2,540","2,450","120,030","37,874",3.1691925859428633
71,330350,위더스제약,"9,160",260,2.76,"111,604","9,410","9,420","9,100","24,941","3,188",7.823400250941029
72,219550,디와이디,"1,240",35,2.75,"117,617","1,275","1,275","1,215","39,975","24,623",1.62348211022215
73,214260,라파스,"19,500",550,2.74,"30,705","20,000","20,400","19,500","3,858","2,927",1.3180731124017766
74,115530,씨엔플러스,571,16,2.73,"566,356",586,589,569,"74,500","42,824",1.739678684849617
75,138610,나이벡,"17,800",500,2.73,"32,562","18,100","18,450","17,750","6,091","2,478",2.4580306698950767
76,114450,KPX생명과학,"5,040",140,2.70,"146,945","5,120","5,140","5,040","44,133","11,584",3.809823895027624
77,214610,미코바이오메드,"4,695",130,2.69,"43,177","4,805","4,830","4,665","4,407","6,017",0.7324247964101712
78,334970,프레스티지바이오로직스,"3,135",85,2.64,"659,685","3,170","3,265","3,105","59,445","5,111",11.630796321659167
79,076080,웰크론한텍,"5,190",140,2.63,"747,420","5,310","5,380","5,160","157,408","25,688",6.127686079103083
80,019990,에너토크,"11,200",300,2.61,"233,728","11,600","11,650","11,150","68,238","41,899",1.6286307549106185
81,195990,에이비프로바이오,450,12,2.60,"489,834",462,465,449,"96,338","51,908",1.8559374277568006
82,217620,디딤이앤에프,"1,310",35,2.60,"425,085","1,365","1,365","1,260","54,375","35,729",1.5218729883288085
83,196490,디에이테크놀로지,"3,385",90,2.59,"141,465","3,475","3,490","3,365","15,354","5,319",2.8866328257191203
84,089140,넥스턴바이오,"2,090",55,2.56,"583,883","2,140","2,140","2,065","79,663","16,192",4.9198987154150196
85,033160,엠케이전자,"11,400",300,2.56,"134,282","11,700","11,700","11,350","48,407","29,457",1.6433105883151713
86,224060,더코디,"8,400",220,2.55,"79,939","8,590","8,690","8,150","4,476","1,000",4.476
87,067000,조이시티,"4,795",125,2.54,"589,575","4,915","4,965","4,770","26,184","13,193",1.9846888501478057
88,089530,에이티세미콘,"1,150",30,2.54,"2,277,460","1,165","1,180","1,135","345,509","185,387",1.863717520646
89,317530,캐리소프트,"8,860",230,2.53,"316,231","8,970","8,990","8,610","6,120","3,693",1.6571892770105605
90,193250,와이제이엠게임즈,"1,365",35,2.50,"128,061","1,405","1,405","1,355","66,137","105,036",0.6296603069423816
91,216080,제테마,"13,700",350,2.49,"14,689","14,050","14,050","13,600","7,909","4,733",1.671033171350095
92,101360,에코앤드림,"25,650",650,2.47,"35,501","26,300","26,300","25,500","20,968","2,282",9.188431200701139
93,184230,SGA솔루션즈,941,23,2.39,"520,173",960,961,934,"40,060","21,416",1.8705640642510273
94,032500,케이엠더블유,"27,200",650,2.33,"32,098","27,650","27,850","27,100","13,801","5,925",2.329282700421941
95,241820,피씨엘,"13,300",300,2.21,"10,160","13,600","13,800","13,250","4,775","3,984",1.1985441767068272
96,067170,오텍,"6,260",140,2.19,"138,428","6,510","6,510","6,200","20,504","4,269",4.802998360271727
97,200230,텔콘RF제약,"1,115",25,2.19,"100,317","1,120","1,135","1,090","38,791","57,028",0.680209721540296
98,086390,유니테스트,"11,300",250,2.16,"48,845","11,500","11,550","11,200","29,366","11,770",2.494987255734919
99,025870,신라에스지,"11,950",250,2.05,"118,560","11,950","12,200","11,600","21,343","12,508",1.7063479373201151
