,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,090710,휴림로봇,"2,680",145,5.72,"68,970,486","2,630","2,870","2,585","1,124,965","479,493",2.3461552097736567
1,380540,옵티코어,"3,130",465,17.45,"25,162,219","2,610","3,230","2,610","147,063","104,593",1.4060501180767355
2,053590,한국테크놀로지,522,44,7.77,"23,790,306",572,576,517,"1,017,545","445,250",2.285334081976418
4,187790,나노,"1,665",235,16.43,"18,581,135","1,625","1,755","1,560","155,560","180,958",0.8596469899092607
5,900310,컬러레이,"1,410",100,7.63,"17,716,303","1,330","1,460","1,315","472,801","709,848",0.6660594944269759
6,159910,스킨앤스킨,233,4,1.75,"16,669,737",230,248,230,"951,506","1,315,928",0.7230684353551258
7,014200,광림,"1,160",30,2.65,"14,664,297","1,140","1,225","1,130","560,958","606,680",0.9246357222918178
8,226360,KH 건설,478,3,0.62,"11,879,330",481,505,465,"373,037","181,222",2.0584531679376674
9,033320,제이씨현시스템,"6,020",400,7.12,"11,029,300","5,890","6,590","5,830","54,659","35,540",1.5379572312886889
10,096040,이트론,162,0,0.00,"10,108,108",163,166,158,"3,089,811","1,757,717",1.7578546489565727
11,207760,미스터블루,"3,495",180,4.90,"9,739,198","3,695","3,710","3,440","263,104","95,276",2.7614929258155256
12,347860,알체라,"11,500","2,100",22.34,"9,527,211","9,420","11,900","9,330","135,446","187,799",0.7212285475428517
13,111870,KH 전자,280,15,5.08,"8,544,779",291,293,275,"925,340","409,971",2.2570864768483623
14,162300,신스틸,"8,810",360,4.26,"7,935,227","8,940","10,050","8,640","19,703","5,878",3.351990472949983
15,019770,서연탑메탈,"5,060",725,16.72,"7,866,830","4,345","5,630","4,345","68,747","76,684",0.8964973136508267
16,019570,리더스 기술투자,529,53,9.11,"7,479,529",597,597,515,"268,092","69,676",3.8476950456398185
17,417180,핑거스토리,"11,800",50,0.43,"7,410,826","12,600","12,800","11,550","377,390","328,231",1.1497695220743926
18,086960,MDS테크,"2,605",120,4.83,"6,639,922","2,480","2,690","2,435","84,784","70,922",1.1954541609091678
19,064800,젬백스링크,"1,380",25,1.85,"6,557,897","1,355","1,475","1,340","185,713","192,070",0.9669026917269745
20,227610,아우딘퓨쳐스,"2,705",275,9.23,"6,099,993","2,980","2,995","2,655","82,662","12,388",6.672747820471424
21,264850,이랜시스,"3,000",410,15.83,"6,048,267","2,560","3,100","2,560","84,249","25,495",3.304530300058835
22,220180,핸디소프트,"4,125",695,20.26,"5,946,273","3,580","4,340","3,400","14,530","16,724",0.8688112891652715
23,041460,한국전자인증,"5,970",540,9.94,"5,829,294","5,400","6,060","5,300","4,978",852,5.842723004694836
24,200350,래몽래인,"24,800","2,900",13.24,"5,802,940","24,550","26,350","23,400","97,129","16,437",5.909168339721361
25,239340,줌인터넷,"4,950",60,1.23,"5,750,389","4,940","5,150","4,840","44,114","14,659",3.0093457943925235
26,049480,오픈베이스,"2,940",25,0.84,"4,972,456","3,100","3,180","2,925","66,959","71,353",0.9384188471402745
27,054920,한컴위드,"4,860",55,1.14,"4,410,946","4,850","5,270","4,820","45,212","16,716",2.704714046422589
28,015710,코콤,"7,870",170,2.11,"4,242,118","8,100","8,580","7,860","48,182","12,411",3.8822012730642173
29,236810,엔비티,"6,900",250,3.76,"4,220,721","6,610","7,130","6,530","84,824","16,473",5.149274570509318
30,128540,에코캡,"4,260",225,5.58,"4,095,297","4,040","4,630","4,000","29,474","8,766",3.3623089208304813
31,900280,골든센츄리,394,1,0.25,"3,733,009",402,403,390,"300,423","394,394",0.7617331906672008
32,006910,보성파워텍,"4,220",95,2.20,"3,638,543","4,395","4,530","4,220","132,130","38,530",3.4292758889177266
33,335890,비올,"3,830",230,6.39,"3,607,768","3,600","3,865","3,570","43,395","33,104",1.3108687771870469
34,317850,대모,"13,150",600,4.78,"3,592,281","12,550","14,350","12,550","114,431","91,280",1.2536262050832603
35,388050,지투파워,"8,830",240,2.65,"3,583,315","9,190","9,300","8,770","18,655","10,714",1.741179764793728
36,106520,노블엠앤비,"1,755",210,13.59,"3,452,247","1,590","2,000","1,585","34,606","36,287",0.9536748697880784
