,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,090710,휴림로봇,"2,740",205,8.09,"49,780,787","2,630","2,870","2,585","716,810","1,410,317",0.5082616177781307
1,187790,나노,"1,620",190,13.29,"12,746,411","1,625","1,755","1,575","224,428","121,436",1.8481175269277643
2,014200,광림,"1,185",55,4.87,"11,009,586","1,140","1,225","1,135","644,276","834,011",0.7725030005599447
3,900310,컬러레이,"1,400",90,6.87,"11,002,221","1,330","1,440","1,315","484,421","762,380",0.6354062278653689
4,159910,스킨앤스킨,234,5,2.18,"10,768,939",230,248,230,"1,339,782","526,408",2.5451398914910106
5,053590,한국테크놀로지,544,22,3.89,"9,293,911",572,576,541,"651,700","391,912",1.6628732980873258
6,033320,제이씨현시스템,"6,360",740,13.17,"8,630,914","5,890","6,590","5,830","82,078","82,809",0.9911724571000736
7,207760,미스터블루,"3,490",185,5.03,"6,980,622","3,695","3,710","3,440","222,840","108,911",2.046074317562046
8,162300,신스틸,"9,570","1,120",13.25,"5,899,687","8,940","10,050","8,790","23,642","47,309",0.4997357796613752
9,417180,핑거스토리,"11,800",50,0.43,"5,509,521","12,600","12,800","11,700","368,511","275,413",1.3380305214350812
10,111870,KH 전자,278,17,5.76,"5,249,249",291,293,275,"980,672","547,903",1.7898642642949574
11,019570,리더스 기술투자,524,58,9.97,"4,929,294",597,597,522,"251,021","75,594",3.320647141307511
12,096040,이트론,160,2,1.23,"4,121,186",163,164,158,"2,537,457","1,522,687",1.6664337450835267
13,227610,아우딘퓨쳐스,"2,770",210,7.05,"3,993,562","2,980","2,995","2,655","127,051","43,107",2.9473403391560535
14,347860,알체라,"10,200",800,8.51,"3,976,050","9,420","10,950","9,330","91,648","106,629",0.8595035121777378
15,049480,오픈베이스,"3,020",55,1.85,"3,960,487","3,100","3,180","2,990","206,229","35,584",5.795554181654676
16,200350,래몽래인,"25,850","3,950",18.04,"3,754,333","24,550","26,350","23,400","55,599","12,902",4.30933188652922
17,054920,한컴위드,"5,090",285,5.93,"3,430,850","4,850","5,270","4,820","84,223","76,116",1.1065084870460875
18,380540,옵티코어,"2,920",255,9.57,"3,344,117","2,610","2,955","2,610","58,659","107,550",0.5454114365411437
19,015710,코콤,"8,260",220,2.74,"3,343,830","8,100","8,580","8,080","32,545","28,965",1.1235974451924737
20,226360,KH 건설,466,15,3.12,"3,183,111",481,481,465,"335,621","65,560",5.119295302013422
21,006910,보성파워텍,"4,335",20,0.46,"2,718,203","4,395","4,530","4,320","91,019","44,928",2.0258858618233617
22,236810,엔비티,"6,900",250,3.76,"2,481,386","6,610","7,130","6,530","33,039","72,676",0.4546067477571688
23,106520,노블엠앤비,"1,820",275,17.80,"2,379,779","1,590","2,000","1,585","71,272","26,248",2.715330691862237
24,900280,골든센츄리,393,0,0.00,"2,327,329",402,403,390,"236,976","260,544",0.9095431098010317
25,388050,지투파워,"9,180",110,1.21,"2,182,745","9,190","9,300","9,140","49,917","105,926",0.47124407605309365
26,073640,테라사이언스,"2,255",140,5.85,"2,073,783","2,250","2,340","2,175","125,610","61,526",2.0415759191236225
27,204610,티쓰리,"1,865",50,2.75,"2,015,122","1,835","1,885","1,815","219,931","287,018",0.7662620462828116
28,020180,대신정보통신,"1,245",35,2.73,"1,992,254","1,335","1,350","1,240","229,085","174,059",1.3161341843857544
29,121800,비덴트,"4,540",40,0.89,"1,911,595","4,505","4,635","4,435","72,544","79,629",0.9110248778711274
30,217480,에스디생명공학,"1,540",120,8.45,"1,910,042","1,435","1,635","1,420","79,828","48,226",1.6552896777671795
31,086960,MDS테크,"2,610",125,5.03,"1,904,277","2,480","2,640","2,435","43,829","47,567",0.9214161078058317
32,003310,대주산업,"2,345",75,3.30,"1,884,270","2,290","2,450","2,280","164,779","86,945",1.8952096152740239
33,038870,에코바이오,"5,510",470,9.33,"1,880,863","5,340","5,860","5,300","10,565","5,797",1.822494393651889
34,053260,금강철강,"7,170",550,8.31,"1,866,252","6,760","7,430","6,760","37,597","13,491",2.7868208435253132
35,073570,어반리튬,"17,250","1,650",10.58,"1,735,748","15,700","18,000","15,700","38,037","35,208",1.0803510565780505
36,089530,에이티세미콘,"1,145",35,2.97,"1,731,860","1,165","1,180","1,135","281,560","155,367",1.8122252473176415
37,053950,경남제약,"2,500",210,7.75,"1,656,230","2,655","2,665","2,480","156,727","32,972",4.753336164017955
38,142760,비엘,"4,560",230,5.31,"1,581,869","4,305","4,840","4,235","16,678","8,701",1.9167911734283416
39,348340,뉴로메카,"19,900",850,4.46,"1,477,737","19,050","20,500","18,750","37,081","51,984",0.7133156355801785
40,322780,코퍼스코리아,"3,100",100,3.33,"1,475,944","3,085","3,175","3,010","35,052","21,145",1.6576968550484747
41,288980,모아데이타,"2,950",115,3.75,"1,459,398","3,005","3,010","2,930","206,472","88,868",2.3233559886573345
42,205470,휴마시스,"18,300",800,4.57,"1,448,351","17,500","18,850","17,300","42,718","82,484",0.5178943795160273
43,362320,청담글로벌,"11,250",450,4.17,"1,389,999","11,100","11,350","10,900","174,874","306,679",0.5702183716524444
44,900300,오가닉티코스메틱,255,5,2.00,"1,389,836",250,260,246,"192,479","462,915",0.4157977166434443
45,121850,코이즈,"2,130",75,3.65,"1,178,364","2,065","2,140","2,035","336,672","199,344",1.688899590657356
46,013720,CBI,397,3,0.75,"1,170,592",400,402,395,"405,894","345,208",1.1757954624458298
47,336060,웨이버스,"1,755",65,3.85,"1,169,688","1,680","1,775","1,680","94,245","110,426",0.8534674804846685
48,297570,알로이스,"1,700",85,5.26,"1,144,200","1,625","1,740","1,625","105,345","73,830",1.4268590004063388
49,277810,레인보우로보틱스,"59,600","2,900",5.11,"1,033,440","57,200","60,400","56,300","22,901","71,786",0.31901763575070347
50,335890,비올,"3,690",90,2.50,"1,001,653","3,600","3,715","3,570","30,430","41,246",0.7377685108859041
51,263800,데이타솔루션,"7,420",190,2.50,"995,442","7,430","7,480","7,280","58,304","52,091",1.1192720431552476
52,060230,소니드,"4,185",65,1.58,"981,685","4,220","4,280","4,160","32,373","51,719",0.6259401767242213
53,204630,스튜디오산타클로스,"1,205",20,1.63,"949,174","1,230","1,230","1,195","283,966","201,662",1.4081284525592328
54,239340,줌인터넷,"4,850",40,0.82,"937,035","4,940","4,940","4,845","16,264","83,063",0.19580318553387188
55,082660,코스나인,889,14,1.60,"917,826",871,890,821,"80,287","43,223",1.8575064201929528
56,151910,SBW생명과학,814,2,0.25,"865,299",813,837,811,"73,018","25,556",2.8571763969322275
57,043910,자연과환경,"1,285",5,0.39,"834,289","1,295","1,295","1,255","540,358","373,121",1.448211170102996
58,007390,네이처셀,"14,050","1,150",7.57,"801,710","14,750","14,850","13,750","97,379","64,427",1.511462585561954
59,900270,헝셩그룹,431,4,0.94,"795,855",427,432,422,"186,827","226,502",0.8248359837882226
60,101670,하이드로리튬,"22,900",50,0.22,"784,374","22,700","23,500","22,000","15,069","34,703",0.43422758839293435
61,039020,이건홀딩스,"3,515",5,0.14,"773,177","3,570","3,925","3,390","12,335","22,278",0.5536852500224436
62,134580,탑코미디어,"5,620",110,2.00,"761,443","5,780","5,940","5,600","28,826","4,459",6.464678178963894
63,298870,다올인베스트먼트,"3,540",20,0.57,"742,188","3,480","3,555","3,465","187,267","48,556",3.856722135266496
64,331520,밸로프,"1,550",5,0.32,"740,765","1,545","1,585","1,540","219,763","127,957",1.7174754018928233
65,032820,우리기술,"1,535",0,0.00,"727,806","1,535","1,560","1,510","476,875","171,167",2.786021838321639
66,036170,클라우드에어,"1,030",31,3.10,"694,212","1,055","1,075","1,005","123,301","121,512",1.014722825729146
67,044060,조광ILI,"1,275",5,0.39,"672,941","1,275","1,295","1,270","238,944","440,567",0.5423556462467684
68,388720,유일로보틱스,"27,800",650,2.39,"671,494","27,250","28,450","26,950","20,299","46,469",0.4368288536443651
69,267320,나인테크,"3,375",140,4.33,"643,987","3,240","3,390","3,170","40,563","8,944",4.535219141323792
70,041190,우리기술투자,"4,635",20,0.43,"642,786","4,675","4,745","4,625","47,141","22,342",2.109972249574792
71,036090,위지트,750,5,0.66,"634,133",763,765,749,"163,388","78,076",2.092678928223782
72,030350,드래곤플라이,802,17,2.08,"633,479",820,821,800,"120,713","13,912",8.676897642323175
