,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,090710,휴림로봇,"2,705",170,6.71,"59,228,239","2,630","2,870","2,585","1,210,012","547,560",2.2098254072613046
1,053590,한국테크놀로지,531,35,6.18,"15,086,879",572,576,526,"264,338","352,110",0.7507256255147539
2,187790,나노,"1,630",200,13.99,"14,224,634","1,625","1,755","1,575","138,637","156,928",0.8834433625611745
3,159910,스킨앤스킨,234,5,2.18,"13,015,661",230,248,230,"1,280,295","1,707,256",0.7499138969199698
4,014200,광림,"1,155",25,2.21,"12,810,800","1,140","1,225","1,130","453,831","701,083",0.64732849034993
5,900310,컬러레이,"1,410",100,7.63,"12,255,643","1,330","1,440","1,315","425,662","939,778",0.45293888556659123
6,033320,제이씨현시스템,"6,140",520,9.25,"9,857,411","5,890","6,590","5,830","128,340","45,244",2.8366192202280964
7,226360,KH 건설,485,4,0.83,"9,702,595",481,505,465,"114,888","308,769",0.37208398511508606
8,380540,옵티코어,"2,830",165,6.19,"9,135,451","2,610","3,005","2,610","114,403","179,779",0.6363535229364943
9,207760,미스터블루,"3,500",175,4.76,"8,476,806","3,695","3,710","3,440","175,016","90,147",1.9414511852862546
10,111870,KH 전자,286,9,3.05,"7,038,345",291,293,275,"1,107,405","476,383",2.3246106599101983
11,162300,신스틸,"9,110",660,7.81,"6,861,886","8,940","10,050","8,790","20,985","19,713",1.064525947344392
12,019570,리더스 기술투자,532,50,8.59,"6,478,465",597,597,515,"138,582","106,639",1.2995433190483783
13,417180,핑거스토리,"11,650",100,0.85,"6,183,072","12,600","12,800","11,550","440,053","307,413",1.4314716684069964
14,297570,알로이스,"1,900",285,17.65,"5,989,885","1,625","1,900","1,625","201,825","61,007",3.308226924779124
15,019770,서연탑메탈,"5,310",975,22.49,"5,383,720","4,345","5,630","4,345","5,699",400,14.2475
16,096040,이트론,159,3,1.85,"5,067,596",163,164,158,"2,917,293","1,538,544",1.8961388169594109
17,347860,알체라,"10,500","1,100",11.70,"4,846,066","9,420","10,950","9,330","88,620","93,758",0.9451993429893982
18,200350,래몽래인,"25,450","3,550",16.21,"4,617,080","24,550","26,350","23,400","60,176","56,393",1.06708279396379
19,227610,아우딘퓨쳐스,"2,765",215,7.21,"4,607,144","2,980","2,995","2,655","65,135","80,710",0.8070251517779705
