,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,090710,휴림로봇,"2,665",130,5.13,"76,433,370","2,630","2,870","2,585","1,061,207","750,587",1.4138361042757202
1,380540,옵티코어,"3,460",795,29.83,"52,739,535","2,610","3,460","2,610","203,205","197,713",1.0277776372823233
2,900310,컬러레이,"1,385",75,5.73,"40,859,329","1,330","1,530","1,315","478,081","439,119",1.0887276569677011
3,053590,한국테크놀로지,512,54,9.54,"34,754,555",572,576,505,"588,793","317,215",1.8561322762164463
5,187790,나노,"1,495",65,4.55,"22,738,689","1,625","1,755","1,470","212,286","156,403",1.357301330537138
6,041460,한국전자인증,"6,110",680,12.52,"20,811,987","5,400","6,700","5,300","163,450","36,720",4.451252723311547
7,159910,스킨앤스킨,232,3,1.31,"19,442,815",230,248,230,"911,212","1,573,672",0.57903552964023
8,014200,광림,"1,145",15,1.33,"17,286,848","1,140","1,225","1,130","527,282","505,619",1.042844513358873
9,340440,세림B&G,"2,820",560,24.78,"15,530,867","2,270","2,935","2,230","77,942","114,850",0.6786417065737919
10,226360,KH 건설,477,4,0.83,"13,090,688",481,505,465,"436,452","117,986",3.6991846490261557
11,096040,이트론,159,3,1.85,"12,998,981",163,166,158,"1,768,437","1,454,510",1.215830073358038
12,086960,MDS테크,"2,515",30,1.21,"12,474,562","2,480","2,705","2,435","121,018","70,909",1.7066662905978085
13,220180,핸디소프트,"3,910",480,13.99,"12,170,187","3,580","4,410","3,400","28,898","16,403",1.7617508992257513
14,207760,미스터블루,"3,530",145,3.95,"11,894,241","3,695","3,710","3,440","122,503","135,698",0.9027620156524047
15,033320,제이씨현시스템,"5,840",220,3.91,"11,780,533","5,890","6,590","5,830","66,573","42,707",1.5588311049710821
16,111870,KH 전자,284,11,3.73,"11,462,602",291,293,275,"349,638","244,237",1.4315521399296585
17,347860,알체라,"10,950","1,550",16.49,"11,282,482","9,420","11,900","9,330","175,118","92,268",1.8979277756101791
18,291230,엔피,"6,590",740,12.65,"10,828,491","5,910","6,810","5,700","47,022","26,448",1.7779038112522687
19,019570,리더스 기술투자,551,31,5.33,"10,246,888",597,597,515,"141,596","97,253",1.45595508621842
20,336060,웨이버스,"1,705",15,0.89,"9,844,361","1,680","1,870","1,680","207,914","135,631",1.5329386349728307
21,019770,서연탑메탈,"4,915",580,13.38,"9,475,114","4,345","5,630","4,345","12,592","14,634",0.8604619379527129
22,264850,이랜시스,"2,720",130,5.02,"8,752,947","2,560","3,100","2,560","33,959","18,842",1.8023033648232671
23,288980,모아데이타,"3,065",0,0.00,"8,496,825","3,005","3,115","2,930","27,126","139,152",0.19493790962400828
24,162300,신스틸,"8,740",290,3.43,"8,422,431","8,940","10,050","8,630","12,474","21,814",0.5718346016319794
25,227610,아우딘퓨쳐스,"2,615",365,12.25,"8,381,246","2,980","2,995","2,555","99,266","22,391",4.4332990933857355
26,417180,핑거스토리,"11,750",0,0.00,"8,039,741","12,600","12,800","11,550","309,837","390,662",0.7931075968484265
27,263800,데이타솔루션,"8,060",450,5.91,"7,576,616","7,430","8,250","7,220","31,521","33,602",0.9380691625498482
28,239340,줌인터넷,"4,905",15,0.31,"7,368,872","4,940","5,150","4,810","11,709","52,718",0.22210630145301416
29,064800,젬백스링크,"1,370",15,1.11,"7,133,515","1,355","1,475","1,340","253,085","162,153",1.5607790173478135
