,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,229000,젠큐릭스,"5,790","1,330",18.68,"850,275","5,470","6,400","5,400","19,940","3,453",5.774688676513177
1,064240,홈캐스트,"4,490",910,16.85,"1,432,984","5,350","5,490","4,370","12,447","8,662",1.4369660586469637
2,007390,네이처셀,"13,400","1,800",11.84,"2,431,830","14,750","14,850","13,200","160,947","66,607",2.4163676490458963
3,115450,HLB테라퓨틱스,"11,900","1,500",11.19,"1,639,799","13,500","13,750","11,850","61,889","48,419",1.2781965757244058
4,096610,알에프세미,"3,140",395,11.17,"954,761","3,545","3,695","3,015","11,206","6,901",1.6238226344008115
5,053950,경남제약,"2,450",260,9.59,"3,708,420","2,655","2,665","2,420","143,678","121,108",1.186362585460911
6,053590,한국테크놀로지,514,52,9.19,"38,480,949",572,576,505,"741,946","441,595",1.6801503640213318
7,019570,리더스 기술투자,532,50,8.59,"11,217,247",597,597,515,"116,597","119,570",0.9751359036547629
8,222110,팬젠,"6,240",530,7.83,"30,581","6,780","6,830","6,240","1,919","2,778",0.6907847372210223
9,227610,아우딘퓨쳐스,"2,750",230,7.72,"9,219,199","2,980","2,995","2,555","48,811","35,698",1.3673315031654434
10,041590,플래스크,"1,040",80,7.14,"1,099,689","1,120","1,120","1,040","220,259","94,453",2.331942871057563
11,073640,테라사이언스,"2,245",150,6.26,"3,418,603","2,250","2,340","2,175","360,875","46,014",7.842721780327726
12,025870,신라에스지,"11,450",750,6.15,"225,178","11,950","12,200","11,350","15,299","7,049",2.170378777131508
13,054950,제이브이엠,"19,950","1,300",6.12,"107,788","21,350","21,600","19,500","11,470","2,507",4.575189469485441
14,298060,에스씨엠생명과학,"11,650",750,6.05,"297,705","12,400","12,500","11,600","52,026","11,390",4.567690956979807
15,310210,보로노이,"31,500","2,000",5.97,"83,720","33,500","33,950","31,350","4,700","1,103",4.261106074342702
16,051160,지어소프트,"11,400",700,5.79,"924,270","12,000","12,150","11,350","130,736","45,984",2.8430758524704247
17,054180,메디콕스,"2,130",130,5.75,"2,241,342","2,240","2,310","2,095","101,861","50,528",2.01593176060798
18,950200,소마젠,"7,320",440,5.67,"266,539","7,760","7,760","7,310","16,855","5,358",3.1457633445315416
19,351330,이삭엔지니어링,"10,100",600,5.61,"344,586","10,700","10,750","10,000","25,946","28,579",0.9078694146051296
20,032750,삼진,"7,600",450,5.59,"266,626","8,020","8,050","7,490","8,020","4,533",1.769247738804324
21,089530,에이티세미콘,"1,115",65,5.51,"3,605,649","1,165","1,180","1,115","196,362","124,160",1.5815238402061855
22,020180,대신정보통신,"1,210",70,5.47,"3,149,548","1,335","1,350","1,205","139,552","124,719",1.1189313576920918
23,054940,엑사이엔씨,"1,435",80,5.28,"201,511","1,505","1,505","1,435","37,640","60,311",0.6240984231732188
24,019990,에너토크,"10,900",600,5.22,"509,263","11,600","11,650","10,800","57,326","31,771",1.8043498788203078
25,093640,다믈멀티미디어,"6,350",350,5.22,"686,098","6,550","6,600","6,060","41,956","4,332",9.685133887349954
26,039200,오스코텍,"17,400",950,5.18,"182,626","18,350","18,350","17,400","32,413","14,875",2.1790252100840335
27,177350,베셀,"7,520",410,5.17,"556,560","7,950","8,110","7,430","19,462","9,664",2.013865894039735
28,256840,한국비엔씨,"5,030",270,5.09,"709,724","5,280","5,310","5,000","43,058","41,207",1.0449195525032156
29,351320,에스에이티이엔지,"3,455",185,5.08,"729,571","3,575","3,665","3,450","38,961","15,337",2.5403273130338397
30,088290,이원컴포텍,"6,900",360,4.96,"152,191","7,260","7,280","6,900","18,616","9,610",1.9371488033298647
31,065370,위세아이텍,"12,550",650,4.92,"147,252","13,200","13,300","12,450","15,615","10,343",1.5097167166199361
