,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,090710,휴림로봇,"2,670",135,5.33,"69,166,786","2,630","2,870","2,585","738,528","809,595",0.9122190724992125
1,380540,옵티코어,"3,095",430,16.14,"26,221,965","2,610","3,230","2,610","219,967","132,274",1.6629647549783027
2,053590,한국테크놀로지,521,45,7.95,"23,991,345",572,576,517,"992,284","390,602",2.5403966185529003
4,187790,나노,"1,630",200,13.99,"18,889,326","1,625","1,755","1,560","88,834","155,796",0.5701943567228941
5,900310,컬러레이,"1,420",110,8.40,"18,145,113","1,330","1,460","1,315","470,463","796,828",0.5904197643657101
6,159910,스킨앤스킨,232,3,1.31,"16,779,575",230,248,230,"935,795","1,354,939",0.6906547084407489
7,014200,광림,"1,155",25,2.21,"14,733,548","1,140","1,225","1,130","551,876","545,830",1.0110767088653976
8,226360,KH 건설,478,3,0.62,"11,921,524",481,505,465,"411,247","179,126",2.295853198307337
9,033320,제이씨현시스템,"6,020",400,7.12,"11,043,981","5,890","6,590","5,830","52,560","64,624",0.8133201287447388
10,096040,이트론,161,1,0.62,"10,128,615",163,166,158,"3,041,637","1,662,366",1.8297035670845048
11,207760,미스터블루,"3,495",180,4.90,"9,760,861","3,695","3,710","3,440","269,137","100,693",2.672847169118012
12,347860,알체라,"11,500","2,100",22.34,"9,580,299","9,420","11,900","9,330","130,557","180,219",0.7244352704209878
13,111870,KH 전자,279,16,5.42,"8,655,185",291,293,275,"939,187","396,281",2.3700025991657436
14,162300,신스틸,"8,830",380,4.50,"7,962,068","8,940","10,050","8,640","9,877","8,930",1.106047032474804
15,019770,서연탑메탈,"5,030",695,16.03,"7,891,431","4,345","5,630","4,345","70,074","48,922",1.4323617186541842
16,019570,리더스 기술투자,527,55,9.45,"7,567,420",597,597,515,"211,689","74,881",2.827005515417796
17,086960,MDS테크,"2,620",135,5.43,"7,456,869","2,480","2,690","2,435","89,919","75,703",1.187786481381187
18,417180,핑거스토리,"11,800",50,0.43,"7,431,337","12,600","12,800","11,550","373,036","325,936",1.1445068970595453
19,041460,한국전자인증,"6,270",840,15.47,"7,393,571","5,400","6,290","5,300","54,300","71,112",0.7635842051974351
20,064800,젬백스링크,"1,385",30,2.21,"6,581,432","1,355","1,475","1,340","240,220","130,491",1.8408932416795027
21,264850,이랜시스,"2,945",355,13.71,"6,229,349","2,560","3,100","2,560","50,457","31,252",1.6145206706770767
22,227610,아우딘퓨쳐스,"2,685",295,9.90,"6,188,550","2,980","2,995","2,655","81,572","17,202",4.74200674340193
23,220180,핸디소프트,"4,070",640,18.66,"6,050,649","3,580","4,340","3,400","22,306","9,871",2.259750785128153
24,200350,래몽래인,"24,750","2,850",13.01,"5,818,230","24,550","26,350","23,400","38,854","24,858",1.563038056158983
25,239340,줌인터넷,"4,925",35,0.72,"5,782,725","4,940","5,150","4,840","55,477","18,579",2.986005705366274
26,049480,오픈베이스,"2,945",20,0.67,"4,984,404","3,100","3,180","2,925","47,155","45,100",1.0455654101995566
27,054920,한컴위드,"4,870",65,1.35,"4,416,746","4,850","5,270","4,820","40,844","11,703",3.4900452875331114
28,015710,코콤,"7,900",140,1.74,"4,263,696","8,100","8,580","7,850","50,603","10,337",4.895327464448099
29,236810,엔비티,"6,890",240,3.61,"4,233,062","6,610","7,130","6,530","72,287","53,715",1.3457507213999813
30,128540,에코캡,"4,255",220,5.45,"4,117,118","4,040","4,630","4,000","29,958","6,416",4.66926433915212
31,900280,골든센츄리,393,0,0.00,"3,755,230",402,403,390,"304,297","403,633",0.7538952464243508
32,335890,비올,"3,820",220,6.11,"3,723,034","3,600","3,865","3,570","16,402","100,366",0.16342187593408125
33,006910,보성파워텍,"4,225",90,2.09,"3,671,040","4,395","4,530","4,220","157,892","33,047",4.777801313281085
34,388050,지투파워,"8,810",260,2.87,"3,597,434","9,190","9,300","8,770","34,762","13,021",2.6696874280009215
35,317850,대모,"13,150",600,4.78,"3,596,144","12,550","14,350","12,550","103,923","112,574",0.9231527706219909
36,106520,노블엠앤비,"1,755",210,13.59,"3,462,664","1,590","2,000","1,585","43,204","39,021",1.10719868788601
37,060230,소니드,"4,225",105,2.55,"3,429,689","4,220","4,445","4,160","51,753","15,405",3.359493670886076
38,082660,코스나인,899,24,2.74,"3,400,383",871,920,821,"34,723","118,080",0.29406334688346886
39,121850,코이즈,"2,115",60,2.92,"3,100,823","2,065","2,200","2,035","376,111","52,005",7.23220844149601
40,046070,코다코,"1,135",60,5.58,"3,100,325","1,075","1,260","1,065","210,589","57,667",3.6518112612065825
41,025980,아난티,"7,300",30,0.41,"3,079,223","7,250","7,650","7,180","95,906","15,878",6.040181383045724
42,121800,비덴트,"4,430",70,1.56,"3,047,846","4,505","4,635","4,405","67,499","27,670",2.4394289844597035
43,073570,어반리튬,"16,750","1,150",7.37,"2,990,921","15,700","18,000","15,700","79,847","32,942",2.4238661890595594
44,204610,티쓰리,"1,860",45,2.48,"2,936,525","1,835","1,885","1,815","196,648","597,548",0.3290915541512983
45,073640,테라사이언스,"2,245",150,6.26,"2,766,356","2,250","2,340","2,175","426,159","57,924",7.357209446861405
46,143540,영우디에스피,"1,450",15,1.05,"2,746,284","1,435","1,570","1,430","183,188","118,955",1.5399773023412215
47,041440,현대에버다임,"8,540",290,3.52,"2,720,556","8,360","8,890","8,260","44,325","10,961",4.0438828574035215
48,900300,오가닉티코스메틱,257,7,2.80,"2,688,413",250,260,246,"330,057","599,855",0.550227971759842
49,046390,삼화네트웍스,"3,500",80,2.34,"2,679,451","3,460","3,590","3,425","129,290","57,911",2.232563761634232
50,217480,에스디생명공학,"1,560",140,9.86,"2,595,616","1,435","1,635","1,420","67,771","93,114",0.727828253538673
51,277810,레인보우로보틱스,"60,500","3,800",6.70,"2,591,555","57,200","61,400","56,300","45,145","60,496",0.7462476857974081
52,003310,대주산업,"2,320",50,2.20,"2,551,288","2,290","2,450","2,280","155,489","59,523",2.612250726609882
53,053950,경남제약,"2,485",225,8.30,"2,513,300","2,655","2,665","2,470","176,461","38,621",4.569042748763626
54,160550,NEW,"8,360",230,2.83,"2,490,360","8,200","8,780","8,080","39,926","9,067",4.4034410499613985
55,020180,대신정보통신,"1,240",40,3.12,"2,484,809","1,335","1,350","1,230","277,462","94,547",2.9346462605899712
56,013720,CBI,396,4,1.00,"2,478,985",400,402,395,"514,812","434,983",1.1835221146573545
57,288980,모아데이타,"2,940",125,4.08,"2,412,534","3,005","3,010","2,930","350,665","78,783",4.451023698005915
58,096630,에스코넥,"1,040",51,5.16,"2,378,262",992,"1,105",992,"160,107","233,945",0.6843788069845477
59,038870,에코바이오,"5,180",140,2.78,"2,374,532","5,340","5,860","5,140","20,024","18,508",1.0819105251783012
60,348340,뉴로메카,"19,700",650,3.41,"2,371,797","19,050","20,500","18,750","59,733","85,687",0.6971069123671035
61,089530,에이티세미콘,"1,150",30,2.54,"2,361,301","1,165","1,180","1,135","347,437","183,015",1.8984072343796956
62,340440,세림B&G,"2,360",100,4.42,"2,273,906","2,270","2,475","2,230","79,332","26,373",3.008076441815493
63,066410,버킷스튜디오,"1,655",15,0.91,"2,215,760","1,660","1,685","1,630","332,450","427,467",0.7777208533056353
64,204630,스튜디오산타클로스,"1,180",45,3.67,"2,200,200","1,230","1,230","1,175","348,388","264,998",1.3146816202386433
65,205470,휴마시스,"18,000",500,2.86,"2,189,095","17,500","18,850","17,300","105,656","137,210",0.7700313388237009
66,053260,금강철강,"6,950",330,4.98,"2,179,449","6,760","7,430","6,760","21,314","12,225",1.7434764826175868
67,336060,웨이버스,"1,725",35,2.07,"2,118,313","1,680","1,790","1,680","129,911","33,177",3.9156946077101606
68,142760,비엘,"4,315",15,0.35,"2,074,763","4,305","4,840","4,235","8,329","5,880",1.4164965986394558
69,322780,코퍼스코리아,"2,970",30,1.00,"2,069,552","3,085","3,175","2,920","29,231","33,105",0.8829784020540704
70,043910,자연과환경,"1,275",15,1.16,"2,027,162","1,295","1,305","1,255","575,006","345,976",1.6619823340347308
71,099440,스맥,"2,005",120,6.37,"1,965,726","1,890","2,035","1,865","61,585","126,192",0.4880261823253455
72,389260,대명에너지,"23,400",950,4.23,"1,920,532","22,500","25,150","22,300","48,414","10,638",4.551043429216018
73,362320,청담글로벌,"11,100",300,2.78,"1,914,872","11,100","11,350","10,900","266,391","316,051",0.8428734602959649
74,052020,에스티큐브,"15,650","1,550",10.99,"1,906,648","14,200","16,200","13,950","21,088","67,459",0.3126046932210676
75,263800,데이타솔루션,"7,270",340,4.47,"1,814,551","7,430","7,520","7,250","49,670","7,513",6.611207240782643
76,109610,에스와이,"4,105",50,1.23,"1,769,657","4,085","4,245","4,025","49,024","25,308",1.9370949897265686
77,267320,나인테크,"3,270",35,1.08,"1,713,754","3,240","3,420","3,170","27,623","9,785",2.822994379151763
78,900270,헝셩그룹,427,0,0.00,"1,644,454",427,432,422,"221,404","322,506",0.6865112587052644
79,007390,네이처셀,"13,500","1,700",11.18,"1,620,493","14,750","14,850","13,500","123,031","59,466",2.068930144956782
80,134580,탑코미디어,"5,940",430,7.80,"1,588,309","5,780","6,220","5,600","18,546","5,996",3.0930620413609073
81,054180,메디콕스,"2,120",140,6.19,"1,572,781","2,240","2,310","2,095","55,819","45,478",1.2273846695105326
82,394280,오픈엣지테크놀로지,"11,150",50,0.45,"1,566,410","11,200","11,650","11,000","178,426","145,939",1.2226067055413563
83,298870,다올인베스트먼트,"3,510",10,0.28,"1,487,943","3,480","3,595","3,465","209,385","15,543",13.471337579617835
84,032820,우리기술,"1,520",15,0.98,"1,471,244","1,535","1,560","1,510","651,811","232,696",2.80112679203768
85,019590,엠벤처투자,964,35,3.50,"1,459,510","1,000","1,000",961,"154,289","112,778",1.368077107237227
86,222420,쎄노텍,"2,030",30,1.50,"1,400,954","2,020","2,070","1,985","81,191","171,195",0.4742603463886212
87,108860,셀바스AI,"8,850",250,2.91,"1,358,471","8,600","8,880","8,360","20,594","82,432",0.24983016304347827
88,151910,SBW생명과학,807,5,0.62,"1,340,815",813,837,804,"132,315","25,394",5.210482791210522
89,331520,밸로프,"1,565",10,0.64,"1,290,329","1,545","1,585","1,540","313,481","148,681",2.108413314411391
90,052220,iMBC,"3,525",80,2.32,"1,270,264","3,440","3,745","3,380","33,867","57,462",0.5893808081862796
91,101670,하이드로리튬,"22,400",550,2.40,"1,251,594","22,700","23,500","22,000","83,732","15,922",5.25888707448813
92,045390,대아티아이,"3,380",15,0.44,"1,250,063","3,425","3,480","3,370","55,325","17,548",3.1527809436972873
93,037440,희림,"10,550",150,1.40,"1,248,675","10,800","10,950","10,400","167,990","204,740",0.8205040539220475
94,148780,비플라이소프트,"1,090",25,2.24,"1,202,769","1,095","1,140","1,075","205,644","47,994",4.284785598199775
95,061250,화일약품,"2,460",75,2.96,"1,181,128","2,530","2,540","2,450","146,830","52,434",2.800282259602548
96,041190,우리기술투자,"4,575",80,1.72,"1,180,006","4,675","4,745","4,575","65,307","20,621",3.1670142088162554
97,030350,드래곤플라이,793,26,3.17,"1,178,155",820,821,792,"89,383","19,490",4.58609543355567
98,044060,조광ILI,"1,280",0,0.00,"1,148,329","1,275","1,295","1,270","381,865","751,236",0.5083156291764506
99,215600,신라젠,"6,720",260,3.72,"1,140,424","7,000","7,000","6,700","112,045","42,251",2.651889896097134
