,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
2,340440,23.99,세림B&G,"2,765",505,22.35,"22,656,182","2,270","2,935","2,230","63,326","2,365",26.77632135306554
3,086890,20.66,이수앱지스,"7,300","1,120",18.12,"8,319,250","6,150","7,940","6,050","18,221",742,24.556603773584907
4,220180,18.97,핸디소프트,"4,045",615,17.93,"14,508,027","3,580","4,410","3,400","4,958",367,13.509536784741144
5,284620,17.93,카이노스메드,"6,050",540,9.80,"3,774,335","5,510","6,930","5,130","7,280","4,857",1.4988676137533457
6,347860,17.90,알체라,"11,000","1,600",17.02,"11,953,416","9,420","11,900","9,330","25,955","44,114",0.5883619712562905
7,372800,15.29,아이티아이즈,"9,650","1,020",11.82,"1,854,100","8,480","10,700","8,370",723,294,2.4591836734693877
8,041460,15.09,한국전자인증,"6,100",670,12.34,"21,881,745","5,400","6,700","5,300","31,549","3,114",10.131342324983944
9,377030,12.84,맥스트,"14,500","1,550",11.97,"3,415,790","13,150","14,500","12,850","13,832","55,062",0.25120772946859904
10,019770,12.77,서연탑메탈,"4,900",565,13.03,"9,849,298","4,345","5,630","4,345","2,639",944,2.795550847457627
11,277810,12.26,레인보우로보틱스,"63,200","6,500",11.46,"3,880,743","57,200","63,500","56,300","8,037","6,777",1.1859229747675963
12,082660,11.69,코스나인,917,42,4.80,"4,480,143",871,920,821,"13,645","5,454",2.501833516685002
13,144960,11.45,뉴파워프라즈마,"4,380",490,12.60,"945,521","3,930","4,550","3,930","3,486","2,917",1.1950634213232774
14,291230,11.40,엔피,"6,350",500,8.55,"12,993,745","5,910","6,810","5,700","7,566","6,254",1.209785737128238
15,300080,11.11,플리토,"27,000","2,600",10.66,"1,121,860","24,650","29,050","24,300","5,083",285,17.835087719298247
16,073570,10.51,어반리튬,"17,350","1,750",11.22,"3,674,844","15,700","18,000","15,700","7,647","17,239",0.44358721503567494
17,052020,10.39,에스티큐브,"15,400","1,300",9.22,"2,692,981","14,200","16,200","13,950","10,797","13,274",0.8133946059966852
18,217480,10.21,에스디생명공학,"1,565",145,10.21,"3,161,886","1,435","1,635","1,420","17,299","9,101",1.9007801340512032
19,106520,9.78,노블엠앤비,"1,740",195,12.62,"4,496,934","1,590","2,000","1,585","24,389","13,645",1.7873946500549651
20,090150,9.77,아이윈,"1,460",105,7.75,"962,463","1,345","1,475","1,330","42,625","64,939",0.6563852230554829
21,099750,9.26,이지케어텍,"23,600","2,200",10.28,"174,402","21,700","23,700","21,600","3,641","3,613",1.0077497924162746
22,205470,9.25,휴마시스,"18,900","1,400",8.00,"6,488,172","17,500","19,050","17,300","32,636","27,414",1.1904866126796527
23,305090,8.58,마이크로디지탈,"4,305",140,3.36,"247,507","4,165","4,400","3,965","1,588","2,266",0.7007943512797882
24,289220,8.13,자이언트스텝,"19,950","1,000",5.28,"961,102","19,150","20,450","18,450","7,659","6,731",1.1378695587579855
25,304100,8.03,솔트룩스,"20,850",650,3.22,"1,365,024","19,650","20,900","19,300","2,904","8,880",0.327027027027027
