,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,380540,30.08,옵티코어,"3,395",730,27.39,"49,153,662","2,610","3,435","2,610","226,652","353,288",0.6415502366341342
2,340440,24.66,세림B&G,"2,780",520,23.01,"8,697,183","2,270","2,780","2,230","90,631","63,219",1.4336038216359006
3,372800,21.27,아이티아이즈,"10,150","1,520",17.61,"1,207,098","8,480","10,700","8,370","5,460",890,6.134831460674158
4,220180,18.68,핸디소프트,"4,035",605,17.64,"11,164,219","3,580","4,410","3,400","33,139","25,710",1.2889537145079735
5,347860,17.36,알체라,"10,950","1,550",16.49,"10,909,715","9,420","11,900","9,330","138,867","134,001",1.0363131618420758
6,041460,16.60,한국전자인증,"6,180",750,13.81,"20,039,253","5,400","6,700","5,300","158,653","43,873",3.616187632484672
7,300080,13.37,플리토,"27,550","3,150",12.91,"1,012,432","24,650","29,050","24,300","7,567","3,200",2.3646875
8,019770,12.66,서연탑메탈,"4,895",560,12.92,"9,246,460","4,345","5,630","4,345","17,090","9,737",1.755160727123344
9,291230,12.11,엔피,"6,390",540,9.23,"9,302,973","5,910","6,810","5,700","76,211","68,803",1.1076697237039081
10,106520,11.04,노블엠앤비,"1,760",215,13.92,"4,137,225","1,590","2,000","1,585","35,050","37,919",0.9243387220127113
11,144960,10.18,뉴파워프라즈마,"4,330",440,11.31,"616,683","3,930","4,550","3,930","15,836","9,727",1.6280456461396113
12,377030,10.12,맥스트,"14,150","1,200",9.27,"2,436,323","13,150","14,300","12,850","79,711","153,962",0.5177316480690041
13,217480,9.86,에스디생명공학,"1,560",140,9.86,"2,902,812","1,435","1,635","1,420","91,296","107,155",0.8519994400634595
14,389140,9.61,포바이포,"12,550",750,6.36,"1,359,317","11,800","12,950","11,450","70,557","144,859",0.48707363712299545
15,264850,9.57,이랜시스,"2,805",215,8.30,"8,531,753","2,560","3,100","2,560","69,607","59,957",1.1609486798872526
16,019570,9.13,리더스 기술투자,562,20,3.44,"9,814,273",597,597,515,"223,113","125,635",1.775882516814582
17,073570,8.28,어반리튬,"17,000","1,400",8.97,"3,269,830","15,700","18,000","15,700","56,160","51,729",1.0856579481528736
18,101390,8.17,아이엠,"5,560",380,7.34,"62,323","5,190","5,570","5,140","3,907","5,923",0.6596319432719906
19,099440,8.04,스맥,"2,015",130,6.90,"2,350,752","1,890","2,035","1,865","96,210","143,983",0.6682038851808894
20,376300,7.86,디어유,"37,750","2,300",6.49,"826,520","35,500","38,450","35,000","8,903","13,634",0.6529998533079067
21,205470,7.80,휴마시스,"18,650","1,150",6.57,"4,397,227","17,500","19,050","17,300","63,346","263,564",0.2403439012915269
22,289220,7.59,자이언트스텝,"19,850",900,4.75,"801,341","19,150","20,450","18,450","31,307","13,841",2.2619030416877393
23,052020,7.53,에스티큐브,"15,000",900,6.38,"2,448,079","14,200","16,200","13,950","41,532","24,550",1.6917311608961303
24,082660,7.43,코스나인,882,7,0.80,"3,944,088",871,920,821,"88,568","101,092",0.8761128477030823
25,305090,7.31,마이크로디지탈,"4,255",90,2.16,"212,303","4,165","4,400","3,965","4,762","3,930",1.2117048346055979
26,229000,7.22,젠큐릭스,"5,790","1,330",18.68,"808,203","5,470","6,400","5,400","2,386","3,435",0.6946142649199418
27,215000,6.68,골프존,"127,800","8,100",6.77,"98,030","120,900","129,400","119,800","1,524","1,846",0.8255687973997833
28,085670,6.64,뉴프렉스,"6,750",330,5.14,"1,900,800","6,460","6,810","6,330","64,089","93,738",0.6837035140497983
29,171090,6.53,선익시스템,"20,400","1,050",5.43,"666,161","19,450","20,750","19,150","46,812","65,486",0.7148398130898207
30,099750,6.48,이지케어텍,"23,000","1,600",7.48,"121,658","21,700","23,350","21,600","3,630","4,887",0.7427869858809085
31,900310,6.46,컬러레이,"1,400",90,6.87,"40,019,559","1,330","1,530","1,315","596,182","506,851",1.176247062746251
32,277810,6.39,레인보우로보틱스,"59,900","3,200",5.64,"2,950,221","57,200","61,400","56,300","59,361","27,562",2.153726144691967
33,078890,6.28,가온미디어,"7,780",430,5.85,"1,247,009","7,380","7,920","7,320","28,001","47,034",0.5953352893651401
34,199820,6.26,제일전기공업,"9,670",50,0.51,"4,182","9,100","9,760","9,100",406,"1,179",0.3443596268023749
35,189330,6.19,씨이랩,"16,300",100,0.62,"115,043","16,200","16,550","15,350","7,483","8,186",0.9141216711458587
36,042420,6.16,네오위즈홀딩스,"30,150",850,2.90,"259,007","29,650","31,000","28,400","5,589","4,689",1.1919385796545106
