,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,099750,23.31,이지케어텍,"29,100","5,500",23.31,"438,823","23,950","29,100","23,600","7,528","6,172",1.219701879455606
1,036030,19.91,케이티알파,"7,770","1,790",29.93,"7,428,794","6,540","7,770","6,480","46,905","82,442",0.5689454404308484
2,108860,17.30,셀바스AI,"10,850","2,030",23.02,"8,978,160","9,540","10,950","9,250","249,585","460,860",0.54156359848978
3,304100,11.62,솔트룩스,"23,050","2,200",10.55,"1,014,250","21,000","23,050","20,650","47,634","63,748",0.7472234423040723
5,053350,10.74,이니텍,"4,175",385,10.16,"1,006,054","3,780","4,435","3,770","12,523","8,255",1.5170199878861297
6,394280,10.62,오픈엣지테크놀로지,"12,500","1,150",10.13,"3,323,888","11,500","13,100","11,300","94,391","190,157",0.49638456643720713
7,100590,9.53,머큐리,"6,550",670,11.39,"2,689,332","5,980","6,820","5,980","18,003","16,627",1.082756961568533
9,207760,8.66,미스터블루,"3,825",325,9.29,"19,551,860","3,560","3,860","3,520","114,346","345,685",0.330780913259181
10,048530,8.33,인트론바이오,"8,840",730,9.00,"595,049","8,180","8,860","8,160","13,100","9,007",1.454424336627068
11,377480,8.29,마인즈랩,"22,200","1,850",9.09,"596,127","20,950","22,300","20,500","27,112","30,582",0.8865345628147276
12,041020,8.03,폴라리스오피스,"1,480",100,7.25,"801,873","1,370","1,520","1,370","29,651","86,767",0.34173130337570734
13,203450,7.82,유니온커뮤니티,"3,655",305,9.10,"1,439,653","3,400","3,965","3,390","15,812","10,471",1.5100754464712063
14,187790,7.64,나노,"1,620",125,8.36,"7,056,849","1,520","1,695","1,505","136,108","128,803",1.0567145175190018
15,289080,7.53,SV인베스트먼트,"2,285",220,10.65,"6,034,938","2,140","2,410","2,125","94,688","83,874",1.1289314924768103
16,336060,7.27,웨이버스,"1,845",160,9.50,"13,542,420","1,745","1,955","1,720","307,815","178,333",1.726068646857284
17,389500,6.84,에스비비테크,"24,200","1,250",5.45,"641,977","23,350","24,650","22,650","24,883","33,667",0.7390916921614638
18,052790,6.75,액토즈소프트,"9,010",610,7.26,"1,371,816","8,440","9,940","8,440","18,922","11,092",1.7059141723764875
19,363250,6.73,진시스템,"8,090",250,3.00,"91,012","8,420","8,440","7,580","11,977","5,519",2.1701395180286283
20,030350,6.52,드래곤플라이,849,55,6.93,"7,012,991",800,914,797,"67,176","21,680",3.0985239852398525
21,064480,6.35,브리지텍,"5,530",580,11.72,"4,095,473","5,250","5,770","5,200","58,929","31,500",1.8707619047619048
22,171010,6.19,램테크놀러지,"5,660",70,1.22,"16,526","5,730","5,740","5,330","2,331","1,238",1.882875605815832
23,124560,6.15,태웅로직스,"4,835",10,0.21,"48,694","4,845","4,855","4,555","12,444","6,550",1.8998473282442747
24,242040,6.11,나무기술,"2,780",100,3.73,"1,931,120","2,655","2,785","2,620","63,551","37,379",1.7001792450306321
25,082800,6.04,비보존 제약,773,43,5.89,"593,042",730,793,729,"13,592","10,319",1.317181897470685
26,335890,5.85,비올,"3,980",200,5.29,"2,451,581","3,815","4,025","3,760","21,403","93,678",0.22847413480219475
27,096610,5.71,알에프세미,"2,960",180,5.73,"331,529","3,100","3,100","2,800","35,317","56,396",0.626232356904745
28,203400,5.63,에이비온,"6,570",60,0.92,"10,497","6,610","6,620","6,220","3,999","3,758",1.064129856306546
29,276040,5.57,스코넥,"15,150","1,100",7.83,"555,416","14,750","15,300","14,350","23,235","85,902",0.27048264301180414
30,053590,5.46,한국테크놀로지,502,12,2.33,"24,560,405",514,547,476,"584,010","181,580",3.2162683114880495
31,397500,5.29,대신밸런스제11호스팩,"2,190",115,5.54,"1,084,933","2,085","2,315","2,080","38,101","23,666",1.6099467590636356
32,338220,5.19,뷰노,"8,100",320,4.11,"42,222","7,780","8,110","7,700","6,086","4,443",1.3697951834346163
33,122350,5.09,삼기,"3,920",155,4.12,"1,847,515","3,765","4,140","3,730","9,599","5,779",1.66101401626579
34,399720,4.97,가온칩스,"17,950",350,1.99,"196,384","17,450","18,350","17,100","20,638","7,070",2.9190947666195193
35,035290,4.92,골드앤에스,"6,820",140,2.10,"35,488","6,680","6,930","6,500","9,096","3,061",2.971577915713819
36,041590,4.76,플래스크,"1,100",60,5.77,"373,567","1,050","1,105","1,050","109,796","93,443",1.1750050833128218
37,214270,4.76,FSN,"3,745",180,5.05,"1,237,469","3,575","3,860","3,575","30,224","20,904",1.4458476846536548
38,322780,4.74,코퍼스코리아,"3,205",115,3.72,"1,657,362","3,090","3,245","3,060","50,276","107,209",0.4689531662453712
39,357880,4.64,비트나인,"9,480",420,4.64,"637,770","9,180","9,510","9,060","12,204","19,161",0.6369187411930484
40,119830,4.63,아이텍,"8,810",250,2.76,"244,803","9,050","9,160","8,420","8,161","3,579",2.280245878737077
41,244460,4.60,올리패스,"7,270",230,3.27,"60,250","7,000","7,270","6,950","4,197","5,714",0.7345117255862793
42,300120,4.53,라온피플,"5,540",200,3.75,"135,377","5,400","5,610","5,300","8,264","19,866",0.4159871136615323
43,090710,4.48,휴림로봇,"2,680",5,0.19,"13,181,001","2,720","2,735","2,565","248,600","847,893",0.2931973727817071
