,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,036030,19.91,케이티알파,"7,770","1,790",29.93,"7,418,169","6,540","7,770","6,480","32,258","39,959",0.8072774593958808
1,203450,15.19,유니온커뮤니티,"3,905",555,16.57,"613,715","3,400","3,910","3,390","6,628","30,906",0.21445673979162622
2,237820,13.10,플레이디,"5,870",700,13.54,"1,440,899","5,190","6,470","5,190","10,475","14,702",0.7124880968575704
3,108860,12.97,셀바스AI,"10,450","1,630",18.48,"7,332,239","9,540","10,450","9,250","275,102","384,602",0.7152900920952049
4,394280,12.39,오픈엣지테크놀로지,"12,700","1,350",11.89,"2,987,733","11,500","13,100","11,300","104,875","173,215",0.6054614207776463
5,100590,11.04,머큐리,"6,640",760,12.93,"2,403,659","5,980","6,820","5,980","25,164","24,048",1.0464071856287425
6,099750,10.59,이지케어텍,"26,100","2,500",10.59,"318,262","23,950","26,500","23,600","5,998","2,629",2.281475846329403
7,041020,9.85,폴라리스오피스,"1,505",125,9.06,"525,145","1,370","1,505","1,370","26,203","66,710",0.3927896867036426
8,053350,9.02,이니텍,"4,110",320,8.44,"887,587","3,780","4,435","3,770",997,"3,452",0.28881807647740443
9,207760,8.95,미스터블루,"3,835",335,9.57,"17,414,625","3,560","3,850","3,520","185,379","347,880",0.5328820282856157
10,289080,8.94,SV인베스트먼트,"2,315",250,12.11,"5,743,950","2,140","2,410","2,125","137,323","28,263",4.858755263064785
11,032685,8.78,소프트센우,"26,650","6,150",30.00,"12,483","24,500","26,650","24,500",706,"1,087",0.6494940202391905
12,336060,8.14,웨이버스,"1,860",175,10.39,"13,010,048","1,745","1,955","1,720","275,698","305,796",0.9015749061465814
13,048530,7.97,인트론바이오,"8,810",700,8.63,"339,684","8,180","8,840","8,160","11,625","14,768",0.7871749729144095
14,052790,7.46,액토즈소프트,"9,070",670,7.98,"1,340,234","8,440","9,940","8,440","17,322","2,877",6.020855057351408
15,389500,7.28,에스비비테크,"24,300","1,350",5.88,"608,590","23,350","24,650","22,650","23,107","26,027",0.887808813924002
16,082800,7.13,비보존 제약,781,51,6.99,"462,271",730,793,729,"14,762","29,256",0.5045802570412907
17,187790,6.98,나노,"1,610",115,7.69,"6,822,934","1,520","1,695","1,505","152,481","217,442",0.7012490687171752
18,363250,6.86,진시스템,"8,100",240,2.88,"89,173","8,420","8,440","7,580","7,025","2,136",3.2888576779026217
19,399720,6.73,가온칩스,"18,250",650,3.69,"175,056","17,450","18,350","17,100","20,726","16,094",1.2878091214117062
20,019590,6.44,엠벤처투자,"1,025",75,7.89,"1,910,563",978,"1,025",963,"83,060","306,985",0.2705669658126619
21,171010,6.38,램테크놀러지,"5,670",60,1.05,"16,259","5,730","5,740","5,330","3,916","1,297",3.0192752505782576
22,124560,6.15,태웅로직스,"4,835",10,0.21,"44,855","4,845","4,855","4,555","7,462","4,621",1.6148019909110582
23,322780,5.88,코퍼스코리아,"3,240",150,4.85,"1,421,581","3,090","3,240","3,060","33,196","48,282",0.6875440122612982
24,377480,5.85,마인즈랩,"21,700","1,350",6.63,"460,960","20,950","21,750","20,500","15,801","44,035",0.3588282048370614
25,203400,5.79,에이비온,"6,580",70,1.08,"10,296","6,610","6,620","6,220","4,399","2,811",1.5649235147634293
26,090710,5.65,휴림로봇,"2,710",25,0.93,"12,469,053","2,720","2,735","2,565","324,006","506,087",0.6402179862355682
27,304100,5.57,솔트룩스,"21,800",950,4.56,"716,352","21,000","22,050","20,650","39,987","63,106",0.6336481475612462
28,242040,5.53,나무기술,"2,765",85,3.17,"1,488,027","2,655","2,770","2,620","86,228","43,853",1.9662964905479672
29,121850,5.40,코이즈,"2,245",135,6.40,"1,388,411","2,140","2,255","2,130","98,699","168,097",0.5871550354854638
30,214270,5.31,FSN,"3,765",200,5.61,"1,194,132","3,575","3,860","3,575","28,855","24,791",1.1639304586341817
31,321820,5.24,와이더플래닛,"5,820",320,5.82,"129,635","5,530","6,140","5,530","5,637","1,880",2.998404255319149
32,119830,5.23,아이텍,"8,860",200,2.21,"239,586","9,050","9,160","8,420","15,735","7,713",2.0400622325943214
33,277810,5.15,레인보우로보틱스,"63,300",100,0.16,"1,180,860","63,200","64,100","60,200","27,246","25,943",1.0502254943530047
34,030350,5.14,드래곤플라이,838,44,5.54,"6,774,010",800,914,797,"147,817","74,486",1.9844937303654377
35,397500,5.05,대신밸런스제11호스팩,"2,185",110,5.30,"1,033,469","2,085","2,315","2,080","2,565","2,388",1.0741206030150754
36,335890,5.05,비올,"3,950",170,4.50,"2,130,903","3,815","4,025","3,760","14,879","48,707",0.30547970517584744
37,122350,4.96,삼기,"3,915",150,3.98,"1,710,712","3,765","4,140","3,730","7,415","3,750",1.9773333333333334
38,041590,4.76,플래스크,"1,100",60,5.77,"349,531","1,050","1,105","1,050","110,441","93,504",1.1811366358658453
39,086820,4.74,바이오솔루션,"11,050",400,3.76,"16,334","10,700","11,700","10,550","5,267","2,024",2.602272727272727
40,376300,4.72,디어유,"38,800","1,750",4.72,"511,028","37,600","39,550","37,050","16,698","9,744",1.7136699507389161
41,053590,4.62,한국테크놀로지,498,16,3.11,"23,823,728",514,547,476,"176,450","800,559",0.22040848956791442
42,047560,4.57,이스트소프트,"11,450","1,000",9.57,"519,039","11,100","11,600","10,950","28,238","65,189",0.433171240546718
43,276040,4.53,스코넥,"15,000",950,6.76,"505,103","14,750","15,300","14,350","24,144","83,853",0.2879324532217094
44,035290,4.46,골드앤에스,"6,790",110,1.65,"34,530","6,680","6,930","6,500","6,118","2,375",2.576
45,065370,4.37,위세아이텍,"13,150",600,4.78,"87,886","12,700","13,400","12,600","12,890","10,311",1.250121229754631
46,102940,4.35,코오롱생명과학,"31,200",600,1.89,"2,654","31,150","31,500","29,900",312,413,0.7554479418886199
47,054210,4.30,이랜텍,"13,350",650,5.12,"1,210,142","13,000","13,700","12,800","62,106","129,015",0.4813858853621672
48,201490,4.26,미투온,"4,280",155,3.76,"112,848","4,115","4,290","4,105","7,710","8,937",0.8627056059080228
49,064480,4.23,브리지텍,"5,420",470,9.49,"3,667,091","5,250","5,770","5,200","26,164","15,132",1.7290510177108116
50,215000,4.18,골프존,"132,100","4,400",3.45,"31,700","128,000","132,900","126,800",861,987,0.8723404255319149
51,300120,4.15,라온피플,"5,520",180,3.37,"127,580","5,400","5,610","5,300","3,341","15,235",0.21929766983918608
52,289220,4.09,자이언트스텝,"21,650","1,700",8.52,"1,264,241","20,800","22,700","20,800","53,009","36,239",1.462761113717266
53,071850,4.09,캐스텍코리아,"2,290",5,0.22,"3,691","2,290","2,290","2,200","10,653","5,936",1.7946428571428572
