,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,086890,이수앱지스,"6,750",550,7.53,"687,467","7,070","7,100","6,730","46,893","9,799",4.785488315134197
1,340440,세림B&G,"2,570",195,7.05,"1,603,055","2,685","2,695","2,550","85,900","20,661",4.157591597696142
2,096610,알에프세미,"2,920",220,7.01,"307,308","3,100","3,100","2,800","31,444","7,362",4.271121977723444
3,284620,카이노스메드,"5,660",390,6.45,"272,441","5,860","5,870","5,650","19,279","26,484",0.7279489503096209
4,025870,신라에스지,"10,750",700,6.11,"107,136","11,050","11,150","10,650","19,074","12,844",1.4850513858611025
5,119830,아이텍,"8,570",490,5.41,"217,202","9,050","9,160","8,420","10,193","10,386",0.9814172925091469
6,162300,신스틸,"8,420",430,4.86,"372,569","8,600","8,680","8,420","22,411","4,342",5.161446338093045
7,101670,하이드로리튬,"21,550","1,000",4.43,"386,960","22,500","22,500","21,300","45,966","18,017",2.5512571460287505
8,229000,젠큐릭스,"5,540",250,4.32,"72,625","5,790","5,880","5,530","11,677","2,506",4.659616919393455
9,200350,래몽래인,"23,850","1,050",4.22,"294,703","24,350","24,500","23,750","25,928","5,941",4.36424844302306
10,046970,우리로,"1,415",60,4.07,"41,324","1,435","1,435","1,410","39,330","14,612",2.691623323295921
11,217480,에스디생명공학,"1,505",60,3.83,"280,771","1,570","1,575","1,500","50,520","24,116",2.094874771935644
12,425290,삼성스팩6호,"3,215",125,3.74,"148,771","3,345","3,360","3,180","14,356","5,293",2.7122614774230116
13,363250,진시스템,"8,030",310,3.72,"78,075","8,420","8,440","7,580",89,416,0.21394230769230768
14,227610,아우딘퓨쳐스,"2,655",95,3.45,"886,775","2,660","2,730","2,620","77,271","25,013",3.089233598528765
15,222420,쎄노텍,"1,995",70,3.39,"427,969","2,050","2,050","1,980","80,998","34,346",2.358294997961917
16,227100,에이치앤비디자인,"3,700",130,3.39,"15,891","3,795","3,830","3,695","3,197","2,596",1.2315100154083205
17,036180,지더블유바이텍,633,22,3.36,"77,243",651,651,633,"33,947","24,873",1.3648132513166888
18,014200,광림,"1,085",35,3.12,"1,511,346","1,105","1,110","1,070","414,564","208,777",1.985678499068384
19,053950,경남제약,"2,375",75,3.06,"788,066","2,440","2,445","2,360","134,864","39,989",3.372527445047388
20,239340,줌인터넷,"4,775",145,2.95,"590,687","4,765","4,805","4,675","20,403","12,421",1.6426213670396907
21,064240,홈캐스트,"4,360",130,2.90,"129,970","4,545","4,545","4,315","16,769","5,559",3.0165497391617198
22,115440,우리넷,"9,570",280,2.84,"107,117","9,600","9,640","9,450","7,657","3,867",1.9800879234548745
23,360070,탑머티리얼,"31,200",900,2.80,"27,608","31,850","32,300","31,150","3,847","2,040",1.8857843137254902
24,066790,씨씨에스,596,17,2.77,"46,341",613,613,596,"41,965","33,286",1.2607402511566423
25,067170,오텍,"6,030",170,2.74,"30,916","6,140","6,170","5,990","6,338","3,652",1.735487404162103
26,293580,나우IB,"12,500",350,2.72,"32,671","12,700","12,750","12,400","21,420","6,911",3.0994067428736796
27,043910,자연과환경,"1,270",35,2.68,"628,119","1,285","1,290","1,265","296,010","242,273",1.221803502660222
28,066980,이엔코퍼레이션,"4,170",115,2.68,"92,642","4,150","4,215","4,080","11,201","6,675",1.6780524344569288
29,300080,플리토,"26,300",700,2.59,"72,840","26,750","27,150","25,850","8,574","5,238",1.6368843069873997
30,065420,에스아이리소스,470,12,2.49,"149,544",482,482,469,"59,036","28,852",2.0461666435602384
31,070300,엑스큐어,"2,955",75,2.48,"19,847","3,005","3,005","2,910","6,415",466,13.766094420600858
32,088290,이원컴포텍,"6,730",170,2.46,"34,722","6,910","6,910","6,700","8,521","2,373",3.5908133164770333
33,115500,케이씨에스,"5,560",140,2.46,"67,019","5,660","5,660","5,510","11,499","3,098",3.711749515816656
34,036890,진성티이씨,"12,000",300,2.44,"71,240","12,300","12,350","12,000","44,926","14,214",3.160686646967778
35,056360,코위버,"7,370",180,2.38,"16,219","7,430","7,430","7,300","4,774","2,180",2.189908256880734
36,182400,엔케이맥스,"12,400",300,2.36,"32,968","12,550","12,550","12,400","29,970","8,663",3.459540574858594
37,064090,에프앤리퍼블릭,"1,455",35,2.35,"29,592","1,470","1,470","1,440","44,162","4,880",9.049590163934425
38,054930,유신,"33,200",800,2.35,"21,154","33,850","34,000","32,600","3,495",454,7.6982378854625555
39,307280,원바이오젠,"1,740",40,2.25,"51,656","1,780","1,780","1,740","44,224","3,195",13.841627543035994
40,101400,엔시트론,706,16,2.22,"60,158",715,722,700,"45,107","14,002",3.2214683616626196
41,007330,푸른저축은행,"11,300",250,2.16,"40,675","11,550","11,550","11,200","21,869","13,002",1.6819720043070296
42,019770,서연탑메탈,"4,795",105,2.14,"258,744","4,900","4,915","4,775","28,643","4,068",7.041052114060964
43,159910,스킨앤스킨,229,5,2.14,"1,926,057",235,235,226,"857,838","867,410",0.9889648493791863
44,179530,애드바이오텍,"4,435",95,2.10,"6,676","4,530","4,535","4,415","12,376","1,194",10.365159128978224
45,311390,네오크레마,"8,880",190,2.09,"26,528","8,880","8,970","8,790","3,253","1,651",1.970321017565112
46,214610,미코바이오메드,"4,535",95,2.05,"29,399","4,630","4,635","4,510","5,071","1,322",3.835854765506808
47,200670,휴메딕스,"26,550",550,2.03,"13,997","27,000","27,000","26,200","4,396",895,4.911731843575419
48,053450,세코닉스,"5,850",120,2.01,"5,744","5,970","5,970","5,820","5,241","5,923",0.8848556474759413
49,264850,이랜시스,"2,690",55,2.00,"207,053","2,740","2,740","2,670","37,861","19,585",1.933163135052336
50,168360,펨트론,"6,900",140,1.99,"90,914","6,940","6,990","6,850","13,214","3,862",3.4215432418436045
51,206640,바디텍메드,"12,300",250,1.99,"88,422","12,450","12,550","12,150","44,698","40,532",1.1027829862824434
52,218150,미래생명자원,"4,195",85,1.99,"54,017","4,325","4,325","4,165","4,723","4,307",1.096586951474344
53,032190,다우데이타,"39,700",800,1.98,"88,895","40,500","40,750","39,500","15,499","4,649",3.3338352333835233
54,064520,테크엘,"5,970",120,1.97,"1,895","6,040","6,040","5,950","7,312","7,147",1.0230866097663356
55,051360,토비스,"10,000",200,1.96,"12,315","10,100","10,150","10,000","8,166","14,158",0.5767763808447521
56,061250,화일약품,"2,515",50,1.95,"305,736","2,530","2,545","2,495","73,261","27,894",2.6264071126407114
57,171010,램테크놀러지,"5,620",110,1.92,"14,057","5,730","5,740","5,330","1,314","1,083",1.2132963988919667
58,192410,휴림네트웍스,828,16,1.90,"58,019",844,844,820,"20,948","9,289",2.2551404887501345
59,380540,옵티코어,"3,395",65,1.88,"10,213,597","3,635","3,725","3,370","246,101","115,065",2.1387998088037197
60,054180,메디콕스,"2,090",40,1.88,"488,354","2,130","2,135","2,030","25,836","18,102",1.4272456082200862
61,140520,대창스틸,"2,915",55,1.85,"9,226","2,970","2,970","2,915","6,798","3,409",1.994133176884717
62,067390,아스트,"3,740",70,1.84,"20,159","3,825","3,825","3,700","4,409","3,499",1.2600743069448415
63,065500,오리엔트정공,"1,340",25,1.83,"9,901","1,365","1,365","1,320","10,308","4,781",2.156034302447187
64,019990,에너토크,"10,700",200,1.83,"93,127","10,800","10,800","10,500","62,672","34,724",1.8048611911070154
65,170790,파이오링크,"13,500",250,1.82,"12,799","13,650","13,650","13,350","20,574","3,220",6.38944099378882
66,018680,서울제약,"4,620",85,1.81,"12,923","4,680","4,680","4,600","8,191","5,963",1.373637430823411
67,900280,골든센츄리,385,7,1.79,"1,072,385",389,396,379,"174,760","77,003",2.269521966676623
68,237750,피앤씨테크,"5,500",100,1.79,"28,208","5,580","5,630","5,460","18,081","7,245",2.4956521739130433
69,318010,팜스빌,"10,950",200,1.79,"6,045","11,150","11,250","10,900","5,172","2,530",2.0442687747035575
70,046070,코다코,"1,110",20,1.77,"60,221","1,120","1,130","1,105","53,058","25,137",2.110753073159088
71,005670,푸드웰,"5,610",100,1.75,"4,096","5,710","5,750","5,550","4,472","1,552",2.881443298969072
72,111870,KH 전자,281,5,1.75,"1,770,876",288,294,277,"476,579","180,036",2.6471316847741564
73,089010,켐트로닉스,"14,200",250,1.73,"4,566","14,350","14,450","14,150","4,352","2,779",1.5660309463835913
74,102940,코오롱생명과학,"31,250",550,1.73,"2,586","31,150","31,500","29,900",394,267,1.4756554307116105
75,018000,유니슨,"1,710",30,1.72,"45,228","1,720","1,730","1,700","18,405","13,680",1.3453947368421053
76,016790,카나리아바이오,"14,350",250,1.71,"241,006","14,650","14,700","14,200","65,625","26,327",2.492688114863068
77,124500,아이티센,"4,050",70,1.70,"29,432","4,100","4,100","4,000","9,881","8,740",1.130549199084668
78,417180,핑거스토리,"11,650",200,1.69,"1,251,785","11,950","12,150","11,600","185,869","201,729",0.9213796727292556
79,149950,아바텍,"14,600",250,1.68,"8,221","14,850","14,950","14,550","2,407","2,716",0.8862297496318114
80,026040,제이에스티나,"3,240",55,1.67,"95,824","3,275","3,275","3,225","20,571","33,740",0.6096917605216361
81,413600,키움제6호스팩,"2,055",35,1.67,"1,029","2,080","2,080","2,055","55,465","12,895",4.301279565723148
82,048830,엔피케이,"1,810",30,1.63,"21,773","1,825","1,825","1,780","5,893","12,175",0.48402464065708417
83,064820,케이프,"4,260",70,1.62,"5,608","4,330","4,330","4,260","5,946",698,8.51862464183381
84,126640,화신정공,"1,525",25,1.61,"24,216","1,530","1,540","1,525","22,975","8,226",2.7929734986627768
85,317870,엔바이오니아,"5,520",90,1.60,"3,478","5,640","5,640","5,440","3,515","1,944",1.808127572016461
86,024830,세원물산,"8,620",140,1.60,"9,220","8,740","8,760","8,570","1,940","2,655",0.7306967984934086
87,002290,삼일기업공사,"3,700",60,1.60,"18,934","3,720","3,730","3,680","10,354","2,274",4.55321020228672
88,304840,피플바이오,"15,550",250,1.58,"97,415","15,800","15,850","15,300","41,682","18,224",2.2872036874451274
89,096350,대창솔루션,324,5,1.52,"374,122",325,330,321,"61,818","114,253",0.5410623791060191
90,071670,에이테크솔루션,"9,070",140,1.52,"5,280","9,210","9,210","9,040","1,662","3,689",0.45052859853618865
91,037950,엘컴텍,"1,305",20,1.51,"563,290","1,310","1,315","1,275","252,023","137,288",1.8357248994813822
92,310870,디와이씨,"1,650",25,1.49,"4,262","1,675","1,675","1,645","2,870","10,914",0.26296499908374565
93,297890,HB솔루션,"13,250",200,1.49,"24,477","13,400","13,450","13,050","7,435","7,025",1.0583629893238433
94,049830,승일,"13,350",200,1.48,"13,221","13,700","13,850","13,250","12,604","9,850",1.2795939086294417
95,397030,에이프릴바이오,"16,750",250,1.47,"6,864","16,850","17,000","16,650","7,856","1,104",7.115942028985507
96,049430,코메론,"10,100",150,1.46,"1,674","10,100","10,200","10,050","6,425","2,699",2.38051130048166
97,156100,엘앤케이바이오,"7,940",110,1.37,"8,246","8,090","8,190","7,910",910,"2,072",0.4391891891891892
98,950200,소마젠,"7,220",100,1.37,"160,792","7,330","7,360","7,090","7,643","11,278",0.6776910799787196
99,006050,국영지앤엠,"1,540",20,1.28,"40,199","1,515","1,550","1,515","45,450","16,617",2.7351507492327136
