,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,298870,다올인베스트먼트,"4,085",515,14.43,"19,880,948","3,920","4,175","3,920","130,427","324,605",0.40180219035443077
1,053590,한국테크놀로지,546,32,6.23,"14,141,788",514,547,476,"437,733","225,637",1.9399876793256425
2,207760,미스터블루,"3,715",215,6.14,"10,498,102","3,560","3,780","3,520","145,636","193,886",0.7511424238985795
3,090710,휴림로봇,"2,695",10,0.37,"10,155,307","2,720","2,735","2,565","332,431","181,635",1.8302144410493573
4,380540,옵티코어,"3,420",40,1.16,"9,941,856","3,635","3,725","3,370","163,404","108,849",1.5011989085797757
5,336060,웨이버스,"1,900",215,12.76,"8,133,702","1,745","1,955","1,720","109,924","138,278",0.7949493050232141
6,297570,알로이스,"2,120",25,1.19,"7,716,787","2,235","2,245","2,055","239,163","223,177",1.0716292449490763
7,108860,셀바스AI,"10,200","1,380",15.65,"5,737,710","9,540","10,400","9,250","43,409","27,605",1.5725049809817062
8,187790,나노,"1,620",125,8.36,"5,679,107","1,520","1,695","1,505","71,039","109,580",0.6482843584595729
9,030350,드래곤플라이,870,76,9.57,"5,325,601",800,914,797,"28,845","49,296",0.5851387536514119
11,289080,SV인베스트먼트,"2,310",245,11.86,"4,917,707","2,140","2,410","2,125","42,603","99,942",0.4262772407996638
12,331520,밸로프,"1,660",75,4.73,"4,322,820","1,645","1,730","1,615","150,996","166,927",0.904563072480785
13,377030,맥스트,"16,500","2,000",13.79,"3,523,157","15,750","17,300","15,650","70,451","83,645",0.8422619403431167
14,064480,브리지텍,"5,340",390,7.88,"2,933,274","5,250","5,770","5,200","40,325","45,968",0.8772406891750784
15,291230,엔피,"6,460",110,1.73,"2,817,855","6,600","6,830","6,400","84,079","25,100",3.349760956175299
16,096040,이트론,158,0,0.00,"1,950,088",160,162,156,"1,437,169","1,299,751",1.1057264045190194
17,159910,스킨앤스킨,228,6,2.56,"1,697,684",235,235,226,"403,137","801,497",0.5029800485840871
18,900310,컬러레이,"1,385",15,1.07,"1,599,224","1,425","1,425","1,360","213,236","233,358",0.9137719726771741
19,111870,KH 전자,280,6,2.10,"1,586,825",288,294,277,"355,264","106,513",3.335405067925981
20,019590,엠벤처투자,"1,010",60,6.32,"1,532,379",978,"1,025",963,"46,757","150,963",0.3097248994786802
21,340440,세림B&G,"2,570",195,7.05,"1,506,166","2,685","2,695","2,550","105,961","25,885",4.093529070890477
22,078890,가온미디어,"8,310",430,5.46,"1,476,753","8,160","8,460","8,050","19,740","14,533",1.3582880341292232
23,394280,오픈엣지테크놀로지,"12,250",900,7.93,"1,460,855","11,500","12,500","11,300","66,902","80,089",0.8353456779332992
24,014200,광림,"1,085",35,3.12,"1,333,222","1,105","1,110","1,070","292,913","199,690",1.4668385998297362
25,236810,엔비티,"7,030",280,4.15,"1,248,368","6,900","7,130","6,880","17,775","43,283",0.41066931589769656
26,052790,액토즈소프트,"9,250",850,10.12,"1,228,717","8,440","9,940","8,440","7,431","23,586",0.3150597812261511
27,121800,비덴트,"4,345",5,0.12,"1,206,948","4,345","4,520","4,340","33,587","45,174",0.7435028998981715
28,417180,핑거스토리,"11,700",150,1.27,"1,173,446","11,950","12,150","11,650","156,398","337,774",0.46302557331233307
29,289220,자이언트스텝,"21,650","1,700",8.52,"1,105,413","20,800","22,700","20,800","37,912","21,281",1.781495230487289
30,106520,노블엠앤비,"1,815",75,4.31,"1,100,571","1,765","1,980","1,765","21,840","27,119",0.8053394299199823
31,100590,머큐리,"6,340",460,7.82,"1,074,158","5,980","6,510","5,980","12,173","12,579",0.9677239844184753
32,230980,에이트원,879,39,4.64,"1,052,195",846,885,846,"32,864","52,455",0.6265179677819083
33,347860,알체라,"11,150",150,1.36,"1,049,187","11,050","11,650","10,900","58,088","137,600",0.4221511627906977
34,277810,레인보우로보틱스,"63,000",200,0.32,"1,031,478","63,200","64,100","60,200","21,283","16,802",1.2666944411379597
35,204630,스튜디오산타클로스,"1,225",35,2.94,"1,015,399","1,200","1,230","1,190","146,038","255,935",0.570605817883447
36,100790,미래에셋벤처투자,"4,535",80,1.80,"1,004,249","4,870","4,895","4,515","38,989","34,801",1.1203413695008764
37,214270,FSN,"3,760",195,5.47,"982,921","3,575","3,860","3,575","42,057","15,948",2.6371331828442437
38,089530,에이티세미콘,"1,110",5,0.45,"956,889","1,135","1,185","1,110","134,352","77,293",1.7382169148564552
39,082660,코스나인,939,22,2.40,"956,038",940,945,913,"47,881","92,409",0.5181421722992349
40,900280,골든센츄리,387,5,1.28,"954,720",389,396,379,"73,481","66,996",1.0967968236909666
41,085670,뉴프렉스,"6,880",90,1.33,"916,416","6,920","6,960","6,760","49,380","85,426",0.5780441551752394
42,291810,핀텔,"8,350",470,5.96,"904,784","8,120","8,470","8,020","19,649","13,518",1.4535434235833704
43,019570,리더스 기술투자,525,7,1.32,"898,332",535,544,517,"71,455","71,252",1.0028490428338854
44,288980,모아데이타,"2,965",5,0.17,"894,235","2,935","2,965","2,880","125,701","39,396",3.1907046400649812
45,419530,SAMG엔터,"40,200","1,050",2.68,"888,689","40,950","43,050","40,150","18,039","7,992",2.2571321321321323
46,043610,지니뮤직,"3,835",145,3.93,"863,164","3,915","4,000","3,795","9,657","28,753",0.33586060584982436
47,227610,아우딘퓨쳐스,"2,650",100,3.64,"808,161","2,660","2,730","2,620","104,250","13,053",7.9866697310963
48,054920,한컴위드,"5,080",110,2.21,"794,814","5,050","5,190","4,935","4,547","55,639",0.08172325167598267
49,226360,KH 건설,476,2,0.42,"768,226",480,481,465,"76,371","74,230",1.0288427859356055
50,397500,대신밸런스제11호스팩,"2,190",115,5.54,"761,018","2,085","2,315","2,080","33,967","14,715",2.308324838600068
51,206560,덱스터,"14,050",600,4.46,"753,832","14,100","14,600","13,950","97,252","99,878",0.9737079236668735
52,086960,MDS테크,"2,550",60,2.41,"742,789","2,505","2,590","2,505","76,473","115,502",0.6620924312998909
53,041460,한국전자인증,"6,110",10,0.16,"735,791","6,100","6,150","6,040","83,043","53,971",1.5386596505530747
54,032680,소프트센,"1,665",55,3.42,"714,455","1,630","1,685","1,615","38,542","98,746",0.39031454438660806
55,066410,버킷스튜디오,"1,690",10,0.60,"695,638","1,685","1,705","1,655","238,190","88,715",2.684889815701967
56,335890,비올,"3,835",55,1.46,"672,566","3,815","3,870","3,760","57,314","57,515",0.9965052594975223
57,237820,플레이디,"6,200","1,030",19.92,"665,821","5,190","6,370","5,190",452,"6,410",0.07051482059282371
58,900270,헝셩그룹,427,6,1.39,"664,266",431,431,424,"134,642","57,693",2.333766661466729
59,053950,경남제약,"2,390",60,2.45,"646,912","2,440","2,445","2,375","63,360","62,158",1.0193378165320635
60,205100,엑셈,"4,185",125,3.08,"640,339","4,090","4,235","4,090","27,409","49,686",0.5516443263696011
61,086890,이수앱지스,"6,790",510,6.99,"635,471","7,070","7,100","6,730","29,317","6,882",4.259953501888986
62,054210,이랜텍,"13,300",600,4.72,"629,101","13,000","13,300","12,800","66,676","105,464",0.632215732382614
