,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,053590,한국테크놀로지,499,15,2.92,"24,417,173",514,547,476,"367,924","137,670",2.6725067189656424
1,298870,다올인베스트먼트,"4,060",490,13.73,"23,870,688","3,920","4,175","3,920","208,249","257,338",0.8092430966277814
2,207760,미스터블루,"3,830",330,9.43,"19,317,061","3,560","3,860","3,520","233,253","318,512",0.7323209172652836
3,336060,웨이버스,"1,840",155,9.20,"13,446,249","1,745","1,955","1,720","283,168","156,098",1.8140398980127868
4,090710,휴림로봇,"2,680",5,0.19,"13,181,001","2,720","2,735","2,565","229,667","990,990",0.2317551135732954
5,380540,옵티코어,"3,430",30,0.87,"11,832,143","3,635","3,725","3,320","196,997","88,568",2.2242457772558937
6,108860,셀바스AI,"10,850","2,030",23.02,"8,978,160","9,540","10,950","9,250","243,266","449,133",0.5416346605571178
7,297570,알로이스,"2,085",10,0.48,"8,718,538","2,235","2,245","2,055","226,638","330,797",0.6851271323500515
8,036030,케이티알파,"7,770","1,790",29.93,"7,428,794","6,540","7,770","6,480","48,881","88,332",0.5533781641987049
9,187790,나노,"1,620",125,8.36,"7,056,849","1,520","1,695","1,505","157,865","130,299",1.2115595668424164
10,030350,드래곤플라이,849,55,6.93,"7,012,991",800,914,797,"95,297","21,805",4.370419628525568
11,289080,SV인베스트먼트,"2,285",220,10.65,"6,034,938","2,140","2,410","2,125","96,879","87,495",1.107251842962455
12,331520,밸로프,"1,650",65,4.10,"4,916,942","1,645","1,730","1,615","298,078","213,459",1.396418047493898
13,377030,맥스트,"15,900","1,400",9.66,"4,128,860","15,750","17,300","15,650","103,550","112,141",0.923391088005279
14,064480,브리지텍,"5,560",610,12.32,"4,060,699","5,250","5,770","5,200","57,468","16,402",3.503719058651384
15,394280,오픈엣지테크놀로지,"12,500","1,150",10.13,"3,323,888","11,500","13,100","11,300","97,525","196,037",0.49748261807719973
16,291230,엔피,"6,370",20,0.31,"3,181,719","6,600","6,830","6,350","70,517","25,018",2.8186505715884564
17,159910,스킨앤스킨,227,7,2.99,"2,905,066",235,235,224,"917,662","915,432",1.0024360083545256
18,100590,머큐리,"6,550",670,11.39,"2,689,332","5,980","6,820","5,980","11,655","29,028",0.40150888797023565
19,335890,비올,"3,980",200,5.29,"2,451,581","3,815","4,025","3,760","19,250","103,448",0.18608382955687883
20,078890,가온미디어,"8,110",230,2.92,"2,305,060","8,160","8,500","8,050","8,896","83,055",0.10710974655348865
21,019590,엠벤처투자,"1,005",55,5.79,"2,100,951",978,"1,025",963,"106,679","386,874",0.27574610855213844
22,096040,이트론,159,1,0.63,"2,098,542",160,162,156,"1,906,443","1,543,342",1.2352693051831674
23,111870,KH 전자,277,9,3.15,"2,075,286",288,294,276,"458,063","241,325",1.898116647674298
24,900310,컬러레이,"1,405",5,0.36,"2,043,787","1,425","1,425","1,360","369,075","239,530",1.5408299586690601
25,082660,코스나인,922,5,0.55,"1,926,145",940,950,913,"54,494","104,873",0.5196189677037941
26,014200,광림,"1,070",50,4.46,"1,922,855","1,105","1,110","1,065","493,384","144,638",3.41116442428684
27,204630,스튜디오산타클로스,"1,215",25,2.10,"1,866,081","1,200","1,240","1,190","382,382","469,802",0.8139216095291207
28,242040,나무기술,"2,770",90,3.36,"1,848,206","2,655","2,780","2,620","74,343","37,588",1.977838671916569
29,122350,삼기,"3,920",155,4.12,"1,847,515","3,765","4,140","3,730","9,599","5,392",1.7802299703264095
30,340440,세림B&G,"2,560",205,7.41,"1,843,045","2,685","2,695","2,545","116,764","67,689",1.7250070173883496
31,417180,핑거스토리,"11,500",350,2.95,"1,708,634","11,950","12,150","11,350","194,314","190,490",1.0200745445955168
32,322780,코퍼스코리아,"3,195",105,3.40,"1,637,651","3,090","3,245","3,060","44,659","112,859",0.395706146607714
33,288980,모아데이타,"2,945",15,0.51,"1,631,123","2,935","3,005","2,880","76,290","163,713",0.46599842407139325
34,236810,엔비티,"6,990",240,3.56,"1,609,592","6,900","7,130","6,880","64,099","16,911",3.7903731299154395
35,121850,코이즈,"2,205",95,4.50,"1,604,452","2,140","2,255","2,130","96,074","168,455",0.5703244189842985
36,230980,에이트원,866,26,3.10,"1,535,269",846,887,846,"65,399","169,600",0.3856073113207547
38,121800,비덴트,"4,315",25,0.58,"1,523,799","4,345","4,520","4,300","79,300","18,310",4.330966684871655
39,052790,액토즈소프트,"9,010",610,7.26,"1,371,816","8,440","9,940","8,440","20,774","8,457",2.4564266288281895
40,032680,소프트센,"1,655",45,2.80,"1,360,491","1,630","1,705","1,615","74,659","152,062",0.49097736449606083
41,289220,자이언트스텝,"21,400","1,450",7.27,"1,330,606","20,800","22,700","20,800","42,307","53,115",0.7965169914336816
42,227610,아우딘퓨쳐스,"2,615",135,4.91,"1,306,124","2,660","2,730","2,590","106,969","25,368",4.21669031851151
43,054210,이랜텍,"13,250",550,4.33,"1,299,382","13,000","13,700","12,800","71,686","135,140",0.5304573035370727
44,106520,노블엠앤비,"1,815",75,4.31,"1,276,968","1,765","1,980","1,765","57,934","14,327",4.043693725134362
45,203450,유니온커뮤니티,"3,800",450,13.43,"1,272,661","3,400","3,965","3,390","17,512","11,205",1.5628737170905846
46,100790,미래에셋벤처투자,"4,545",90,2.02,"1,268,717","4,870","4,895","4,515","9,017","20,594",0.43784597455569585
47,277810,레인보우로보틱스,"62,200","1,000",1.58,"1,261,076","63,200","64,100","60,200","21,835","31,553",0.6920102684372326
48,291810,핀텔,"8,360",480,6.09,"1,253,506","8,120","8,470","8,020","14,802","12,957",1.1423940727020143
49,214270,FSN,"3,745",180,5.05,"1,237,469","3,575","3,860","3,575","26,429","22,077",1.1971282330026725
50,019570,리더스 기술투자,534,2,0.38,"1,224,515",535,544,517,"190,439","71,709",2.6557196446750058
51,347860,알체라,"11,050",50,0.45,"1,223,167","11,050","11,650","10,900","160,190","163,325",0.9808051431195469
52,184230,SGA솔루션즈,961,24,2.56,"1,215,732",937,997,937,"13,963","15,863",0.8802244216100359
53,066410,버킷스튜디오,"1,670",10,0.60,"1,192,576","1,685","1,705","1,655","241,990","243,059",0.9956018908989176
54,900280,골든센츄리,387,5,1.28,"1,134,991",389,396,379,"331,997","131,351",2.52755593790683
55,041460,한국전자인증,"6,060",40,0.66,"1,113,963","6,100","6,170","6,040","88,070","62,077",1.4187219098861092
56,054920,한컴위드,"5,060",90,1.81,"1,100,063","5,050","5,190","4,935","40,908","39,779",1.0283818094974735
