,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,053590,한국테크놀로지,579,5,0.87,"39,340,841",564,600,547,"364,830","832,863",0.438043231599915
1,226360,KH 건설,494,37,8.10,"38,492,858",464,524,445,"485,958","518,373",0.9374678079298112
2,019570,리더스 기술투자,633,43,7.29,"22,607,449",685,743,596,"430,786","183,341",2.349643560360203
3,239340,줌인터넷,"5,090",410,8.76,"21,516,781","4,895","5,340","4,855","199,155","69,736",2.855842032809453
5,207760,미스터블루,"3,485",300,9.42,"20,936,441","3,200","3,495","3,180","247,279","262,286",0.9427838313901619
6,090710,휴림로봇,"2,500",35,1.42,"18,801,933","2,500","2,565","2,420","571,208","1,240,875",0.46032678553440115
8,006910,보성파워텍,"4,525",330,7.87,"13,969,216","4,720","4,850","4,475","137,046","29,879",4.586699688744603
9,089530,에이티세미콘,"1,170",209,21.75,"13,111,593","1,015","1,220",989,"362,475","275,712",1.3146870647632312
10,032820,우리기술,"1,555",50,3.32,"12,261,172","1,615","1,660","1,540","1,033,536","565,963",1.8261547132939786
11,025980,아난티,"7,280",630,9.47,"8,798,641","6,800","7,500","6,780","176,459","75,911",2.324551119073652
12,121800,비덴트,"4,565",145,3.28,"8,537,921","4,635","4,740","4,440","90,734","27,797",3.2641651976832033
13,089140,넥스턴바이오,"2,180",130,6.34,"6,858,575","2,050","2,320","2,030","126,280","105,831",1.1932231576759174
14,041190,우리기술투자,"4,660",455,10.82,"6,553,717","4,455","4,850","4,320","47,425","29,434",1.6112319086770401
15,900310,컬러레이,"1,320",35,2.72,"6,320,082","1,320","1,370","1,300","303,332","283,925",1.06835255789381
16,044060,조광ILI,"1,305",15,1.16,"6,223,304","1,320","1,360","1,300","550,096","1,008,329",0.5455520965875226
17,082660,코스나인,860,129,17.65,"6,046,106",760,875,744,"48,290","19,670",2.455007625826131
18,242040,나무기술,"2,670",20,0.75,"5,668,872","2,795","2,870","2,645","57,230","63,273",0.9044932277590757
19,347860,알체라,"9,320","1,870",25.10,"5,380,428","7,660","9,680","7,470","47,206","18,460",2.557204767063922
20,357230,에이치피오,"8,070",740,10.10,"5,264,256","7,360","9,130","7,360","21,471","25,075",0.856271186440678
21,900280,골든센츄리,377,16,4.43,"5,174,491",383,391,373,"535,371","288,551",1.8553773856268043
22,331520,밸로프,"1,595",75,4.93,"4,948,540","1,525","1,630","1,520","248,509","340,149",0.7305886537958365
23,036090,위지트,760,34,4.68,"4,477,201",763,785,750,"179,528","46,685",3.8455178322801755
24,014200,광림,"1,130",20,1.74,"4,476,089","1,145","1,160","1,120","798,406","397,139",2.0103943455565934
25,222420,쎄노텍,"2,015",50,2.54,"4,193,456","2,040","2,115","2,005","239,285","200,184",1.1953253007233344
26,043910,자연과환경,"1,300",60,4.41,"4,093,248","1,360","1,365","1,265","752,833","401,244",1.8762473706771938
27,109610,에스와이,"4,120",15,0.37,"3,897,459","4,200","4,250","4,055","56,194","87,916",0.6391783065653578
28,073640,테라사이언스,"2,320",45,1.90,"3,842,693","2,400","2,460","2,250","127,505","58,096",2.1947294133847426
29,296640,이노룰스,"12,800","1,450",12.78,"3,742,660","11,400","13,500","11,100","105,142","56,849",1.8494960333515102
30,348340,뉴로메카,"19,300","2,100",12.21,"3,675,009","17,300","19,950","16,900","45,126","53,446",0.8443288552931931
31,010170,대한광통신,"2,895",240,9.04,"3,651,462","2,750","2,915","2,700","42,712","142,951",0.2987876964834104
32,108860,셀바스AI,"8,750",240,2.82,"3,637,230","8,570","9,060","8,450","37,304","32,177",1.1593374149237032
33,215600,신라젠,"7,250",430,6.30,"3,473,304","6,690","7,500","6,670","45,971","35,805",1.2839268258623098
34,388050,지투파워,"9,070",280,2.99,"3,413,773","9,690","9,720","8,960","27,263","36,914",0.7385544779758357
35,267320,나인테크,"3,290",105,3.30,"3,264,797","3,345","3,530","3,265","92,656","31,551",2.93670565116795
36,337930,브랜드엑스코퍼레이션,"6,790",500,7.95,"3,241,473","6,800","7,400","6,650","24,090","50,473",0.4772848849880134
37,304100,솔트룩스,"20,600","1,150",5.91,"3,114,917","19,750","21,700","19,500","48,281","29,322",1.6465793602073528
38,394280,오픈엣지테크놀로지,"11,050",150,1.38,"3,090,444","10,950","11,700","10,800","214,030","184,096",1.162599947853294
39,013720,CBI,403,0,0.00,"3,034,109",403,406,401,"619,316","385,656",1.6058767398925466
40,227610,아우딘퓨쳐스,"3,410",445,11.54,"3,023,691","3,765","3,800","3,305","81,004","26,035",3.1113501056270407
41,291810,핀텔,"8,410",310,3.83,"2,947,837","8,030","8,630","7,900","69,716","16,473",4.232137437018151
43,417840,저스템,"9,740","1,600",19.66,"2,894,933","8,160","9,790","8,110","12,982","31,776",0.40854733131923465
44,076080,웰크론한텍,"5,340",160,3.09,"2,796,924","5,230","5,450","5,200","85,609","201,165",0.4255660775979917
45,159910,스킨앤스킨,224,1,0.45,"2,721,762",224,229,222,"1,198,786","1,172,371",1.0225312635675907
46,357880,비트나인,"9,260",360,4.04,"2,478,513","8,840","9,720","8,830","44,222","9,301",4.754542522309429
47,336060,웨이버스,"1,790",35,1.99,"2,468,154","1,800","1,835","1,730","110,895","167,228",0.6631365560791255
48,086960,MDS테크,"2,515",30,1.21,"2,433,060","2,520","2,560","2,420","75,954","102,894",0.7381771531867748
49,054180,메디콕스,"2,270",220,8.84,"2,409,501","2,280","2,340","2,215","183,900","42,747",4.302056284651554
50,205100,엑셈,"4,110",165,4.18,"2,343,562","3,925","4,300","3,925","20,449","29,231",0.6995655297458178
51,277810,레인보우로보틱스,"56,500","1,800",3.29,"2,110,930","54,700","57,500","53,800","40,242","21,958",1.832680572001093
52,204630,스튜디오산타클로스,"1,235",15,1.23,"2,018,665","1,225","1,245","1,195","537,035","343,805",1.5620337109698812
53,900270,헝셩그룹,429,7,1.66,"1,980,068",423,432,420,"344,862","350,436",0.984094099921241
54,256630,포인트엔지니어링,"2,315",150,6.93,"1,943,683","2,180","2,500","2,180","32,460","18,323",1.7715439611417345
55,255220,SG,"1,250",5,0.40,"1,934,153","1,245","1,410","1,235","133,710","58,684",2.2784745416127055
56,257720,실리콘투,"2,625",70,2.74,"1,917,050","2,560","2,640","2,555","167,421","175,421",0.9543954258612138
57,376180,피코그램,"6,540",150,2.35,"1,910,631","6,440","6,930","6,350","50,316","6,813",7.385292822545134
58,067000,조이시티,"5,000",120,2.46,"1,738,924","4,860","5,080","4,830","51,587","99,960",0.5160764305722289
59,065650,메디프론,"1,775",15,0.85,"1,662,531","1,775","1,850","1,710","104,324","116,034",0.8990813037557958
60,037440,희림,"10,700","1,000",8.55,"1,607,334","11,300","11,400","10,650","245,057","162,777",1.5054768179779698
61,037950,엘컴텍,"1,355",25,1.88,"1,584,457","1,355","1,380","1,340","273,899","309,946",0.8836990959715564
62,335890,비올,"3,570",20,0.56,"1,580,881","3,585","3,625","3,535","84,090","73,016",1.1516653884080201
63,151910,SBW생명과학,822,34,3.97,"1,574,595",843,849,820,"191,006","30,568",6.24856058623397
64,101730,위메이드맥스,"11,350","1,200",11.82,"1,542,871","10,300","11,750","10,200","43,956","119,797",0.36692070753023864
65,096350,대창솔루션,333,3,0.91,"1,520,602",337,343,330,"304,497","332,678",0.9152904610464172
66,025320,시노펙스,"2,795",50,1.82,"1,461,250","2,780","2,885","2,755","124,569","37,612",3.311948314367755
67,016790,카나리아바이오,"14,850",350,2.41,"1,437,303","14,550","15,400","14,500","138,469","83,396",1.6603793946951892
68,288980,모아데이타,"2,860",75,2.56,"1,391,762","2,920","2,920","2,820","197,189","62,938",3.13306746321777
69,293490,카카오게임즈,"47,450","3,150",7.11,"1,370,145","44,900","47,750","44,850","14,695","49,081",0.29940302764817345
70,317530,캐리소프트,"9,040",740,8.92,"1,367,010","8,360","9,310","8,230","13,628","11,528",1.1821651630811936
71,115530,씨엔플러스,583,20,3.32,"1,332,081",613,615,581,"159,757","66,537",2.4010249936125763
72,041520,이라이콤,"5,280",240,4.76,"1,311,940","5,050","6,180","5,050","42,171","13,897",3.034539828740016
73,101670,하이드로리튬,"23,050","1,150",4.75,"1,273,500","24,350","24,350","22,600","88,344","31,399",2.813592789579286
74,060230,소니드,"4,100",240,5.53,"1,268,194","4,235","4,265","4,020","60,176","27,016",2.227420787681374
75,184230,SGA솔루션즈,963,5,0.52,"1,252,857",953,"1,005",948,"43,802","22,909",1.911999650792265
76,066410,버킷스튜디오,"1,645",30,1.86,"1,238,463","1,635","1,660","1,620","314,421","384,171",0.818440225836932
77,073570,어반리튬,"15,700",650,4.32,"1,227,281","15,500","16,350","15,300","56,901","113,150",0.5028811312417145
78,270520,지엔원에너지,"4,305",0,0.00,"1,219,785","4,330","4,345","4,170","33,954","53,019",0.6404119277994681
79,362320,청담글로벌,"10,850",500,4.83,"1,216,302","10,550","11,000","10,450","222,125","272,445",0.8153021710804016
80,298870,다올인베스트먼트,"3,535",20,0.56,"1,187,224","3,550","3,600","3,505","77,910","49,401",1.5770935811015971
81,051160,지어소프트,"11,950",50,0.42,"1,163,989","11,950","12,150","11,500","108,305","163,012",0.6643989399553407
82,026040,제이에스티나,"3,390",60,1.74,"1,150,139","3,450","3,645","3,340","24,571","16,971",1.4478227564669142
83,230980,에이트원,837,30,3.72,"1,131,706",809,845,809,"56,068","100,757",0.5564675407167741
84,096040,이트론,158,2,1.28,"1,115,749",156,159,156,"1,366,757","2,083,544",0.6559770276029688
85,031310,아이즈비전,"3,125",55,1.79,"1,088,295","3,100","3,255","3,070","70,701","10,490",6.739847473784557
86,900110,이스트아시아홀딩스,178,2,1.11,"1,064,260",180,181,176,"1,373,248","1,472,047",0.932883257124263
87,112040,위메이드,"37,450","2,000",5.64,"1,060,616","36,100","38,000","36,000","13,966","40,202",0.34739565195761407
88,045390,대아티아이,"3,410",25,0.73,"1,049,927","3,415","3,445","3,400","245,973","61,853",3.976735162401177
89,236810,엔비티,"6,410",260,4.23,"1,033,864","6,140","6,580","6,070","45,944","22,207",2.068897194578286
90,060260,뉴보텍,867,27,3.21,"1,026,050",865,917,853,"23,087","13,412",1.7213689233522218
91,030350,드래곤플라이,828,2,0.24,"1,018,469",825,834,810,"40,343","23,031",1.7516825148712605
92,333050,모코엠시스,"1,675",45,2.76,"1,018,281","1,650","1,720","1,620","75,015","20,917",3.5863173495243106
93,377480,마인즈랩,"20,000",400,2.04,"1,010,740","19,350","21,250","19,350","34,189","8,189",4.174990841372573
94,380540,옵티코어,"2,590",75,2.81,"1,004,098","2,610","2,635","2,560","174,207","92,347",1.8864391913110334
95,131400,이브이첨단소재,"1,885",35,1.82,"993,998","1,935","1,980","1,870","141,249","36,317",3.8893355728722088
