,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,347860,29.59,알체라,"9,680","2,230",29.93,"8,663,060","7,660","9,680","7,470","35,083","8,253",4.25093905246577
3,089530,23.36,에이티세미콘,"1,220",259,26.95,"21,871,782","1,015","1,240",989,"151,624","1,924,414",0.07878969909801113
4,263800,16.30,데이타솔루션,"7,350",730,11.03,"4,132,465","6,430","7,450","6,320","24,373","69,874",0.34881357872742363
6,220180,15.67,핸디소프트,"3,470",455,15.09,"6,826,578","3,010","3,915","3,000","32,627","13,777",2.3682223996515934
7,134580,15.07,탑코미디어,"5,420",630,13.15,"1,927,578","4,820","5,450","4,710","32,218","43,688",0.7374565097967405
8,207760,14.62,미스터블루,"3,645",460,14.44,"75,026,668","3,200","3,930","3,180","384,902","228,632",1.683500122467546
9,082660,14.52,코스나인,852,121,16.55,"10,233,448",760,894,744,"44,049","26,762",1.645953217248337
10,348340,13.91,뉴로메카,"19,250","2,050",11.92,"5,715,939","17,300","20,000","16,900","55,837","60,952",0.9160815067594172
11,217480,12.85,에스디생명공학,"1,405",160,12.85,"2,169,778","1,250","1,425","1,245","67,655","143,927",0.470064685569768
12,111870,12.83,KH 전자,299,37,14.12,"54,441,089",267,340,265,"822,408","398,573",2.063381112117479
13,093640,12.56,다믈멀티미디어,"6,720",650,10.71,"1,160,243","6,030","6,800","5,970","16,765","23,037",0.7277423275600121
14,057030,12.21,YBM넷,"4,180",480,12.97,"7,559,966","3,760","4,660","3,725","26,413","33,830",0.780756724800473
15,148780,11.28,비플라이소프트,"1,105",90,8.87,"4,777,874","1,010","1,150",993,"204,956","141,560",1.447838372421588
16,296640,11.26,이노룰스,"12,350","1,000",8.81,"4,442,840","11,400","13,500","11,100","99,985","63,461",1.5755345802934086
17,317530,10.81,캐리소프트,"9,120",820,9.88,"2,974,738","8,360","9,450","8,230","21,638","6,195",3.492816787732042
18,064240,10.81,홈캐스트,"5,280",505,10.58,"1,635,784","4,910","5,290","4,765","30,533","66,231",0.46100768522293184
19,047560,10.33,이스트소프트,"10,250",870,9.28,"1,232,112","9,440","10,650","9,290","46,870","71,438",0.6560933956717713
20,101730,10.29,위메이드맥스,"11,250","1,100",10.84,"2,229,028","10,300","11,750","10,200","72,170","89,811",0.8035763993274766
21,417840,9.62,저스템,"8,890",750,9.21,"5,430,038","8,160","9,910","8,110","30,827","4,339",7.104632403779672
22,357230,8.83,에이치피오,"8,010",680,9.28,"5,992,774","7,360","9,130","7,360","23,645","5,663",4.175348755076814
23,214870,8.66,뉴지랩파마,"12,550",850,7.26,"885,167","12,000","12,800","11,550","35,998","95,904",0.3753545211878545
