,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
1,006910,보성파워텍,"4,820",625,14.90,"4,288,338","4,720","4,850","4,650","27,181","7,827",3.4727226268046505
2,239340,줌인터넷,"5,060",380,8.12,"4,133,868","4,895","5,090","4,855","3,693","83,438",0.04426040892638845
3,032820,우리기술,"1,635",130,8.64,"4,089,633","1,615","1,650","1,600","33,651","60,020",0.5606631122959014
4,053590,한국테크놀로지,570,4,0.70,"3,005,752",564,571,547,"2,451","116,677",0.02100671083418326
5,044060,조광ILI,"1,340",50,3.88,"2,657,171","1,320","1,360","1,300","50,089","16,954",2.9544060398725964
6,090710,휴림로봇,"2,460",5,0.20,"2,265,958","2,500","2,510","2,420","22,794","67,907",0.33566495353939946
7,222420,쎄노텍,"2,065",100,5.09,"2,086,076","2,040","2,115","2,035","38,828","9,903",3.9208320710895688
8,121800,비덴트,"4,575",155,3.51,"2,019,943","4,635","4,740","4,565","59,345","3,968",14.955897177419354
9,242040,나무기술,"2,825",175,6.60,"2,005,628","2,795","2,870","2,785","14,586",29,502.9655172413793
10,267320,나인테크,"3,400",215,6.75,"1,837,315","3,345","3,530","3,345","3,861",21,183.85714285714286
11,043910,자연과환경,"1,290",70,5.15,"1,603,201","1,360","1,365","1,280","63,633","20,647",3.081948951421514
13,337930,브랜드엑스코퍼레이션,"7,270",980,15.58,"1,293,505","6,800","7,400","6,650","2,232","1,542",1.4474708171206225
14,388050,지투파워,"9,590",240,2.57,"1,177,141","9,690","9,720","9,450","2,691","1,628",1.652948402948403
15,900280,골든센츄리,378,17,4.71,"1,053,364",383,384,376,"72,092","14,296",5.042809177392278
16,187790,나노,"1,360",260,23.64,"1,013,671","1,105","1,360","1,105","7,102","3,093",2.296152602651148
17,036090,위지트,754,28,3.86,"987,299",763,773,752,"1,918","2,723",0.7043701799485861
18,109610,에스와이,"4,200",95,2.31,"915,175","4,200","4,250","4,160",10,"8,418",0.0011879306248515087
19,014200,광림,"1,130",20,1.74,"891,722","1,145","1,150","1,130","14,015","25,058",0.5593024183893367
20,073640,테라사이언스,"2,420",55,2.33,"883,365","2,400","2,460","2,390","15,410","8,501",1.8127279143630162
21,054180,메디콕스,"2,230",260,10.44,"806,643","2,280","2,340","2,220","14,454","3,605",4.009431345353676
22,041190,우리기술투자,"4,375",170,4.04,"794,161","4,455","4,540","4,320","1,254","1,529",0.8201438848920863
23,900310,컬러레이,"1,335",50,3.89,"532,170","1,320","1,335","1,300","14,697","1,843",7.974498100922409
24,037440,희림,"10,850",850,7.26,"509,767","11,300","11,400","10,750","7,094",655,10.830534351145038
25,010170,대한광통신,"2,770",115,4.33,"507,520","2,750","2,770","2,700","4,110","5,847",0.7029245767060031
26,096350,대창솔루션,336,6,1.82,"497,576",337,343,335,"18,596","36,151",0.5143979419656441
27,089530,에이티세미콘,"1,035",74,7.70,"488,710","1,015","1,050",989,"4,150",907,4.575523704520397
28,037950,엘컴텍,"1,375",45,3.38,"444,172","1,355","1,375","1,345","53,945","24,016",2.2462108594270487
29,187220,디티앤씨,"5,240",285,5.75,"436,807","5,080","5,560","5,070",106,"1,870",0.05668449197860963
30,086960,MDS테크,"2,525",40,1.61,"413,034","2,520","2,560","2,510","11,211","5,144",2.1794323483670297
31,151910,SBW생명과학,831,25,2.92,"399,230",843,849,822,"9,978","3,537",2.8210347752332483
32,336060,웨이버스,"1,770",15,0.85,"381,056","1,800","1,815","1,750",853,"6,668",0.1279244151169766
33,300120,라온피플,"5,310",10,0.19,"362,568","5,550","5,790","5,240",160,"2,267",0.070577856197618
34,394280,오픈엣지테크놀로지,"10,900",0,0.00,"360,759","10,950","11,050","10,800","11,369","13,144",0.8649573950091296
35,357880,비트나인,"9,240",340,3.82,"350,974","8,840","9,390","8,830","1,188","1,604",0.7406483790523691
36,082660,코스나인,776,45,6.16,"346,773",760,780,760,"15,244","16,447",0.9268559615735392
37,115530,씨엔플러스,601,2,0.33,"329,444",613,615,600,"9,679",150,64.52666666666667
38,013720,CBI,401,2,0.50,"327,874",403,406,401,"31,194","14,904",2.092995169082126
39,099220,SDN,"2,050",55,2.76,"297,001","2,015","2,055","2,015","50,838",217,234.27649769585253
40,025980,아난티,"6,960",310,4.66,"292,659","6,800","6,960","6,780","2,349","2,012",1.1674950298210736
41,083650,비에이치아이,"7,480",130,1.71,"289,200","7,550","7,660","7,370","1,198",572,2.0944055944055946
