,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
3,347860,25.03,알체라,"9,340","1,890",25.37,"5,122,351","7,660","9,680","7,470","34,327","13,775",2.491978221415608
4,089530,19.82,에이티세미콘,"1,185",224,23.31,"12,587,049","1,015","1,220",989,"216,811","443,767",0.4885694519871915
5,417840,17.51,저스템,"9,530","1,390",17.08,"2,247,244","8,160","9,660","8,110","2,840","3,596",0.7897664071190211
6,082660,16.80,코스나인,869,138,18.88,"5,373,833",760,870,744,"33,523","30,383",1.1033472665635389
7,348340,16.27,뉴로메카,"19,650","2,450",14.24,"3,281,543","17,300","19,850","16,900","54,864","39,188",1.4000204144125752
8,296640,15.32,이노룰스,"12,800","1,450",12.78,"3,453,284","11,400","13,500","11,100","94,023","54,120",1.7373059866962306
9,226360,12.81,KH 건설,502,45,9.85,"37,427,795",464,524,445,"472,152","434,167",1.0874893762077726
10,101730,12.75,위메이드맥스,"11,500","1,350",13.30,"1,466,768","10,300","11,750","10,200","32,633","71,125",0.4588119507908612
11,357230,11.28,에이치피오,"8,190",860,11.73,"5,197,785","7,360","9,130","7,360","25,171","9,859",2.553098691550867
12,317530,11.06,캐리소프트,"9,140",840,10.12,"1,313,576","8,360","9,310","8,230","17,092","4,629",3.6923741628861526
13,207760,9.59,미스터블루,"3,485",300,9.42,"20,043,680","3,200","3,495","3,180","262,349","183,443",1.4301390622700239
14,301300,8.82,바이브컴퍼니,"25,900","2,050",8.60,"290,149","23,850","27,250","23,800","7,021","3,839",1.8288616827298776
15,041190,8.68,우리기술투자,"4,695",490,11.65,"6,430,498","4,455","4,850","4,320","59,767","44,263",1.350269977181845
16,045510,8.66,정원엔시스,"1,505",115,8.27,"393,603","1,390","1,550","1,385","31,303","21,651",1.4457992702415592
17,134580,8.28,탑코미디어,"5,100",310,6.47,"416,350","4,820","5,250","4,710","13,992","24,568",0.5695213285574732
18,025980,7.52,아난티,"7,290",640,9.62,"8,543,395","6,800","7,500","6,780","167,644","78,282",2.141539562096012
19,189330,7.52,씨이랩,"16,450",900,5.79,"299,136","15,750","17,150","15,300","11,937","10,411",1.1465757372010374
20,215600,7.50,신라젠,"7,170",350,5.13,"3,321,988","6,690","7,500","6,670","55,728","37,323",1.4931275620930793
21,389500,7.39,에스비비테크,"23,250","1,550",7.14,"480,041","21,700","23,500","21,650","17,525","7,692",2.2783411336453456
22,010170,7.22,대한광통신,"2,895",240,9.04,"3,581,425","2,750","2,905","2,700","53,800","187,755",0.28654363399110544
23,099390,7.21,브레인즈컴퍼니,"8,030",560,7.50,"703,086","7,490","8,770","7,490","5,707","3,557",1.604441945459657
24,328130,7.06,루닛,"34,900","2,600",8.05,"480,294","32,600","36,800","32,600","7,089","3,481",2.0364837690318875
