,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
3,263800,20.41,데이타솔루션,"7,610",990,14.95,"6,137,604","6,430","7,640","6,320","46,855","15,015",3.1205461205461207
4,089530,19.31,에이티세미콘,"1,180",219,22.79,"23,059,151","1,015","1,240",989,"297,291","1,710,693",0.1737839577294114
5,082660,17.61,코스나인,875,144,19.70,"10,771,741",760,894,744,"29,913","39,761",0.7523201126732225
6,134580,16.99,탑코미디어,"5,510",720,15.03,"2,132,522","4,820","5,510","4,710","37,339","96,023",0.388854753548629
7,207760,15.57,미스터블루,"3,675",490,15.38,"76,605,796","3,200","3,930","3,180","354,828","352,174",1.0075360475219637
8,220180,14.33,핸디소프트,"3,430",415,13.76,"7,026,206","3,010","3,915","3,000","18,852","8,080",2.3331683168316832
9,217480,14.06,에스디생명공학,"1,420",175,14.06,"2,275,314","1,250","1,425","1,245","46,710","135,824",0.3439009306160914
10,064240,13.33,홈캐스트,"5,400",625,13.09,"1,837,878","4,910","5,400","4,765","14,014","43,232",0.3241580310880829
11,348340,12.72,뉴로메카,"19,050","1,850",10.76,"5,814,232","17,300","20,000","16,900","55,124","32,677",1.6869357652171253
12,148780,12.29,비플라이소프트,"1,115",100,9.85,"5,023,512","1,010","1,150",993,"127,766","355,538",0.3593596183811576
13,093640,12.23,다믈멀티미디어,"6,700",630,10.38,"1,207,880","6,030","6,800","5,970","9,784","21,007",0.4657495120674061
14,296640,11.71,이노룰스,"12,400","1,050",9.25,"4,501,507","11,400","13,500","11,100","81,101","70,337",1.1530346759173693
15,057030,11.54,YBM넷,"4,155",455,12.30,"7,893,856","3,760","4,660","3,725","35,965","12,899",2.7882006357081943
16,047560,11.41,이스트소프트,"10,350",970,10.34,"1,280,679","9,440","10,650","9,290","44,757","70,298",0.6366752965944977
17,111870,11.32,KH 전자,295,33,12.60,"56,823,870",267,340,265,"584,585","396,031",1.4761091934722281
18,417840,10.73,저스템,"8,980",840,10.32,"5,477,389","8,160","9,910","8,110","22,903","6,977",3.2826429697577755
19,357230,10.46,에이치피오,"8,130",800,10.91,"6,070,024","7,360","9,130","7,360","20,330","10,826",1.877886569370035
20,317530,10.45,캐리소프트,"9,090",790,9.52,"3,034,890","8,360","9,450","8,230","15,159","21,731",0.6975748930099858
21,338220,10.14,뷰노,"7,710",710,10.14,"418,764","7,000","7,750","7,000","7,819","10,787",0.7248539909149903
22,096610,9.95,알에프세미,"3,535",225,6.80,"504,125","3,315","3,575","3,215","5,156","14,090",0.3659332860184528
23,101730,9.80,위메이드맥스,"11,200","1,050",10.34,"2,284,035","10,300","11,750","10,200","56,822","76,203",0.7456661811214782
24,236810,9.56,엔비티,"6,650",500,8.13,"9,792,132","6,140","7,160","6,070","97,720","31,022",3.1500225646315516
25,214870,9.52,뉴지랩파마,"12,650",950,8.12,"925,587","12,000","12,800","11,550","35,994","93,062",0.3867744084588769
26,217620,8.91,디딤이앤에프,"1,345",105,8.47,"957,321","1,250","1,355","1,235","47,903","133,099",0.3599050330956656
27,288980,8.69,모아데이타,"3,065",130,4.43,"7,809,960","2,920","3,065","2,820","197,152","289,035",0.6821042434307264
28,310200,8.53,애니플러스,"4,515",290,6.86,"1,209,964","4,225","4,520","4,160","21,055","40,186",0.5239386851142189
29,070590,8.33,한솔인티큐브,"1,820",120,7.06,"198,898","1,695","1,835","1,680","14,045","26,400",0.5320075757575757
30,042520,8.25,한스바이오메드,"11,150",750,7.21,"90,005","10,400","11,150","10,300","10,240","11,084",0.9238542042583905
31,301300,8.19,바이브컴퍼니,"25,750","1,900",7.97,"354,671","23,850","27,250","23,800","4,360","3,653",1.1935395565288804
32,080160,8.11,모두투어,"20,000","1,350",7.24,"477,618","18,600","20,250","18,500","17,470","33,775",0.5172464840858624
33,025980,8.11,아난티,"7,330",680,10.23,"10,552,626","6,800","7,500","6,780","81,520","199,210",0.4092164047989559
34,226360,8.09,KH 건설,481,24,5.25,"51,459,301",464,524,445,"511,228","241,566",2.116307758542179
35,025870,7.96,신라에스지,"12,200",250,2.09,"344,935","11,550","12,500","11,300","9,769","34,191",0.2857184639232547
36,066980,7.88,이엔코퍼레이션,"4,310",25,0.58,"451,692","4,295","4,320","3,995","13,155","21,885",0.6010966415352982
37,041190,7.75,우리기술투자,"4,655",450,10.70,"8,334,774","4,455","4,850","4,320","88,508","35,808",2.4717381590705987
38,300080,7.73,플리토,"24,400","1,150",4.95,"657,050","23,300","25,500","22,650","3,483","5,998",0.5806935645215072
39,175140,7.67,인포마크,"6,740",340,5.31,"26,209","6,400","6,760","6,260","2,285","2,834",0.8062808750882146
40,052020,7.63,에스티큐브,"14,100",400,2.92,"638,449","13,550","14,350","13,100","29,044","62,064",0.4679685485949987
41,293490,7.58,카카오게임즈,"48,250","3,950",8.92,"2,203,527","44,900","48,250","44,850","17,534","60,310",0.2907312220195656
42,052710,7.56,아모텍,"27,750","1,750",6.73,"217,191","26,000","27,850","25,800","2,956","25,044",0.11803226321673854
43,334970,7.51,프레스티지바이오로직스,"3,220",205,6.80,"10,632,934","3,070","3,690","2,995","27,379","52,249",0.5240100289000746
44,214260,7.22,라파스,"20,050","1,150",6.08,"288,125","19,200","21,950","18,700","8,878","5,221",1.7004405286343611
45,045510,7.22,정원엔시스,"1,485",95,6.83,"469,208","1,390","1,550","1,385","11,232","27,515",0.40821370161729964
46,347770,7.17,핌스,"11,950",650,5.75,"200,418","11,300","12,150","11,150","9,942","23,084",0.43068792237047304
47,072770,7.14,율호,"1,725",75,4.55,"691,303","1,660","1,730","1,610","53,883","110,312",0.4884600043512945
48,016670,7.07,디모아,500,24,4.58,"675,773",518,522,467,"55,789","36,610",1.523873258672494
49,035290,6.68,골드앤에스,"6,550",420,6.85,"161,701","6,150","6,570","6,140","17,095","9,495",1.8004212743549237
50,067170,6.67,오텍,"6,400",310,5.09,"194,485","6,100","6,410","6,000","5,462","9,540",0.5725366876310273
51,010170,6.67,대한광통신,"2,880",225,8.47,"4,825,600","2,750","2,925","2,700","43,483","32,956",1.319425901201602
52,179530,6.64,애드바이오텍,"4,500",270,6.38,"174,360","4,230","4,595","4,220","11,563","5,573",2.0748250493450566
53,035610,6.61,솔본,"4,275",135,3.26,"2,065,523","4,130","4,500","4,010","6,380","17,087",0.37338327383390885
54,419120,6.54,산돌,"13,850",750,5.73,"276,193","13,200","14,200","13,000","20,888","24,056",0.8683072830063185
55,073640,6.44,테라사이언스,"2,395",30,1.27,"5,342,515","2,400","2,460","2,250","60,154","175,552",0.342656306963179
56,299660,6.40,셀리드,"13,300",700,5.56,"111,226","12,800","13,600","12,500","14,885","14,132",1.0532833286159071
57,291230,6.36,엔피,"5,850",250,4.46,"2,951,005","5,600","6,040","5,500","57,017","79,405",0.7180530193312764
58,128660,6.30,피제이메탈,"3,290",5,0.15,"82,741","3,275","3,350","3,095","20,135","20,745",0.9705953241744999
59,328130,6.29,루닛,"34,650","2,350",7.28,"578,511","32,600","36,800","32,600","4,965","5,249",0.9458944560868737
60,039840,6.11,디오,"20,850","1,000",5.04,"125,707","19,850","21,000","19,650","10,773","5,230",2.059847036328872
61,041460,6.05,한국전자인증,"5,430",310,6.05,"1,953,999","5,120","5,580","5,120","31,331","54,103",0.5790991257416409
62,037230,6.03,한국팩키지,"2,815",85,3.11,"589,657","2,700","2,965","2,655","18,420","8,219",2.2411485582187614
63,066910,5.93,손오공,"1,965",25,1.26,"368,517","1,980","2,000","1,855","48,349","17,157",2.8180334557323543
64,162300,5.89,신스틸,"8,450",370,4.58,"1,221,392","8,120","8,480","7,980","19,893","56,252",0.3536407594396644
65,189330,5.88,씨이랩,"16,200",650,4.18,"360,048","15,750","17,150","15,300","5,645","9,115",0.6193088315962699
66,053290,5.88,NE능률,"5,580",140,2.57,"8,062,487","5,280","6,220","5,270","72,515","23,446",3.0928516591316217
67,110020,5.88,전진바이오팜,"3,510",30,0.85,"13,072","3,540","3,540","3,315","6,262","3,449",1.8155987242679037
68,099390,5.87,브레인즈컴퍼니,"7,930",460,6.16,"808,828","7,490","8,770","7,490","10,090","1,524",6.620734908136483
69,138580,5.84,비즈니스온,"7,970",400,5.28,"110,207","7,530","8,000","7,530","9,366","13,547",0.6913707831992323
70,226330,5.75,신테카바이오,"9,570",470,5.16,"245,623","9,130","9,900","9,050","11,143","8,971",1.2421134767584439
71,372170,5.73,윤성에프앤씨,"44,250","3,050",7.40,"175,107","41,900","44,750","41,850","4,428","7,214",0.613806487385639
72,377030,5.71,맥스트,"12,950",750,6.15,"1,121,990","12,250","13,100","12,250","71,795","134,590",0.5334348762909578
73,089140,5.67,넥스턴바이오,"2,145",95,4.63,"8,004,050","2,050","2,320","2,030","143,788","107,685",1.3352648929748805
74,311390,5.63,네오크레마,"9,000",480,5.63,"120,816","8,520","9,020","8,520","6,877","8,822",0.779528451598277
75,080420,5.62,모다이노칩,"3,195",55,1.69,"64,588","3,270","3,270","3,025","13,609","1,956",6.957566462167689
76,122690,5.58,서진오토모티브,"3,025",130,4.49,"783,342","2,920","3,295","2,865","8,090","5,435",1.4885004599816007
77,117670,5.53,알파홀딩스,"1,240",35,2.90,"1,077,572","1,195","1,275","1,175","64,117","66,974",0.9573416549705857
78,123750,5.53,알톤스포츠,"4,675",175,3.89,"278,630","4,520","4,685","4,430","17,866","47,064",0.37961074281829
79,294090,5.50,이오플로우,"16,300",450,2.84,"112,437","15,950","16,300","15,450","21,793","22,358",0.9747294033455587
80,024940,5.46,PN풍년,"8,310",180,2.21,"1,326,161","7,990","8,780","7,880","17,437","24,602",0.708763515161369
81,200710,5.45,에이디테크놀로지,"14,500",750,5.45,"458,029","13,750","15,150","13,750","31,000","26,866",1.1538747859748382
82,277810,5.39,레인보우로보틱스,"56,700","2,000",3.66,"3,495,471","54,700","59,100","53,800","30,197","10,389",2.9066320146308597
83,900280,5.36,골든센츄리,393,32,8.86,"8,614,122",383,393,373,"323,430","750,364",0.4310308063819693
84,080010,5.35,이상네트웍스,"5,710",60,1.06,"16,572","5,690","5,710","5,420",941,"3,008",0.31283244680851063
85,254120,5.30,자비스,"2,085",90,4.51,"324,009","1,980","2,090","1,980","20,918","56,618",0.3694584761030061
86,032940,5.27,원익,"4,295",215,5.27,"148,127","4,080","4,390","4,080","9,861","8,268",1.1926705370101596
87,074430,5.26,아미노로직스,"1,900",20,1.06,"395,207","1,895","1,925","1,805","44,264","84,505",0.5238033252470268
88,405000,5.24,플라즈맵,"6,430",280,4.55,"993,093","6,150","6,620","6,110","30,647","9,172",3.3413650239860444
89,051160,5.22,지어소프트,"12,100",200,1.68,"1,709,765","11,950","12,250","11,500","111,216","155,334",0.7159797597435205
90,204620,5.20,글로벌텍스프리,"3,235",135,4.35,"543,639","3,125","3,270","3,075","25,794","21,068",1.2243212454907917
91,192410,5.13,휴림네트웍스,841,7,0.83,"339,936",857,857,800,"25,499","54,642",0.46665568610226565
92,145020,4.98,휴젤,"145,400","4,900",3.49,"79,270","141,300","146,000","138,500",574,"1,405",0.4085409252669039
93,039980,4.98,리노스,948,35,3.83,"985,160",912,984,903,"31,850","26,499",1.201932148382958
94,321820,4.95,와이더플래닛,"5,300",200,3.92,"30,242","5,120","5,350","5,050","5,212","4,476",1.1644325290437891
95,367000,4.87,플래티어,"11,850",550,4.87,"99,133","11,400","12,250","11,300","13,584","17,945",0.7569796600724435
96,078160,4.84,메디포스트,"15,150",650,4.48,"133,462","14,500","15,250","14,450","13,781","24,132",0.5710674622907342
97,048910,4.84,대원미디어,"16,250",700,4.50,"624,550","15,650","16,350","15,500","44,979","65,665",0.684976776060306
98,058970,4.83,엠로,"17,350",850,5.15,"175,636","16,550","17,850","16,550","9,440","11,158",0.8460297544362789
99,352480,4.82,씨앤씨인터내셔널,"29,350","1,450",5.20,"68,361","28,100","29,750","28,000","3,289","2,983",1.1025812939993296
