,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
2,296640,19.37,이노룰스,"13,250","1,900",16.74,"2,253,517","11,400","13,500","11,100","81,885","54,934",1.490606910110314
3,357230,16.98,에이치피오,"8,610","1,280",17.46,"1,546,383","7,360","8,640","7,360","14,782","16,519",0.8948483564380411
4,226360,16.85,KH 건설,520,63,13.79,"24,792,103",464,524,445,"205,463","196,811",1.0439609574668083
5,417180,16.13,핑거스토리,"10,800","1,760",19.47,"10,439,648","9,390","10,850","9,300","315,708","237,566",1.3289275401362148
6,089530,14.76,에이티세미콘,"1,135",174,18.11,"7,372,243","1,015","1,220",989,"241,918","167,507",1.44422621144191
7,099390,12.82,브레인즈컴퍼니,"8,450",980,13.12,"161,339","7,490","8,550","7,490","1,886","2,402",0.7851790174854288
8,347860,10.04,알체라,"8,220",770,10.34,"876,569","7,660","8,250","7,470","9,906","26,626",0.3720423646060242
9,328130,9.66,루닛,"35,750","3,450",10.68,"270,165","32,600","36,000","32,600","6,474","2,693",2.404010397326402
10,304100,9.23,솔트룩스,"21,300","1,850",9.51,"2,277,609","19,750","21,700","19,500","41,317","14,950",2.763678929765886
11,301300,8.82,바이브컴퍼니,"25,900","2,050",8.60,"228,976","23,850","27,250","23,800","6,259","3,723",1.6811710985764168
12,093640,8.54,다믈멀티미디어,"6,480",410,6.75,"314,416","6,030","6,490","5,970","39,440","21,299",1.8517301281750318
13,367000,7.96,플래티어,"12,200",900,7.96,"55,339","11,400","12,250","11,300","6,732","10,358",0.6499324193859819
14,101730,7.84,위메이드맥스,"11,000",850,8.37,"474,546","10,300","11,150","10,200","43,170","43,570",0.9908193711269222
15,025980,7.67,아난티,"7,300",650,9.77,"5,366,001","6,800","7,470","6,780","63,071","156,387",0.40330078587094836
16,256630,7.57,포인트엔지니어링,"2,345",180,8.31,"1,530,454","2,180","2,500","2,180","46,727","24,715",1.8906332186931014
17,377480,7.49,마인즈랩,"20,800","1,200",6.12,"607,420","19,350","21,250","19,350","23,503","17,898",1.313163481953291
18,041520,7.33,이라이콤,"5,420",380,7.54,"1,145,257","5,050","6,180","5,050","24,152","10,266",2.3526203000194816
19,016670,7.28,디모아,501,23,4.39,"344,516",518,522,467,"29,020","13,178",2.2021551069965093
20,066980,7.26,이엔코퍼레이션,"4,285",0,0.00,"144,044","4,295","4,315","3,995","8,851","12,247",0.7227076018616804
21,189330,7.19,씨이랩,"16,400",850,5.47,"225,644","15,750","17,150","15,300","8,481","12,363",0.6859985440427081
22,357880,7.13,비트나인,"9,460",560,6.29,"1,961,886","8,840","9,720","8,830","15,376","7,215",2.131115731115731
23,128660,7.11,피제이메탈,"3,315",20,0.61,"27,036","3,275","3,315","3,095","13,291","7,386",1.7994855131329541
24,025870,7.08,신라에스지,"12,100",150,1.26,"206,860","11,550","12,500","11,300","25,403","39,500",0.643113924050633
25,108860,6.98,셀바스AI,"9,040",530,6.23,"1,950,417","8,570","9,040","8,450","29,476","44,930",0.6560427331404407
26,217620,6.88,디딤이앤에프,"1,320",80,6.45,"527,304","1,250","1,355","1,235","27,139","55,101",0.49253189597284985
27,134580,6.58,탑코미디어,"5,020",230,4.80,"132,763","4,820","5,140","4,710","6,479","3,334",1.9433113377324536
28,089140,6.40,넥스턴바이오,"2,160",110,5.37,"1,760,515","2,050","2,175","2,030","37,613","79,265",0.47452217245947137
