,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,227610,아우딘퓨쳐스,"3,070",785,20.36,"6,575,030","3,765","3,800","3,015","66,777","47,343",1.4104936315822825
1,064510,유네코,408,44,9.73,"1,195,441",435,461,400,"11,197","20,904",0.5356391121316495
2,054180,메디콕스,"2,255",235,9.44,"2,986,461","2,280","2,340","2,215","224,349","87,760",2.5563924339106654
3,037440,희림,"10,650","1,050",8.97,"1,953,482","11,300","11,400","10,600","268,533","162,687",1.6506112965387523
4,069140,누리플랜,"5,530",480,7.99,"247,240","6,050","6,090","5,490","15,297","9,500",1.6102105263157895
5,224060,더코디,"8,600",590,6.42,"284,752","9,280","9,280","8,540","7,769","2,987",2.60093739537998
6,222110,팬젠,"6,920",460,6.23,"41,707","7,360","7,370","6,800","3,143","1,317",2.3864844343204252
7,083650,비에이치아이,"7,140",470,6.18,"1,289,543","7,550","7,660","7,120","47,136","17,275",2.7285672937771346
8,290720,푸드나무,"10,700",700,6.14,"45,660","11,550","11,550","10,700","12,581","6,083",2.0682229163241823
9,043910,자연과환경,"1,280",80,5.88,"8,238,165","1,360","1,365","1,265","678,357","288,332",2.352694116504585
10,151860,KG ETS,"10,750",650,5.70,"665,694","11,000","11,100","10,700","144,727","68,852",2.1020013942950095
11,101670,하이드로리튬,"22,950","1,250",5.17,"1,471,606","24,350","24,350","22,600","126,722","37,610",3.3693698484445624
12,032190,다우데이타,"39,600","2,150",5.15,"501,342","42,000","42,350","39,550","33,832","3,173",10.66246454459502
13,016670,디모아,497,27,5.15,"609,458",518,522,467,"105,306","33,230",3.1690039121275957
14,017250,인터엠,"1,405",75,5.07,"123,965","1,480","1,480","1,405","17,781","51,693",0.3439730717892171
15,203450,유니온커뮤니티,"3,495",185,5.03,"318,830","3,590","3,605","3,465","24,236","98,168",0.24688289462961455
16,204270,제이앤티씨,"5,570",290,4.95,"108,126","5,850","5,850","5,510","28,974","12,726",2.2767562470532767
17,187420,제노포커스,"6,350",320,4.80,"99,226","6,650","6,690","6,350","16,739","1,491",11.226693494299129
18,142760,비엘,"4,330",215,4.73,"754,238","4,470","4,555","4,325","28,535","7,401",3.8555600594514257
19,151910,SBW생명과학,816,40,4.67,"2,664,900",843,849,814,"147,076","25,609",5.743137178335742
20,007390,네이처셀,"15,350",750,4.66,"831,207","16,100","16,300","14,800","61,502","28,444",2.1622134720855013
21,206640,바디텍메드,"12,450",600,4.60,"570,643","12,900","12,950","12,300","148,182","92,877",1.5954649697987662
22,288330,브릿지바이오테라퓨틱스,"11,400",550,4.60,"108,016","11,950","12,100","11,250","25,796","12,892",2.00093080980453
23,036180,지더블유바이텍,646,31,4.58,"406,835",680,680,644,"26,528","15,286",1.7354441973047232
24,046120,오르비텍,"4,830",230,4.55,"880,336","5,130","5,160","4,660","25,983","17,890",1.452375628842929
25,078940,코드네이처,"1,180",55,4.45,"326,973","1,240","1,245","1,170","162,940","30,744",5.299895914650013
26,189860,서전기전,"6,500",300,4.41,"340,168","7,000","7,000","6,450","24,421","5,473",4.462086606979718
27,115450,HLB테라퓨틱스,"13,150",600,4.36,"650,301","13,450","13,750","12,900","108,267","67,414",1.6060017207108315
