,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,053590,한국테크놀로지,578,4,0.70,"39,701,413",564,600,547,"509,876","1,265,632",0.4028627594751081
1,226360,KH 건설,491,34,7.44,"38,974,036",464,524,445,"302,578","429,237",0.7049205916544939
2,019570,리더스 기술투자,633,43,7.29,"22,762,311",685,743,596,"428,588","202,756",2.113811675116889
3,207760,미스터블루,"3,535",350,10.99,"22,311,061","3,200","3,540","3,180","174,555","678,046",0.25743828589800694
4,239340,줌인터넷,"5,110",430,9.19,"21,565,770","4,895","5,340","4,855","191,163","63,220",3.0237741221132555
6,090710,휴림로봇,"2,505",40,1.62,"18,837,987","2,500","2,565","2,420","705,089","1,056,035",0.6676757872608389
8,006910,보성파워텍,"4,515",320,7.63,"13,994,718","4,720","4,850","4,475","150,584","31,438",4.78987212927031
9,089530,에이티세미콘,"1,175",214,22.27,"13,203,257","1,015","1,220",989,"169,516","596,157",0.2843479150626429
10,032820,우리기술,"1,565",60,3.99,"12,289,135","1,615","1,660","1,540","1,061,535","398,812",2.6617428763427378
11,025980,아난티,"7,290",640,9.62,"8,834,143","6,800","7,500","6,780","158,732","90,025",1.7631991113579562
12,121800,비덴트,"4,560",140,3.17,"8,560,503","4,635","4,740","4,440","117,469","21,919",5.3592317167754
13,096040,이트론,163,7,4.49,"7,477,877",156,166,156,"1,325,579","2,085,454",0.6356308985957014
14,089140,넥스턴바이오,"2,175",125,6.10,"6,887,269","2,050","2,320","2,030","128,943","99,675",1.2936343115124154
15,041190,우리기술투자,"4,680",475,11.30,"6,583,677","4,455","4,850","4,320","45,066","25,870",1.7420177812137612
16,900310,컬러레이,"1,320",35,2.72,"6,390,397","1,320","1,370","1,300","324,117","252,970",1.2812467881566985
17,044060,조광ILI,"1,310",20,1.55,"6,292,044","1,320","1,360","1,300","532,514","1,014,761",0.524767901013145
18,082660,코스나인,859,128,17.51,"6,136,660",760,875,744,"64,046","25,845",2.478080866705359
19,242040,나무기술,"2,670",20,0.75,"5,673,061","2,795","2,870","2,645","91,961","55,749",1.649554252094208
20,347860,알체라,"9,310","1,860",24.97,"5,419,992","7,660","9,680","7,470","50,744","18,036",2.81348414282546
21,357230,에이치피오,"8,090",760,10.37,"5,278,894","7,360","9,130","7,360","25,661","20,548",1.2488320031146583
22,900280,골든센츄리,378,17,4.71,"5,176,787",383,391,373,"537,865","286,964",1.8743291841485343
23,331520,밸로프,"1,590",70,4.61,"4,999,489","1,525","1,630","1,520","240,969","349,529",0.6894106068452117
24,036090,위지트,762,36,4.96,"4,512,896",763,785,750,"176,124","68,370",2.576042123738482
