,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,227610,아우딘퓨쳐스,"3,410",445,11.54,"3,023,691","3,765","3,800","3,305","81,004","26,035",3.1113501056270407
1,054180,메디콕스,"2,270",220,8.84,"2,409,501","2,280","2,340","2,215","183,900","42,747",4.302056284651554
2,037440,희림,"10,700","1,000",8.55,"1,605,587","11,300","11,400","10,650","249,411","160,266",1.556231515106136
3,069140,누리플랜,"5,600",410,6.82,"168,235","6,050","6,090","5,550","16,083","4,872",3.3011083743842367
4,224060,더코디,"8,620",570,6.20,"223,200","9,280","9,280","8,580","11,727","5,266",2.226927459172047
5,060230,소니드,"4,105",235,5.41,"1,264,713","4,235","4,265","4,020","60,265","26,704",2.256778010784901
6,083650,비에이치아이,"7,200",410,5.39,"939,226","7,550","7,660","7,160","83,182","27,007",3.080016292072426
7,204270,제이앤티씨,"5,560",300,5.12,"82,517","5,850","5,850","5,510","16,820","17,527",0.9596622354082273
8,288330,브릿지바이오테라퓨틱스,"11,350",600,5.02,"78,227","11,950","12,100","11,250","23,420","6,613",3.5415091486466053
9,019990,에너토크,"11,500",600,4.96,"916,886","12,100","12,250","11,450","90,747","65,822",1.3786727841755035
10,151860,KG ETS,"10,850",550,4.82,"529,825","11,000","11,100","10,700","134,164","55,370",2.4230449702004697
11,016670,디모아,499,25,4.77,"497,260",518,522,467,"59,131","8,224",7.190053501945525
12,203450,유니온커뮤니티,"3,505",175,4.76,"240,903","3,590","3,605","3,490","13,911","97,447",0.1427545229714614
13,101670,하이드로리튬,"23,050","1,150",4.75,"1,273,500","24,350","24,350","22,600","88,344","31,399",2.813592789579286
14,206640,바디텍메드,"12,450",600,4.60,"449,883","12,900","12,950","12,300","145,828","86,285",1.690073593324448
15,043910,자연과환경,"1,300",60,4.41,"4,093,248","1,360","1,365","1,265","772,861","411,294",1.8790962182769504
16,091590,남화토건,"9,860",440,4.27,"142,318","10,050","10,100","9,830","20,915","4,728",4.423646362098139
