,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
1,347860,27.44,알체라,"9,520","2,070",27.79,"6,565,170","7,660","9,680","7,470","56,168","27,005",2.079911127568969
3,111870,24.91,KH 전자,331,69,26.34,"36,543,185",267,340,265,"1,018,170","2,439,269",0.41740783816791016
4,220180,21.00,핸디소프트,"3,630",615,20.40,"2,614,433","3,010","3,670","3,000","19,576","13,073",1.497437466534078
5,207760,20.44,미스터블루,"3,830",645,20.25,"56,375,452","3,200","3,930","3,180","455,108","320,070",1.4219014590558314
6,089530,20.32,에이티세미콘,"1,190",229,23.83,"17,272,177","1,015","1,220",989,"476,659","763,629",0.6242023286176926
7,236810,15.82,엔비티,"7,030",880,14.31,"5,865,946","6,140","7,160","6,070","34,580","111,762",0.3094074909182012
8,082660,13.98,코스나인,848,117,16.01,"7,211,960",760,875,744,"152,424","26,934",5.659166852305636
9,417840,13.32,저스템,"9,190","1,050",12.90,"5,026,720","8,160","9,910","8,110","21,009","3,504",5.995719178082192
10,348340,13.31,뉴로메카,"19,150","1,950",11.34,"5,002,663","17,300","20,000","16,900","59,540","28,195",2.1117219365135664
11,217480,12.85,에스디생명공학,"1,405",160,12.85,"1,552,298","1,250","1,425","1,245","30,534","69,557",0.4389781042885691
12,296640,11.26,이노룰스,"12,350","1,000",8.81,"4,232,959","11,400","13,500","11,100","110,597","43,179",2.5613608467078905
13,357230,11.14,에이치피오,"8,180",850,11.60,"5,710,354","7,360","9,130","7,360","27,069","11,041",2.451680101440087
14,134580,11.04,탑코미디어,"5,230",440,9.19,"1,477,865","4,820","5,450","4,710","35,505","9,276",3.8276196636481243
15,317530,10.81,캐리소프트,"9,120",820,9.88,"2,117,286","8,360","9,380","8,230","13,265","5,731",2.3146047810155297
16,226360,10.79,KH 건설,493,36,7.88,"45,950,654",464,524,445,"321,616","446,848",0.7197436264680608
17,101730,10.78,위메이드맥스,"11,300","1,150",11.33,"2,038,881","10,300","11,750","10,200","58,365","84,210",0.6930887068044175
18,300080,10.60,플리토,"25,050","1,800",7.74,"469,350","23,300","25,200","22,650","2,681","14,540",0.1843878954607978
19,093640,9.88,다믈멀티미디어,"6,560",490,8.07,"940,577","6,030","6,690","5,970","21,408","21,189",1.010335551465383
20,419080,9.54,엔젯,"15,500","1,200",8.39,"741,397","14,350","15,850","14,150","21,418","37,365",0.5732102234711629
21,148780,8.76,비플라이소프트,"1,080",65,6.40,"3,688,483","1,010","1,150",993,"147,240","172,899",0.8515954401124356
22,047560,8.18,이스트소프트,"10,050",670,7.14,"974,462","9,440","10,650","9,290","15,582","17,916",0.8697253851306095
23,189330,8.17,씨이랩,"16,550","1,000",6.43,"318,709","15,750","17,150","15,300","13,797","12,435",1.1095295536791314
24,217620,8.10,디딤이앤에프,"1,335",95,7.66,"793,687","1,250","1,355","1,235","34,182","82,182",0.41593049572899177
