,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,227610,아우딘퓨쳐스,"2,980",875,22.70,"9,151,052","3,765","3,800","2,860","60,146","31,188",1.9284981403103758
1,064510,유네코,400,52,11.50,"1,333,207",435,461,400,"5,720","7,375",0.775593220338983
2,054180,메디콕스,"2,255",235,9.44,"3,140,406","2,280","2,340","2,215","187,606","107,727",1.7414947042060023
3,106520,노블엠앤비,"1,840",185,9.14,"590,564","2,040","2,065","1,840","23,740","20,062",1.183331671817366
4,069140,누리플랜,"5,520",490,8.15,"263,140","6,050","6,090","5,490","25,276","9,649",2.619546066949943
5,037440,희림,"10,750",950,8.12,"2,201,766","11,300","11,400","10,550","261,590","170,770",1.5318264332142648
6,290720,푸드나무,"10,550",850,7.46,"62,127","11,550","11,550","10,550","8,296","5,692",1.4574841883345047
7,222110,팬젠,"6,870",510,6.91,"51,361","7,360","7,370","6,800","1,041","3,351",0.3106535362578335
8,083650,비에이치아이,"7,120",490,6.44,"1,381,237","7,550","7,660","7,100","51,237","18,707",2.738921259421607
9,224060,더코디,"8,620",570,6.20,"300,903","9,280","9,280","8,540","11,947","2,803",4.262219051016768
10,151860,KG ETS,"10,750",650,5.70,"712,032","11,000","11,100","10,700","144,475","62,799",2.300593958502524
11,007390,네이처셀,"15,200",900,5.59,"1,009,446","16,100","16,300","14,800","66,367","33,382",1.9881073632496555
12,060230,소니드,"4,100",240,5.53,"1,925,523","4,235","4,265","4,020","47,395","13,330",3.5555138784696174
13,203450,유니온커뮤니티,"3,490",190,5.16,"348,883","3,590","3,605","3,465","25,768","100,547",0.2562781584731519
14,032190,다우데이타,"39,600","2,150",5.15,"598,202","42,000","42,350","39,150","46,990","9,436",4.979864349300551
15,043910,자연과환경,"1,290",70,5.15,"8,652,291","1,360","1,365","1,265","710,511","323,774",2.194465892875895
16,151910,SBW생명과학,813,43,5.02,"2,846,664",843,849,812,"111,748","22,350",4.999910514541387
17,101670,하이드로리튬,"23,000","1,200",4.96,"1,570,561","24,350","24,350","22,600","122,496","50,952",2.4041450777202074
18,046120,오르비텍,"4,810",250,4.94,"927,493","5,130","5,160","4,660","29,058","20,024",1.451158609668398
19,078940,코드네이처,"1,175",60,4.86,"345,098","1,240","1,245","1,170","150,209","21,404",7.017800411138105
20,142760,비엘,"4,330",215,4.73,"831,392","4,470","4,555","4,325","23,996","6,563",3.6562547615419776
21,041590,플래스크,"1,120",55,4.68,"659,282","1,170","1,175","1,110","71,050","125,095",0.5679683440585155
22,204270,제이앤티씨,"5,590",270,4.61,"120,061","5,850","5,850","5,510","25,857","10,044",2.574372759856631
23,288330,브릿지바이오테라퓨틱스,"11,400",550,4.60,"117,322","11,950","12,100","11,250","25,873","10,712",2.4153286034353996
24,093320,케이아이엔엑스,"58,200","2,800",4.59,"46,921","61,300","62,700","58,200","3,614","1,709",2.114686951433587
25,189860,서전기전,"6,490",310,4.56,"357,807","7,000","7,000","6,450","21,082","6,095",3.4589007383100903
26,036180,지더블유바이텍,648,29,4.28,"451,483",680,680,644,"42,225","16,944",2.4920325779036827
27,206640,바디텍메드,"12,500",550,4.21,"633,863","12,900","12,950","12,300","154,270","80,169",1.9243098953460813
28,016670,디모아,502,22,4.20,"666,696",518,522,467,"57,132","39,973",1.4292647537087535
29,019990,에너토크,"11,600",500,4.13,"1,062,604","12,100","12,250","11,450","83,043","54,722",1.517543218449618
30,042370,비츠로테크,"7,150",300,4.03,"416,050","7,450","7,500","7,120","31,072","10,230",3.0373411534701855
31,078350,한양디지텍,"13,200",550,4.00,"129,559","13,850","13,900","13,100","21,086","10,256",2.0559672386895476
32,187420,제노포커스,"6,410",260,3.90,"127,523","6,650","6,690","6,300","19,454","1,597",12.18159048215404
33,378800,샤페론,"6,730",270,3.86,"1,231,644","6,930","7,070","6,690","65,589","33,261",1.9719491296112563
34,195990,에이비프로바이오,462,18,3.75,"1,055,753",478,484,457,"161,765","46,209",3.500724966997771
35,273640,와이엠텍,"19,250",750,3.75,"121,851","20,200","20,200","19,150","12,507","5,063",2.4702745407860953
36,336060,웨이버스,"1,690",65,3.70,"3,586,467","1,800","1,835","1,675","136,198","31,973",4.2597816908016135
37,043710,서울리거,847,32,3.64,"218,179",879,880,839,"9,286","17,679",0.5252559533910289
38,014970,삼륭물산,"5,200",190,3.53,"181,480","5,400","5,420","5,190","18,805","5,419",3.4701974534046873
39,115530,씨엔플러스,582,21,3.48,"2,268,818",613,615,579,"152,468","34,440",4.427061556329849
40,251120,바이오에프디엔씨,"18,200",650,3.45,"14,829","18,850","18,900","18,200","2,638","2,498",1.056044835868695
41,221840,하이즈항공,"3,235",115,3.43,"149,796","3,410","3,415","3,215","22,570","9,816",2.299307253463733
42,094820,일진파워,"13,000",450,3.35,"494,079","13,950","14,000","13,000","29,683","44,842",0.6619463895455153
43,246720,아스타,"3,665",125,3.30,"37,003","3,825","3,830","3,645","5,624","3,261",1.724624348359399
44,048870,시너지이노베이션,"2,985",100,3.24,"388,619","3,005","3,030","2,940","54,229","12,035",4.505941005400914
45,058110,멕아이씨에스,"6,000",200,3.23,"519,286","6,170","6,170","5,940","37,051","19,989",1.8535694632047626
46,114450,KPX생명과학,"5,140",170,3.20,"361,291","5,270","5,300","5,110","73,138","21,079",3.469709189240476
47,069920,아이에스이커머스,"7,300",240,3.18,"200,503","7,470","7,700","7,280","4,885","3,871",1.2619478171015241
48,131400,이브이첨단소재,"1,860",60,3.12,"1,632,822","1,935","1,980","1,855","173,985","43,937",3.959874365568883
49,050860,아세아텍,"2,815",90,3.10,"833,285","2,930","2,930","2,775","153,280","40,279",3.8054569378584375
50,101930,인화정공,"12,550",400,3.09,"25,458","12,950","13,000","12,450","2,599","5,146",0.5050524679362611
51,026040,제이에스티나,"3,345",105,3.04,"1,528,191","3,450","3,645","3,295","40,473","21,802",1.856389322080543
52,017250,인터엠,"1,435",45,3.04,"143,728","1,480","1,480","1,405","9,411","83,392",0.11285255180353032
53,388050,지투파워,"9,070",280,2.99,"3,983,291","9,690","9,720","8,960","82,395","127,553",0.6459667745956583
54,115450,HLB테라퓨틱스,"13,350",400,2.91,"746,791","13,450","13,750","12,900","86,378","65,589",1.316958636356706
55,005860,한일사료,"4,445",130,2.84,"936,183","4,590","4,610","4,430","68,673","15,181",4.523615045122193
56,154040,솔루에타,"2,830",80,2.75,"28,973","2,885","2,910","2,780","11,446","5,845",1.9582549187339606
57,105330,케이엔더블유,"8,550",240,2.73,"47,907","8,790","8,790","8,310","4,565","1,311",3.482074752097635
58,317850,대모,"12,550",350,2.71,"293,511","12,700","12,800","12,450","66,676","26,811",2.486889709447615
59,219130,타이거일렉,"20,050",550,2.67,"14,186","20,600","20,600","20,050","8,968","2,227",4.02694207453974
60,054220,비츠로시스,885,24,2.64,"390,433",909,909,879,"64,407","57,416",1.1217604848822629
61,287410,제이시스메디칼,"8,180",220,2.62,"692,051","8,410","8,440","8,160","47,400","28,088",1.6875534035887212
62,086040,바이오톡스텍,"7,860",210,2.60,"95,660","8,060","8,060","7,850","15,533","8,419",1.8449934671576196
63,006140,피제이전자,"8,330",220,2.57,"389,751","8,570","8,640","8,300","18,054","6,750",2.6746666666666665
64,054930,유신,"34,150",900,2.57,"69,053","34,750","34,800","33,850","8,219","2,209",3.7206880941602534
65,114190,강원에너지,"8,400",220,2.55,"326,495","8,650","8,680","8,360","45,519","8,962",5.07911180540058
66,006920,모헨즈,"3,890",100,2.51,"13,300","3,990","4,010","3,875","2,248","11,045",0.20353100950656405
67,066910,손오공,"1,940",50,2.51,"367,695","1,980","2,000","1,855","44,112","18,419",2.394918290895271
68,272110,케이엔제이,"13,600",350,2.51,"30,732","14,100","14,100","13,550","37,149","14,675",2.53144804088586
69,251370,와이엠티,"13,800",350,2.47,"49,844","14,300","14,300","13,800","13,704","5,185",2.6430086788813885
70,351320,에스에이티이엔지,"3,570",90,2.46,"867,462","3,675","3,755","3,515","36,747","7,119",5.161820480404551
71,344050,신영스팩6호,"3,800",95,2.44,"327,105","3,860","3,990","3,785","24,648","6,125",4.024163265306123
72,033100,제룡전기,"10,050",250,2.43,"440,900","10,300","10,700","9,990","33,444","23,428",1.4275226225029878
73,238200,비피도,"8,860",220,2.42,"53,679","9,090","9,090","8,800","4,630","4,689",0.9874173597782043
74,290670,대보마그네틱,"64,900","1,600",2.41,"61,833","66,600","66,600","64,600","20,123","5,848",3.4410054719562244
75,040610,SG&G,"1,705",40,2.29,"61,374","1,760","1,785","1,700","16,534","8,328",1.9853506243996157
76,311320,지오엘리먼트,"10,750",250,2.27,"46,616","11,200","11,200","10,700","13,283","14,947",0.8886733123703753
77,314130,지놈앤컴퍼니,"17,400",400,2.25,"47,389","17,800","17,850","17,250","17,432","5,352",3.2571001494768312
78,143160,아이디스,"21,950",500,2.23,"14,873","22,450","22,450","21,800","6,618","4,877",1.3569817510764814
79,123860,아나패스,"18,100",400,2.16,"73,244","18,500","18,550","17,950","12,508","7,272",1.72002200220022
80,115480,씨유메디칼,"1,360",30,2.16,"453,373","1,390","1,395","1,355","176,482","58,614",3.0109188930972124
81,122640,예스티,"7,330",160,2.14,"34,748","7,500","7,600","7,260","1,732","1,905",0.9091863517060368
82,217730,강스템바이오텍,"3,015",65,2.11,"161,981","3,075","3,075","2,970","42,399","6,102",6.948377581120944
83,216050,인크로스,"13,900",300,2.11,"50,260","14,100","14,300","13,800","14,227","7,283",1.9534532472882054
84,084990,헬릭스미스,"11,600",250,2.11,"82,108","11,900","11,900","11,550","25,132","15,487",1.6227803964615484
85,191410,육일씨엔에쓰,"2,805",60,2.09,"38,083","2,870","2,875","2,800","5,702","6,042",0.9437272426348892
86,036030,케이티알파,"6,100",130,2.09,"287,398","6,250","6,270","6,080","25,475","9,461",2.6926329140682803
87,348350,위드텍,"11,700",250,2.09,"19,913","11,850","11,900","11,550","15,132","4,067",3.7206786328989425
88,426670,대신밸런스제12호스팩,"2,360",50,2.07,"294,543","2,375","2,400","2,340","68,051","41,759",1.6296127780837664
89,314140,알피바이오,"14,350",300,2.05,"281,189","14,600","14,900","14,150","43,686","18,699",2.336274667094497
90,066790,씨씨에스,622,13,2.05,"92,069",635,645,606,"12,646","29,249",0.43235666176621423
91,148250,알엔투테크놀로지,"9,690",200,2.02,"37,914","9,790","9,790","9,510","7,472","2,307",3.238838318162115
92,377450,리파인,"9,410",190,1.98,"377,685","9,710","9,730","9,260","7,760","3,011",2.577216871471272
93,091340,S&K폴리텍,"3,735",75,1.97,"6,226","3,810","3,810","3,735","4,909","4,802",1.0222823823406915
94,036890,진성티이씨,"12,500",250,1.96,"328,212","12,850","13,000","12,350","62,260","20,060",3.1036889332003987
95,191420,테고사이언스,"12,600",250,1.95,"7,217","12,700","12,900","12,600","4,642","2,129",2.180366369187412
96,095500,미래나노텍,"15,150",300,1.94,"677,947","15,450","15,500","15,050","142,954","90,125",1.5861747572815534
97,083660,CSA 코스믹,"1,010",20,1.94,"42,077","1,030","1,045",983,"2,791","29,250",0.09541880341880342
98,143540,영우디에스피,"1,435",20,1.37,"568,530","1,455","1,475","1,415","89,212","36,019",2.4768039090480025
99,310870,디와이씨,"1,685",20,1.17,"25,310","1,705","1,705","1,650","8,828","5,817",1.5176207667182395
