,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,226360,KH 건설,509,52,11.38,"28,752,222",464,524,445,"848,447","478,764",1.7721612318386513
1,053590,한국테크놀로지,571,3,0.52,"27,545,454",564,600,547,"466,267","110,854",4.2061359987009945
3,019570,리더스 기술투자,623,33,5.59,"18,669,984",685,743,596,"369,762","101,431",3.6454535595626583
4,090710,휴림로봇,"2,515",50,2.03,"15,015,435","2,500","2,565","2,420","708,938","1,016,376",0.6975154863947988
5,239340,줌인터넷,"5,050",370,7.91,"12,995,645","4,895","5,220","4,855","82,574","134,976",0.6117680180180181
6,417180,핑거스토리,"11,250","2,210",24.45,"12,946,023","9,390","11,550","9,300","344,971","267,772",1.2883012413545853
7,006910,보성파워텍,"4,570",375,8.94,"11,600,333","4,720","4,850","4,560","127,829","31,282",4.08634358416981
8,032820,우리기술,"1,550",45,2.99,"10,364,688","1,615","1,660","1,550","1,045,759","353,419",2.958977870459709
9,089530,에이티세미콘,"1,115",154,16.02,"7,992,165","1,015","1,220",989,"357,642","163,873",2.182433958004064
10,025980,아난티,"7,300",650,9.77,"5,769,029","6,800","7,470","6,780","100,363","37,840",2.652299154334038
11,044060,조광ILI,"1,310",20,1.55,"5,617,485","1,320","1,360","1,300","570,882","1,010,874",0.5647410062975208
12,242040,나무기술,"2,670",20,0.75,"5,259,076","2,795","2,870","2,645","69,056","85,465",0.8080032761949336
13,207760,미스터블루,"3,315",130,4.08,"5,174,616","3,200","3,380","3,180","111,839","288,758",0.38731048144120683
14,121800,비덴트,"4,540",120,2.71,"4,888,822","4,635","4,740","4,440","71,114","137,130",0.518588200977175
15,900280,골든센츄리,378,17,4.71,"4,427,741",383,391,373,"409,662","185,670",2.2063984488608823
16,900310,컬러레이,"1,355",70,5.45,"3,944,761","1,320","1,370","1,300","374,989","534,657",0.7013636780216101
17,222420,쎄노텍,"2,015",50,2.54,"3,821,023","2,040","2,115","2,005","231,145","131,611",1.7562741716117953
18,043910,자연과환경,"1,295",65,4.78,"3,398,539","1,360","1,365","1,265","750,077","336,726",2.2275589054602256
19,089140,넥스턴바이오,"2,150",100,4.88,"3,142,941","2,050","2,240","2,030","90,106","89,797",1.003441094914084
20,109610,에스와이,"4,180",75,1.83,"3,093,932","4,200","4,250","4,150","67,837","158,427",0.42819090180335423
21,073640,테라사이언스,"2,355",10,0.42,"3,051,715","2,400","2,460","2,250","30,551","110,400",0.27673007246376813
22,267320,나인테크,"3,285",100,3.14,"3,020,840","3,345","3,530","3,265","63,373","16,977",3.7328738882016848
23,337930,브랜드엑스코퍼레이션,"6,690",400,6.36,"2,906,144","6,800","7,400","6,650","21,278","34,970",0.6084643980554761
24,108860,셀바스AI,"8,830",320,3.76,"2,831,795","8,570","9,060","8,450","37,066","75,680",0.48977272727272725
25,388050,지투파워,"9,110",240,2.57,"2,803,116","9,690","9,720","9,070","71,712","28,217",2.541446645639154
27,394280,오픈엣지테크놀로지,"11,000",100,0.92,"2,619,008","10,950","11,700","10,800","228,945","100,152",2.2859753175173734
28,304100,솔트룩스,"21,200","1,750",9.00,"2,584,005","19,750","21,700","19,500","7,053","13,329",0.529146972766149
29,296640,이노룰스,"13,100","1,750",15.42,"2,579,605","11,400","13,500","11,100","41,862","112,808",0.3710907027870364
30,014200,광림,"1,130",20,1.74,"2,534,514","1,145","1,150","1,125","537,180","393,839",1.3639583687750578
31,357230,에이치피오,"8,810","1,480",20.19,"2,510,203","7,360","8,900","7,360","22,291","8,532",2.61263478668542
32,041190,우리기술투자,"4,625",420,9.99,"2,246,769","4,455","4,670","4,320","30,241","73,914",0.4091376464539871
