,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
2,417180,22.58,핑거스토리,"11,400","2,360",26.11,"14,719,094","9,390","11,550","9,300","403,800","881,391",0.4581394636432639
3,296640,17.12,이노룰스,"13,000","1,650",14.54,"3,134,625","11,400","13,500","11,100","98,816","48,736",2.0275771503611293
4,357230,16.85,에이치피오,"8,600","1,270",17.33,"4,379,066","7,360","9,130","7,360","1,230","71,534",0.017194620739788072
5,089530,14.76,에이티세미콘,"1,135",174,18.11,"8,626,826","1,015","1,220",989,"254,597","198,405",1.2832186688843528
6,226360,13.93,KH 건설,507,50,10.94,"33,689,464",464,524,445,"218,523","1,143,782",0.19105301534733019
7,347860,13.92,알체라,"8,510","1,060",14.23,"2,572,899","7,660","8,750","7,470","34,643","8,898",3.8933468195100023
8,348340,12.43,뉴로메카,"19,000","1,800",10.47,"2,281,848","17,300","19,600","16,900","41,999","101,673",0.41307918523108395
9,328130,11.50,루닛,"36,350","4,050",12.54,"418,078","32,600","36,800","32,600","13,627","1,961",6.949005609382968
10,041190,10.53,우리기술투자,"4,775",570,13.56,"5,315,955","4,455","4,850","4,320","84,293","70,705",1.1921787709497207
11,045510,10.11,정원엔시스,"1,525",135,9.71,"58,601","1,390","1,525","1,385","11,772","19,885",0.5920040231330148
12,093640,8.88,다믈멀티미디어,"6,500",430,7.08,"497,653","6,030","6,530","5,970","2,489","40,170",0.06196166293253672
13,189330,8.17,씨이랩,"16,550","1,000",6.43,"263,654","15,750","17,150","15,300","12,053","10,093",1.1941939958387
14,025980,8.11,아난티,"7,330",680,10.23,"7,911,652","6,800","7,500","6,780","144,643","52,080",2.7773233486943165
15,301300,7.56,바이브컴퍼니,"25,600","1,750",7.34,"274,686","23,850","27,250","23,800","8,012","2,413",3.3203481143804394
16,134580,7.43,탑코미디어,"5,060",270,5.64,"336,835","4,820","5,250","4,710","7,501","9,721",0.7716284332887563
17,082660,7.12,코스나인,797,66,9.03,"1,800,186",760,800,744,"35,984","35,041",1.0269113324391428
18,128660,6.95,피제이메탈,"3,310",15,0.46,"39,262","3,275","3,320","3,095","15,260","11,682",1.3062831706899503
19,236810,6.92,엔비티,"6,490",340,5.53,"712,858","6,140","6,580","6,070","30,747","24,528",1.2535469667318981
20,101730,6.86,위메이드맥스,"10,900",750,7.39,"816,657","10,300","11,250","10,200","68,374","76,616",0.8924245588388848
21,239340,6.69,줌인터넷,"5,180",500,10.68,"19,463,541","4,895","5,340","4,855","174,171","230,751",0.7548006292497107
22,089140,6.65,넥스턴바이오,"2,165",115,5.61,"6,235,611","2,050","2,320","2,030","72,575","122,401",0.5929281623516148
23,256630,6.65,포인트엔지니어링,"2,325",160,7.39,"1,880,224","2,180","2,500","2,180","53,624","36,503",1.469029942744432
24,025870,6.64,신라에스지,"12,050",100,0.84,"239,224","11,550","12,500","11,300","11,385","30,383",0.37471612414837246
25,277810,6.51,레인보우로보틱스,"57,300","2,600",4.75,"1,815,435","54,700","57,500","53,800","13,979","32,956",0.4241716227697536
26,192410,6.50,휴림네트웍스,852,4,0.47,"145,242",857,857,800,"10,592","10,327",1.025660888931926
27,389500,6.47,에스비비테크,"23,050","1,350",6.22,"400,188","21,700","23,500","21,650","11,853","23,018",0.5149448257885133
28,357880,6.46,비트나인,"9,400",500,5.62,"2,303,911","8,840","9,720","8,830","33,399","8,927",3.7413464769799485
29,016670,6.42,디모아,497,27,5.15,"451,728",518,522,467,"38,425","11,278",3.407075722645859
30,304100,6.41,솔트룩스,"20,750","1,300",6.68,"2,898,839","19,750","21,700","19,500","50,230","20,254",2.4800039498370694
31,226330,6.41,신테카바이오,"9,630",530,5.82,"186,413","9,130","9,900","9,050","4,023","3,533",1.138692329465044
32,063080,6.40,컴투스홀딩스,"45,750","2,800",6.52,"127,559","43,000","45,950","43,000","2,745","7,310",0.3755129958960328
33,117670,6.38,알파홀딩스,"1,250",45,3.73,"397,860","1,195","1,265","1,175","58,670","23,940",2.4507101086048455
34,215600,6.30,신라젠,"7,090",270,3.96,"2,923,673","6,690","7,500","6,670","25,052","50,251",0.49853734254044696
35,035610,6.23,솔본,"4,260",120,2.90,"610,291","4,130","4,400","4,010","9,689","12,099",0.8008099842962229
36,066980,6.13,이엔코퍼레이션,"4,240",45,1.05,"208,572","4,295","4,315","3,995","22,103","9,778",2.2604827163019023
37,058970,6.04,엠로,"17,550","1,050",6.36,"129,799","16,550","17,850","16,550","8,777","22,718",0.38634562901663877
38,019570,6.04,리더스 기술투자,632,42,7.12,"20,856,531",685,743,596,"297,128","162,637",1.826939749257549
39,376180,5.83,피코그램,"6,720",330,5.16,"1,597,785","6,440","6,930","6,350","10,823","20,091",0.5386989199143896
40,064240,5.77,홈캐스트,"5,040",265,5.55,"376,413","4,910","5,050","4,765","8,269","5,412",1.52790096082779
41,099390,5.74,브레인즈컴퍼니,"7,920",450,6.02,"660,964","7,490","8,770","7,490","3,784","2,867",1.319846529473317
42,010170,5.74,대한광통신,"2,855",200,7.53,"2,987,814","2,750","2,875","2,700","71,586","295,869",0.24195167455867292
43,204620,5.69,글로벌텍스프리,"3,250",150,4.84,"225,199","3,125","3,255","3,075","14,282","15,969",0.8943578182729037
44,066910,5.66,손오공,"1,960",30,1.51,"237,092","1,980","1,985","1,855","51,673","28,271",1.8277740440734322
45,263720,5.66,디앤씨미디어,"28,000","1,300",4.87,"355,250","27,050","28,300","26,500","8,987","26,480",0.33938821752265863
46,299660,5.60,셀리드,"13,200",600,4.76,"78,698","12,800","13,600","12,500","15,457","13,070",1.1826319816373374
47,080420,5.45,모다이노칩,"3,190",60,1.85,"26,751","3,270","3,270","3,025","7,064","9,096",0.7766051011433597
48,307930,5.33,컴퍼니케이,"6,130",0,0.00,"332,716","6,060","6,270","5,820","14,365","6,546",2.1944699052856707
49,419080,5.30,엔젯,"14,900",600,4.20,"296,715","14,350","15,450","14,150","14,784","39,069",0.3784074330031483
50,047560,5.27,이스트소프트,"9,780",400,4.26,"164,912","9,440","9,810","9,290","5,456","13,318",0.40967112179005855
51,051160,5.22,지어소프트,"12,100",200,1.68,"1,065,085","11,950","12,150","11,500","102,408","162,762",0.6291886312529952
52,046120,5.15,오르비텍,"4,900",160,3.16,"655,250","5,130","5,160","4,660","33,012","4,205",7.850653983353151
53,321820,5.15,와이더플래닛,"5,310",210,4.12,"15,973","5,120","5,350","5,050","3,866","2,253",1.7159343098091433
54,080160,5.14,모두투어,"19,450",800,4.29,"171,738","18,600","19,750","18,500","7,732","50,655",0.15264041062086664
55,025950,5.02,동신건설,"15,700",400,2.61,"46,748","15,150","16,300","14,950","6,558","11,760",0.5576530612244898
56,179530,4.98,애드바이오텍,"4,430",200,4.73,"78,624","4,230","4,490","4,220","5,225","8,045",0.6494717215661902
57,205100,4.97,엑셈,"4,120",175,4.44,"545,923","3,925","4,220","3,925","22,368","28,545",0.7836048344718864
58,067000,4.97,조이시티,"5,070",190,3.89,"1,409,889","4,860","5,080","4,830","68,144","167,556",0.4066938814485903
59,114840,4.94,아이패밀리에스씨,"13,800",600,4.55,"58,162","13,150","13,950","13,150","5,111","16,402",0.31160834044628705
60,105330,4.93,케이엔더블유,"8,720",70,0.80,"25,803","8,790","8,790","8,310","4,961","2,292",2.1644851657940665
61,138580,4.91,비즈니스온,"7,900",330,4.36,"51,769","7,530","7,910","7,530","8,400","14,472",0.5804311774461028
62,073570,4.90,어반리튬,"16,050","1,000",6.64,"1,051,313","15,500","16,350","15,300","28,983","115,639",0.250633436816299
63,053080,4.87,원방테크,"9,480",370,4.06,"61,987","9,110","9,590","9,040","3,015","5,308",0.5680105501130369
64,217620,4.86,디딤이앤에프,"1,295",55,4.44,"640,141","1,250","1,355","1,235","41,197","82,395",0.49999393167061107
65,338220,4.86,뷰노,"7,340",340,4.86,"149,976","7,000","7,510","7,000","7,293","3,508",2.078962371721779
66,208640,4.80,썸에이지,699,32,4.80,"533,669",678,703,667,"26,771","21,430",1.2492300513299113
67,352480,4.64,씨앤씨인터내셔널,"29,300","1,400",5.02,"21,197","28,100","29,300","28,000","1,598","3,773",0.42353564802544397
68,086900,4.64,메디톡스,"137,500","6,600",5.04,"43,148","131,700","138,600","131,400",677,"2,510",0.2697211155378486
69,331520,4.61,밸로프,"1,590",70,4.61,"3,587,864","1,525","1,630","1,520","105,928","292,164",0.3625634917375173
70,109860,4.59,동일금속,"23,950",0,0.00,"24,958","23,600","24,100","22,900","6,412","4,121",1.5559330259645716
71,024830,4.59,세원물산,"9,110",200,2.24,"37,039","8,910","9,180","8,710","2,148","1,353",1.5875831485587584
72,377030,4.49,맥스트,"12,800",600,4.92,"581,951","12,250","13,000","12,250","70,135","99,031",0.7082125798992235
73,900260,4.48,로스웰,"1,165",15,1.30,"142,577","1,185","1,185","1,115","30,379","49,687",0.6114074103890353
74,205500,4.47,액션스퀘어,"3,270",60,1.80,"94,718","3,300","3,300","3,130","18,849","10,044",1.8766427718040621
75,344050,4.47,신영스팩6호,"3,975",80,2.05,"121,979","3,860","3,990","3,805","12,563","13,727",0.9152036133168209
76,057680,4.41,티사이언티픽,"2,720",100,3.82,"169,971","2,665","2,720","2,605","16,680","24,922",0.6692881791188509
77,041520,4.36,이라이콤,"5,270",230,4.56,"1,270,037","5,050","6,180","5,050","44,927","15,854",2.833795887473193
78,377220,4.35,프롬바이오,"9,590",330,3.56,"178,297","9,240","9,690","9,190","4,619","13,267",0.34815708148036484
79,052710,4.26,아모텍,"26,900",900,3.46,"47,604","26,000","27,000","25,800","9,884","8,386",1.1786310517529215
