,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,226360,KH 건설,508,51,11.16,"33,434,081",464,524,445,"318,225","891,883",0.35680128447341186
1,053590,한국테크놀로지,568,6,1.05,"30,873,419",564,600,547,"617,974","138,850",4.450658984515664
3,019570,리더스 기술투자,638,48,8.14,"20,513,091",685,743,596,"253,209","64,495",3.926025273276998
4,239340,줌인터넷,"5,180",500,10.68,"19,106,495","4,895","5,340","4,855","125,012","281,101",0.4447227153229622
5,090710,휴림로봇,"2,505",40,1.62,"16,771,272","2,500","2,565","2,420","598,574","1,113,644",0.5374913347532964
6,417180,핑거스토리,"11,400","2,360",26.11,"14,610,470","9,390","11,550","9,300","356,179","859,631",0.41433940842058975
7,006910,보성파워텍,"4,535",340,8.10,"12,964,475","4,720","4,850","4,475","73,815","56,486",1.3067839818716143
8,032820,우리기술,"1,550",45,2.99,"11,140,805","1,615","1,660","1,540","1,008,300","337,711",2.9856889470582835
9,089530,에이티세미콘,"1,125",164,17.07,"8,473,227","1,015","1,220",989,"261,605","190,180",1.3755652539699232
10,025980,아난티,"7,330",680,10.23,"7,824,985","6,800","7,500","6,780","61,816","44,064",1.4028685548293391
11,121800,비덴트,"4,610",190,4.30,"7,607,543","4,635","4,740","4,440","84,275","177,983",0.47350027811644935
12,207760,미스터블루,"3,275",90,2.83,"7,238,296","3,200","3,380","3,180","163,016","170,000",0.9589176470588235
13,089140,넥스턴바이오,"2,175",125,6.10,"5,996,347","2,050","2,320","2,030","41,474","95,315",0.43512563604889054
14,044060,조광ILI,"1,310",20,1.55,"5,905,623","1,320","1,360","1,300","526,117","890,714",0.5906688342161457
15,242040,나무기술,"2,665",15,0.57,"5,476,919","2,795","2,870","2,645","98,257","27,083",3.6279954214821104
16,041190,우리기술투자,"4,820",615,14.63,"5,012,850","4,455","4,850","4,320","84,541","52,282",1.6170192418040625
17,900310,컬러레이,"1,340",55,4.28,"4,689,314","1,320","1,370","1,300","358,537","352,333",1.017608342108176
18,900280,골든센츄리,376,15,4.16,"4,626,698",383,391,373,"496,249","239,405",2.072843090161024
19,357230,에이치피오,"9,070","1,740",23.74,"4,013,942","7,360","9,120","7,360","23,800","49,960",0.4763811048839071
20,036090,위지트,762,36,4.96,"3,997,475",763,785,750,"69,991","111,643",0.626917943803015
21,222420,쎄노텍,"2,020",55,2.80,"3,954,802","2,040","2,115","2,005","292,409","73,126",3.9987008724667015
22,043910,자연과환경,"1,290",70,5.15,"3,781,623","1,360","1,365","1,265","747,331","348,872",2.1421352243802887
23,109610,에스와이,"4,105",0,0.00,"3,771,500","4,200","4,250","4,055","69,714","83,992",0.8300076197733117
24,073640,테라사이언스,"2,305",60,2.54,"3,489,697","2,400","2,460","2,250","85,603","116,678",0.7336687293234372
25,108860,셀바스AI,"8,640",130,1.53,"3,339,127","8,570","9,060","8,450","44,917","15,098",2.9750298052722215
26,331520,밸로프,"1,585",65,4.28,"3,293,626","1,525","1,630","1,520","181,033","213,898",0.8463519995511879
27,267320,나인테크,"3,305",120,3.77,"3,139,522","3,345","3,530","3,265","81,436","28,370",2.870497003877335
28,014200,광림,"1,130",20,1.74,"3,138,703","1,145","1,150","1,120","605,300","351,344",1.7228129696252106
29,296640,이노룰스,"12,900","1,550",13.66,"3,099,333","11,400","13,500","11,100","98,948","39,726",2.490761717766702
30,388050,지투파워,"9,010",340,3.64,"3,079,629","9,690","9,720","9,000","68,806","44,696",1.5394218722033293
31,337930,브랜드엑스코퍼레이션,"6,730",440,7.00,"3,023,528","6,800","7,400","6,650","19,654","30,672",0.6407798643714137
32,010170,대한광통신,"2,850",195,7.34,"2,938,372","2,750","2,875","2,700","74,198","274,154",0.270643506934059
33,304100,솔트룩스,"20,650","1,200",6.17,"2,884,927","19,750","21,700","19,500","57,910","17,414",3.325485241759504
34,394280,오픈엣지테크놀로지,"11,050",150,1.38,"2,841,874","10,950","11,700","10,800","227,101","108,975",2.0839733883918328
36,215600,신라젠,"7,100",280,4.11,"2,792,806","6,690","7,500","6,670","11,871","41,460",0.28632416787264836
37,013720,CBI,402,1,0.25,"2,554,299",403,406,401,"509,876","448,709",1.1363177471367858
38,347860,알체라,"8,550","1,100",14.77,"2,489,185","7,660","8,750","7,470","28,583","11,424",2.5020133053221287
39,227610,아우딘퓨쳐스,"3,345",510,13.23,"2,386,597","3,765","3,800","3,305","66,472","29,337",2.2658076831305176
40,076080,웰크론한텍,"5,350",170,3.28,"2,377,820","5,230","5,450","5,200","98,193","111,481",0.8808048008180767
41,159910,스킨앤스킨,225,2,0.90,"2,294,853",224,229,222,"1,173,618","1,133,087",1.035770421865223
42,357880,비트나인,"9,430",530,5.96,"2,254,803","8,840","9,720","8,830","42,826","5,285",8.103311258278145
43,086960,MDS테크,"2,510",25,1.01,"2,198,658","2,520","2,560","2,420","73,737","89,154",0.8270745003028468
44,054180,메디콕스,"2,295",195,7.83,"2,107,517","2,280","2,340","2,215","130,316","58,988",2.2091950905268867
45,348340,뉴로메카,"19,050","1,850",10.76,"2,066,989","17,300","19,600","16,900","51,172","85,826",0.5962295807797171
46,256630,포인트엔지니어링,"2,320",155,7.16,"1,857,678","2,180","2,500","2,180","69,401","34,426",2.0159472491721373
47,255220,SG,"1,255",10,0.80,"1,754,022","1,245","1,410","1,240","127,797","47,905",2.6677173572695962
48,277810,레인보우로보틱스,"56,900","2,200",4.02,"1,749,115","54,700","57,500","53,800","60,998","16,237",3.7567284596908297
49,082660,코스나인,780,49,6.70,"1,522,767",760,792,744,"31,639","37,312",0.8479577615780446
50,376180,피코그램,"6,690",300,4.69,"1,515,077","6,440","6,930","6,350","5,981","54,449",0.10984591085235725
51,900270,헝셩그룹,427,5,1.18,"1,440,092",423,430,420,"241,759","339,075",0.7129956499299565
52,037440,희림,"10,750",950,8.12,"1,417,615","11,300","11,400","10,650","230,204","122,658",1.8767956431704413
53,037950,엘컴텍,"1,350",20,1.50,"1,392,835","1,355","1,380","1,340","279,154","336,803",0.8288346600238121
54,096350,대창솔루션,335,5,1.52,"1,376,509",337,343,330,"380,574","233,004",1.6333367667507854
55,067000,조이시티,"5,050",170,3.48,"1,372,898","4,860","5,080","4,830","19,285","114,975",0.16773211567732116
56,016790,카나리아바이오,"14,950",450,3.10,"1,336,950","14,550","15,400","14,500","113,165","102,377",1.1053752307647224
57,025320,시노펙스,"2,800",55,2.00,"1,291,702","2,780","2,885","2,755","86,064","56,463",1.5242548217416716
58,151910,SBW생명과학,822,34,3.97,"1,269,233",843,849,820,"131,973","21,706",6.080023956509721
59,041520,이라이콤,"5,260",220,4.37,"1,266,320","5,050","6,180","5,050","33,617","5,396",6.229985174203113
60,288980,모아데이타,"2,855",80,2.73,"1,217,595","2,920","2,920","2,820","194,085","26,512",7.320647254073627
61,204630,스튜디오산타클로스,"1,215",5,0.41,"1,215,349","1,225","1,225","1,195","292,087","328,394",0.8894407327783089
62,335890,비올,"3,585",5,0.14,"1,147,888","3,585","3,625","3,535","69,352","72,849",0.9519965956979506
63,060230,소니드,"4,065",275,6.34,"1,110,523","4,235","4,265","4,020","51,281","28,166",1.8206703117233545
64,184230,SGA솔루션즈,971,13,1.36,"1,107,644",953,"1,005",948,"44,942","7,608",5.907202944269191
65,115530,씨엔플러스,587,16,2.65,"1,102,569",613,615,582,"159,894","73,843",2.165323727367523
66,362320,청담글로벌,"10,850",500,4.83,"1,101,071","10,550","11,000","10,450","222,036","264,252",0.8402434040234322
67,257720,실리콘투,"2,610",55,2.15,"1,076,127","2,560","2,620","2,555","89,200","222,399",0.4010809401121408
68,026040,제이에스티나,"3,380",70,2.03,"1,075,007","3,450","3,645","3,340","46,976","8,737",5.376673915531647
69,073570,어반리튬,"16,150","1,100",7.31,"1,038,705","15,500","16,350","15,300","30,446","108,814",0.2797985553329535
70,291810,핀텔,"8,100",0,0.00,"1,029,382","8,030","8,240","7,900","16,206","26,573",0.6098671583938584
71,298870,다올인베스트먼트,"3,530",25,0.70,"1,023,986","3,550","3,600","3,505","48,408","37,396",1.2944699967911006
72,051160,지어소프트,"12,000",100,0.84,"1,018,401","11,950","12,150","11,500","100,879","161,303",0.6254006435094202
73,066410,버킷스튜디오,"1,645",30,1.86,"994,827","1,635","1,660","1,620","229,498","310,334",0.7395193565642179
