,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,053590,한국테크놀로지,576,2,0.35,"42,331,654",564,600,547,"806,036","801,465",1.0057033058212148
1,226360,KH 건설,491,34,7.44,"41,551,547",464,524,445,"334,964","288,911",1.1594020303830592
2,096040,이트론,166,10,6.41,"38,324,306",156,177,156,"2,092,642","2,212,132",0.9459842360220818
3,207760,미스터블루,"3,675",490,15.38,"35,323,146","3,200","3,730","3,180","159,462","255,769",0.6234610136490348
4,019570,리더스 기술투자,623,33,5.59,"23,437,799",685,743,596,"544,614","312,814",1.7410154276982488
5,239340,줌인터넷,"5,030",350,7.48,"22,111,343","4,895","5,340","4,855","183,491","163,298",1.1236573626131368
7,090710,휴림로봇,"2,520",55,2.23,"19,781,434","2,500","2,565","2,420","671,534","1,520,935",0.4415270869563788
9,006910,보성파워텍,"4,480",285,6.79,"14,332,315","4,720","4,850","4,475","134,878","77,294",1.7449996118715554
10,089530,에이티세미콘,"1,175",214,22.27,"14,036,816","1,015","1,220",989,"474,091","345,663",1.3715410674558746
11,032820,우리기술,"1,555",50,3.32,"12,508,287","1,615","1,660","1,540","1,123,722","418,122",2.687545740238495
12,025980,아난티,"7,250",600,9.02,"9,019,209","6,800","7,500","6,780","70,435","72,484",0.9717316925114508
13,121800,비덴트,"4,590",170,3.85,"8,772,999","4,635","4,740","4,440","67,416","32,688",2.062408223201175
14,041190,우리기술투자,"4,675",470,11.18,"7,050,727","4,455","4,850","4,320","82,222","35,166",2.338110675083888
15,089140,넥스턴바이오,"2,170",120,5.85,"7,029,864","2,050","2,320","2,030","159,554","89,441",1.7839022372290112
16,900310,컬러레이,"1,310",25,1.95,"6,754,527","1,320","1,370","1,300","301,867","282,598",1.0681851959320308
17,082660,코스나인,842,111,15.18,"6,609,662",760,875,744,"29,764","37,770",0.7880328302885888
18,044060,조광ILI,"1,305",15,1.16,"6,422,830","1,320","1,360","1,300","506,551","954,069",0.5309374898461222
19,347860,알체라,"9,420","1,970",26.44,"5,849,678","7,660","9,680","7,470","37,017","7,320",5.0569672131147545
20,242040,나무기술,"2,665",15,0.57,"5,810,645","2,795","2,870","2,645","126,836","37,217",3.4080124674208023
21,900280,골든센츄리,379,18,4.99,"5,439,480",383,391,373,"553,944","315,363",1.756528191322381
22,357230,에이치피오,"8,150",820,11.19,"5,406,743","7,360","9,130","7,360","16,349","18,332",0.8918284966179358
23,331520,밸로프,"1,605",85,5.59,"5,305,976","1,525","1,630","1,520","216,800","313,560",0.6914147212654675
24,036090,위지트,759,33,4.55,"4,636,096",763,785,750,"190,608","59,058",3.227471299400589
25,014200,광림,"1,135",15,1.30,"4,626,821","1,145","1,160","1,120","842,362","423,364",1.989687361230525
26,348340,뉴로메카,"19,600","2,400",13.95,"4,494,861","17,300","20,000","16,900","55,395","59,983",0.9235116616374639
27,222420,쎄노텍,"2,015",50,2.54,"4,261,099","2,040","2,115","2,005","216,482","154,720",1.3991856256463289
28,043910,자연과환경,"1,295",65,4.78,"4,245,197","1,360","1,365","1,265","821,705","456,102",1.8015816637506523
29,417840,저스템,"9,380","1,240",15.23,"4,151,913","8,160","9,910","8,110","23,862","7,839",3.0440107156525067
30,073640,테라사이언스,"2,365",0,0.00,"4,147,918","2,400","2,460","2,250","85,788","139,619",0.6144435929207342
31,296640,이노룰스,"12,550","1,200",10.57,"4,003,592","11,400","13,500","11,100","117,156","40,168",2.9166500697072295
32,337930,브랜드엑스코퍼레이션,"6,780",490,7.79,"4,003,260","6,800","7,400","6,650","26,139","27,964",0.9347375196681448
33,109610,에스와이,"4,110",5,0.12,"3,941,497","4,200","4,250","4,055","56,744","48,292",1.1750186366271846
34,215600,신라젠,"7,220",400,5.87,"3,908,678","6,690","7,500","6,670","26,888","117,214",0.22939239340010578
35,108860,셀바스AI,"8,760",250,2.94,"3,840,844","8,570","9,060","8,450","43,092","32,783",1.3144617637190008
36,010170,대한광통신,"2,880",225,8.47,"3,838,530","2,750","2,915","2,700","47,494","121,030",0.3924151036932992
37,159910,스킨앤스킨,226,3,1.35,"3,555,408",224,229,222,"1,077,730","1,078,403",0.9993759290358057
38,388050,지투파워,"9,020",330,3.53,"3,485,760","9,690","9,720","8,960","42,393","45,707",0.9274946944669307
39,267320,나인테크,"3,290",105,3.30,"3,302,677","3,345","3,530","3,265","94,873","41,877",2.2655156768631945
40,013720,CBI,402,1,0.25,"3,256,607",403,406,401,"697,345","525,393",1.3272826246257563
41,394280,오픈엣지테크놀로지,"11,200",300,2.75,"3,222,547","10,950","11,700","10,800","224,314","193,210",1.1609854562393251
42,304100,솔트룩스,"20,650","1,200",6.17,"3,210,946","19,750","21,700","19,500","56,164","36,491",1.5391192348798335
43,227610,아우딘퓨쳐스,"3,355",500,12.97,"3,192,889","3,765","3,800","3,305","57,253","15,914",3.597649868040719
44,291810,핀텔,"8,330",230,2.84,"3,144,657","8,030","8,630","7,900","25,139","15,485",1.6234420406845333
46,076080,웰크론한텍,"5,330",150,2.90,"2,874,505","5,230","5,450","5,200","77,151","72,859",1.0589083023373913
47,086960,MDS테크,"2,500",15,0.60,"2,591,675","2,520","2,560","2,420","49,715","38,457",1.2927425436201472
48,336060,웨이버스,"1,790",35,1.99,"2,547,473","1,800","1,835","1,730","88,285","164,336",0.5372225197157044
49,054180,메디콕스,"2,280",210,8.43,"2,517,507","2,280","2,340","2,215","143,991","65,488",2.1987387002198875
50,357880,비트나인,"9,310",410,4.61,"2,513,500","8,840","9,720","8,830","18,430","15,402",1.1965978444357876
51,204630,스튜디오산타클로스,"1,250",30,2.46,"2,455,037","1,225","1,255","1,195","562,549","362,147",1.5533719732594775
52,205100,엑셈,"4,115",170,4.31,"2,387,939","3,925","4,300","3,925","22,645","26,943",0.8404780462457782
53,277810,레인보우로보틱스,"56,800","2,100",3.84,"2,182,367","54,700","57,500","53,800","33,486","45,620",0.7340201665935993
54,900270,헝셩그룹,427,5,1.18,"2,095,587",423,432,420,"308,915","417,339",0.7402016106810051
55,257720,실리콘투,"2,610",55,2.15,"2,075,646","2,560","2,640","2,555","169,347","143,358",1.1812874063533252
56,256630,포인트엔지니어링,"2,280",115,5.31,"2,004,754","2,180","2,500","2,180","46,242","15,572",2.969560750064218
57,024810,이화전기,689,13,1.92,"1,990,258",680,720,667,"42,563","30,823",1.3808844045031308
58,376180,피코그램,"6,520",130,2.03,"1,958,352","6,440","6,930","6,350","56,316","14,671",3.838593142935042
59,255220,SG,"1,250",5,0.40,"1,946,467","1,245","1,410","1,235","101,165","143,058",0.7071607320107929
60,065650,메디프론,"1,780",20,1.14,"1,924,818","1,775","1,850","1,710","157,522","89,078",1.768360313433171
61,067000,조이시티,"4,975",95,1.95,"1,835,815","4,860","5,080","4,830","76,062","107,195",0.7095666775502589
62,151910,SBW생명과학,819,37,4.32,"1,777,086",843,849,817,"182,828","27,446",6.661371420243387
63,101730,위메이드맥스,"11,450","1,300",12.81,"1,755,060","10,300","11,750","10,200","60,840","120,879",0.5033132305859579
64,037950,엘컴텍,"1,345",15,1.13,"1,712,804","1,355","1,380","1,340","358,299","377,474",0.9492017993292253
65,115530,씨엔플러스,591,12,1.99,"1,690,813",613,615,581,"235,293","73,935",3.1824305132886996
66,037440,희림,"10,700","1,000",8.55,"1,690,527","11,300","11,400","10,650","223,716","169,129",1.3227536377557958
67,335890,비올,"3,585",5,0.14,"1,685,354","3,585","3,625","3,535","141,802","61,791",2.294864947969769
68,096350,대창솔루션,333,3,0.91,"1,554,157",337,343,330,"365,998","308,215",1.18747627467839
69,293490,카카오게임즈,"47,800","3,500",7.90,"1,550,472","44,900","47,950","44,850","12,655","55,820",0.22671085632389826
70,016790,카나리아바이오,"14,900",400,2.76,"1,507,821","14,550","15,400","14,500","148,829","149,055",0.9984837811546073
71,025320,시노펙스,"2,795",50,1.82,"1,500,261","2,780","2,885","2,755","119,287","57,210",2.085072539765775
