,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,207760,미스터블루,"3,860",675,21.19,"55,598,674","3,200","3,930","3,180","340,996","356,718",0.9559259695333568
1,226360,KH 건설,494,37,8.10,"45,800,513",464,524,445,"417,362","218,042",1.914135808697407
2,053590,한국테크놀로지,571,3,0.52,"45,785,828",564,600,547,"964,832","763,742",1.2632957202825037
3,096040,이트론,162,6,3.85,"44,995,177",156,177,156,"2,947,094","2,216,923",1.3293623639612202
4,111870,KH 전자,333,71,27.10,"36,298,988",267,340,265,"1,139,057","2,450,734",0.4647819796028455
5,019570,리더스 기술투자,623,33,5.59,"25,330,742",685,743,596,"268,873","326,571",0.8233217278937811
6,239340,줌인터넷,"4,970",290,6.20,"23,201,854","4,895","5,340","4,855","50,753","112,900",0.4495394154118689
7,090710,휴림로봇,"2,505",40,1.62,"21,180,577","2,500","2,565","2,420","652,480","1,351,056",0.4829407515306545
8,089530,에이티세미콘,"1,190",229,23.83,"17,178,318","1,015","1,220",989,"408,273","2,513,429",0.16243665526259146
10,331520,밸로프,"1,610",90,5.92,"15,671,447","1,525","1,695","1,520","295,994","230,195",1.2858402658615522
11,006910,보성파워텍,"4,410",215,5.13,"15,516,760","4,720","4,850","4,395","92,942","54,736",1.6980049693072201
12,032820,우리기술,"1,545",40,2.66,"12,971,016","1,615","1,660","1,540","1,115,836","489,329",2.280338994827611
13,025980,아난티,"7,220",570,8.57,"9,468,185","6,800","7,500","6,780","112,426","33,150",3.3914328808446457
14,121800,비덴트,"4,515",95,2.15,"9,216,918","4,635","4,740","4,440","120,633","51,583",2.3386193125642167
15,041190,우리기술투자,"4,625",420,9.99,"7,792,005","4,455","4,850","4,320","95,201","17,075",5.575461200585652
16,089140,넥스턴바이오,"2,155",105,5.12,"7,633,611","2,050","2,320","2,030","138,761","50,000",2.77522
17,082660,코스나인,855,124,16.96,"7,196,706",760,875,744,"64,915","44,787",1.449416125214906
