,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,227610,아우딘퓨쳐스,"3,120",735,19.07,"4,974,792","3,765","3,800","3,065","125,546","32,719",3.8370977108102324
1,064510,유네코,400,52,11.50,"1,001,691",435,461,400,"23,112","3,010",7.678405315614618
2,054180,메디콕스,"2,260",230,9.24,"2,818,227","2,280","2,340","2,215","172,287","75,569",2.279863436065053
3,037440,희림,"10,650","1,050",8.97,"1,864,816","11,300","11,400","10,600","266,796","155,421",1.7166020035902485
4,069140,누리플랜,"5,560",450,7.49,"229,647","6,050","6,090","5,520","17,711","9,531",1.8582520197251076
5,222110,팬젠,"6,870",510,6.91,"35,252","7,360","7,370","6,800","1,015","1,074",0.9450651769087524
6,224060,더코디,"8,620",570,6.20,"267,254","9,280","9,280","8,540","14,541","6,951",2.0919292188174365
7,290720,푸드나무,"10,700",700,6.14,"38,497","11,550","11,550","10,700","9,866","3,717",2.6542910949690612
8,083650,비에이치아이,"7,160",450,5.91,"1,180,460","7,550","7,660","7,160","87,419","21,887",3.994106090373281
9,043910,자연과환경,"1,285",75,5.51,"4,899,726","1,360","1,365","1,265","871,924","427,352",2.0402946517156817
10,288330,브릿지바이오테라퓨틱스,"11,300",650,5.44,"101,884","11,950","12,100","11,250","28,952","7,637",3.7910174152153986
11,060230,소니드,"4,110",230,5.30,"1,511,491","4,235","4,265","4,020","26,944","24,885",1.0827406067912397
12,016670,디모아,497,27,5.15,"570,095",518,522,467,"104,004","32,523",3.197859976016973
13,203450,유니온커뮤니티,"3,495",185,5.03,"299,395","3,590","3,605","3,465","35,318","98,720",0.35775931928687194
14,007390,네이처셀,"15,300",800,4.97,"732,183","16,100","16,300","14,800","57,051","35,791",1.5940040792377972
15,101670,하이드로리튬,"23,000","1,200",4.96,"1,426,980","24,350","24,350","22,600","112,417","35,060",3.2064175698802053
16,151860,KG ETS,"10,850",550,4.82,"618,625","11,000","11,100","10,700","141,805","67,088",2.1137163129024565
17,187420,제노포커스,"6,360",310,4.65,"90,353","6,650","6,690","6,350","9,408","3,762",2.5007974481658692
18,046120,오르비텍,"4,825",235,4.64,"825,925","5,130","5,160","4,660","30,274","18,457",1.6402448935363276
19,204270,제이앤티씨,"5,590",270,4.61,"95,957","5,850","5,850","5,510","23,448","12,295",1.9071167141114274
20,019990,에너토크,"11,550",550,4.55,"971,208","12,100","12,250","11,450","90,221","65,684",1.3735612934656842
21,017250,인터엠,"1,415",65,4.39,"101,231","1,480","1,480","1,410","14,093","86,945",0.1620909770544597
22,151910,SBW생명과학,819,37,4.32,"2,423,551",843,849,817,"258,896","75,598",3.4246408635149077
23,189860,서전기전,"6,510",290,4.26,"330,325","7,000","7,000","6,450","25,536","4,984",5.123595505617978
24,206640,바디텍메드,"12,500",550,4.21,"532,889","12,900","12,950","12,300","173,619","90,992",1.9080688412168103
25,032190,다우데이타,"40,050","1,700",4.07,"423,406","42,000","42,350","39,800","24,932","3,478",7.168487636572743
26,078940,코드네이처,"1,185",50,4.05,"281,880","1,240","1,245","1,170","143,961","29,612",4.861576387950831
27,115450,HLB테라퓨틱스,"13,200",550,4.00,"602,248","13,450","13,750","12,900","96,478","59,366",1.62513896843311
28,078350,한양디지텍,"13,200",550,4.00,"99,914","13,850","13,900","13,100","24,008","10,627",2.259151218594147
29,041590,플래스크,"1,130",45,3.83,"409,327","1,170","1,175","1,125","119,742","95,584",1.2527410445262805
30,154040,솔루에타,"2,800",110,3.78,"24,411","2,885","2,910","2,780","11,348","5,957",1.9049857310726876
31,042370,비츠로테크,"7,170",280,3.76,"361,835","7,450","7,500","7,120","41,354","5,474",7.554621848739496
32,142760,비엘,"4,375",170,3.74,"699,409","4,470","4,555","4,365","21,353","7,140",2.9906162464985995
33,195990,에이비프로바이오,463,17,3.54,"897,755",478,484,457,"220,054","23,521",9.355639641171718
34,273640,와이엠텍,"19,300",700,3.50,"87,630","20,200","20,200","19,300","18,033","4,542",3.9702774108322325
35,093320,케이아이엔엑스,"58,900","2,100",3.44,"34,217","61,300","62,700","58,800","6,276",336,18.678571428571427
36,036180,지더블유바이텍,654,23,3.40,"334,705",680,680,644,"20,103","7,060",2.8474504249291783
37,048870,시너지이노베이션,"2,985",100,3.24,"352,843","3,005","3,030","2,940","53,095","7,642",6.94778853703219
38,388050,지투파워,"9,050",300,3.21,"3,636,472","9,690","9,720","8,960","75,546","36,025",2.0970437196391396
39,091590,남화토건,"9,970",330,3.20,"307,685","10,050","10,350","9,830","35,852","2,992",11.982620320855615
40,246720,아스타,"3,670",120,3.17,"31,736","3,825","3,830","3,645","4,496","2,969",1.5143145840350287
41,010470,오리콤,"15,300",500,3.16,"279,155","15,400","15,550","14,950","41,736","14,129",2.9539245523391604
42,054930,유신,"33,950","1,100",3.14,"59,366","34,750","34,800","33,850","8,985","2,632",3.413753799392097
43,217730,강스템바이오텍,"2,985",95,3.08,"119,709","3,075","3,075","2,970","27,785","4,447",6.248032381380706
44,114450,KPX생명과학,"5,150",160,3.01,"311,588","5,270","5,300","5,110","60,779","24,543",2.476429124393921
45,115530,씨엔플러스,585,18,2.99,"2,029,135",613,615,579,"119,658","17,980",6.655061179087875
46,221840,하이즈항공,"3,250",100,2.99,"98,017","3,410","3,415","3,240","20,825","20,410",1.0203331700146987
47,310870,디와이씨,"1,655",50,2.93,"19,832","1,705","1,705","1,650","12,561","14,015",0.8962540135569034
48,054220,비츠로시스,883,26,2.86,"356,496",909,909,879,"66,397","10,064",6.597476152623211
49,131400,이브이첨단소재,"1,865",55,2.86,"1,361,401","1,935","1,980","1,855","163,855","49,034",3.3416608883631764
50,036890,진성티이씨,"12,400",350,2.75,"259,059","12,850","13,000","12,350","76,514","24,881",3.075197942204895
51,058110,멕아이씨에스,"6,030",170,2.74,"341,450","6,170","6,170","6,010","52,783","21,593",2.4444495901449543
52,288980,모아데이타,"2,855",80,2.73,"1,674,767","2,920","2,920","2,820","180,558","75,214",2.4005903156327277
53,148250,알엔투테크놀로지,"9,630",260,2.63,"22,235","9,790","9,790","9,510","10,388","3,040",3.417105263157895
54,026040,제이에스티나,"3,360",90,2.61,"1,237,923","3,450","3,645","3,340","41,712","7,680",5.43125
55,014970,삼륭물산,"5,250",140,2.60,"134,110","5,400","5,420","5,190","11,738","4,145",2.831845597104946
56,246960,이노테라피,"8,690",230,2.58,"6,796","9,000","9,000","8,690","1,808",629,2.874403815580286
57,263800,데이타솔루션,"6,450",170,2.57,"928,533","6,430","6,540","6,320","23,570","29,173",0.8079388475645288
58,183490,엔지켐생명과학,"1,720",45,2.55,"303,255","1,760","1,760","1,700","126,948","25,102",5.057286272010199
59,238200,비피도,"8,850",230,2.53,"41,849","9,090","9,090","8,800","6,579","3,199",2.0565801813066584
60,066790,씨씨에스,619,16,2.52,"81,100",635,645,606,"24,573","18,643",1.3180818537788983
61,115480,씨유메디칼,"1,355",35,2.52,"391,397","1,390","1,395","1,355","192,414","66,735",2.8832546639694314
62,006920,모헨즈,"3,890",100,2.51,"10,909","3,990","4,010","3,885","2,859","1,835",1.5580381471389646
63,272110,케이엔제이,"13,600",350,2.51,"25,442","14,100","14,100","13,550","38,831","14,618",2.6563825420714187
64,216050,인크로스,"13,850",350,2.46,"40,199","14,100","14,300","13,800","12,768","5,297",2.410420993014914
65,123860,아나패스,"18,050",450,2.43,"61,327","18,500","18,550","17,950","13,955","8,669",1.6097589110624062
66,251120,바이오에프디엔씨,"18,400",450,2.39,"10,413","18,850","18,900","18,300","3,346","2,107",1.5880398671096345
67,170920,엘티씨,"10,300",250,2.37,"25,990","10,550","10,550","10,300","19,917","19,963",0.9976957371136602
68,122450,KX,"5,840",140,2.34,"34,668","5,940","5,950","5,820","10,134","2,654",3.8183873398643557
69,317850,대모,"12,600",300,2.33,"230,141","12,700","12,800","12,500","84,049","25,937",3.2405058410764545
70,079190,케스피온,"1,050",25,2.33,"152,821","1,075","1,075","1,040","76,314","117,548",0.6492156395685167
