,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
2,347860,25.44,알체라,"9,370","1,920",25.77,"8,070,359","7,660","9,680","7,470","29,425","88,981",0.33068857396522855
3,089530,25.38,에이티세미콘,"1,240",279,29.03,"19,966,364","1,015","1,240",989,"273,907","2,118,242",0.12930864367716247
4,334970,22.54,프레스티지바이오로직스,"3,670",655,21.72,"5,362,534","3,070","3,690","2,995","47,057","21,742",2.164336307607396
5,111870,20.38,KH 전자,319,57,21.76,"48,023,554",267,340,265,"1,093,353","382,072",2.8616412613329425
6,220180,17.83,핸디소프트,"3,535",520,17.25,"5,772,910","3,010","3,915","3,000","50,264","10,655",4.717409666823087
7,057030,15.57,YBM넷,"4,305",605,16.35,"5,473,314","3,760","4,660","3,725","21,010","9,183",2.2879233366002394
8,082660,15.46,코스나인,859,128,17.51,"9,101,621",760,884,744,"152,965","12,281",12.455418939825748
9,207760,14.31,미스터블루,"3,635",450,14.13,"71,669,570","3,200","3,930","3,180","253,737","148,824",1.7049467827769715
10,348340,13.61,뉴로메카,"19,200","2,000",11.63,"5,491,661","17,300","20,000","16,900","69,859","38,256",1.8260926390631536
11,134580,12.31,탑코미디어,"5,290",500,10.44,"1,682,838","4,820","5,450","4,710","39,324","38,484",1.0218272528843155
12,217480,11.65,에스디생명공학,"1,390",145,11.65,"2,081,942","1,250","1,425","1,245","69,899","144,694",0.483081537589672
13,101730,11.27,위메이드맥스,"11,350","1,200",11.82,"2,163,749","10,300","11,750","10,200","85,442","74,595",1.1454118908774047
14,296640,11.26,이노룰스,"12,350","1,000",8.81,"4,389,917","11,400","13,500","11,100","112,732","56,175",2.006800178015131
15,047560,10.33,이스트소프트,"10,250",870,9.28,"1,170,424","9,440","10,650","9,290","50,504","78,878",0.6402799259616117
16,064240,10.18,홈캐스트,"5,250",475,9.95,"1,507,391","4,910","5,270","4,765","16,190","28,365",0.570773841001234
17,317530,9.96,캐리소프트,"9,050",750,9.04,"2,920,023","8,360","9,450","8,230","27,608","4,386",6.294573643410852
18,122690,9.77,서진오토모티브,"3,145",250,8.64,"579,225","2,920","3,295","2,865","8,889","29,183",0.3045951410067505
19,357230,9.65,에이치피오,"8,070",740,10.10,"5,916,389","7,360","9,130","7,360","18,445","23,538",0.7836264763361374
20,214870,9.52,뉴지랩파마,"12,650",950,8.12,"836,667","12,000","12,800","11,550","67,531","105,056",0.6428095491928114
