,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,054180,메디콕스,"2,310",180,7.23,"487,420","2,280","2,340","2,260","11,816",250,47.264
1,066980,이엔코퍼레이션,"3,995",290,6.77,"28,236","4,295","4,295","3,995","1,162","1,425",0.8154385964912281
2,128660,피제이메탈,"3,095",200,6.07,"5,199","3,275","3,275","3,095",61,7,8.714285714285714
3,151860,KG ETS,"10,750",650,5.70,"166,942","11,000","11,100","10,700",435,"4,182",0.10401721664275466
4,037440,희림,"11,050",650,5.56,"267,507","11,300","11,400","10,900","3,388","1,773",1.9108855047941342
5,025870,신라에스지,"11,400",550,4.60,"34,421","11,550","11,600","11,400",14,869,0.01611047180667434
6,048870,시너지이노베이션,"2,955",130,4.21,"110,995","3,005","3,030","2,940",0,"8,453",0.0
7,053590,한국테크놀로지,552,22,3.83,"2,075,303",564,564,547,"1,576","35,555",0.044325692588946704
8,064510,유네코,435,17,3.76,"82,165",435,435,435,"1,785",852,2.0950704225352115
9,203450,유니온커뮤니티,"3,565",115,3.12,"35,421","3,590","3,595","3,560","3,360",45,74.66666666666667
10,224060,더코디,"8,920",270,2.94,"24,333","9,280","9,280","8,890",124,133,0.9323308270676691
11,091590,남화토건,"10,000",300,2.91,"16,449","10,050","10,100","9,830",252,"1,016",0.24803149606299213
12,010470,오리콤,"15,350",450,2.85,"27,378","15,400","15,500","15,250","1,065",131,8.129770992366412
13,307930,컴퍼니케이,"5,960",170,2.77,"22,120","6,060","6,080","5,950",649,175,3.7085714285714286
14,058110,멕아이씨에스,"6,030",170,2.74,"37,836","6,170","6,170","6,020","1,068",707,1.5106082036775106
15,148250,알엔투테크놀로지,"9,620",270,2.73,"3,155","9,790","9,790","9,540",17,164,0.10365853658536585
16,227610,아우딘퓨쳐스,"3,750",105,2.72,"159,246","3,765","3,800","3,655",761,"13,853",0.05493394932505594
17,054930,유신,"34,100",950,2.71,"7,305","34,750","34,800","34,100",121,228,0.5307017543859649
18,066360,체리부로,"1,110",30,2.63,322,"1,105","1,110","1,105",524,"1,084",0.4833948339483395
19,049960,쎌바이오텍,"13,000",350,2.62,"1,309","13,300","13,300","13,000",90,714,0.12605042016806722
20,115450,HLB테라퓨틱스,"13,400",350,2.55,"30,757","13,450","13,600","13,300","3,922","1,056",3.7140151515151514
21,348350,위드텍,"11,650",300,2.51,"1,095","11,850","11,900","11,600",364,151,2.410596026490066
22,317850,대모,"12,600",300,2.33,"40,068","12,700","12,800","12,600","1,454","1,245",1.167871485943775
23,183490,엔지켐생명과학,"1,725",40,2.27,"7,360","1,760","1,760","1,720","1,264","3,051",0.41429039659128153
24,205500,액션스퀘어,"3,255",75,2.25,"4,929","3,300","3,300","3,255",58,109,0.5321100917431193
25,060230,소니드,"4,245",95,2.19,"77,837","4,235","4,265","4,235",245,"1,169",0.20958083832335328
26,263800,데이타솔루션,"6,480",140,2.11,"83,381","6,430","6,530","6,430","1,665",18,92.5
27,291810,핀텔,"7,930",170,2.10,"149,975","8,030","8,090","7,900","4,267",738,5.781842818428184
28,380540,옵티코어,"2,610",55,2.06,"156,916","2,610","2,635","2,595","2,076","1,245",1.6674698795180722
29,151910,SBW생명과학,839,17,1.99,"200,215",843,849,834,"4,212","3,525",1.1948936170212765
