,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,376290,20.09,씨유테크,"5,410",995,22.54,"2,341,987","4,510","5,730","4,505","24,927","42,058",0.5926815350230634
1,198940,17.74,한주라이트메탈,"4,845",730,17.74,"20,856,057","4,115","5,000","4,115","118,283","30,266",3.9081147161831757
2,276730,16.97,제주맥주,"1,585",205,14.86,"1,164,103","1,380","1,585","1,355","20,799","53,665",0.3875710425789621
3,096610,13.88,알에프세미,"3,200",345,12.08,"371,784","2,860","3,200","2,810","14,044","10,406",1.3496059965404574
4,270660,13.82,에브리봇,"19,350","2,300",13.49,"3,080,471","17,150","19,600","17,000","72,767","102,766",0.7080843858863827
5,317830,13.30,에스피시스템스,"10,050","1,050",11.67,"1,378,161","9,000","10,450","8,870","13,255","57,602",0.23011353772438456
6,031310,13.20,아이즈비전,"3,430",430,14.33,"6,515,032","3,040","3,495","3,030","65,485","101,135",0.6475008651802047
7,189860,12.08,서전기전,"7,050",820,13.16,"1,489,760","6,300","7,120","6,290","11,277","12,356",0.912674004532211
8,056080,10.91,유진로봇,"5,390",435,8.78,"1,655,006","4,885","5,630","4,860","27,530","41,929",0.6565861337022109
9,388720,10.35,유일로보틱스,"29,850","2,150",7.76,"1,291,925","27,350","30,000","27,050","22,199","45,849",0.4841763179131497
10,024830,8.82,세원물산,"9,870",770,8.46,"183,861","9,070","10,200","9,070","6,613","8,046",0.821899080288342
11,419530,8.40,SAMG엔터,"41,950","2,450",6.20,"594,156","38,900","42,200","38,700","6,651","25,599",0.25981483651705145
12,368970,8.32,오에스피,"6,380",460,7.77,"410,497","5,940","6,430","5,890","10,935","10,803",1.0122188281033047
13,005160,8.24,동국산업,"4,400",460,11.68,"9,133,874","4,065","4,625","4,065","113,049","72,019",1.569710770768825
14,082920,7.91,비츠로셀,"17,050","1,150",7.23,"252,134","15,950","17,350","15,800","7,876","32,237",0.24431553804634426
15,117730,7.11,티로보틱스,"7,530",350,4.87,"405,223","7,070","7,630","7,030","6,607","17,794",0.37130493424749916
16,347700,6.85,라이프시맨틱스,"4,915",65,1.31,"28,545","4,980","4,980","4,600","2,561","2,068",1.238394584139265
17,425040,6.68,티이엠씨,"27,950",0,0.00,"1,359,247","27,950","29,450","26,200","12,417","23,873",0.5201273405101998
18,215100,6.58,로보로보,"7,780",130,1.70,"1,072,733","7,450","7,800","7,300","21,401","25,164",0.8504609759974567
19,273060,6.57,와이즈버즈,"1,460",90,6.57,"3,884,630","1,390","1,575","1,370","126,671","76,344",1.6592135596772504
20,043650,6.26,국순당,"7,300",380,5.49,"52,922","6,950","7,410","6,870","4,579","8,425",0.5435014836795252
21,195940,6.20,HK이노엔,"40,250","2,400",6.34,"297,325","37,900","40,250","37,900","9,973","22,525",0.44275249722530524
22,106520,6.02,노블엠앤비,"2,025",30,1.50,"1,438,783","2,225","2,225","1,910","35,832","23,033",1.555680979464247
23,053270,5.82,구영테크,"2,455",15,0.61,"32,852","2,465","2,470","2,320","26,145","5,420",4.82380073800738
24,159010,5.75,아스플로,"11,950",450,3.91,"234,111","11,450","12,250","11,300","21,261","55,995",0.37969461559067774
25,154040,5.67,솔루에타,"2,795",0,0.00,"5,101","2,765","2,795","2,645","9,451","7,697",1.2278809925945173
26,090710,5.57,휴림로봇,"2,750",70,2.61,"9,599,667","2,610","2,775","2,605","430,440","394,408",1.0913571732824892
27,038680,5.52,에스넷,"5,350",240,4.29,"211,325","5,530","5,530","5,070","20,119","6,105",3.2954954954954956
28,336570,5.38,원텍,"4,600",195,4.43,"411,582","4,400","4,605","4,365","4,586","34,792",0.1318119107840883
29,098460,5.38,고영,"14,700",700,5.00,"228,162","14,150","14,750","13,950","24,351","45,544",0.5346697698928509
30,950170,5.38,JTC,"4,110",210,5.38,"104,707","3,900","4,150","3,900","5,654","11,694",0.4834958098170002
31,047920,5.31,HLB제약,"11,900",50,0.42,"41,401","11,950","11,950","11,300","10,216","13,874",0.7363413579357071
32,303530,5.26,이노뎁,"14,000",500,3.70,"48,642","13,300","14,050","13,300","3,568","10,093",0.35351233528187853
33,089150,5.24,케이씨티,"3,515",100,2.93,"146,641","3,415","3,660","3,340","2,320","6,958",0.3334291463064099
34,352910,5.24,오비고,"11,050",200,1.78,"33,402","11,150","11,250","10,500","10,476","12,075",0.8675776397515528
35,397500,5.16,대신밸런스제11호스팩,"2,240",70,3.23,"233,477","2,155","2,250","2,130","18,791","33,848",0.5551583549988183
36,119610,5.07,인터로조,"32,100","1,450",4.73,"104,060","30,750","32,200","30,550","8,751","11,106",0.7879524581307401
37,039840,5.02,디오,"21,950",650,3.05,"101,937","21,000","22,450","20,900","3,070","6,182",0.49660304108702685
38,322180,4.98,티라유텍,"10,550",50,0.48,"10,672","10,350","10,550","10,050","11,924","3,288",3.6265206812652067
39,015710,4.90,코콤,"8,130",150,1.88,"1,719,768","7,850","8,460","7,750","10,817","26,587",0.4068529732576071
40,002230,4.70,피에스텍,"3,900",175,4.70,"74,217","3,725","4,250","3,725","1,612","2,396",0.672787979966611
41,059120,4.69,아진엑스텍,"9,370",150,1.63,"126,506","9,080","9,450","8,950","5,809","8,506",0.6829296966846932
42,322780,4.68,코퍼스코리아,"3,240",150,4.85,"2,896,294","3,095","3,355","3,095","72,496","103,284",0.7019092986328958
43,148780,4.61,비플라이소프트,"1,135",25,2.25,"307,391","1,090","1,160","1,085","86,844","128,244",0.677177879666885
44,108490,4.60,로보티즈,"27,300",800,3.02,"472,755","26,250","27,500","26,100","20,189","40,149",0.5028518767590725
45,200350,4.59,래몽래인,"23,950","1,300",5.74,"464,259","23,150","24,150","22,900","27,469","11,807",2.3265012280850343
46,220100,4.47,퓨쳐켐,"9,590",350,3.79,"87,687","9,180","9,620","9,180","6,593","6,427",1.0258285358643224
47,234920,4.42,자이글,"4,845",40,0.83,"17,302","4,805","4,860","4,640",780,965,0.8082901554404145
48,196450,4.38,코아시아옵틱스,"1,670",55,3.41,"136,035","1,615","1,710","1,600","12,640","10,308",1.226232052774544
49,060280,4.37,큐렉소,"7,890",380,5.06,"188,205","7,600","7,960","7,560","15,395","6,733",2.2864993316500817
