,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,050110,캠시스,"2,135",200,10.34,"45,795,802","2,300","2,445","2,125","318,813","164,905",1.9333131196749644
1,257720,실리콘투,"2,880",320,12.50,"45,292,390","2,550","3,140","2,525","180,930","189,757",0.9534826119721539
3,094480,갤럭시아머니트리,"5,900","1,125",23.56,"19,078,136","4,700","6,200","4,620","69,878","39,683",1.7609051734999874
4,090710,휴림로봇,"2,680",0,0.00,"18,880,562","2,610","2,775","2,605","447,268","473,449",0.9447015412430906
5,053590,한국테크놀로지,466,15,3.12,"18,551,946",484,493,461,"609,041","191,960",3.1727495311523235
6,031310,아이즈비전,"3,260",260,8.67,"17,973,686","3,040","3,575","3,030","36,304","47,139",0.7701478605825325
7,276730,제주맥주,"1,515",135,9.78,"15,592,462","1,380","1,755","1,355","194,064","75,829",2.559231956111778
8,037950,엘컴텍,"1,245",0,0.00,"14,060,410","1,355","1,410","1,240","344,793","142,456",2.420347335317572
9,900270,헝셩그룹,422,8,1.93,"13,774,602",413,447,394,"351,385","102,992",3.4117698462016466
10,005160,동국산업,"4,150",210,5.33,"12,803,665","4,065","4,625","4,065","91,895","11,269",8.154672109326471
11,362320,청담글로벌,"13,050","1,350",11.54,"12,436,614","11,600","13,450","11,200","237,276","274,326",0.8649417116860961
12,380540,옵티코어,"3,260",85,2.54,"12,224,935","3,290","3,530","3,115","80,629","145,380",0.5546086119136058
13,322780,코퍼스코리아,"3,200",110,3.56,"11,260,656","3,095","3,510","3,060","101,575","140,832",0.7212494319472847
14,006910,보성파워텍,"4,195",200,5.01,"11,190,782","4,285","4,455","4,160","100,329","48,680",2.060990139687757
15,082660,코스나인,982,122,14.19,"11,017,355",871,982,826,"28,668","212,621",0.1348314606741573
16,900310,컬러레이,"1,440",30,2.13,"9,837,709","1,395","1,485","1,375","427,426","371,856",1.149439568004819
17,214270,FSN,"3,910",125,3.30,"9,595,306","3,725","4,230","3,670","50,758","11,694",4.340516504190183
18,060230,소니드,"4,290",160,3.60,"9,400,284","5,050","5,200","4,250","35,881","15,488",2.3166967975206614
19,417180,핑거스토리,"11,150",500,4.29,"9,132,647","12,100","12,800","10,950","223,930","194,901",1.148942283518299
20,108860,셀바스AI,"11,200",50,0.45,"8,085,081","11,150","11,450","10,350","193,039","235,073",0.8211874609163962
21,207760,미스터블루,"3,540",40,1.12,"7,822,900","3,530","3,685","3,505","150,142","162,399",0.9245253973238752
