,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
2,082660,29.54,코스나인,"1,070",210,24.42,"17,671,347",871,"1,110",826,"96,112","281,628",0.3412728847983865
3,094480,27.49,갤럭시아머니트리,"5,890","1,115",23.35,"21,359,150","4,700","6,200","4,620","36,203","79,917",0.4530074952763492
4,419530,20.16,SAMG엔터,"46,500","7,000",17.72,"5,525,308","38,900","49,300","38,700","28,595","4,854",5.891017717346518
5,273060,19.34,와이즈버즈,"1,635",265,19.34,"10,822,089","1,390","1,655","1,370","147,455","103,204",1.428772140614705
6,050120,17.88,ES큐브,"5,010",690,15.97,"2,369,449","4,275","5,490","4,250","27,151","15,211",1.7849582538952073
7,362320,15.18,청담글로벌,"12,900","1,200",10.26,"15,274,670","11,600","13,450","11,200","205,368","260,583",0.7881097385477948
8,257720,15.05,실리콘투,"2,905",345,13.48,"48,000,195","2,550","3,140","2,525","174,474","149,428",1.167612495650079
9,304100,13.88,솔트룩스,"22,150","1,650",8.05,"2,761,539","20,900","22,300","19,450","35,113","41,143",0.8534380088958025
10,098460,12.90,고영,"15,750","1,750",12.50,"1,567,721","14,150","16,000","13,950","28,481","89,009",0.3199788785403723
11,276730,12.18,제주맥주,"1,520",140,10.14,"15,848,119","1,380","1,755","1,355","184,512","113,104",1.631348139765172
12,368970,11.38,오에스피,"6,560",640,10.81,"2,709,973","5,940","6,830","5,890","18,921","15,548",1.2169410856701826
13,096610,10.68,알에프세미,"3,110",255,8.93,"775,190","2,860","3,200","2,810","17,549","31,192",0.5626122082585279
14,376290,10.43,씨유테크,"4,975",560,12.68,"5,493,851","4,510","5,730","4,505","19,068","46,316",0.4116935832109854
15,073570,10.41,어반리튬,"14,850","2,800",15.86,"3,636,043","17,700","17,700","13,450","36,422","28,169",1.2929816464908233
16,227610,10.24,아우딘퓨쳐스,"2,260",55,2.38,"6,811,822","2,245","2,310","2,050","63,333","97,526",0.6493960584869676
17,101670,10.22,하이드로리튬,"19,950",700,3.39,"2,360,552","20,250","20,300","18,100","29,156","21,714",1.3427281937920237
18,108860,10.14,셀바스AI,"11,400",250,2.24,"10,352,348","11,150","11,700","10,350","205,667","290,053",0.7090669636238894
19,068050,9.90,팬엔터테인먼트,"5,330",300,5.96,"1,120,042","4,970","5,370","4,850","38,443","63,362",0.6067201161579495
20,082800,9.76,비보존 제약,810,51,6.72,"1,212,215",759,820,738,"17,840","68,037",0.26221026794244306
21,016100,9.66,리더스코스메틱,"3,575",290,8.83,"1,461,327","3,295","3,975","3,260","10,205","11,071",0.921777617198085
22,082920,9.49,비츠로셀,"17,300","1,400",8.81,"1,365,848","15,950","18,500","15,800","15,720","19,518",0.8054103904088533
23,317830,9.36,에스피시스템스,"9,700",700,7.78,"2,308,310","9,000","10,450","8,870","8,457","12,898",0.6556830516359126
24,064090,9.31,에프앤리퍼블릭,"1,585",110,7.46,"3,700,415","1,475","1,760","1,450","71,330","28,826",2.474502185526955
25,301300,9.13,바이브컴퍼니,"27,500","1,300",4.96,"141,324","26,000","27,650","25,200","2,626","7,399",0.35491282605757535
26,195940,9.10,HK이노엔,"41,350","3,500",9.25,"1,603,874","37,900","42,850","37,900","12,776","8,400",1.520952380952381
27,024830,8.60,세원물산,"9,850",750,8.24,"557,235","9,070","10,950","9,070",985,"3,826",0.25744903293256666
28,377480,8.51,마인즈랩,"20,400",300,1.45,"595,818","20,550","20,900","18,800","12,341","8,389",1.4710930981046608
29,039840,8.37,디오,"22,650","1,350",6.34,"370,898","21,000","23,100","20,900","26,744","13,004",2.0565979698554293
30,352480,8.25,씨앤씨인터내셔널,"31,500","2,150",7.33,"156,580","29,300","31,850","29,100","6,696","4,558",1.4690653795524353
31,063170,8.11,서울옥션,"18,000","1,150",6.82,"1,373,094","16,800","19,000","16,650","18,373","39,885",0.46064936692992353
32,148780,7.83,비플라이소프트,"1,170",60,5.41,"5,993,501","1,090","1,215","1,085","230,832","256,246",0.900821866487672
33,182360,7.71,큐브엔터,"21,650","1,500",7.44,"1,406,055","20,100","21,950","20,100","18,103","49,382",0.3665910655704508
34,336570,7.67,원텍,"4,700",295,6.70,"3,012,002","4,400","4,770","4,365","9,633","69,819",0.13797103940188202
35,230980,7.64,에이트원,874,13,1.47,"1,764,130",888,899,812,"141,420","103,166",1.3708004575150727
36,200130,7.58,콜마비앤에이치,"30,500","1,500",5.17,"455,783","28,500","30,600","28,350","7,454","31,483",0.23676269732871708
37,347700,7.50,라이프시맨틱스,"4,945",35,0.70,"39,166","4,980","5,030","4,600","3,094","5,437",0.5690638219606401
38,361570,7.38,알비더블유,"16,000",750,4.92,"323,769","15,050","16,150","14,900","14,793","11,920",1.2410234899328858
39,023440,7.36,제이스코홀딩스,"2,845",170,6.36,"680,005","2,680","2,865","2,650","31,792","77,351",0.4110095538519218
40,402030,7.25,코난테크놀로지,"44,400",50,0.11,"740,749","44,500","45,700","41,400","4,007","1,888",2.1223516949152543
41,259630,7.18,엠플러스,"11,200",600,5.66,"101,443","10,550","11,250","10,450","15,691","9,303",1.6866602171342577
42,159010,7.08,아스플로,"12,100",600,5.22,"501,648","11,450","12,250","11,300","48,532","129,712",0.3741519674355495
43,348340,7.03,뉴로메카,"19,800",450,2.33,"1,930,632","18,950","20,150","18,500","28,137","74,785",0.3762385505114662
44,387310,7.01,대신밸런스제10호스팩,"2,900",110,3.94,"385,338","2,790","2,925","2,710","60,713","81,594",0.7440865749932593
45,228850,6.99,레이언스,"12,250",650,5.60,"99,439","11,500","12,350","11,450","12,741","40,901",0.3115082760812694
46,241790,6.95,오션브릿지,"13,850",700,5.32,"164,045","13,100","14,000","12,950","10,238","21,040",0.48659695817490495
47,053270,6.90,구영테크,"2,480",10,0.40,"70,568","2,465","2,485","2,320","21,660","11,875",1.824
48,425040,6.87,티이엠씨,"28,000",50,0.18,"5,220,312","27,950","32,900","26,200","19,064","12,937",1.473602844554379
49,322780,6.86,코퍼스코리아,"3,270",180,5.83,"11,885,998","3,095","3,510","3,060","77,360","56,932",1.3588140237476287
50,032540,6.82,TJ미디어,"7,050",250,3.68,"184,988","6,680","7,090","6,600","14,607","27,432",0.53248031496063
