,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,073570,어반리튬,"14,900","2,750",15.58,"1,928,491","17,700","17,700","14,450","82,567","15,727",5.250015896229415
1,032685,소프트센우,"22,800","3,850",14.45,"27,132","25,000","25,600","22,800",271,228,1.1885964912280702
2,356860,티엘비,"17,750","2,050",10.35,"735,413","18,950","19,250","17,250","39,203","46,883",0.836187957255295
3,263800,데이타솔루션,"6,990",800,10.27,"1,033,273","7,390","7,400","6,940","34,507","4,716",7.317005937234945
4,227610,아우딘퓨쳐스,"2,120",195,8.42,"3,917,637","2,245","2,310","2,115","87,706","65,845",1.3320069861037285
5,033320,제이씨현시스템,"5,690",470,7.63,"1,257,481","6,020","6,030","5,640","47,521","14,891",3.191256463635753
6,336060,웨이버스,"1,835",145,7.32,"3,978,625","1,935","1,950","1,815","378,711","181,062",2.091609503926832
7,101670,하이드로리튬,"19,150","1,500",7.26,"1,216,223","20,250","20,300","19,050","99,407","39,374",2.5246863412404124
8,222110,팬젠,"5,890",460,7.24,"38,530","6,330","6,330","5,810","4,194","2,146",1.9543336439888164
9,065570,삼영이엔씨,"4,760",360,7.03,"90,228","4,865","4,930","4,745","6,442","2,446",2.633687653311529
10,298380,에이비엘바이오,"20,250","1,500",6.90,"703,101","21,500","21,500","20,150","124,110","18,918",6.560418648905804
11,296640,이노룰스,"12,200",900,6.87,"360,451","12,850","12,900","11,900","23,838","14,463",1.6482057664384981
12,187790,나노,"1,395",100,6.69,"1,829,998","1,445","1,470","1,375","254,972","76,524",3.331922011395118
13,099750,이지케어텍,"24,700","1,650",6.26,"139,006","25,800","25,900","24,150","9,727","1,920",5.066145833333334
14,239340,줌인터넷,"4,660",310,6.24,"1,059,777","4,775","4,815","4,595","22,391","37,662",0.5945249853964208
15,300080,플리토,"24,700","1,600",6.08,"117,568","25,950","26,300","24,400","7,757","4,277",1.8136544306757072
16,389500,에스비비테크,"22,000","1,400",5.98,"418,945","22,850","23,150","22,000","31,757","10,829",2.932588419983378
17,237820,플레이디,"5,980",380,5.97,"442,710","6,220","6,310","5,890","9,800","7,969",1.2297653406951938
18,357880,비트나인,"8,600",540,5.91,"566,019","9,030","9,160","8,550","34,211","9,126",3.7487398641244796
19,058970,엠로,"16,750","1,050",5.90,"158,564","17,800","17,950","16,300","27,633","3,282",8.419561243144424
20,041460,한국전자인증,"5,690",340,5.64,"905,541","5,910","5,930","5,660","100,009","44,864",2.229159236804565
21,338220,뷰노,"7,900",450,5.39,"101,920","8,300","8,400","7,900","10,470","2,694",3.88641425389755
22,258790,소프트캠프,"1,720",95,5.23,"606,960","1,750","1,770","1,715","76,665","61,140",1.2539254170755643
23,337930,브랜드엑스코퍼레이션,"6,310",340,5.11,"609,202","6,590","6,700","6,150","9,989","16,959",0.5890087858953947
24,298870,다올인베스트먼트,"3,445",185,5.10,"3,474,120","3,560","3,600","3,405","122,804","47,636",2.57796624401713
25,389140,포바이포,"12,200",650,5.06,"284,893","12,500","12,550","12,000","41,564","17,546",2.3688589992020974
26,090360,로보스타,"25,550","1,300",4.84,"1,175,366","26,050","26,450","25,350","38,687","27,775",1.3928712871287128
27,186230,그린플러스,"10,850",550,4.82,"226,452","11,350","11,800","10,750","42,560","11,640",3.656357388316151
28,270520,지엔원에너지,"4,070",205,4.80,"1,952,412","4,310","4,315","4,000","53,196","21,409",2.48474940445607
29,315640,딥노이드,"7,170",350,4.65,"173,318","7,370","7,440","7,110","16,692","2,660",6.275187969924812
30,066980,이엔코퍼레이션,"3,890",185,4.54,"345,102","4,080","4,100","3,850","17,470","9,315",1.8754696725711217
31,372800,아이티아이즈,"9,290",440,4.52,"116,247","9,720","9,720","9,180","8,570","2,286",3.748906386701662
32,396270,넥스트칩,"7,870",370,4.49,"324,479","8,110","8,170","7,810","40,805","5,522",7.389532777978993
33,085670,뉴프렉스,"6,350",290,4.37,"902,130","6,480","6,530","6,340","119,119","39,046",3.0507350304768734
34,307870,비투엔,"2,115",95,4.30,"258,828","2,140","2,180","2,085","27,147","17,033",1.5937885281512358
35,064800,젬백스링크,"1,335",60,4.30,"350,324","1,365","1,375","1,330","98,416","26,904",3.6580434136187927
36,417180,핑거스토리,"11,150",500,4.29,"8,888,102","12,100","12,800","10,950","209,792","267,975",0.7828789999067077
37,380540,옵티코어,"3,205",140,4.19,"11,276,102","3,290","3,530","3,115","124,804","43,306",2.881910127926846
38,086960,MDS테크,"2,415",105,4.17,"2,817,784","2,485","2,595","2,400","161,959","43,419",3.7301411824316544
39,399720,가온칩스,"18,400",800,4.17,"288,036","18,750","18,850","18,200","40,980","12,889",3.179455349522849
40,288980,모아데이타,"2,795",120,4.12,"1,524,772","2,845","2,880","2,780","154,850","80,694",1.9189778670037425
41,402030,코난테크놀로지,"42,550","1,800",4.06,"441,991","44,500","45,700","41,400","11,876","1,424",8.339887640449438
42,226330,신테카바이오,"9,890",410,3.98,"187,003","10,100","10,500","9,700","7,134","2,208",3.2309782608695654
43,095700,제넥신,"14,500",600,3.97,"437,797","14,850","14,900","14,200","116,127","81,796",1.4197149004841312
44,064480,브리지텍,"5,090",210,3.96,"471,843","5,240","5,260","5,070","37,913","8,285",4.576101388050694
45,038680,에스넷,"5,370",220,3.94,"283,341","5,530","5,530","5,070","17,435","6,437",2.7085598881466524
46,377480,마인즈랩,"19,900",800,3.86,"368,070","20,550","20,550","18,800","7,249","17,270",0.4197452229299363
47,115440,우리넷,"9,230",370,3.85,"199,146","9,600","9,600","9,150","15,118","3,906",3.8704557091653866
48,394280,오픈엣지테크놀로지,"12,500",500,3.85,"1,640,391","12,600","12,650","11,850","53,565","119,387",0.4486669402866309
49,331520,밸로프,"1,755",70,3.84,"5,821,193","1,800","1,820","1,745","251,561","294,201",0.8550650745578703
50,121800,비덴트,"4,430",175,3.80,"2,295,326","4,480","4,480","4,305","53,722","40,974",1.311124127495485
51,144960,뉴파워프라즈마,"4,340",170,3.77,"96,597","4,555","4,555","4,330","15,674","8,009",1.9570483206392808
52,190510,나무가,"15,350",600,3.76,"484,219","15,600","15,700","15,150","149,886","31,207",4.8029608741628484
53,035290,골드앤에스,"6,940",270,3.74,"185,877","7,210","7,360","6,720","9,830","8,792",1.1180618744313011
54,049480,오픈베이스,"2,830",110,3.74,"740,080","2,900","2,910","2,815","105,824","32,784",3.227916056612982
