,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,031510,33.22,오스템,"1,985",455,29.74,"5,209,286","1,515","1,985","1,490","42,578","13,964",3.049126324835291
1,094480,30.74,갤럭시아머니트리,"6,040","1,265",26.49,"20,345,391","4,700","6,200","4,620","52,413","16,755",3.1282005371530888
3,050120,22.59,ES큐브,"5,210",890,20.60,"1,709,584","4,275","5,490","4,250","4,429","57,570",0.07693243008511377
4,082660,21.67,코스나인,"1,005",145,16.86,"14,079,259",871,"1,035",826,"59,402","26,591",2.233913730209469
5,419530,19.90,SAMG엔터,"46,400","6,900",17.47,"5,451,852","38,900","49,300","38,700","10,335","9,289",1.1126063085369793
6,362320,17.41,청담글로벌,"13,150","1,450",12.39,"14,561,779","11,600","13,450","11,200","260,904","165,479",1.5766592739864274
7,257720,13.86,실리콘투,"2,875",315,12.30,"47,342,183","2,550","3,140","2,525","354,734","118,337",2.9976592274605576
8,098460,13.26,고영,"15,800","1,800",12.86,"1,507,126","14,150","16,000","13,950","27,478","79,141",0.34720309321337867
9,376290,12.99,씨유테크,"5,090",675,15.29,"5,365,312","4,510","5,730","4,505","18,989","21,015",0.9035926719010231
10,276730,11.44,제주맥주,"1,510",130,9.42,"15,762,703","1,380","1,755","1,355","193,219","101,030",1.9124913392061764
11,304100,11.31,솔트룩스,"21,650","1,150",5.61,"2,577,068","20,900","22,200","19,450","33,045","62,150",0.5316975060337892
12,368970,10.70,오에스피,"6,520",600,10.14,"2,679,867","5,940","6,830","5,890","22,665","6,951",3.2606819162710403
13,096610,10.14,알에프세미,"3,095",240,8.41,"770,218","2,860","3,200","2,810","30,647","34,439",0.8898922732948111
14,068050,10.10,팬엔터테인먼트,"5,340",310,6.16,"1,054,798","4,970","5,350","4,850","39,105","115,909",0.3373767351974394
15,082920,9.49,비츠로셀,"17,300","1,400",8.81,"1,323,184","15,950","18,500","15,800","15,283","23,254",0.6572202631805281
16,024830,9.48,세원물산,"9,930",830,9.12,"553,756","9,070","10,950","9,070","4,216","1,899",2.220115850447604
17,317830,9.47,에스피시스템스,"9,710",710,7.89,"2,266,043","9,000","10,450","8,870","5,659","4,029",1.4045668900471582
18,301300,8.93,바이브컴퍼니,"27,450","1,250",4.77,"137,200","26,000","27,650","25,200","3,102","7,011",0.44244758237056053
19,195940,8.84,HK이노엔,"41,250","3,400",8.98,"1,581,076","37,900","42,850","37,900","12,871","6,607",1.9480853640078704
20,182360,8.71,큐브엔터,"21,850","1,700",8.44,"1,342,717","20,100","21,950","20,100","22,797","63,468",0.3591888825865003
21,039840,8.61,디오,"22,700","1,400",6.57,"367,731","21,000","23,100","20,900","25,461","14,191",1.7941653160453808
22,073570,8.55,어반리튬,"14,600","3,050",17.28,"3,525,283","17,700","17,700","13,450","43,445","31,669",1.3718462850105781
23,377480,8.51,마인즈랩,"20,400",300,1.45,"576,975","20,550","20,900","18,800","10,140","15,496",0.6543624161073825
24,230980,8.25,에이트원,879,8,0.90,"1,701,869",888,899,812,"139,957","46,001",3.042477337449186
25,063170,8.11,서울옥션,"18,000","1,150",6.82,"1,351,787","16,800","19,000","16,650","21,072","38,390",0.5488929408700183
26,347700,7.83,라이프시맨틱스,"4,960",20,0.40,"39,032","4,980","5,030","4,600","4,530","7,014",0.6458511548331908
27,336570,7.79,원텍,"4,705",300,6.81,"2,953,266","4,400","4,770","4,365","37,506","11,451",3.2753471312549123
28,200130,7.76,콜마비앤에이치,"30,550","1,550",5.34,"437,103","28,500","30,600","28,350","11,968","28,160",0.425
29,387310,7.75,대신밸런스제10호스팩,"2,920",130,4.66,"379,000","2,790","2,925","2,710","60,617","76,982",0.787417837936141
30,108860,7.73,셀바스AI,"11,150",0,0.00,"9,870,606","11,150","11,700","10,350","100,749","254,591",0.39572883566190475
31,064090,7.59,에프앤리퍼블릭,"1,560",85,5.76,"3,641,036","1,475","1,760","1,450","97,218","36,344",2.6749394673123486
32,228850,7.42,레이언스,"12,300",700,6.03,"95,078","11,500","12,350","11,450","7,488","39,208",0.1909814323607427
33,352480,7.39,씨앤씨인터내셔널,"31,250","1,900",6.47,"150,713","29,300","31,850","29,100","3,031","2,990",1.0137123745819399
34,016100,7.36,리더스코스메틱,"3,500",215,6.54,"1,431,127","3,295","3,975","3,260","12,447","3,123",3.9855907780979827
35,023440,7.36,제이스코홀딩스,"2,845",170,6.36,"621,152","2,680","2,865","2,650","67,579","61,986",1.090230051947214
