,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
1,094480,27.71,갤럭시아머니트리,"5,900","1,125",23.56,"19,095,286","4,700","6,200","4,620","69,007","43,036",1.6034715122223255
2,031510,22.82,오스템,"1,830",300,19.61,"2,841,382","1,515","1,920","1,490","14,686","53,454",0.2747408987166536
3,419530,22.61,SAMG엔터,"47,450","7,950",20.13,"5,298,383","38,900","49,300","38,700","12,469","15,323",0.8137440448998238
4,050120,17.65,ES큐브,"5,000",680,15.74,"464,696","4,275","5,360","4,250","1,296","2,619",0.4948453608247423
5,082660,17.31,코스나인,969,109,12.67,"11,212,248",871,986,826,"24,684","222,329",0.11102465265439956
6,362320,16.52,청담글로벌,"13,050","1,350",11.54,"12,436,614","11,600","13,450","11,200","275,662","229,086",1.2033122931999336
7,257720,14.06,실리콘투,"2,880",320,12.50,"45,292,390","2,550","3,140","2,525","204,678","168,257",1.2164605335884986
8,304100,12.60,솔트룩스,"21,900","1,400",6.83,"2,171,221","20,900","21,950","19,450","30,836","14,118",2.1841620626151013
9,098460,12.54,고영,"15,700","1,700",12.14,"1,409,355","14,150","16,000","13,950","22,909","86,538",0.2647276341029374
10,376290,12.32,씨유테크,"5,060",645,14.61,"4,888,339","4,510","5,730","4,505","15,174","30,738",0.49365606090181535
11,276730,11.81,제주맥주,"1,515",135,9.78,"15,592,462","1,380","1,755","1,355","194,751","78,387",2.4844808450380804
12,096610,11.21,알에프세미,"3,125",270,9.46,"750,673","2,860","3,200","2,810","24,285","31,714",0.7657501418931703
13,082920,10.44,비츠로셀,"17,450","1,550",9.75,"1,265,215","15,950","18,500","15,800","16,477","28,290",0.5824319547543302
14,368970,10.02,오에스피,"6,480",560,9.46,"2,641,956","5,940","6,830","5,890","29,243","7,627",3.8341418644290024
15,068050,9.48,팬엔터테인먼트,"5,310",280,5.57,"929,937","4,970","5,320","4,850","37,625","84,801",0.44368580559191517
16,024830,9.15,세원물산,"9,900",800,8.79,"540,783","9,070","10,950","9,070","4,688","2,173",2.1573861021629086
17,377480,9.04,마인즈랩,"20,500",200,0.97,"524,476","20,550","20,900","18,800","12,886","13,438",0.9589224586992112
18,195940,8.84,HK이노엔,"41,250","3,400",8.98,"1,524,809","37,900","42,850","37,900","14,277","7,584",1.8825158227848102
19,301300,8.73,바이브컴퍼니,"27,400","1,200",4.58,"134,455","26,000","27,650","25,200","3,853","5,662",0.6805015895443306
20,347700,8.48,라이프시맨틱스,"4,990",10,0.20,"36,815","4,980","5,030","4,600","4,626","7,621",0.6070069544679176
21,063170,8.41,서울옥션,"18,050","1,200",7.12,"1,321,354","16,800","19,000","16,650","21,530","42,868",0.5022394326770552
22,108860,8.21,셀바스AI,"11,200",50,0.45,"8,085,081","11,150","11,450","10,350","245,014","177,142",1.3831502410495535
23,361570,8.05,알비더블유,"16,100",850,5.57,"292,160","15,050","16,100","14,900","14,091","15,709",0.8970017187599465
24,425040,8.02,티이엠씨,"28,300",350,1.25,"4,995,273","27,950","32,900","26,200","18,102","26,719",0.6774954152475766
25,352480,7.90,씨앤씨인터내셔널,"31,400","2,050",6.98,"145,600","29,300","31,850","29,100","5,274","2,479",2.127470754336426
26,039840,7.89,디오,"22,550","1,250",5.87,"346,831","21,000","23,100","20,900","11,907","15,276",0.7794579732914375
27,317830,7.89,에스피시스템스,"9,570",570,6.33,"2,232,831","9,000","10,450","8,870","3,152","3,131",1.0067071223251358
28,228850,7.86,레이언스,"12,350",750,6.47,"85,977","11,500","12,350","11,450","14,780","38,511",0.3837864506244969
29,182360,7.71,큐브엔터,"21,650","1,500",7.44,"1,244,938","20,100","21,700","20,100","33,178","65,434",0.5070452669865819
30,352910,7.62,오비고,"11,300",50,0.44,"97,600","11,150","11,350","10,500","12,406","19,873",0.6242640768882404
31,031310,7.59,아이즈비전,"3,260",260,8.67,"17,973,686","3,040","3,575","3,030","39,447","41,866",0.942220417522572
32,047920,7.52,HLB제약,"12,150",200,1.67,"121,921","11,950","12,200","11,300","18,442","29,962",0.6155129831119418
33,032540,7.42,TJ미디어,"7,090",290,4.26,"153,689","6,680","7,090","6,600","12,822","20,411",0.6281906814952721
34,016100,7.36,리더스코스메틱,"3,500",215,6.54,"1,394,622","3,295","3,975","3,260","10,295","2,583",3.985675571041425
35,348340,7.30,뉴로메카,"19,850",500,2.58,"1,669,819","18,950","20,000","18,500","24,878","24,764",1.0046034566305928
36,230980,7.27,에이트원,871,16,1.80,"1,656,882",888,899,812,"27,796","48,196",0.5767283591999336
37,064090,7.24,에프앤리퍼블릭,"1,555",80,5.42,"3,580,885","1,475","1,760","1,450","97,974","46,189",2.1211543874082572
38,336570,7.22,원텍,"4,680",275,6.24,"2,790,146","4,400","4,770","4,365","50,011","149,014",0.33561276121706685
39,261200,7.01,덴티스,"8,700",520,6.36,"307,595","8,140","8,950","8,130","10,914","6,945",1.5714902807775377
40,387310,7.01,대신밸런스제10호스팩,"2,900",110,3.94,"346,192","2,790","2,915","2,710","62,481","28,844",2.16616974067397
41,260930,6.99,씨티케이,"5,820",260,4.68,"103,756","5,560","5,880","5,440","5,264","10,910",0.48249312557286894
42,023440,6.98,제이스코홀딩스,"2,835",160,5.98,"505,219","2,680","2,850","2,650","28,606","48,063",0.5951771633064935
43,254120,6.95,자비스,"2,385",95,4.15,"3,516,918","2,260","2,665","2,230","12,313","27,705",0.44443241292185526
44,053270,6.90,구영테크,"2,480",10,0.40,"56,089","2,465","2,485","2,320","22,952","7,971",2.8794379626144773
45,293580,6.90,나우IB,"12,400",550,4.64,"98,763","11,800","12,550","11,600","46,491","16,260",2.8592250922509224
46,900270,6.85,헝셩그룹,421,7,1.69,"13,781,412",413,447,394,"313,129","122,806",2.5497858410826835
47,214270,6.81,FSN,"3,920",135,3.57,"9,598,791","3,725","4,230","3,670","38,149","13,664",2.791935011709602
48,219550,6.77,디와이디,"1,420",40,2.90,"484,052","1,365","1,455","1,330","41,667","34,875",1.194752688172043
49,402030,6.76,코난테크놀로지,"44,200",150,0.34,"677,195","44,500","45,700","41,400","6,918",800,8.6475
50,073570,6.69,어반리튬,"14,350","3,300",18.70,"3,192,723","17,700","17,700","13,450","21,756","29,093",0.7478087512460042
51,241790,6.56,오션브릿지,"13,800",650,4.94,"140,948","13,100","14,000","12,950","9,219","22,219",0.4149151626985913
52,376300,6.56,디어유,"39,800","1,200",3.11,"1,336,965","37,950","42,000","37,350","8,161","6,375",1.280156862745098
53,200130,6.53,콜마비앤에이치,"30,200","1,200",4.14,"389,377","28,500","30,600","28,350","12,855","10,282",1.2502431433573236
