,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,073570,어반리튬,"15,750","1,900",10.76,"1,200,689","17,700","17,700","15,050","51,943","33,896",1.5324227047439225
1,032685,소프트센우,"24,000","2,650",9.94,"20,290","25,000","25,600","24,000",48,7,6.857142857142857
2,356860,티엘비,"18,100","1,700",8.59,"362,999","18,950","19,250","18,000","53,156","17,730",2.9980823463056967
3,263800,데이타솔루션,"7,160",630,8.09,"741,527","7,390","7,400","7,000","25,875","8,541",3.029504741833509
4,336060,웨이버스,"1,835",145,7.32,"3,191,047","1,935","1,950","1,825","343,185","145,024",2.3664014232127095
5,222110,팬젠,"5,900",450,7.09,"22,459","6,330","6,330","5,860","2,783","1,681",1.6555621653777512
6,237820,플레이디,"5,910",450,7.08,"353,217","6,220","6,310","5,890","10,360","7,483",1.3844714686623012
7,033320,제이씨현시스템,"5,770",390,6.33,"868,680","6,020","6,030","5,640","20,119","33,951",0.592589319902212
8,065570,삼영이엔씨,"4,800",320,6.25,"70,017","4,865","4,930","4,775","7,997","1,470",5.440136054421768
9,239340,줌인터넷,"4,670",300,6.04,"844,888","4,775","4,815","4,595","31,002","49,669",0.6241720187642191
10,187790,나노,"1,405",90,6.02,"1,418,235","1,445","1,470","1,375","161,732","77,328",2.091506310780054
11,298380,에이비엘바이오,"20,450","1,300",5.98,"513,070","21,500","21,500","20,150","87,530","15,292",5.723907925712791
12,099750,이지케어텍,"24,850","1,500",5.69,"100,820","25,800","25,900","24,350","6,922",656,10.551829268292684
13,162300,신스틸,"7,510",430,5.42,"368,832","7,790","7,790","7,450","21,032","24,372",0.8629574922041687
14,357880,비트나인,"8,660",480,5.25,"422,016","9,030","9,160","8,570","14,715","7,789",1.8892027217871357
15,380540,옵티코어,"3,170",175,5.23,"9,703,261","3,290","3,530","3,140","159,018","82,253",1.933279029336316
16,108860,셀바스AI,"10,600",550,4.93,"4,047,301","11,150","11,350","10,350","287,082","422,739",0.6790998701326351
17,041190,우리기술투자,"4,385",225,4.88,"720,847","4,470","4,490","4,335","48,507","48,245",1.0054306145714582
18,372800,아이티아이즈,"9,260",470,4.83,"89,835","9,720","9,720","9,180","4,510","2,841",1.5874692009855684
19,300080,플리토,"25,050","1,250",4.75,"91,824","25,950","26,300","24,400","3,867","2,367",1.6337135614702154
20,389500,에스비비테크,"22,300","1,100",4.70,"315,882","22,850","23,150","22,150","24,470","6,392",3.8282227784730916
21,389140,포바이포,"12,250",600,4.67,"218,677","12,500","12,550","12,000","35,439","14,833",2.389199757297917
22,041460,한국전자인증,"5,750",280,4.64,"717,527","5,910","5,930","5,660","55,247","39,981",1.3818313699007028
23,394280,오픈엣지테크놀로지,"12,400",600,4.62,"1,270,382","12,600","12,650","11,850","98,643","73,564",1.3409140340383883
24,377480,마인즈랩,"19,750",950,4.59,"307,610","20,550","20,550","18,800","6,938","6,815",1.018048422597212
25,298870,다올인베스트먼트,"3,465",165,4.55,"2,472,922","3,560","3,600","3,455","201,428","43,252",4.657079441413114
26,227610,아우딘퓨쳐스,"2,210",105,4.54,"2,539,370","2,245","2,310","2,170","69,768","61,041",1.142969479530152
27,230980,에이트원,847,40,4.51,"958,139",888,888,812,"149,010","1,748",85.24599542334096
28,058970,엠로,"17,000",800,4.49,"110,201","17,800","17,950","16,300","16,845","3,617",4.657174453967376
29,121800,비덴트,"4,400",205,4.45,"1,844,915","4,480","4,480","4,305","46,973","28,161",1.6680160505663861
30,396270,넥스트칩,"7,890",350,4.25,"228,911","8,110","8,170","7,880","23,885","4,232",5.643903591682419
31,296640,이노룰스,"12,550",550,4.20,"215,133","12,850","12,900","12,400","22,566","22,020",1.0247956403269756
32,289220,자이언트스텝,"19,700",850,4.14,"301,294","20,250","20,250","19,450","31,697","18,203",1.741306378069549
33,258790,소프트캠프,"1,740",75,4.13,"472,246","1,750","1,770","1,730","107,597","33,154",3.2453700910900647
34,101670,하이드로리튬,"19,800",850,4.12,"794,249","20,250","20,300","19,300","48,982","44,554",1.0993850159357184
35,038680,에스넷,"5,360",230,4.11,"242,923","5,530","5,530","5,070","15,463","9,568",1.616116220735786
36,315640,딥노이드,"7,220",300,3.99,"125,543","7,370","7,440","7,160","11,102","1,513",7.33773959021811
37,190510,나무가,"15,350",600,3.76,"353,301","15,600","15,700","15,150","121,634","30,056",4.046912430130424
38,083470,이엠앤아이,"6,170",240,3.74,"82,706","6,470","6,470","6,160","16,866","7,880",2.1403553299492386
39,035290,골드앤에스,"6,940",270,3.74,"145,351","7,210","7,360","6,720","11,692","5,703",2.050149044362616
40,131400,이브이첨단소재,"1,675",65,3.74,"500,321","1,735","1,735","1,665","171,680","63,838",2.689307309126226
41,399720,가온칩스,"18,500",700,3.65,"226,250","18,750","18,850","18,200","29,617","16,983",1.7439203909792145
42,194480,데브시스터즈,"61,500","2,300",3.61,"64,820","63,300","63,800","61,000","7,530",587,12.827938671209541
43,331520,밸로프,"1,760",65,3.56,"3,286,192","1,800","1,810","1,745","300,655","162,274",1.8527613789023503
44,187220,디티앤씨,"4,765",175,3.54,"98,314","4,900","4,900","4,700","25,924","4,737",5.4726620223770315
45,226330,신테카바이오,"9,940",360,3.50,"171,253","10,100","10,500","9,700","6,429","18,391",0.34957316078516665
46,376980,원티드랩,"13,950",500,3.46,"103,920","14,300","14,550","13,800","26,368","12,356",2.1340239559728067
47,417180,핑거스토리,"11,250",400,3.43,"7,976,904","12,100","12,800","11,100","287,781","230,459",1.2487297089720948
48,049480,오픈베이스,"2,840",100,3.40,"501,860","2,900","2,910","2,825","107,578","21,184",5.078266616314199
49,348340,뉴로메카,"18,700",650,3.36,"790,606","18,950","19,400","18,550","64,308","42,681",1.5067125887397204
50,900280,골든센츄리,376,13,3.34,"1,418,792",383,383,373,"284,224","275,643",1.0311308467837021
51,085670,뉴프렉스,"6,420",220,3.31,"641,988","6,480","6,530","6,360","87,591","25,135",3.484821961408395
52,220180,핸디소프트,"3,795",130,3.31,"329,740","3,870","3,935","3,725","8,441","14,161",0.5960737236070899
53,270520,지엔원에너지,"4,135",140,3.27,"1,192,507","4,310","4,315","4,115","105,499","8,351",12.633097832594899
54,203690,프로스테믹스,"1,045",35,3.24,"24,271","1,070","1,070","1,040","42,839","37,915",1.129869444810761
55,900300,오가닉티코스메틱,243,8,3.19,"1,159,376",249,251,243,"446,554","205,880",2.169001360015543
56,069330,유아이디,"1,820",60,3.19,"25,784","1,870","1,870","1,800","7,390","9,804",0.7537739698082415
57,086710,선진뷰티사이언스,"6,980",230,3.19,"89,982","7,180","7,240","6,950","7,372","2,113",3.488878371982963
58,307870,비투엔,"2,140",70,3.17,"211,617","2,140","2,180","2,085","13,155","11,207",1.1738199339698403
59,090360,로보스타,"26,000",850,3.17,"1,024,506","26,050","26,450","25,350","42,311","15,596",2.7129392151833804
60,402030,코난테크놀로지,"42,950","1,400",3.16,"375,840","44,500","45,700","41,400","3,430","1,148",2.9878048780487805
61,114190,강원에너지,"7,970",260,3.16,"242,578","8,210","8,280","7,930","39,881","16,420",2.428806333739342
62,321260,프로이천,"2,320",75,3.13,"45,800","2,350","2,380","2,300","8,684","5,644",1.5386250885896526
63,288980,모아데이타,"2,825",90,3.09,"914,911","2,845","2,880","2,810","228,982","60,784",3.7671426691234537
64,004780,대륙제관,"4,430",140,3.06,"149,518","4,475","4,500","4,405","36,441","2,980",12.228523489932886
65,058110,멕아이씨에스,"5,720",180,3.05,"153,569","5,800","5,850","5,660","11,082","3,448",3.2140371229698377
66,064480,브리지텍,"5,140",160,3.02,"338,811","5,240","5,260","5,080","28,847","19,013",1.5172250565402619
67,096240,크레버스,"17,800",550,3.00,"36,832","18,200","18,200","17,750","7,320","1,297",5.643793369313801
68,095700,제넥신,"14,650",450,2.98,"333,476","14,850","14,900","14,200","41,125","75,613",0.5438879557748006
69,027830,대성창투,"2,775",85,2.97,"190,355","2,825","2,845","2,750","64,626","7,068",9.143463497453311
70,032680,소프트센,"1,635",50,2.97,"269,322","1,655","1,665","1,620","79,654","33,644",2.3675543930567113
71,297570,알로이스,"1,975",60,2.95,"1,464,232","2,010","2,015","1,950","185,126","205,557",0.9006066443857421
72,033230,인성정보,"2,165",65,2.91,"214,350","2,200","2,225","2,145","37,958","16,253",2.33544576385898
73,064800,젬백스링크,"1,355",40,2.87,"146,020","1,365","1,375","1,350","73,253","46,661",1.5698977733010437
