,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
1,094480,25.97,갤럭시아머니트리,"5,820","1,045",21.88,"11,145,745","4,700","6,200","4,620","82,436","64,081",1.2864343565175325
2,419530,25.71,SAMG엔터,"48,650","9,150",23.16,"4,127,457","38,900","49,300","38,700","4,878","18,293",0.2666593779041163
3,276730,17.34,제주맥주,"1,590",210,15.22,"13,729,374","1,380","1,755","1,355","95,705","240,555",0.3978508033505851
4,257720,13.27,실리콘투,"2,860",300,11.72,"13,487,304","2,550","2,940","2,525","211,343","493,288",0.42843734289096835
5,425040,12.98,티이엠씨,"29,600","1,650",5.90,"4,250,929","27,950","32,900","26,200","23,618","3,695",6.391880920162381
6,368970,11.38,오에스피,"6,560",640,10.81,"1,652,771","5,940","6,680","5,890","4,850","18,506",0.26207716416297416
7,195940,11.35,HK이노엔,"42,200","4,350",11.49,"1,229,228","37,900","42,850","37,900","7,518","11,817",0.6362020817466362
8,376300,11.11,디어유,"41,500","2,900",7.51,"1,041,257","37,950","42,000","37,350","5,627","18,670",0.3013926084627745
9,096610,10.85,알에프세미,"3,115",260,9.11,"689,999","2,860","3,200","2,810","8,085","9,627",0.839825490807105
10,024830,10.80,세원물산,"10,050",950,10.44,"489,531","9,070","10,950","9,070","9,689","7,848",1.2345820591233436
11,376290,10.65,씨유테크,"4,985",570,12.91,"3,953,095","4,510","5,730","4,505","21,855","15,928",1.3721120040180814
12,158430,9.82,아톤,"24,600","1,600",6.96,"323,723","22,950","26,300","22,400","9,028","4,636",1.9473684210526316
13,098460,9.68,고영,"15,300","1,300",9.29,"814,641","14,150","15,400","13,950","24,610","84,261",0.2920686913281352
14,317530,9.22,캐리소프트,"9,480",580,6.52,"1,489,101","8,700","9,720","8,680","20,389","12,037",1.6938605964941431
15,039840,8.85,디오,"22,750","1,450",6.81,"257,443","21,000","22,950","20,900","14,578","17,337",0.8408605871834804
